news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_LUIS-T1,SELL_LUIS-T2,BUY_LUIS-T2,SELL_LUIS-T1
5,1,89,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 28 and 36 degrees Celsius.,43.0,2026-02-01 06:02:01.635484,ELEC-day5,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
4,1,1,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,43.0,2026-02-01 06:02:01.635484,ELEC-day6,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
3,1,1,,You are logged in as a DISTRIBUTOR,,43.0,2026-02-01 06:02:01.635484,ELEC-F,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2,1,1,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",,,,,,,,,,,,
1,1,1,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,,,,,,,,,,,,
9,2,1,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 8 and 16 degrees Celsius.,44.0,2026-02-01 06:02:02.669217,NG,2.1,2.08,2.12,800000.0,800000.0,0.0,0.0,0.0,0.0
8,1,180,,SPOT PRICE AND VOLUMES FOR DAY 2,The Regulatory Authority for Electricity board decided that on day 2 the following prices and volumes will be enforced:<br><br>250 contracts are available for market participants to buy at a price of $20.01<br><br>250 contracts are available for market participants to sell at a price of $20.00,44.0,2026-02-01 06:02:02.669217,ELEC-day2,0.0,20.0,20.01,250.0,250.0,0.0,0.0,0.0,0.0
7,1,149,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $17.00 and $22.00.<br><br>There will be 500 contracts available in the entire ELEC market, 250 contracts for buying and 250 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent",44.0,2026-02-01 06:02:02.669217,ELEC-day3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
6,1,149,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow will be 29 degrees Celsius.,44.0,2026-02-01 06:02:02.669217,ELEC-day4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
5,1,89,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 28 and 36 degrees Celsius.,44.0,2026-02-01 06:02:02.669217,ELEC-day5,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
4,1,1,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,44.0,2026-02-01 06:02:02.669217,ELEC-day6,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
3,1,1,,You are logged in as a DISTRIBUTOR,,44.0,2026-02-01 06:02:02.669217,ELEC-F,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2,1,1,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",,,,,,,,,,,,
1,1,1,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,,,,,,,,,,,,
9,2,1,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 8 and 16 degrees Celsius.,45.0,2026-02-01 06:02:03.700288,NG,2.09,2.07,2.11,800000.0,800000.0,0.0,0.0,0.0,0.0
8,1,180,,SPOT PRICE AND VOLUMES FOR DAY 2,The Regulatory Authority for Electricity board decided that on day 2 the following prices and volumes will be enforced:<br><br>250 contracts are available for market participants to buy at a price of $20.01<br><br>250 contracts are available for market participants to sell at a price of $20.00,45.0,2026-02-01 06:02:03.700288,ELEC-day2,0.0,20.0,20.01,250.0,250.0,0.0,0.0,0.0,0.0
7,1,149,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $17.00 and $22.00.<br><br>There will be 500 contracts available in the entire ELEC market, 250 contracts for buying and 250 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent",45.0,2026-02-01 06:02:03.700288,ELEC-day3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
6,1,149,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow will be 29 degrees Celsius.,45.0,2026-02-01 06:02:03.700288,ELEC-day4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
5,1,89,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 28 and 36 degrees Celsius.,45.0,2026-02-01 06:02:03.700288,ELEC-day5,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
4,1,1,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,45.0,2026-02-01 06:02:03.700288,ELEC-day6,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
3,1,1,,You are logged in as a DISTRIBUTOR,,45.0,2026-02-01 06:02:03.700288,ELEC-F,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2,1,1,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",,,,,,,,,,,,
1,1,1,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,,,,,,,,,,,,
9,2,1,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 8 and 16 degrees Celsius.,46.0,2026-02-01 06:02:04.739109,NG,2.1,2.08,2.12,800000.0,800000.0,0.0,0.0,0.0,0.0
8,1,180,,SPOT PRICE AND VOLUMES FOR DAY 2,The Regulatory Authority for Electricity board decided that on day 2 the following prices and volumes will be enforced:<br><br>250 contracts are available for market participants to buy at a price of $20.01<br><br>250 contracts are available for market participants to sell at a price of $20.00,46.0,2026-02-01 06:02:04.739109,ELEC-day2,0.0,20.0,20.01,250.0,250.0,0.0,0.0,0.0,0.0
7,1,149,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $17.00 and $22.00.<br><br>There will be 500 contracts available in the entire ELEC market, 250 contracts for buying and 250 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent",46.0,2026-02-01 06:02:04.739109,ELEC-day3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
6,1,149,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow will be 29 degrees Celsius.,46.0,2026-02-01 06:02:04.739109,ELEC-day4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
5,1,89,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 28 and 36 degrees Celsius.,46.0,2026-02-01 06:02:04.739109,ELEC-day5,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
4,1,1,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,46.0,2026-02-01 06:02:04.739109,ELEC-day6,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
3,1,1,,You are logged in as a DISTRIBUTOR,,46.0,2026-02-01 06:02:04.739109,ELEC-F,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2,1,1,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",,,,,,,,,,,,
1,1,1,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,,,,,,,,,,,,
9,2,1,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 8 and 16 degrees Celsius.,47.0,2026-02-01 06:02:05.767082,NG,2.09,2.07,2.11,800000.0,800000.0,0.0,0.0,0.0,0.0
8,1,180,,SPOT PRICE AND VOLUMES FOR DAY 2,The Regulatory Authority for Electricity board decided that on day 2 the following prices and volumes will be enforced:<br><br>250 contracts are available for market participants to buy at a price of $20.01<br><br>250 contracts are available for market participants to sell at a price of $20.00,47.0,2026-02-01 06:02:05.767082,ELEC-day2,0.0,20.0,20.01,250.0,250.0,0.0,0.0,0.0,0.0
7,1,149,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $17.00 and $22.00.<br><br>There will be 500 contracts available in the entire ELEC market, 250 contracts for buying and 250 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent",47.0,2026-02-01 06:02:05.767082,ELEC-day3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
6,1,149,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow will be 29 degrees Celsius.,47.0,2026-02-01 06:02:05.767082,ELEC-day4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
5,1,89,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 28 and 36 degrees Celsius.,47.0,2026-02-01 06:02:05.767082,ELEC-day5,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
4,1,1,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,47.0,2026-02-01 06:02:05.767082,ELEC-day6,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
3,1,1,,You are logged in as a DISTRIBUTOR,,47.0,2026-02-01 06:02:05.767082,ELEC-F,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2,1,1,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",,,,,,,,,,,,
1,1,1,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,,,,,,,,,,,,
9,2,1,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 8 and 16 degrees Celsius.,48.0,2026-02-01 06:02:06.798287,NG,2.09,2.07,2.11,800000.0,800000.0,0.0,0.0,0.0,0.0
8,1,180,,SPOT PRICE AND VOLUMES FOR DAY 2,The Regulatory Authority for Electricity board decided that on day 2 the following prices and volumes will be enforced:<br><br>250 contracts are available for market participants to buy at a price of $20.01<br><br>250 contracts are available for market participants to sell at a price of $20.00,48.0,2026-02-01 06:02:06.798287,ELEC-day2,0.0,20.0,20.01,250.0,250.0,0.0,0.0,0.0,0.0
7,1,149,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $17.00 and $22.00.<br><br>There will be 500 contracts available in the entire ELEC market, 250 contracts for buying and 250 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent",48.0,2026-02-01 06:02:06.798287,ELEC-day3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
6,1,149,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow will be 29 degrees Celsius.,48.0,2026-02-01 06:02:06.798287,ELEC-day4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
5,1,89,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 28 and 36 degrees Celsius.,48.0,2026-02-01 06:02:06.798287,ELEC-day5,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
4,1,1,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,48.0,2026-02-01 06:02:06.798287,ELEC-day6,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
3,1,1,,You are logged in as a DISTRIBUTOR,,48.0,2026-02-01 06:02:06.798287,ELEC-F,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2,1,1,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",,,,,,,,,,,,
1,1,1,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,,,,,,,,,,,,
9,2,1,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 8 and 16 degrees Celsius.,49.0,2026-02-01 06:02:07.842389,NG,2.1,2.08,2.12,800000.0,800000.0,0.0,0.0,0.0,0.0
8,1,180,,SPOT PRICE AND VOLUMES FOR DAY 2,The Regulatory Authority for Electricity board decided that on day 2 the following prices and volumes will be enforced:<br><br>250 contracts are available for market participants to buy at a price of $20.01<br><br>250 contracts are available for market participants to sell at a price of $20.00,49.0,2026-02-01 06:02:07.842389,ELEC-day2,0.0,20.0,20.01,250.0,250.0,0.0,0.0,0.0,0.0
7,1,149,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $17.00 and $22.00.<br><br>There will be 500 contracts available in the entire ELEC market, 250 contracts for buying and 250 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent",49.0,2026-02-01 06:02:07.842389,ELEC-day3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
6,1,149,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow will be 29 degrees Celsius.,49.0,2026-02-01 06:02:07.842389,ELEC-day4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
5,1,89,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 28 and 36 degrees Celsius.,49.0,2026-02-01 06:02:07.842389,ELEC-day5,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
4,1,1,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,49.0,2026-02-01 06:02:07.842389,ELEC-day6,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
3,1,1,,You are logged in as a DISTRIBUTOR,,49.0,2026-02-01 06:02:07.842389,ELEC-F,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2,1,1,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",,,,,,,,,,,,
1,1,1,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,,,,,,,,,,,,
9,2,1,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 8 and 16 degrees Celsius.,50.0,2026-02-01 06:02:08.875231,NG,2.11,2.09,2.13,800000.0,800000.0,0.0,0.0,0.0,0.0
8,1,180,,SPOT PRICE AND VOLUMES FOR DAY 2,The Regulatory Authority for Electricity board decided that on day 2 the following prices and volumes will be enforced:<br><br>250 contracts are available for market participants to buy at a price of $20.01<br><br>250 contracts are available for market participants to sell at a price of $20.00,50.0,2026-02-01 06:02:08.875231,ELEC-day2,0.0,20.0,20.01,250.0,250.0,0.0,0.0,0.0,0.0
7,1,149,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $17.00 and $22.00.<br><br>There will be 500 contracts available in the entire ELEC market, 250 contracts for buying and 250 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent",50.0,2026-02-01 06:02:08.875231,ELEC-day3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
6,1,149,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow will be 29 degrees Celsius.,50.0,2026-02-01 06:02:08.875231,ELEC-day4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
5,1,89,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 28 and 36 degrees Celsius.,50.0,2026-02-01 06:02:08.875231,ELEC-day5,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
4,1,1,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,50.0,2026-02-01 06:02:08.875231,ELEC-day6,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
3,1,1,,You are logged in as a DISTRIBUTOR,,50.0,2026-02-01 06:02:08.875231,ELEC-F,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2,1,1,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",,,,,,,,,,,,
1,1,1,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,,,,,,,,,,,,
9,2,1,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 8 and 16 degrees Celsius.,51.0,2026-02-01 06:02:09.906871,NG,2.11,2.09,2.13,800000.0,800000.0,0.0,0.0,0.0,0.0
8,1,180,,SPOT PRICE AND VOLUMES FOR DAY 2,The Regulatory Authority for Electricity board decided that on day 2 the following prices and volumes will be enforced:<br><br>250 contracts are available for market participants to buy at a price of $20.01<br><br>250 contracts are available for market participants to sell at a price of $20.00,51.0,2026-02-01 06:02:09.906871,ELEC-day2,0.0,20.0,20.01,250.0,250.0,0.0,0.0,0.0,0.0
7,1,149,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $17.00 and $22.00.<br><br>There will be 500 contracts available in the entire ELEC market, 250 contracts for buying and 250 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent",51.0,2026-02-01 06:02:09.906871,ELEC-day3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
6,1,149,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow will be 29 degrees Celsius.,51.0,2026-02-01 06:02:09.906871,ELEC-day4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
5,1,89,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 28 and 36 degrees Celsius.,51.0,2026-02-01 06:02:09.906871,ELEC-day5,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
4,1,1,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,51.0,2026-02-01 06:02:09.906871,ELEC-day6,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
3,1,1,,You are logged in as a DISTRIBUTOR,,51.0,2026-02-01 06:02:09.906871,ELEC-F,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2,1,1,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",,,,,,,,,,,,
1,1,1,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,,,,,,,,,,,,
9,2,1,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 8 and 16 degrees Celsius.,52.0,2026-02-01 06:02:10.945064,NG,2.12,2.1,2.14,800000.0,800000.0,0.0,0.0,0.0,0.0
8,1,180,,SPOT PRICE AND VOLUMES FOR DAY 2,The Regulatory Authority for Electricity board decided that on day 2 the following prices and volumes will be enforced:<br><br>250 contracts are available for market participants to buy at a price of $20.01<br><br>250 contracts are available for market participants to sell at a price of $20.00,52.0,2026-02-01 06:02:10.945064,ELEC-day2,0.0,20.0,20.01,250.0,250.0,0.0,0.0,0.0,0.0
7,1,149,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $17.00 and $22.00.<br><br>There will be 500 contracts available in the entire ELEC market, 250 contracts for buying and 250 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent",52.0,2026-02-01 06:02:10.945064,ELEC-day3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
6,1,149,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow will be 29 degrees Celsius.,52.0,2026-02-01 06:02:10.945064,ELEC-day4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
5,1,89,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 28 and 36 degrees Celsius.,52.0,2026-02-01 06:02:10.945064,ELEC-day5,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
4,1,1,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,52.0,2026-02-01 06:02:10.945064,ELEC-day6,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
3,1,1,,You are logged in as a DISTRIBUTOR,,52.0,2026-02-01 06:02:10.945064,ELEC-F,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2,1,1,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",,,,,,,,,,,,
1,1,1,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,,,,,,,,,,,,
9,2,1,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 8 and 16 degrees Celsius.,53.0,2026-02-01 06:02:11.976689,NG,2.11,2.09,2.13,800000.0,800000.0,0.0,0.0,0.0,0.0
8,1,180,,SPOT PRICE AND VOLUMES FOR DAY 2,The Regulatory Authority for Electricity board decided that on day 2 the following prices and volumes will be enforced:<br><br>250 contracts are available for market participants to buy at a price of $20.01<br><br>250 contracts are available for market participants to sell at a price of $20.00,53.0,2026-02-01 06:02:11.976689,ELEC-day2,0.0,20.0,20.01,250.0,250.0,0.0,0.0,0.0,0.0
7,1,149,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $17.00 and $22.00.<br><br>There will be 500 contracts available in the entire ELEC market, 250 contracts for buying and 250 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent",53.0,2026-02-01 06:02:11.976689,ELEC-day3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
6,1,149,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow will be 29 degrees Celsius.,53.0,2026-02-01 06:02:11.976689,ELEC-day4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
5,1,89,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 28 and 36 degrees Celsius.,53.0,2026-02-01 06:02:11.976689,ELEC-day5,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
4,1,1,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,53.0,2026-02-01 06:02:11.976689,ELEC-day6,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
3,1,1,,You are logged in as a DISTRIBUTOR,,53.0,2026-02-01 06:02:11.976689,ELEC-F,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2,1,1,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",,,,,,,,,,,,
1,1,1,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,,,,,,,,,,,,
9,2,1,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 8 and 16 degrees Celsius.,54.0,2026-02-01 06:02:13.012851,NG,2.11,2.09,2.13,800000.0,800000.0,0.0,0.0,0.0,0.0
8,1,180,,SPOT PRICE AND VOLUMES FOR DAY 2,The Regulatory Authority for Electricity board decided that on day 2 the following prices and volumes will be enforced:<br><br>250 contracts are available for market participants to buy at a price of $20.01<br><br>250 contracts are available for market participants to sell at a price of $20.00,54.0,2026-02-01 06:02:13.012851,ELEC-day2,0.0,20.0,20.01,250.0,250.0,0.0,0.0,0.0,0.0
7,1,149,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $17.00 and $22.00.<br><br>There will be 500 contracts available in the entire ELEC market, 250 contracts for buying and 250 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent",54.0,2026-02-01 06:02:13.012851,ELEC-day3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
6,1,149,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow will be 29 degrees Celsius.,54.0,2026-02-01 06:02:13.012851,ELEC-day4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
5,1,89,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 28 and 36 degrees Celsius.,54.0,2026-02-01 06:02:13.012851,ELEC-day5,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
4,1,1,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,54.0,2026-02-01 06:02:13.012851,ELEC-day6,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
3,1,1,,You are logged in as a DISTRIBUTOR,,54.0,2026-02-01 06:02:13.012851,ELEC-F,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2,1,1,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",,,,,,,,,,,,
1,1,1,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,,,,,,,,,,,,
9,2,1,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 8 and 16 degrees Celsius.,55.0,2026-02-01 06:02:14.054529,NG,2.12,2.1,2.14,800000.0,800000.0,0.0,0.0,0.0,0.0
8,1,180,,SPOT PRICE AND VOLUMES FOR DAY 2,The Regulatory Authority for Electricity board decided that on day 2 the following prices and volumes will be enforced:<br><br>250 contracts are available for market participants to buy at a price of $20.01<br><br>250 contracts are available for market participants to sell at a price of $20.00,55.0,2026-02-01 06:02:14.054529,ELEC-day2,0.0,20.0,20.01,250.0,250.0,0.0,0.0,0.0,0.0
7,1,149,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $17.00 and $22.00.<br><br>There will be 500 contracts available in the entire ELEC market, 250 contracts for buying and 250 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent",55.0,2026-02-01 06:02:14.054529,ELEC-day3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
6,1,149,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow will be 29 degrees Celsius.,55.0,2026-02-01 06:02:14.054529,ELEC-day4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
5,1,89,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 28 and 36 degrees Celsius.,55.0,2026-02-01 06:02:14.054529,ELEC-day5,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
4,1,1,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,55.0,2026-02-01 06:02:14.054529,ELEC-day6,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
3,1,1,,You are logged in as a DISTRIBUTOR,,55.0,2026-02-01 06:02:14.054529,ELEC-F,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2,1,1,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",,,,,,,,,,,,
1,1,1,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,,,,,,,,,,,,
9,2,1,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 8 and 16 degrees Celsius.,56.0,2026-02-01 06:02:15.083982,NG,2.12,2.1,2.14,800000.0,800000.0,0.0,0.0,0.0,0.0
8,1,180,,SPOT PRICE AND VOLUMES FOR DAY 2,The Regulatory Authority for Electricity board decided that on day 2 the following prices and volumes will be enforced:<br><br>250 contracts are available for market participants to buy at a price of $20.01<br><br>250 contracts are available for market participants to sell at a price of $20.00,56.0,2026-02-01 06:02:15.083982,ELEC-day2,0.0,20.0,20.01,250.0,250.0,0.0,0.0,0.0,0.0
