ticker,last_price,bid_price,ask_price,BUY_CITY-P,BUY_ANON,SELL_CITY-P,SELL_ANON,BUY_CITY-D,SELL_CITY-T1,BUY_CITY-T1,SELL_CITY-D,SELL_CITY-T2,tick,timestamp
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,149,2026-02-03 00:01:22.393896
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,149,2026-02-03 00:01:22.393896
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,149,2026-02-03 00:01:22.393896
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,149,2026-02-03 00:01:22.393896
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,149,2026-02-03 00:01:22.393896
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,149,2026-02-03 00:01:22.393896
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,149,2026-02-03 00:01:22.393896
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,150,2026-02-03 00:01:23.436442,7.0,1.0,149.0,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $17.11 and $23.11.<br><br>There will be 652 contracts available in the entire ELEC market, 326 contracts for buying and 326 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent"
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,150,2026-02-03 00:01:23.436442,6.0,1.0,149.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow will be 13 degrees Celsius.
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,150,2026-02-03 00:01:23.436442,,,,,,
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,150,2026-02-03 00:01:23.436442,,,,,,
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,150,2026-02-03 00:01:23.436442,,,,,,
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,150,2026-02-03 00:01:23.436442,,,,,,
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,150,2026-02-03 00:01:23.436442,,,,,,
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,151,2026-02-03 00:01:24.474868
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,151,2026-02-03 00:01:24.474868
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,151,2026-02-03 00:01:24.474868
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,151,2026-02-03 00:01:24.474868
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,151,2026-02-03 00:01:24.474868
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,151,2026-02-03 00:01:24.474868
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,151,2026-02-03 00:01:24.474868
NG,2.18,2.16,2.2,800000.0,800000.0,,0,0,0,0,0,0,152,2026-02-03 00:01:25.506022
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,152,2026-02-03 00:01:25.506022
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,152,2026-02-03 00:01:25.506022
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,152,2026-02-03 00:01:25.506022
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,152,2026-02-03 00:01:25.506022
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,152,2026-02-03 00:01:25.506022
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,152,2026-02-03 00:01:25.506022
NG,2.18,2.16,2.2,800000.0,800000.0,,0,0,0,0,0,0,153,2026-02-03 00:01:26.533098
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,153,2026-02-03 00:01:26.533098
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,153,2026-02-03 00:01:26.533098
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,153,2026-02-03 00:01:26.533098
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,153,2026-02-03 00:01:26.533098
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,153,2026-02-03 00:01:26.533098
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,153,2026-02-03 00:01:26.533098
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,154,2026-02-03 00:01:27.565527
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,154,2026-02-03 00:01:27.565527
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,154,2026-02-03 00:01:27.565527
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,154,2026-02-03 00:01:27.565527
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,154,2026-02-03 00:01:27.565527
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,154,2026-02-03 00:01:27.565527
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,154,2026-02-03 00:01:27.565527
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,155,2026-02-03 00:01:28.598292
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,155,2026-02-03 00:01:28.598292
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,155,2026-02-03 00:01:28.598292
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,155,2026-02-03 00:01:28.598292
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,155,2026-02-03 00:01:28.598292
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,155,2026-02-03 00:01:28.598292
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,155,2026-02-03 00:01:28.598292
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,156,2026-02-03 00:01:29.641316
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,156,2026-02-03 00:01:29.641316
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,156,2026-02-03 00:01:29.641316
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,156,2026-02-03 00:01:29.641316
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,156,2026-02-03 00:01:29.641316
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,156,2026-02-03 00:01:29.641316
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,156,2026-02-03 00:01:29.641316
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,157,2026-02-03 00:01:30.676579
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,157,2026-02-03 00:01:30.676579
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,157,2026-02-03 00:01:30.676579
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,157,2026-02-03 00:01:30.676579
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,157,2026-02-03 00:01:30.676579
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,157,2026-02-03 00:01:30.676579
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,157,2026-02-03 00:01:30.676579
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,158,2026-02-03 00:01:31.705626
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,158,2026-02-03 00:01:31.705626
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,158,2026-02-03 00:01:31.705626
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,158,2026-02-03 00:01:31.705626
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,158,2026-02-03 00:01:31.705626
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,158,2026-02-03 00:01:31.705626
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,158,2026-02-03 00:01:31.705626
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,159,2026-02-03 00:01:32.740610
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,159,2026-02-03 00:01:32.740610
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,159,2026-02-03 00:01:32.740610
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,159,2026-02-03 00:01:32.740610
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,159,2026-02-03 00:01:32.740610
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,159,2026-02-03 00:01:32.740610
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,159,2026-02-03 00:01:32.740610
NG,2.18,2.16,2.2,800000.0,800000.0,,0,0,0,0,0,0,160,2026-02-03 00:01:33.834765
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,160,2026-02-03 00:01:33.834765
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,160,2026-02-03 00:01:33.834765
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,160,2026-02-03 00:01:33.834765
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,160,2026-02-03 00:01:33.834765
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,160,2026-02-03 00:01:33.834765
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,160,2026-02-03 00:01:33.834765
NG,2.18,2.16,2.2,800000.0,800000.0,,0,0,0,0,0,0,161,2026-02-03 00:01:34.405731
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,161,2026-02-03 00:01:34.405731
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,161,2026-02-03 00:01:34.405731
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,161,2026-02-03 00:01:34.405731
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,161,2026-02-03 00:01:34.405731
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,161,2026-02-03 00:01:34.405731
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,161,2026-02-03 00:01:34.405731
NG,2.18,2.16,2.2,800000.0,800000.0,,0,0,0,0,0,0,162,2026-02-03 00:01:35.445158
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,162,2026-02-03 00:01:35.445158
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,162,2026-02-03 00:01:35.445158
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,162,2026-02-03 00:01:35.445158
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,162,2026-02-03 00:01:35.445158
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,162,2026-02-03 00:01:35.445158
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,162,2026-02-03 00:01:35.445158
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,163,2026-02-03 00:01:36.477276
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,163,2026-02-03 00:01:36.477276
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,163,2026-02-03 00:01:36.477276
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,163,2026-02-03 00:01:36.477276
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,163,2026-02-03 00:01:36.477276
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,163,2026-02-03 00:01:36.477276
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,163,2026-02-03 00:01:36.477276
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,164,2026-02-03 00:01:37.506030
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,164,2026-02-03 00:01:37.506030
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,164,2026-02-03 00:01:37.506030
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,164,2026-02-03 00:01:37.506030
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,164,2026-02-03 00:01:37.506030
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,164,2026-02-03 00:01:37.506030
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,164,2026-02-03 00:01:37.506030
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,165,2026-02-03 00:01:38.548772
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,165,2026-02-03 00:01:38.548772
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,165,2026-02-03 00:01:38.548772
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,165,2026-02-03 00:01:38.548772
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,165,2026-02-03 00:01:38.548772
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,165,2026-02-03 00:01:38.548772
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,165,2026-02-03 00:01:38.548772
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,166,2026-02-03 00:01:39.597614
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,166,2026-02-03 00:01:39.597614
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,166,2026-02-03 00:01:39.597614
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,166,2026-02-03 00:01:39.597614
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,166,2026-02-03 00:01:39.597614
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,166,2026-02-03 00:01:39.597614
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,166,2026-02-03 00:01:39.597614
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,167,2026-02-03 00:01:40.630439
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,167,2026-02-03 00:01:40.630439
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,167,2026-02-03 00:01:40.630439
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,167,2026-02-03 00:01:40.630439
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,167,2026-02-03 00:01:40.630439
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,167,2026-02-03 00:01:40.630439
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,167,2026-02-03 00:01:40.630439
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,168,2026-02-03 00:01:41.658427
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,168,2026-02-03 00:01:41.658427
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,168,2026-02-03 00:01:41.658427
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,168,2026-02-03 00:01:41.658427
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,168,2026-02-03 00:01:41.658427
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,168,2026-02-03 00:01:41.658427
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,168,2026-02-03 00:01:41.658427
NG,2.18,2.16,2.2,800000.0,800000.0,,0,0,0,0,0,0,169,2026-02-03 00:01:42.685324
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,169,2026-02-03 00:01:42.685324
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,169,2026-02-03 00:01:42.685324
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,169,2026-02-03 00:01:42.685324
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,169,2026-02-03 00:01:42.685324
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,169,2026-02-03 00:01:42.685324
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,169,2026-02-03 00:01:42.685324
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,170,2026-02-03 00:01:43.716220
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,170,2026-02-03 00:01:43.716220
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,170,2026-02-03 00:01:43.716220
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,170,2026-02-03 00:01:43.716220
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,170,2026-02-03 00:01:43.716220
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,170,2026-02-03 00:01:43.716220
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,170,2026-02-03 00:01:43.716220
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,171,2026-02-03 00:01:44.745862
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,171,2026-02-03 00:01:44.745862
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,171,2026-02-03 00:01:44.745862
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,171,2026-02-03 00:01:44.745862
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,171,2026-02-03 00:01:44.745862
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,171,2026-02-03 00:01:44.745862
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,171,2026-02-03 00:01:44.745862
NG,2.18,2.16,2.2,800000.0,800000.0,,0,0,0,0,0,0,172,2026-02-03 00:01:45.779017
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,172,2026-02-03 00:01:45.779017
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,172,2026-02-03 00:01:45.779017
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,172,2026-02-03 00:01:45.779017
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,172,2026-02-03 00:01:45.779017
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,172,2026-02-03 00:01:45.779017
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,172,2026-02-03 00:01:45.779017
NG,2.18,2.16,2.2,800000.0,800000.0,,0,0,0,0,0,0,173,2026-02-03 00:01:46.812504
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,173,2026-02-03 00:01:46.812504
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,173,2026-02-03 00:01:46.812504
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,173,2026-02-03 00:01:46.812504
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,173,2026-02-03 00:01:46.812504
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,173,2026-02-03 00:01:46.812504
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,173,2026-02-03 00:01:46.812504
NG,2.18,2.16,2.2,800000.0,800000.0,,0,0,0,0,0,0,174,2026-02-03 00:01:47.900461
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,174,2026-02-03 00:01:47.900461
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,174,2026-02-03 00:01:47.900461
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,174,2026-02-03 00:01:47.900461
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,174,2026-02-03 00:01:47.900461
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,174,2026-02-03 00:01:47.900461
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,174,2026-02-03 00:01:47.900461
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,175,2026-02-03 00:01:48.466351
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,175,2026-02-03 00:01:48.466351
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,175,2026-02-03 00:01:48.466351
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,175,2026-02-03 00:01:48.466351
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,175,2026-02-03 00:01:48.466351
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,175,2026-02-03 00:01:48.466351
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,175,2026-02-03 00:01:48.466351
NG,2.19,2.17,2.21,800000.0,800000.0,,0,0,0,0,0,0,176,2026-02-03 00:01:49.503663
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,176,2026-02-03 00:01:49.503663
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,176,2026-02-03 00:01:49.503663
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,176,2026-02-03 00:01:49.503663
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,176,2026-02-03 00:01:49.503663
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,176,2026-02-03 00:01:49.503663
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,176,2026-02-03 00:01:49.503663
NG,2.19,2.17,2.21,800000.0,800000.0,,0,0,0,0,0,0,177,2026-02-03 00:01:50.538448
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,177,2026-02-03 00:01:50.538448
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,177,2026-02-03 00:01:50.538448
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,177,2026-02-03 00:01:50.538448
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,177,2026-02-03 00:01:50.538448
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,177,2026-02-03 00:01:50.538448
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,177,2026-02-03 00:01:50.538448
NG,2.2,2.18,2.22,800000.0,800000.0,,0,0,0,0,0,0,178,2026-02-03 00:01:51.579149
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,178,2026-02-03 00:01:51.579149
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,178,2026-02-03 00:01:51.579149
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,178,2026-02-03 00:01:51.579149
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,178,2026-02-03 00:01:51.579149
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,178,2026-02-03 00:01:51.579149
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,178,2026-02-03 00:01:51.579149
NG,2.19,2.17,2.21,800000.0,800000.0,,0,0,0,0,0,0,179,2026-02-03 00:01:52.617380
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,179,2026-02-03 00:01:52.617380
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,179,2026-02-03 00:01:52.617380
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,179,2026-02-03 00:01:52.617380
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,179,2026-02-03 00:01:52.617380
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,179,2026-02-03 00:01:52.617380
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,179,2026-02-03 00:01:52.617380
NG,2.19,2.17,2.21,800000.0,800000.0,,0,0,0,0,0,0,180,2026-02-03 00:01:53.653783
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,180,2026-02-03 00:01:53.653783
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,180,2026-02-03 00:01:53.653783
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,180,2026-02-03 00:01:53.653783
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,180,2026-02-03 00:01:53.653783
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,180,2026-02-03 00:01:53.653783
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,180,2026-02-03 00:01:53.653783
NG,2.2,2.18,2.22,800000.0,800000.0,,0,0,0,0,0,0,0,2026-02-03 00:01:54.731141,8.0,1.0,180.0,,SPOT PRICE AND VOLUMES FOR DAY 2,The Regulatory Authority for Electricity board decided that on day 2 the following prices and volumes will be enforced:<br><br>326 contracts are available for market participants to buy at a price of $19.16<br><br>326 contracts are available for market participants to sell at a price of $19.15
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,2026-02-03 00:01:54.731141,,,,,,
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,2026-02-03 00:01:54.731141,,,,,,
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,2026-02-03 00:01:54.731141,,,,,,
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,2026-02-03 00:01:54.731141,,,,,,
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,2026-02-03 00:01:54.731141,,,,,,
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,0,2026-02-03 00:01:54.731141,,,,,,
NG,2.19,2.17,2.21,800000.0,800000.0,,0,0,0,0,0,0,1,2026-02-03 00:01:55.790006
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,1,2026-02-03 00:01:55.790006
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,1,2026-02-03 00:01:55.790006
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,1,2026-02-03 00:01:55.790006
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,1,2026-02-03 00:01:55.790006
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,1,2026-02-03 00:01:55.790006
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,1,2026-02-03 00:01:55.790006
NG,2.19,2.17,2.21,800000.0,800000.0,,0,0,0,0,0,0,2,2026-02-03 00:01:56.827593,9.0,2.0,1.0,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 29 and 37 degrees Celsius.
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,2,2026-02-03 00:01:56.827593,,,,,,
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,2,2026-02-03 00:01:56.827593,,,,,,
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,2,2026-02-03 00:01:56.827593,,,,,,
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,2,2026-02-03 00:01:56.827593,,,,,,
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,2,2026-02-03 00:01:56.827593,,,,,,
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,2,2026-02-03 00:01:56.827593,,,,,,
NG,2.19,2.17,2.21,800000.0,800000.0,,0,0,0,0,0,0,3,2026-02-03 00:01:57.871696
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,3,2026-02-03 00:01:57.871696
