ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_CITY-D,SELL_DUBL-T1,SELL_CITY-T1,BUY_CHUL-P,SELL_UOTB-D,SELL_CITY-D,SELL_CITY-T2,BUY_CITY-P,SELL_CITY-P,BUY_DUBL-T1,BUY_UOTB-D,BUY_CITY-T1,SELL_LAVL-D,tick,timestamp
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-03 09:36:47.481024
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-03 09:36:47.481024
NG,2.39,2.37,2.41,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-03 09:36:48.575093
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-03 09:36:48.575093
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-03 09:36:48.575093
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-03 09:36:48.575093
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-03 09:36:48.575093
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-03 09:36:48.575093
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-03 09:36:48.575093
NG,2.38,2.36,2.4,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-03 09:36:49.154703
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-03 09:36:49.154703
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-03 09:36:49.154703
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-03 09:36:49.154703
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-03 09:36:49.154703
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-03 09:36:49.154703
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-03 09:36:49.154703
NG,2.37,2.35,2.39,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-03 09:36:50.197588
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-03 09:36:50.197588
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-03 09:36:50.197588
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-03 09:36:50.197588
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-03 09:36:50.197588
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-03 09:36:50.197588
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-03 09:36:50.197588
NG,2.38,2.36,2.4,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-03 09:36:51.235719
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-03 09:36:51.235719
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-03 09:36:51.235719
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-03 09:36:51.235719
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-03 09:36:51.235719
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-03 09:36:51.235719
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-03 09:36:51.235719
NG,2.38,2.36,2.4,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-03 09:36:52.299237
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-03 09:36:52.299237
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-03 09:36:52.299237
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-03 09:36:52.299237
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-03 09:36:52.299237
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-03 09:36:52.299237
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-03 09:36:52.299237
NG,2.38,2.36,2.4,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-03 09:36:53.387336
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-03 09:36:53.387336
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-03 09:36:53.387336
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-03 09:36:53.387336
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-03 09:36:53.387336
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-03 09:36:53.387336
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-03 09:36:53.387336
NG,2.39,2.37,2.41,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-03 09:36:54.441518
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-03 09:36:54.441518
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-03 09:36:54.441518
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-03 09:36:54.441518
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-03 09:36:54.441518
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-03 09:36:54.441518
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-03 09:36:54.441518
NG,2.39,2.37,2.41,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-03 09:36:55.481955
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-03 09:36:55.481955
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-03 09:36:55.481955
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-03 09:36:55.481955
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-03 09:36:55.481955
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-03 09:36:55.481955
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-03 09:36:55.481955
NG,2.38,2.36,2.4,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-03 09:36:56.529366
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-03 09:36:56.529366
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-03 09:36:56.529366
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-03 09:36:56.529366
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-03 09:36:56.529366
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-03 09:36:56.529366
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-03 09:36:56.529366
NG,2.39,2.37,2.41,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-03 09:36:57.632690
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-03 09:36:57.632690
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-03 09:36:57.632690
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-03 09:36:57.632690
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-03 09:36:57.632690
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-03 09:36:57.632690
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-03 09:36:57.632690
NG,2.39,2.37,2.41,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-03 09:36:58.172102
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-03 09:36:58.172102
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-03 09:36:58.172102
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-03 09:36:58.172102
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-03 09:36:58.172102
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-03 09:36:58.172102
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-03 09:36:58.172102
NG,2.4,2.38,2.42,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-03 09:36:59.290982
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-03 09:36:59.290982
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-03 09:36:59.290982
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-03 09:36:59.290982
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-03 09:36:59.290982
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-03 09:36:59.290982
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-03 09:36:59.290982
NG,2.39,2.37,2.41,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-03 09:37:00.328988
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-03 09:37:00.328988
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-03 09:37:00.328988
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-03 09:37:00.328988
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-03 09:37:00.328988
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-03 09:37:00.328988
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-03 09:37:00.328988
NG,2.41,2.39,2.43,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-03 09:37:01.372706
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-03 09:37:01.372706
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-03 09:37:01.372706
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-03 09:37:01.372706
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-03 09:37:01.372706
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-03 09:37:01.372706
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-03 09:37:01.372706
NG,2.41,2.39,2.43,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-03 09:37:02.412876
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-03 09:37:02.412876
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-03 09:37:02.412876
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-03 09:37:02.412876
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-03 09:37:02.412876
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-03 09:37:02.412876
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-03 09:37:02.412876
NG,2.4,2.38,2.42,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-03 09:37:03.455583
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-03 09:37:03.455583
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-03 09:37:03.455583
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-03 09:37:03.455583
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-03 09:37:03.455583
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-03 09:37:03.455583
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-03 09:37:03.455583
NG,2.41,2.39,2.43,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-03 09:37:04.495046
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-03 09:37:04.495046
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-03 09:37:04.495046
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-03 09:37:04.495046
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-03 09:37:04.495046
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-03 09:37:04.495046
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-03 09:37:04.495046
NG,2.41,2.39,2.43,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-03 09:37:05.532309
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-03 09:37:05.532309
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-03 09:37:05.532309
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-03 09:37:05.532309
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-03 09:37:05.532309
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-03 09:37:05.532309
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2026-02-03 09:37:05.532309
NG,2.41,2.39,2.43,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-03 09:37:06.574660
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-03 09:37:06.574660
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-03 09:37:06.574660
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-03 09:37:06.574660
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-03 09:37:06.574660
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-03 09:37:06.574660
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2026-02-03 09:37:06.574660
NG,2.42,2.4,2.44,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-03 09:37:07.676348
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-03 09:37:07.676348
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-03 09:37:07.676348
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-03 09:37:07.676348
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-03 09:37:07.676348
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-03 09:37:07.676348
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2026-02-03 09:37:07.676348
NG,2.42,2.4,2.44,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-03 09:37:08.252153
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-03 09:37:08.252153
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-03 09:37:08.252153
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-03 09:37:08.252153
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-03 09:37:08.252153
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-03 09:37:08.252153
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-03 09:37:08.252153
NG,2.42,2.4,2.44,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-03 09:37:09.297271
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-03 09:37:09.297271
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-03 09:37:09.297271
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-03 09:37:09.297271
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-03 09:37:09.297271
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-03 09:37:09.297271
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-03 09:37:09.297271
NG,2.42,2.4,2.44,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-03 09:37:10.334264
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-03 09:37:10.334264
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-03 09:37:10.334264
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-03 09:37:10.334264
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-03 09:37:10.334264
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-03 09:37:10.334264
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-03 09:37:10.334264
NG,2.41,2.39,2.43,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-03 09:37:11.379533
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-03 09:37:11.379533
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-03 09:37:11.379533
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-03 09:37:11.379533
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-03 09:37:11.379533
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-03 09:37:11.379533
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-03 09:37:11.379533
NG,2.41,2.39,2.43,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-03 09:37:12.421043
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-03 09:37:12.421043
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-03 09:37:12.421043
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-03 09:37:12.421043
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-03 09:37:12.421043
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-03 09:37:12.421043
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-03 09:37:12.421043
NG,2.41,2.39,2.43,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-03 09:37:13.462318
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-03 09:37:13.462318
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-03 09:37:13.462318
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-03 09:37:13.462318
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-03 09:37:13.462318
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-03 09:37:13.462318
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-03 09:37:13.462318
NG,2.41,2.39,2.43,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-03 09:37:14.509064
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-03 09:37:14.509064
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-03 09:37:14.509064
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-03 09:37:14.509064
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-03 09:37:14.509064
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-03 09:37:14.509064
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-03 09:37:14.509064
NG,2.41,2.39,2.43,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-03 09:37:15.552779
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-03 09:37:15.552779
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-03 09:37:15.552779
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-03 09:37:15.552779
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-03 09:37:15.552779
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-03 09:37:15.552779
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-03 09:37:15.552779
NG,2.4,2.38,2.42,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-03 09:37:16.598162
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-03 09:37:16.598162
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-03 09:37:16.598162
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-03 09:37:16.598162
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-03 09:37:16.598162
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-03 09:37:16.598162
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-03 09:37:16.598162
NG,2.39,2.37,2.41,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-03 09:37:17.637483
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-03 09:37:17.637483
