ticker,last_price,bid_price,ask_price,SELL_UOTB-D,BUY_ANON,SELL_ANON,BUY_UOTB-P,BUY_UOTB-D,SELL_UOTB-T1,SELL_UOTB-P,SELL_BABS-P,tick,timestamp
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,69,2026-02-04 16:35:08.842400
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,69,2026-02-04 16:35:08.842400
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,69,2026-02-04 16:35:08.842400
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,69,2026-02-04 16:35:08.842400
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,69,2026-02-04 16:35:08.842400
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,70,2026-02-04 16:35:09.890611
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,70,2026-02-04 16:35:09.890611
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,70,2026-02-04 16:35:09.890611
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,70,2026-02-04 16:35:09.890611
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,70,2026-02-04 16:35:09.890611
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,70,2026-02-04 16:35:09.890611
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,70,2026-02-04 16:35:09.890611
NG,2.32,2.3,2.34,800000.0,800000.0,0,0,0,0,0,0,71,2026-02-04 16:35:10.931050
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,71,2026-02-04 16:35:10.931050
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,71,2026-02-04 16:35:10.931050
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,71,2026-02-04 16:35:10.931050
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,71,2026-02-04 16:35:10.931050
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,71,2026-02-04 16:35:10.931050
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,71,2026-02-04 16:35:10.931050
NG,2.33,2.31,2.35,800000.0,800000.0,0,0,0,0,0,0,72,2026-02-04 16:35:11.980861
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,72,2026-02-04 16:35:11.980861
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,72,2026-02-04 16:35:11.980861
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,72,2026-02-04 16:35:11.980861
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,72,2026-02-04 16:35:11.980861
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,72,2026-02-04 16:35:11.980861
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,72,2026-02-04 16:35:11.980861
NG,2.34,2.32,2.36,800000.0,800000.0,0,0,0,0,0,0,73,2026-02-04 16:35:13.013578
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,73,2026-02-04 16:35:13.013578
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,73,2026-02-04 16:35:13.013578
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,73,2026-02-04 16:35:13.013578
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,73,2026-02-04 16:35:13.013578
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,73,2026-02-04 16:35:13.013578
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,73,2026-02-04 16:35:13.013578
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,74,2026-02-04 16:35:14.057284
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,74,2026-02-04 16:35:14.057284
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,74,2026-02-04 16:35:14.057284
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,74,2026-02-04 16:35:14.057284
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,74,2026-02-04 16:35:14.057284
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,74,2026-02-04 16:35:14.057284
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,74,2026-02-04 16:35:14.057284
NG,2.35,2.33,2.37,800000.0,800000.0,0,0,0,0,0,0,75,2026-02-04 16:35:15.097659
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,75,2026-02-04 16:35:15.097659
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,75,2026-02-04 16:35:15.097659
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,75,2026-02-04 16:35:15.097659
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,75,2026-02-04 16:35:15.097659
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,75,2026-02-04 16:35:15.097659
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,75,2026-02-04 16:35:15.097659
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,76,2026-02-04 16:35:16.129045
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,76,2026-02-04 16:35:16.129045
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,76,2026-02-04 16:35:16.129045
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,76,2026-02-04 16:35:16.129045
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,76,2026-02-04 16:35:16.129045
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,76,2026-02-04 16:35:16.129045
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,76,2026-02-04 16:35:16.129045
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,77,2026-02-04 16:35:17.165243
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,77,2026-02-04 16:35:17.165243
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,77,2026-02-04 16:35:17.165243
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,77,2026-02-04 16:35:17.165243
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,77,2026-02-04 16:35:17.165243
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,77,2026-02-04 16:35:17.165243
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,77,2026-02-04 16:35:17.165243
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,78,2026-02-04 16:35:18.213109
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,78,2026-02-04 16:35:18.213109
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,78,2026-02-04 16:35:18.213109
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,78,2026-02-04 16:35:18.213109
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,78,2026-02-04 16:35:18.213109
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,78,2026-02-04 16:35:18.213109
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,78,2026-02-04 16:35:18.213109
NG,2.35,2.33,2.37,800000.0,800000.0,0,0,0,0,0,0,79,2026-02-04 16:35:19.313365
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,79,2026-02-04 16:35:19.313365
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,79,2026-02-04 16:35:19.313365
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,79,2026-02-04 16:35:19.313365
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,79,2026-02-04 16:35:19.313365
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,79,2026-02-04 16:35:19.313365
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,79,2026-02-04 16:35:19.313365
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,80,2026-02-04 16:35:19.903498
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,80,2026-02-04 16:35:19.903498
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,80,2026-02-04 16:35:19.903498
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,80,2026-02-04 16:35:19.903498
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,80,2026-02-04 16:35:19.903498
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,80,2026-02-04 16:35:19.903498
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,80,2026-02-04 16:35:19.903498
NG,2.37,2.35,2.39,800000.0,800000.0,0,0,0,0,0,0,81,2026-02-04 16:35:20.978126
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,81,2026-02-04 16:35:20.978126
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,81,2026-02-04 16:35:20.978126
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,81,2026-02-04 16:35:20.978126
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,81,2026-02-04 16:35:20.978126
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,81,2026-02-04 16:35:20.978126
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,81,2026-02-04 16:35:20.978126
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,82,2026-02-04 16:35:22.096046
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,82,2026-02-04 16:35:22.096046
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,82,2026-02-04 16:35:22.096046
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,82,2026-02-04 16:35:22.096046
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,82,2026-02-04 16:35:22.096046
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,82,2026-02-04 16:35:22.096046
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,82,2026-02-04 16:35:22.096046
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,83,2026-02-04 16:35:23.136532
ELEC-day2,20.76,20.76,20.77,364.0,364.0,0,0,0,0,0,0,83,2026-02-04 16:35:23.136532
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,83,2026-02-04 16:35:23.136532
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,83,2026-02-04 16:35:23.136532
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,83,2026-02-04 16:35:23.136532
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,83,2026-02-04 16:35:23.136532
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,83,2026-02-04 16:35:23.136532
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,84,2026-02-04 16:35:24.195357
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,84,2026-02-04 16:35:24.195357
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,84,2026-02-04 16:35:24.195357
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,84,2026-02-04 16:35:24.195357
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,84,2026-02-04 16:35:24.195357
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,84,2026-02-04 16:35:24.195357
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,84,2026-02-04 16:35:24.195357
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,85,2026-02-04 16:35:25.342879
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,85,2026-02-04 16:35:25.342879
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,85,2026-02-04 16:35:25.342879
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,85,2026-02-04 16:35:25.342879
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,85,2026-02-04 16:35:25.342879
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,85,2026-02-04 16:35:25.342879
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,85,2026-02-04 16:35:25.342879
NG,2.37,2.35,2.39,800000.0,800000.0,0,0,0,0,0,0,86,2026-02-04 16:35:25.884298
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,86,2026-02-04 16:35:25.884298
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,86,2026-02-04 16:35:25.884298
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,86,2026-02-04 16:35:25.884298
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,86,2026-02-04 16:35:25.884298
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,86,2026-02-04 16:35:25.884298
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,86,2026-02-04 16:35:25.884298
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,87,2026-02-04 16:35:26.988490
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,87,2026-02-04 16:35:26.988490
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,87,2026-02-04 16:35:26.988490
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,87,2026-02-04 16:35:26.988490
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,87,2026-02-04 16:35:26.988490
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,87,2026-02-04 16:35:26.988490
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,87,2026-02-04 16:35:26.988490
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,88,2026-02-04 16:35:28.021360
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,88,2026-02-04 16:35:28.021360
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:35:28.021360
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:35:28.021360
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:35:28.021360
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:35:28.021360
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,88,2026-02-04 16:35:28.021360
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,89,2026-02-04 16:35:29.054850
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,89,2026-02-04 16:35:29.054850
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:35:29.054850
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:35:29.054850
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:35:29.054850
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:35:29.054850
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,89,2026-02-04 16:35:29.054850
NG,2.37,2.35,2.39,800000.0,800000.0,0,0,0,0,0,0,90,2026-02-04 16:35:30.129626,10.0,2.0,89.0,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 17 and 22 degrees Celsius.
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,90,2026-02-04 16:35:30.129626,,,,,,
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:35:30.129626,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:35:30.129626,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:35:30.129626,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:35:30.129626,,,,,,
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,90,2026-02-04 16:35:30.129626,,,,,,
NG,2.37,2.35,2.39,800000.0,800000.0,0,0,0,0,0,0,91,2026-02-04 16:35:31.187295
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,91,2026-02-04 16:35:31.187295
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:35:31.187295
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:35:31.187295
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:35:31.187295
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:35:31.187295
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,91,2026-02-04 16:35:31.187295
NG,2.37,2.35,2.39,800000.0,800000.0,0,0,0,0,0,0,92,2026-02-04 16:35:32.224178
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,92,2026-02-04 16:35:32.224178
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:35:32.224178
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:35:32.224178
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:35:32.224178
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:35:32.224178
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,92,2026-02-04 16:35:32.224178
NG,2.38,2.36,2.4,800000.0,800000.0,0,0,0,0,0,0,93,2026-02-04 16:35:33.262306
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,93,2026-02-04 16:35:33.262306
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:35:33.262306
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:35:33.262306
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:35:33.262306
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:35:33.262306
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,93,2026-02-04 16:35:33.262306
NG,2.39,2.37,2.41,800000.0,800000.0,0,0,0,0,0,0,94,2026-02-04 16:35:34.322276
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,94,2026-02-04 16:35:34.322276
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:35:34.322276
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:35:34.322276
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:35:34.322276
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:35:34.322276
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,94,2026-02-04 16:35:34.322276
NG,2.39,2.37,2.41,800000.0,800000.0,0,0,0,0,0,0,95,2026-02-04 16:35:34.913762
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,95,2026-02-04 16:35:34.913762
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:35:34.913762
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:35:34.913762
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:35:34.913762
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:35:34.913762
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,95,2026-02-04 16:35:34.913762
NG,2.39,2.37,2.41,800000.0,800000.0,0,0,0,0,0,0,96,2026-02-04 16:35:36.073526
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,96,2026-02-04 16:35:36.073526
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:35:36.073526
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:35:36.073526
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:35:36.073526
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:35:36.073526
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,96,2026-02-04 16:35:36.073526
NG,2.38,2.36,2.4,800000.0,800000.0,0,0,0,0,0,0,97,2026-02-04 16:35:37.121717
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,97,2026-02-04 16:35:37.121717
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:35:37.121717
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:35:37.121717
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:35:37.121717
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:35:37.121717
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,97,2026-02-04 16:35:37.121717
NG,2.37,2.35,2.39,800000.0,800000.0,0,0,0,0,0,0,98,2026-02-04 16:35:38.167559
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,98,2026-02-04 16:35:38.167559
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:35:38.167559
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:35:38.167559
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:35:38.167559
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:35:38.167559
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,98,2026-02-04 16:35:38.167559
NG,2.38,2.36,2.4,800000.0,800000.0,0,0,0,0,0,0,99,2026-02-04 16:35:39.212237
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,99,2026-02-04 16:35:39.212237
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:35:39.212237
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:35:39.212237
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:35:39.212237
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:35:39.212237
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,99,2026-02-04 16:35:39.212237
NG,2.38,2.36,2.4,800000.0,800000.0,0,0,0,0,0,0,100,2026-02-04 16:35:40.251607
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,100,2026-02-04 16:35:40.251607
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:35:40.251607
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:35:40.251607
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:35:40.251607
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:35:40.251607
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,100,2026-02-04 16:35:40.251607
NG,2.38,2.36,2.4,800000.0,800000.0,0,0,0,0,0,0,101,2026-02-04 16:35:41.300847
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,101,2026-02-04 16:35:41.300847
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:35:41.300847
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:35:41.300847
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:35:41.300847
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:35:41.300847
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,101,2026-02-04 16:35:41.300847
NG,2.39,2.37,2.41,800000.0,800000.0,0,0,0,0,0,0,102,2026-02-04 16:35:42.338162
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,102,2026-02-04 16:35:42.338162
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:35:42.338162
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:35:42.338162
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:35:42.338162
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:35:42.338162
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,102,2026-02-04 16:35:42.338162
NG,2.39,2.37,2.41,800000.0,800000.0,0,0,0,0,0,0,103,2026-02-04 16:35:43.371182
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,103,2026-02-04 16:35:43.371182
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:35:43.371182
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:35:43.371182
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:35:43.371182
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:35:43.371182
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,103,2026-02-04 16:35:43.371182
NG,2.38,2.36,2.4,800000.0,800000.0,0,0,0,0,0,0,104,2026-02-04 16:35:44.404859
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,104,2026-02-04 16:35:44.404859
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:35:44.404859
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:35:44.404859
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:35:44.404859
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:35:44.404859
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,104,2026-02-04 16:35:44.404859
NG,2.39,2.37,2.41,800000.0,800000.0,0,0,0,0,0,0,105,2026-02-04 16:35:44.981966
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,105,2026-02-04 16:35:44.981966
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:35:44.981966
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:35:44.981966
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:35:44.981966
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:35:44.981966
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,105,2026-02-04 16:35:44.981966
NG,2.39,2.37,2.41,800000.0,800000.0,0,0,0,0,0,0,106,2026-02-04 16:35:46.090503
ELEC-day2,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,106,2026-02-04 16:35:46.090503
