news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_LUIS-T1,BUY_LUIS-T1
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,7,2026-02-01 05:09:28.979171,NG,2.21,2.19,2.23,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,7,2026-02-01 05:09:28.979171,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",7,2026-02-01 05:09:28.979171,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,7,2026-02-01 05:09:28.979171,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,7,2026-02-01 05:09:28.979171,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,7,2026-02-01 05:09:28.979171,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,7,2026-02-01 05:09:28.979171,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,8,2026-02-01 05:09:30.011287,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,8,2026-02-01 05:09:30.011287,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",8,2026-02-01 05:09:30.011287,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,8,2026-02-01 05:09:30.011287,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,8,2026-02-01 05:09:30.011287,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,8,2026-02-01 05:09:30.011287,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,8,2026-02-01 05:09:30.011287,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,9,2026-02-01 05:09:31.044178,NG,2.2,2.18,2.22,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,9,2026-02-01 05:09:31.044178,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",9,2026-02-01 05:09:31.044178,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,9,2026-02-01 05:09:31.044178,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 05:09:31.044178,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 05:09:31.044178,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 05:09:31.044178,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,10,2026-02-01 05:09:32.077516,NG,2.2,2.18,2.22,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,10,2026-02-01 05:09:32.077516,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",10,2026-02-01 05:09:32.077516,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,10,2026-02-01 05:09:32.077516,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 05:09:32.077516,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 05:09:32.077516,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 05:09:32.077516,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,11,2026-02-01 05:09:33.112511,NG,2.2,2.18,2.22,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,11,2026-02-01 05:09:33.112511,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",11,2026-02-01 05:09:33.112511,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,11,2026-02-01 05:09:33.112511,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 05:09:33.112511,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 05:09:33.112511,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 05:09:33.112511,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,12,2026-02-01 05:09:34.150903,NG,2.21,2.19,2.23,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,12,2026-02-01 05:09:34.150903,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",12,2026-02-01 05:09:34.150903,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,12,2026-02-01 05:09:34.150903,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,12,2026-02-01 05:09:34.150903,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,12,2026-02-01 05:09:34.150903,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,12,2026-02-01 05:09:34.150903,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,13,2026-02-01 05:09:35.177464,NG,2.22,2.2,2.24,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,13,2026-02-01 05:09:35.177464,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",13,2026-02-01 05:09:35.177464,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,13,2026-02-01 05:09:35.177464,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,13,2026-02-01 05:09:35.177464,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,13,2026-02-01 05:09:35.177464,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,13,2026-02-01 05:09:35.177464,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,14,2026-02-01 05:09:36.214759,NG,2.21,2.19,2.23,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,14,2026-02-01 05:09:36.214759,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",14,2026-02-01 05:09:36.214759,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,14,2026-02-01 05:09:36.214759,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,14,2026-02-01 05:09:36.214759,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,14,2026-02-01 05:09:36.214759,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,14,2026-02-01 05:09:36.214759,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,15,2026-02-01 05:09:37.261918,NG,2.22,2.2,2.24,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,15,2026-02-01 05:09:37.261918,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",15,2026-02-01 05:09:37.261918,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,15,2026-02-01 05:09:37.261918,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,15,2026-02-01 05:09:37.261918,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,15,2026-02-01 05:09:37.261918,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,15,2026-02-01 05:09:37.261918,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,16,2026-02-01 05:09:38.294322,NG,2.21,2.19,2.23,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,16,2026-02-01 05:09:38.294322,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",16,2026-02-01 05:09:38.294322,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,16,2026-02-01 05:09:38.294322,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,16,2026-02-01 05:09:38.294322,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,16,2026-02-01 05:09:38.294322,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,16,2026-02-01 05:09:38.294322,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,17,2026-02-01 05:09:39.323971,NG,2.21,2.19,2.23,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,17,2026-02-01 05:09:39.323971,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",17,2026-02-01 05:09:39.323971,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,17,2026-02-01 05:09:39.323971,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,17,2026-02-01 05:09:39.323971,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,17,2026-02-01 05:09:39.323971,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,17,2026-02-01 05:09:39.323971,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,18,2026-02-01 05:09:40.355913,NG,2.2,2.18,2.22,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,18,2026-02-01 05:09:40.355913,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",18,2026-02-01 05:09:40.355913,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,18,2026-02-01 05:09:40.355913,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,18,2026-02-01 05:09:40.355913,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,18,2026-02-01 05:09:40.355913,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,18,2026-02-01 05:09:40.355913,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,19,2026-02-01 05:09:41.383158,NG,2.2,2.18,2.22,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,19,2026-02-01 05:09:41.383158,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",19,2026-02-01 05:09:41.383158,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,19,2026-02-01 05:09:41.383158,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,19,2026-02-01 05:09:41.383158,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,19,2026-02-01 05:09:41.383158,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,19,2026-02-01 05:09:41.383158,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,20,2026-02-01 05:09:42.405789,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,20,2026-02-01 05:09:42.405789,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",20,2026-02-01 05:09:42.405789,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,20,2026-02-01 05:09:42.405789,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 05:09:42.405789,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 05:09:42.405789,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 05:09:42.405789,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,21,2026-02-01 05:09:43.447660,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,21,2026-02-01 05:09:43.447660,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",21,2026-02-01 05:09:43.447660,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,21,2026-02-01 05:09:43.447660,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 05:09:43.447660,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 05:09:43.447660,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 05:09:43.447660,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,22,2026-02-01 05:09:44.492482,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,22,2026-02-01 05:09:44.492482,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",22,2026-02-01 05:09:44.492482,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,22,2026-02-01 05:09:44.492482,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 05:09:44.492482,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 05:09:44.492482,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 05:09:44.492482,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,23,2026-02-01 05:09:45.523158,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,23,2026-02-01 05:09:45.523158,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",23,2026-02-01 05:09:45.523158,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,23,2026-02-01 05:09:45.523158,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,23,2026-02-01 05:09:45.523158,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,23,2026-02-01 05:09:45.523158,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,23,2026-02-01 05:09:45.523158,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,24,2026-02-01 05:09:46.556759,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,24,2026-02-01 05:09:46.556759,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",24,2026-02-01 05:09:46.556759,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,24,2026-02-01 05:09:46.556759,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 05:09:46.556759,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 05:09:46.556759,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 05:09:46.556759,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,25,2026-02-01 05:09:47.589953,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,25,2026-02-01 05:09:47.589953,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",25,2026-02-01 05:09:47.589953,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,25,2026-02-01 05:09:47.589953,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 05:09:47.589953,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 05:09:47.589953,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 05:09:47.589953,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,26,2026-02-01 05:09:48.629665,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,26,2026-02-01 05:09:48.629665,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",26,2026-02-01 05:09:48.629665,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,26,2026-02-01 05:09:48.629665,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 05:09:48.629665,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 05:09:48.629665,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 05:09:48.629665,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,27,2026-02-01 05:09:49.659869,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,27,2026-02-01 05:09:49.659869,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",27,2026-02-01 05:09:49.659869,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,27,2026-02-01 05:09:49.659869,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 05:09:49.659869,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 05:09:49.659869,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 05:09:49.659869,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,29,2026-02-01 05:09:50.751573,NG,2.16,2.14,2.18,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,29,2026-02-01 05:09:50.751573,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",29,2026-02-01 05:09:50.751573,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,29,2026-02-01 05:09:50.751573,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,29,2026-02-01 05:09:50.751573,ELEC-day5,0.0,0.0,0.0,,,0,0
