ticker,last_price,bid_price,ask_price,SELL_UOTB-P,BUY_ANON,BUY_UOTB-D,SELL_UOTB-T1,SELL_UOTB-D,SELL_BABS-P,SELL_ANON,BUY_UOTB-P,tick,timestamp
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,131,2026-02-04 16:16:41.396259
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,131,2026-02-04 16:16:41.396259
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,132,2026-02-04 16:16:42.528343
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,132,2026-02-04 16:16:42.528343
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,132,2026-02-04 16:16:42.528343
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,132,2026-02-04 16:16:42.528343
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,132,2026-02-04 16:16:42.528343
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,132,2026-02-04 16:16:42.528343
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,132,2026-02-04 16:16:42.528343
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,133,2026-02-04 16:16:43.099871
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,133,2026-02-04 16:16:43.099871
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,133,2026-02-04 16:16:43.099871
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,133,2026-02-04 16:16:43.099871
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,133,2026-02-04 16:16:43.099871
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,133,2026-02-04 16:16:43.099871
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,133,2026-02-04 16:16:43.099871
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,134,2026-02-04 16:16:44.142813
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,134,2026-02-04 16:16:44.142813
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,134,2026-02-04 16:16:44.142813
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,134,2026-02-04 16:16:44.142813
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,134,2026-02-04 16:16:44.142813
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,134,2026-02-04 16:16:44.142813
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,134,2026-02-04 16:16:44.142813
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,135,2026-02-04 16:16:45.181044
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,135,2026-02-04 16:16:45.181044
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,135,2026-02-04 16:16:45.181044
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,135,2026-02-04 16:16:45.181044
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,135,2026-02-04 16:16:45.181044
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,135,2026-02-04 16:16:45.181044
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,135,2026-02-04 16:16:45.181044
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,136,2026-02-04 16:16:46.230655
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,136,2026-02-04 16:16:46.230655
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,136,2026-02-04 16:16:46.230655
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,136,2026-02-04 16:16:46.230655
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,136,2026-02-04 16:16:46.230655
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,136,2026-02-04 16:16:46.230655
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,136,2026-02-04 16:16:46.230655
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,137,2026-02-04 16:16:47.295814
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:16:47.295814
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:16:47.295814
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:16:47.295814
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:16:47.295814
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:16:47.295814
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:16:47.295814
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,138,2026-02-04 16:16:48.341672
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:16:48.341672
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:16:48.341672
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:16:48.341672
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:16:48.341672
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:16:48.341672
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:16:48.341672
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,139,2026-02-04 16:16:49.388091
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:16:49.388091
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:16:49.388091
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:16:49.388091
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:16:49.388091
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:16:49.388091
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:16:49.388091
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,140,2026-02-04 16:16:50.455083
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:16:50.455083
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:16:50.455083
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:16:50.455083
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:16:50.455083
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:16:50.455083
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:16:50.455083
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,141,2026-02-04 16:16:51.564644
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:16:51.564644
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:16:51.564644
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:16:51.564644
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:16:51.564644
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:16:51.564644
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:16:51.564644
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,142,2026-02-04 16:16:52.145575
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:16:52.145575
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:16:52.145575
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:16:52.145575
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:16:52.145575
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:16:52.145575
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:16:52.145575
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,143,2026-02-04 16:16:53.182286
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:16:53.182286
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:16:53.182286
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:16:53.182286
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:16:53.182286
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:16:53.182286
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:16:53.182286
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,144,2026-02-04 16:16:54.226170
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:16:54.226170
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:16:54.226170
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:16:54.226170
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:16:54.226170
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:16:54.226170
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:16:54.226170
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,145,2026-02-04 16:16:55.273621
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:16:55.273621
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:16:55.273621
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:16:55.273621
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:16:55.273621
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:16:55.273621
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:16:55.273621
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,146,2026-02-04 16:16:56.338398
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:16:56.338398
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:16:56.338398
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:16:56.338398
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:16:56.338398
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:16:56.338398
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:16:56.338398
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,147,2026-02-04 16:16:57.385862
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:16:57.385862
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:16:57.385862
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:16:57.385862
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:16:57.385862
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:16:57.385862
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:16:57.385862
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,148,2026-02-04 16:16:58.438788
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:16:58.438788
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:16:58.438788
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:16:58.438788
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:16:58.438788
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:16:58.438788
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:16:58.438788
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,149,2026-02-04 16:16:59.485412
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:16:59.485412
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:16:59.485412
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:16:59.485412
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:16:59.485412
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:16:59.485412
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:16:59.485412
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,150,2026-02-04 16:17:00.180472,5.0,1.0,149.0,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $17.00 and $22.00.<br><br>There will be 500 contracts available in the entire ELEC market, 250 contracts for buying and 250 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent"
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:17:00.180472,,,,,,
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:17:00.180472,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:17:00.180472,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:17:00.180472,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:17:00.180472,,,,,,
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:17:00.180472,,,,,,
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,151,2026-02-04 16:17:01.335384
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:17:01.335384
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:17:01.335384
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:17:01.335384
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:17:01.335384
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:17:01.335384
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:17:01.335384
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,152,2026-02-04 16:17:02.387733
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:17:02.387733
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:17:02.387733
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:17:02.387733
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:17:02.387733
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:17:02.387733
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:17:02.387733
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,153,2026-02-04 16:17:03.432962
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:17:03.432962
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:17:03.432962
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:17:03.432962
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:17:03.432962
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:17:03.432962
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:17:03.432962
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,154,2026-02-04 16:17:04.503180
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:17:04.503180
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:17:04.503180
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:17:04.503180
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:17:04.503180
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:17:04.503180
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:17:04.503180
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,155,2026-02-04 16:17:05.622952
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:17:05.622952
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:17:05.622952
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:17:05.622952
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:17:05.622952
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:17:05.622952
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:17:05.622952
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,156,2026-02-04 16:17:06.231273
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:17:06.231273
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:17:06.231273
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:17:06.231273
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:17:06.231273
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:17:06.231273
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:17:06.231273
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,157,2026-02-04 16:17:07.275313
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:17:07.275313
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:17:07.275313
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:17:07.275313
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:17:07.275313
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:17:07.275313
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:17:07.275313
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,158,2026-02-04 16:17:08.325403
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:17:08.325403
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:17:08.325403
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:17:08.325403
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:17:08.325403
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:17:08.325403
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:17:08.325403
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,159,2026-02-04 16:17:09.368969
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:17:09.368969
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:17:09.368969
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:17:09.368969
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:17:09.368969
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:17:09.368969
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:17:09.368969
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,160,2026-02-04 16:17:10.413971
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:17:10.413971
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:17:10.413971
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:17:10.413971
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:17:10.413971
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:17:10.413971
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:17:10.413971
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,161,2026-02-04 16:17:11.461136
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:17:11.461136
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:17:11.461136
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:17:11.461136
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:17:11.461136
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:17:11.461136
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:17:11.461136
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,162,2026-02-04 16:17:12.532857
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:17:12.532857
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:17:12.532857
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:17:12.532857
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:17:12.532857
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:17:12.532857
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:17:12.532857
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,163,2026-02-04 16:17:13.700916
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:17:13.700916
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:17:13.700916
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:17:13.700916
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:17:13.700916
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:17:13.700916
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:17:13.700916
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,164,2026-02-04 16:17:14.265420
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,164,2026-02-04 16:17:14.265420
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,164,2026-02-04 16:17:14.265420
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,164,2026-02-04 16:17:14.265420
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,164,2026-02-04 16:17:14.265420
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,164,2026-02-04 16:17:14.265420
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,164,2026-02-04 16:17:14.265420
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,165,2026-02-04 16:17:15.324027
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,165,2026-02-04 16:17:15.324027
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,165,2026-02-04 16:17:15.324027
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,165,2026-02-04 16:17:15.324027
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,165,2026-02-04 16:17:15.324027
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,165,2026-02-04 16:17:15.324027
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,165,2026-02-04 16:17:15.324027
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,166,2026-02-04 16:17:16.370648
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,166,2026-02-04 16:17:16.370648
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,166,2026-02-04 16:17:16.370648
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,166,2026-02-04 16:17:16.370648
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,166,2026-02-04 16:17:16.370648
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,166,2026-02-04 16:17:16.370648
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,166,2026-02-04 16:17:16.370648
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,167,2026-02-04 16:17:17.433963
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,167,2026-02-04 16:17:17.433963
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,167,2026-02-04 16:17:17.433963
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,167,2026-02-04 16:17:17.433963
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,167,2026-02-04 16:17:17.433963
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,167,2026-02-04 16:17:17.433963
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,167,2026-02-04 16:17:17.433963
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,168,2026-02-04 16:17:18.492736
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,168,2026-02-04 16:17:18.492736
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,168,2026-02-04 16:17:18.492736
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,168,2026-02-04 16:17:18.492736
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,168,2026-02-04 16:17:18.492736
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,168,2026-02-04 16:17:18.492736
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,168,2026-02-04 16:17:18.492736
