ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-1,SELL_GIOT-2,BUY_GIOT-3,BUY_GIOT-2,SELL_GIOT-1,SELL_GIOT-3,tick,timestamp
RITC,10.18,10.18,10.19,202100.0,97300.0,,0,0,0,0,0,37,2026-02-03 01:02:31.795429
COMP,25.03,25.01,25.03,138500.0,137800.0,5000.0,0,0,0,0,0,37,2026-02-03 01:02:31.795429
RITC,10.18,10.18,10.19,202100.0,106800.0,,0,0,0,0,0,38,2026-02-03 01:02:32.819518
COMP,25.03,25.01,25.03,139600.0,137800.0,5000.0,0,0,0,0,0,38,2026-02-03 01:02:32.819518
RITC,10.18,10.18,10.19,202100.0,125000.0,,0,0,0,0,0,39,2026-02-03 01:02:33.845766
COMP,25.04,25.01,25.04,139600.0,137800.0,5000.0,0,0,0,0,0,39,2026-02-03 01:02:33.845766
RITC,10.19,10.18,10.19,200500.0,115700.0,,0,0,0,0,0,40,2026-02-03 01:02:34.904027
COMP,25.04,25.01,25.04,139300.0,137800.0,5000.0,0,0,0,0,0,40,2026-02-03 01:02:34.904027
RITC,10.17,10.17,10.19,199600.0,115700.0,,0,0,0,0,0,41,2026-02-03 01:02:35.931246
COMP,25.04,25.01,25.04,139300.0,137800.0,5000.0,0,0,0,0,0,41,2026-02-03 01:02:35.931246
RITC,10.19,10.17,10.19,199600.0,117200.0,,0,0,0,0,0,42,2026-02-03 01:02:36.955414
COMP,25.04,25.01,25.04,141500.0,137800.0,5000.0,0,0,0,0,0,42,2026-02-03 01:02:36.955414
RITC,10.19,10.17,10.18,200100.0,128500.0,0,0,0,0,0,0,43,2026-02-03 01:02:37.984675
COMP,25.06,25.01,25.06,141500.0,145700.0,0,0,0,0,0,0,43,2026-02-03 01:02:37.984675
RITC,10.17,10.17,10.18,199600.0,137100.0,,0,0,0,0,0,44,2026-02-03 01:02:39.013142
COMP,25.06,25.05,25.06,139300.0,138000.0,5000.0,0,0,0,0,0,44,2026-02-03 01:02:39.013142
RITC,10.18,10.17,10.18,199600.0,147900.0,,0,0,0,0,0,45,2026-02-03 01:02:40.042389
COMP,25.06,25.06,25.07,138800.0,138500.0,5000.0,0,0,0,0,0,45,2026-02-03 01:02:40.042389
RITC,10.18,10.17,10.18,199600.0,168200.0,0,0,0,0,0,0,46,2026-02-03 01:02:41.067567
COMP,25.09,25.06,25.09,138800.0,146700.0,0,0,0,0,0,0,46,2026-02-03 01:02:41.067567
RITC,10.18,10.17,10.18,199700.0,159800.0,,0,0,0,0,0,47,2026-02-03 01:02:42.092997
COMP,25.09,25.06,25.09,139000.0,138400.0,5000.0,0,0,0,0,0,47,2026-02-03 01:02:42.092997
RITC,10.17,10.17,10.18,199200.0,170100.0,,0,0,0,0,0,48,2026-02-03 01:02:43.115159
COMP,25.09,25.06,25.09,139000.0,139800.0,5000.0,0,0,0,0,0,48,2026-02-03 01:02:43.115159
RITC,10.16,10.16,10.18,200400.0,170100.0,0,0,0,0,0,0,49,2026-02-03 01:02:44.142621
COMP,25.1,25.06,25.1,139000.0,146100.0,0,0,0,0,0,0,49,2026-02-03 01:02:44.142621
RITC,10.19,10.16,10.19,200400.0,147800.0,,0,0,0,0,0,50,2026-02-03 01:02:45.184783
COMP,25.1,25.06,25.1,139000.0,138700.0,5000.0,0,0,0,0,0,50,2026-02-03 01:02:45.184783
RITC,10.19,10.17,10.19,199800.0,137200.0,,0,0,0,0,0,51,2026-02-03 01:02:46.221802
COMP,25.04,25.04,25.05,139000.0,139500.0,5000.0,0,0,0,0,0,51,2026-02-03 01:02:46.221802
RITC,10.19,10.18,10.19,200700.0,146800.0,0,0,0,0,0,0,52,2026-02-03 01:02:47.251969
COMP,25.0,25.0,25.05,140300.0,145100.0,0,0,0,0,0,0,52,2026-02-03 01:02:47.251969
RITC,10.18,10.18,10.19,200700.0,146800.0,0,0,0,0,0,0,53,2026-02-03 01:02:47.777020
COMP,25.0,25.0,25.05,139500.0,146900.0,0,0,0,0,0,0,53,2026-02-03 01:02:47.777020
RITC,10.18,10.18,10.19,200600.0,146800.0,0,0,0,0,0,0,54,2026-02-03 01:02:48.796123
COMP,25.05,25.06,25.07,142400.0,146100.0,0,0,0,0,0,0,54,2026-02-03 01:02:48.796123
RITC,10.18,10.18,10.19,201800.0,158000.0,0,0,0,0,0,0,55,2026-02-03 01:02:49.817705
COMP,25.07,25.06,25.07,142400.0,146100.0,0,0,0,0,0,0,55,2026-02-03 01:02:49.817705
RITC,10.19,10.17,10.19,201800.0,148100.0,0,0,0,0,0,0,56,2026-02-03 01:02:50.837995
COMP,25.05,25.05,25.07,140800.0,146100.0,0,0,0,0,0,0,56,2026-02-03 01:02:50.837995
RITC,10.19,10.19,10.2,201500.0,136900.0,0,0,0,0,0,0,57,2026-02-03 01:02:51.859383
COMP,25.1,25.05,25.1,140800.0,137300.0,0,0,0,0,0,0,57,2026-02-03 01:02:51.859383
RITC,10.19,10.19,10.2,201500.0,146100.0,0,0,0,0,0,0,58,2026-02-03 01:02:52.884463
COMP,25.1,25.05,25.1,141400.0,137300.0,0,0,0,0,0,0,58,2026-02-03 01:02:52.884463
RITC,10.19,10.18,10.19,203000.0,165800.0,0,0,0,0,0,0,59,2026-02-03 01:02:53.903911
COMP,25.1,25.05,25.1,141400.0,131700.0,0,0,0,0,0,0,59,2026-02-03 01:02:53.903911
RITC,10.19,10.18,10.19,203000.0,174500.0,0,0,0,0,0,0,60,2026-02-03 01:02:54.932211
COMP,25.11,25.08,25.11,141700.0,125000.0,0,0,0,0,0,0,60,2026-02-03 01:02:54.932211
RITC,10.2,10.18,10.2,203400.0,156000.0,0,0,0,0,0,0,61,2026-02-03 01:02:55.953628
COMP,25.12,25.08,25.12,141700.0,116900.0,0,0,0,0,0,0,61,2026-02-03 01:02:55.953628
RITC,10.2,10.18,10.2,203400.0,145700.0,0,0,0,0,0,0,62,2026-02-03 01:02:56.981598
COMP,25.12,25.08,25.12,141000.0,116900.0,0,0,0,0,0,0,62,2026-02-03 01:02:56.981598
RITC,10.2,10.19,10.2,204300.0,136100.0,0,0,0,0,0,0,63,2026-02-03 01:02:58.002910
COMP,25.12,25.13,25.14,142500.0,110400.0,0,0,0,0,0,0,63,2026-02-03 01:02:58.002910
RITC,10.2,10.19,10.2,204300.0,147800.0,0,0,0,0,0,0,64,2026-02-03 01:02:59.033653
COMP,25.14,25.13,25.14,142700.0,110400.0,0,0,0,0,0,0,64,2026-02-03 01:02:59.033653
RITC,10.2,10.19,10.2,204300.0,149800.0,0,0,0,0,0,0,65,2026-02-03 01:03:00.058987
COMP,25.14,25.13,25.14,142700.0,102200.0,0,0,0,0,0,0,65,2026-02-03 01:03:00.058987
RITC,10.19,10.19,10.2,206000.0,149800.0,0,0,0,0,0,0,66,2026-02-03 01:03:01.081653
COMP,25.14,25.13,25.14,141600.0,109100.0,0,0,0,0,0,0,66,2026-02-03 01:03:01.081653
RITC,10.21,10.19,10.21,205900.0,132700.0,0,0,0,0,0,0,67,2026-02-03 01:03:02.106697
COMP,25.15,25.13,25.15,141600.0,101500.0,0,0,0,0,0,0,67,2026-02-03 01:03:02.106697
RITC,10.21,10.19,10.21,206200.0,121000.0,0,0,0,0,0,0,68,2026-02-03 01:03:03.129211
COMP,25.12,25.12,25.16,141100.0,93200.0,0,0,0,0,0,0,68,2026-02-03 01:03:03.129211
RITC,10.21,10.21,10.22,206400.0,109800.0,0,0,0,0,0,0,69,2026-02-03 01:03:04.153805
COMP,25.18,25.12,25.18,140000.0,87300.0,0,0,0,0,0,0,69,2026-02-03 01:03:04.153805
RITC,10.22,10.21,10.22,205800.0,109800.0,0,0,0,0,0,0,70,2026-02-03 01:03:05.181229
COMP,25.18,25.12,25.16,140000.0,93300.0,0,0,0,0,0,0,70,2026-02-03 01:03:05.181229
RITC,10.2,10.2,10.22,203200.0,109800.0,0,0,0,0,0,0,71,2026-02-03 01:03:06.208820
COMP,25.18,25.12,25.16,136200.0,93300.0,0,0,0,0,0,0,71,2026-02-03 01:03:06.208820
RITC,10.2,10.2,10.22,203500.0,109800.0,0,0,0,0,0,0,72,2026-02-03 01:03:07.232954
COMP,25.18,25.12,25.16,136200.0,109000.0,0,0,0,0,0,0,72,2026-02-03 01:03:07.232954
RITC,10.23,10.24,10.25,201500.0,99300.0,0,0,0,0,0,0,73,2026-02-03 01:03:08.267168
COMP,25.18,25.12,25.16,136800.0,109000.0,0,0,0,0,0,0,73,2026-02-03 01:03:08.267168
RITC,10.2,10.23,10.25,202600.0,99300.0,0,0,0,0,0,0,74,2026-02-03 01:03:09.338808
COMP,25.11,25.11,25.16,136300.0,115500.0,0,0,0,0,0,0,74,2026-02-03 01:03:09.338808
RITC,10.2,10.23,10.25,201400.0,108500.0,0,0,0,0,0,0,75,2026-02-03 01:03:10.369004
COMP,25.16,25.11,25.16,136300.0,115500.0,0,0,0,0,0,0,75,2026-02-03 01:03:10.369004
RITC,10.25,10.23,10.24,201400.0,119700.0,0,0,0,0,0,0,76,2026-02-03 01:03:11.410454
COMP,25.11,25.11,25.13,137700.0,121900.0,0,0,0,0,0,0,76,2026-02-03 01:03:11.410454
RITC,10.25,10.23,10.24,201600.0,119700.0,0,0,0,0,0,0,77,2026-02-03 01:03:11.952304
COMP,25.07,25.07,25.13,141100.0,121900.0,0,0,0,0,0,0,77,2026-02-03 01:03:11.952304
RITC,10.24,10.24,10.25,203200.0,118600.0,0,0,0,0,0,0,78,2026-02-03 01:03:12.982591
COMP,25.13,25.14,25.16,140600.0,115500.0,0,0,0,0,0,0,78,2026-02-03 01:03:12.982591
RITC,10.26,10.24,10.26,203200.0,108800.0,0,0,0,0,0,0,79,2026-02-03 01:03:14.007491
COMP,25.13,25.14,25.16,140600.0,121400.0,0,0,0,0,0,0,79,2026-02-03 01:03:14.007491
RITC,10.23,10.23,10.26,199700.0,117500.0,0,0,0,0,0,0,80,2026-02-03 01:03:15.032734
COMP,25.13,25.14,25.16,138300.0,121400.0,0,0,0,0,0,0,80,2026-02-03 01:03:15.032734
RITC,10.22,10.22,10.25,199200.0,127400.0,0,0,0,0,0,0,81,2026-02-03 01:03:16.053479
COMP,25.16,25.14,25.16,138300.0,116400.0,0,0,0,0,0,0,81,2026-02-03 01:03:16.053479
RITC,10.2,10.2,10.25,201100.0,139000.0,0,0,0,0,0,0,82,2026-02-03 01:03:17.078274
COMP,25.16,25.14,25.16,138300.0,130500.0,0,0,0,0,0,0,82,2026-02-03 01:03:17.078274
RITC,10.2,10.2,10.25,202300.0,139000.0,0,0,0,0,0,0,83,2026-02-03 01:03:18.101467
COMP,25.16,25.14,25.16,138300.0,138600.0,0,0,0,0,0,0,83,2026-02-03 01:03:18.101467
RITC,10.19,10.18,10.19,202000.0,171000.0,0,0,0,0,0,0,84,2026-02-03 01:03:19.126326
COMP,25.07,25.07,25.16,141100.0,144900.0,0,0,0,0,0,0,84,2026-02-03 01:03:19.126326
RITC,10.18,10.18,10.19,202000.0,171000.0,0,0,0,0,0,0,85,2026-02-03 01:03:20.155492
COMP,25.16,25.07,25.16,141100.0,139000.0,0,0,0,0,0,0,85,2026-02-03 01:03:20.155492
RITC,10.18,10.18,10.19,201000.0,179100.0,0,0,0,0,0,0,86,2026-02-03 01:03:21.182700
COMP,25.07,25.07,25.09,141600.0,145500.0,0,0,0,0,0,0,86,2026-02-03 01:03:21.182700
RITC,10.18,10.18,10.19,201000.0,200300.0,0,0,0,0,0,0,87,2026-02-03 01:03:22.207312
COMP,25.07,25.07,25.09,140800.0,145500.0,0,0,0,0,0,0,87,2026-02-03 01:03:22.207312
RITC,10.18,10.18,10.19,199300.0,198700.0,0,0,0,0,0,0,88,2026-02-03 01:03:23.228072
COMP,25.07,25.07,25.09,140800.0,147400.0,0,0,0,0,0,0,88,2026-02-03 01:03:23.228072
RITC,10.16,10.16,10.19,198300.0,198700.0,0,0,0,0,0,0,89,2026-02-03 01:03:24.250483
COMP,25.07,25.07,25.09,142400.0,147400.0,0,0,0,0,0,0,89,2026-02-03 01:03:24.250483
RITC,10.15,10.15,10.16,199000.0,196300.0,0,0,0,0,0,0,90,2026-02-03 01:03:25.275688
COMP,25.07,25.07,25.09,142000.0,147400.0,0,0,0,0,0,0,90,2026-02-03 01:03:25.275688
RITC,10.15,10.15,10.16,199000.0,196300.0,0,0,0,0,0,0,91,2026-02-03 01:03:26.300017
COMP,25.07,25.07,25.09,140500.0,147400.0,0,0,0,0,0,0,91,2026-02-03 01:03:26.300017
RITC,10.15,10.15,10.16,199300.0,194500.0,0,0,0,0,0,0,92,2026-02-03 01:03:27.326116
COMP,25.07,25.07,25.08,140500.0,148100.0,0,0,0,0,0,0,92,2026-02-03 01:03:27.326116
RITC,10.14,10.14,10.16,200200.0,197000.0,0,0,0,0,0,0,93,2026-02-03 01:03:28.349063
COMP,25.07,25.07,25.08,140500.0,148100.0,0,0,0,0,0,0,93,2026-02-03 01:03:28.349063
RITC,10.25,10.14,10.16,200200.0,195900.0,0,0,0,0,0,0,94,2026-02-03 01:03:29.375256
COMP,25.07,25.07,25.08,139900.0,148100.0,0,0,0,0,0,0,94,2026-02-03 01:03:29.375256
RITC,10.25,10.14,10.16,189200.0,5000.0,199700.0,0,0,0,0,0,95,2026-02-03 01:03:30.401396
COMP,25.08,25.07,25.08,140400.0,,148100.0,0,0,0,0,0,95,2026-02-03 01:03:30.401396
RITC,10.25,10.14,10.16,187800.0,5000.0,199600.0,0,0,0,0,0,96,2026-02-03 01:03:31.426574
COMP,25.08,25.07,25.08,140400.0,,148900.0,0,0,0,0,0,96,2026-02-03 01:03:31.426574
RITC,10.25,10.14,10.15,187800.0,5000.0,199900.0,0,0,0,0,0,97,2026-02-03 01:03:32.453351
COMP,25.06,25.06,25.08,140800.0,,146900.0,0,0,0,0,0,97,2026-02-03 01:03:32.453351
RITC,10.14,10.14,10.15,5000.0,188900.0,197800.0,0,0,0,0,0,98,2026-02-03 01:03:33.483339
COMP,25.06,25.06,25.08,,140800.0,146200.0,0,0,0,0,0,98,2026-02-03 01:03:33.483339
RITC,10.13,10.13,10.15,5000.0,189200.0,197800.0,0,0,0,0,0,99,2026-02-03 01:03:34.511058
COMP,25.06,25.06,25.08,,139200.0,146900.0,0,0,0,0,0,99,2026-02-03 01:03:34.511058
RITC,10.13,10.12,10.13,197200.0,198000.0,0,0,0,0,0,0,100,2026-02-03 01:03:35.029290
COMP,25.06,25.06,25.08,140700.0,146900.0,0,0,0,0,0,0,100,2026-02-03 01:03:35.029290
RITC,10.12,10.12,10.13,5000.0,187500.0,197900.0,0,0,0,0,0,101,2026-02-03 01:03:36.053998
COMP,25.06,25.06,25.08,,140700.0,145700.0,0,0,0,0,0,101,2026-02-03 01:03:36.053998
RITC,10.13,10.1,10.13,187500.0,5000.0,197900.0,0,0,0,0,0,102,2026-02-03 01:03:37.080949
COMP,25.06,25.06,25.08,140500.0,,144400.0,0,0,0,0,0,102,2026-02-03 01:03:37.080949
RITC,10.13,10.12,10.13,191800.0,5000.0,197900.0,0,0,0,0,0,103,2026-02-03 01:03:38.107062
COMP,25.05,25.05,25.06,140900.0,,144600.0,0,0,0,0,0,103,2026-02-03 01:03:38.107062
RITC,10.15,10.12,10.15,191800.0,5000.0,197800.0,0,0,0,0,0,104,2026-02-03 01:03:39.147193
COMP,25.05,25.05,25.06,140900.0,,143300.0,0,0,0,0,0,104,2026-02-03 01:03:39.147193
RITC,10.15,10.12,10.13,191800.0,5000.0,197900.0,0,0,0,0,0,105,2026-02-03 01:03:40.174583
COMP,25.09,25.05,25.09,140900.0,,143100.0,0,0,0,0,0,105,2026-02-03 01:03:40.174583
RITC,10.15,10.12,10.13,191400.0,5000.0,196400.0,0,0,0,0,0,106,2026-02-03 01:03:41.198858
COMP,25.09,25.06,25.09,140900.0,,143100.0,0,0,0,0,0,106,2026-02-03 01:03:41.198858
RITC,10.15,10.12,10.15,191400.0,5000.0,198300.0,0,0,0,0,0,107,2026-02-03 01:03:42.223080
COMP,25.09,25.06,25.09,140900.0,,145300.0,0,0,0,0,0,107,2026-02-03 01:03:42.223080
RITC,10.15,10.12,10.13,191400.0,5000.0,198500.0,0,0,0,0,0,108,2026-02-03 01:03:43.244359
COMP,25.06,25.06,25.09,142000.0,,145300.0,0,0,0,0,0,108,2026-02-03 01:03:43.244359
RITC,10.14,10.12,10.14,191400.0,5000.0,200000.0,0,0,0,0,0,109,2026-02-03 01:03:44.267339
COMP,25.04,25.04,25.09,141400.0,,145300.0,0,0,0,0,0,109,2026-02-03 01:03:44.267339
RITC,10.14,10.12,10.14,191400.0,5000.0,198500.0,0,0,0,0,0,110,2026-02-03 01:03:45.285188
COMP,25.09,25.04,25.09,141400.0,,144400.0,0,0,0,0,0,110,2026-02-03 01:03:45.285188
RITC,10.12,10.12,10.14,191400.0,5000.0,197700.0,0,0,0,0,0,111,2026-02-03 01:03:46.305886
COMP,25.06,25.04,25.06,141400.0,,147000.0,0,0,0,0,0,111,2026-02-03 01:03:46.305886
RITC,10.12,10.13,10.14,192200.0,5000.0,196900.0,0,0,0,0,0,112,2026-02-03 01:03:47.328111
COMP,25.06,25.08,25.09,140700.0,,144400.0,0,0,0,0,0,112,2026-02-03 01:03:47.328111
RITC,10.14,10.13,10.14,203200.0,195400.0,0,0,0,0,0,0,113,2026-02-03 01:03:48.347315
COMP,25.08,25.04,25.06,141400.0,145200.0,0,0,0,0,0,0,113,2026-02-03 01:03:48.347315
RITC,10.15,10.13,10.15,203200.0,200500.0,0,0,0,0,0,0,114,2026-02-03 01:03:49.371844
COMP,25.04,25.04,25.06,141000.0,145200.0,0,0,0,0,0,0,114,2026-02-03 01:03:49.371844
RITC,10.16,10.13,10.16,203200.0,201900.0,0,0,0,0,0,0,115,2026-02-03 01:03:50.390049
COMP,25.03,25.03,25.06,141800.0,145400.0,0,0,0,0,0,0,115,2026-02-03 01:03:50.390049
RITC,10.13,10.13,10.16,203200.0,201900.0,0,0,0,0,0,0,116,2026-02-03 01:03:51.409452
COMP,25.03,25.03,25.06,141500.0,145400.0,0,0,0,0,0,0,116,2026-02-03 01:03:51.409452
RITC,10.13,10.12,10.13,200700.0,201000.0,0,0,0,0,0,0,117,2026-02-03 01:03:52.430952
COMP,25.03,25.03,25.06,141100.0,145400.0,0,0,0,0,0,0,117,2026-02-03 01:03:52.430952
RITC,10.13,10.12,10.13,200700.0,199200.0,0,0,0,0,0,0,118,2026-02-03 01:03:53.453652
COMP,25.03,25.03,25.06,141100.0,145400.0,0,0,0,0,0,0,118,2026-02-03 01:03:53.453652
RITC,10.12,10.12,10.13,198300.0,198200.0,0,0,0,0,0,0,119,2026-02-03 01:03:54.474123
COMP,25.03,25.03,25.04,141100.0,146200.0,0,0,0,0,0,0,119,2026-02-03 01:03:54.474123
RITC,10.13,10.12,10.13,199600.0,198500.0,0,0,0,0,0,0,120,2026-02-03 01:03:55.498168
COMP,25.02,25.02,25.04,140100.0,146200.0,0,0,0,0,0,0,120,2026-02-03 01:03:55.498168
RITC,10.11,10.1,10.11,197300.0,199000.0,0,0,0,0,0,0,121,2026-02-03 01:03:56.531435
