news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_GIOT-P,BUY_LUIS-T2,BUY_LUIS-T1,BUY_GIOT-P,SELL_LUIS-T2,SELL_LUIS-T1
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",9,2026-02-01 06:47:19.744635,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,9,2026-02-01 06:47:19.744635,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,9,2026-02-01 06:47:19.744635,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,9,2026-02-01 06:47:19.744635,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,9,2026-02-01 06:47:19.744635,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,9,2026-02-01 06:47:19.744635,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,10,2026-02-01 06:47:20.776899,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",10,2026-02-01 06:47:20.776899,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,10,2026-02-01 06:47:20.776899,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,10,2026-02-01 06:47:20.776899,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,10,2026-02-01 06:47:20.776899,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,10,2026-02-01 06:47:20.776899,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,10,2026-02-01 06:47:20.776899,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,11,2026-02-01 06:47:21.806912,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",11,2026-02-01 06:47:21.806912,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,11,2026-02-01 06:47:21.806912,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,11,2026-02-01 06:47:21.806912,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,11,2026-02-01 06:47:21.806912,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,11,2026-02-01 06:47:21.806912,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,11,2026-02-01 06:47:21.806912,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,13,2026-02-01 06:47:22.890748,NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",13,2026-02-01 06:47:22.890748,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,13,2026-02-01 06:47:22.890748,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,13,2026-02-01 06:47:22.890748,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,13,2026-02-01 06:47:22.890748,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,13,2026-02-01 06:47:22.890748,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,13,2026-02-01 06:47:22.890748,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,14,2026-02-01 06:47:23.960248,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",14,2026-02-01 06:47:23.960248,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,14,2026-02-01 06:47:23.960248,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,14,2026-02-01 06:47:23.960248,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,14,2026-02-01 06:47:23.960248,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,14,2026-02-01 06:47:23.960248,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,14,2026-02-01 06:47:23.960248,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,15,2026-02-01 06:47:24.995728,NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",15,2026-02-01 06:47:24.995728,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,15,2026-02-01 06:47:24.995728,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,15,2026-02-01 06:47:24.995728,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,15,2026-02-01 06:47:24.995728,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,15,2026-02-01 06:47:24.995728,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,15,2026-02-01 06:47:24.995728,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,16,2026-02-01 06:47:26.023297,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",16,2026-02-01 06:47:26.023297,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,16,2026-02-01 06:47:26.023297,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,16,2026-02-01 06:47:26.023297,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,16,2026-02-01 06:47:26.023297,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,16,2026-02-01 06:47:26.023297,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,16,2026-02-01 06:47:26.023297,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,17,2026-02-01 06:47:27.054741,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",17,2026-02-01 06:47:27.054741,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,17,2026-02-01 06:47:27.054741,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,17,2026-02-01 06:47:27.054741,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,17,2026-02-01 06:47:27.054741,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,17,2026-02-01 06:47:27.054741,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,17,2026-02-01 06:47:27.054741,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,18,2026-02-01 06:47:28.080489,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",18,2026-02-01 06:47:28.080489,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,18,2026-02-01 06:47:28.080489,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,18,2026-02-01 06:47:28.080489,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,18,2026-02-01 06:47:28.080489,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,18,2026-02-01 06:47:28.080489,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,18,2026-02-01 06:47:28.080489,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,19,2026-02-01 06:47:29.110876,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",19,2026-02-01 06:47:29.110876,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,19,2026-02-01 06:47:29.110876,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,19,2026-02-01 06:47:29.110876,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,19,2026-02-01 06:47:29.110876,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,19,2026-02-01 06:47:29.110876,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,19,2026-02-01 06:47:29.110876,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,20,2026-02-01 06:47:30.150449,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",20,2026-02-01 06:47:30.150449,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,20,2026-02-01 06:47:30.150449,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,20,2026-02-01 06:47:30.150449,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,20,2026-02-01 06:47:30.150449,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,20,2026-02-01 06:47:30.150449,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,20,2026-02-01 06:47:30.150449,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,21,2026-02-01 06:47:31.179908,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",21,2026-02-01 06:47:31.179908,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,21,2026-02-01 06:47:31.179908,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,21,2026-02-01 06:47:31.179908,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,21,2026-02-01 06:47:31.179908,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,21,2026-02-01 06:47:31.179908,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,21,2026-02-01 06:47:31.179908,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,22,2026-02-01 06:47:32.212172,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",22,2026-02-01 06:47:32.212172,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,22,2026-02-01 06:47:32.212172,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,22,2026-02-01 06:47:32.212172,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,22,2026-02-01 06:47:32.212172,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,22,2026-02-01 06:47:32.212172,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,22,2026-02-01 06:47:32.212172,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,23,2026-02-01 06:47:33.240568,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",23,2026-02-01 06:47:33.240568,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,23,2026-02-01 06:47:33.240568,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,23,2026-02-01 06:47:33.240568,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,23,2026-02-01 06:47:33.240568,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,23,2026-02-01 06:47:33.240568,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,23,2026-02-01 06:47:33.240568,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,24,2026-02-01 06:47:34.273643,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",24,2026-02-01 06:47:34.273643,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,24,2026-02-01 06:47:34.273643,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,24,2026-02-01 06:47:34.273643,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,24,2026-02-01 06:47:34.273643,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,24,2026-02-01 06:47:34.273643,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,24,2026-02-01 06:47:34.273643,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,25,2026-02-01 06:47:35.310494,NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",25,2026-02-01 06:47:35.310494,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,25,2026-02-01 06:47:35.310494,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,25,2026-02-01 06:47:35.310494,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,25,2026-02-01 06:47:35.310494,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,25,2026-02-01 06:47:35.310494,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,25,2026-02-01 06:47:35.310494,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,26,2026-02-01 06:47:36.340514,NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",26,2026-02-01 06:47:36.340514,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,26,2026-02-01 06:47:36.340514,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,26,2026-02-01 06:47:36.340514,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,26,2026-02-01 06:47:36.340514,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,26,2026-02-01 06:47:36.340514,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,26,2026-02-01 06:47:36.340514,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,27,2026-02-01 06:47:37.370452,NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",27,2026-02-01 06:47:37.370452,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,27,2026-02-01 06:47:37.370452,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,27,2026-02-01 06:47:37.370452,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,27,2026-02-01 06:47:37.370452,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,27,2026-02-01 06:47:37.370452,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,27,2026-02-01 06:47:37.370452,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,28,2026-02-01 06:47:38.405576,NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",28,2026-02-01 06:47:38.405576,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,28,2026-02-01 06:47:38.405576,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,28,2026-02-01 06:47:38.405576,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,28,2026-02-01 06:47:38.405576,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
