ticker,last_price,bid_price,ask_price,SELL_CITY-3,SELL_LUIS-1,BUY_LUIS-1,BUY_GIOT-1,BUY_DUBL-6,BUY_COLA-6,BUY_OTWA-1,SELL_GIOT-1,SELL_ANON,BUY_CITY-3,BUY_UEBR-2,SELL_OTWA-1,BUY_ANON,SELL_UEBR-2,tick,timestamp
GGD,31.65,31.64,31.66,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 08:35:47.243552
PNR,60.15,60.14,60.16,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 08:35:47.243552
FSR,30.63,30.62,30.64,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 08:35:47.243552
ATB,61.74,61.73,61.75,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 08:35:47.243552
SPK,52.68,52.67,52.69,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 08:35:47.243552
EEC,48.01,48.0,48.02,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 08:35:47.243552
TGX,43.67,43.66,43.68,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 08:35:48.301921
PHR,47.68,47.67,47.69,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 08:35:48.301921
BYL,43.68,43.67,43.69,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 08:35:48.301921
CLD,79.63,79.62,79.64,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 08:35:48.301921
GGD,31.66,31.65,31.67,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 08:35:48.301921
PNR,60.22,60.21,60.23,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 08:35:48.301921
FSR,30.57,30.56,30.58,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 08:35:48.301921
ATB,61.58,61.57,61.59,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 08:35:48.301921
SPK,52.54,52.53,52.55,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 08:35:48.301921
EEC,47.64,47.63,47.65,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 08:35:48.301921
TGX,43.72,43.71,43.73,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 08:35:49.373535
PHR,47.76,47.75,47.77,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 08:35:49.373535
BYL,43.78,43.77,43.79,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 08:35:49.373535
CLD,79.78,79.77,79.79,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 08:35:49.373535
GGD,31.63,31.62,31.64,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 08:35:49.373535
PNR,60.26,60.25,60.27,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 08:35:49.373535
FSR,30.52,30.51,30.53,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 08:35:49.373535
ATB,62.07,62.06,62.08,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 08:35:49.373535
SPK,52.52,52.51,52.53,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 08:35:49.373535
EEC,47.63,47.62,47.64,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 08:35:49.373535
TGX,43.72,43.71,43.73,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 08:35:50.431024
PHR,48.24,48.23,48.25,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 08:35:50.431024
BYL,43.84,43.83,43.85,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 08:35:50.431024
CLD,79.89,79.88,79.9,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 08:35:50.431024
GGD,31.5,31.49,31.51,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 08:35:50.431024
PNR,60.24,60.23,60.25,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 08:35:50.431024
FSR,30.6,30.59,30.61,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 08:35:50.431024
ATB,61.8,61.79,61.81,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 08:35:50.431024
SPK,52.47,52.46,52.48,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 08:35:50.431024
EEC,47.5,47.49,47.51,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 08:35:50.431024
TGX,43.7,43.69,43.71,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 08:35:51.571774
PHR,48.6,48.59,48.61,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 08:35:51.571774
BYL,43.79,43.78,43.8,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 08:35:51.571774
CLD,79.9,79.89,79.91,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 08:35:51.571774
GGD,31.52,31.51,31.53,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 08:35:51.571774
PNR,60.27,60.26,60.28,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 08:35:51.571774
FSR,30.55,30.54,30.56,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 08:35:51.571774
ATB,62.17,62.16,62.18,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 08:35:51.571774
SPK,52.73,52.72,52.74,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 08:35:51.571774
EEC,47.86,47.85,47.87,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 08:35:51.571774
TGX,43.77,43.76,43.78,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 08:35:52.631143
PHR,48.71,48.7,48.72,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 08:35:52.631143
BYL,43.74,43.73,43.75,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 08:35:52.631143
CLD,79.86,79.85,79.87,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 08:35:52.631143
GGD,31.52,31.51,31.53,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 08:35:52.631143
PNR,60.45,60.44,60.46,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 08:35:52.631143
FSR,30.54,30.53,30.55,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 08:35:52.631143
ATB,62.19,62.18,62.2,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 08:35:52.631143
SPK,52.48,52.47,52.49,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 08:35:52.631143
EEC,47.27,47.26,47.28,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 08:35:52.631143
TGX,43.78,43.77,43.79,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 08:35:53.214182
PHR,48.25,48.24,48.26,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 08:35:53.214182
BYL,43.9,43.89,43.91,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 08:35:53.214182
CLD,80.08,80.07,80.09,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 08:35:53.214182
GGD,31.47,31.46,31.48,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 08:35:53.214182
PNR,60.45,60.44,60.46,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 08:35:53.214182
FSR,30.57,30.56,30.58,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 08:35:53.214182
ATB,62.13,62.12,62.14,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 08:35:53.214182
SPK,52.24,52.23,52.25,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 08:35:53.214182
EEC,46.93,46.92,46.94,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 08:35:53.214182
TGX,43.76,43.75,43.77,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 08:35:54.289738
PHR,48.09,48.08,48.1,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 08:35:54.289738
BYL,43.66,43.65,43.67,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 08:35:54.289738
CLD,79.61,79.6,79.62,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 08:35:54.289738
GGD,31.53,31.52,31.54,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 08:35:54.289738
PNR,60.45,60.44,60.46,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 08:35:54.289738
FSR,30.54,30.53,30.55,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 08:35:54.289738
ATB,62.15,62.14,62.16,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 08:35:54.289738
SPK,52.38,52.37,52.39,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 08:35:54.289738
EEC,47.12,47.11,47.13,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 08:35:54.289738
TGX,43.76,43.75,43.77,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 08:35:55.334778
PHR,48.68,48.67,48.69,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 08:35:55.334778
BYL,43.73,43.72,43.74,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 08:35:55.334778
CLD,79.84,79.83,79.85,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 08:35:55.334778
GGD,31.57,31.56,31.58,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 08:35:55.334778
PNR,60.26,60.25,60.27,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 08:35:55.334778
FSR,30.6,30.59,30.61,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 08:35:55.334778
ATB,61.88,61.87,61.89,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 08:35:55.334778
SPK,52.46,52.45,52.47,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 08:35:55.334778
EEC,47.34,47.33,47.35,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 08:35:55.334778
TGX,43.75,43.74,43.76,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 08:35:56.375781
PHR,48.65,48.64,48.66,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 08:35:56.375781
BYL,43.49,43.48,43.5,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 08:35:56.375781
CLD,79.34,79.33,79.35,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 08:35:56.375781
GGD,31.61,31.6,31.62,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 08:35:56.375781
PNR,60.53,60.52,60.54,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 08:35:56.375781
FSR,30.58,30.57,30.59,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 08:35:56.375781
ATB,62.17,62.16,62.18,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 08:35:56.375781
SPK,52.49,52.48,52.5,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 08:35:56.375781
EEC,47.35,47.34,47.36,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 08:35:56.375781
TGX,43.72,43.71,43.73,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 08:35:57.420415
PHR,48.28,48.27,48.29,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 08:35:57.420415
BYL,43.59,43.58,43.6,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 08:35:57.420415
CLD,79.51,79.5,79.52,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 08:35:57.420415
GGD,31.63,31.62,31.64,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 08:35:57.420415
PNR,60.76,60.75,60.77,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 08:35:57.420415
FSR,30.58,30.57,30.59,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 08:35:57.420415
ATB,62.0,61.99,62.01,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 08:35:57.420415
SPK,52.42,52.41,52.43,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 08:35:57.420415
EEC,47.24,47.23,47.25,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 08:35:57.420415
TGX,43.71,43.7,43.72,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 08:35:58.471535
PHR,48.21,48.2,48.22,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 08:35:58.471535
BYL,43.7,43.69,43.71,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 08:35:58.471535
CLD,79.94,79.93,79.95,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 08:35:58.471535
GGD,31.72,31.71,31.73,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 08:35:58.471535
PNR,61.09,61.08,61.1,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 08:35:58.471535
FSR,30.59,30.58,30.6,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 08:35:58.471535
ATB,62.18,62.17,62.19,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 08:35:58.471535
SPK,52.35,52.34,52.36,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 08:35:58.471535
EEC,47.17,47.16,47.18,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 08:35:58.471535
TGX,43.72,43.71,43.73,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 08:35:59.545741
PHR,48.43,48.42,48.44,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 08:35:59.545741
BYL,43.57,43.56,43.58,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 08:35:59.545741
CLD,79.67,79.66,79.68,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 08:35:59.545741
GGD,31.61,31.6,31.62,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 08:35:59.545741
PNR,60.84,60.83,60.85,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 08:35:59.545741
FSR,30.58,30.57,30.59,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 08:35:59.545741
ATB,62.44,62.43,62.45,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 08:35:59.545741
SPK,52.31,52.3,52.32,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 08:35:59.545741
EEC,47.04,47.03,47.05,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 08:35:59.545741
TGX,43.71,43.7,43.72,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 08:36:00.646411
PHR,48.63,48.62,48.64,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 08:36:00.646411
BYL,43.54,43.53,43.55,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 08:36:00.646411
CLD,79.76,79.75,79.77,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 08:36:00.646411
GGD,31.71,31.7,31.72,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 08:36:00.646411
PNR,61.11,61.1,61.12,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 08:36:00.646411
FSR,30.61,30.6,30.62,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 08:36:00.646411
ATB,62.81,62.8,62.82,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 08:36:00.646411
SPK,52.39,52.38,52.4,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 08:36:00.646411
EEC,47.18,47.17,47.19,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 08:36:00.646411
TGX,43.73,43.72,43.74,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 08:36:01.687995
PHR,49.29,49.28,49.3,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 08:36:01.687995
BYL,43.69,43.68,43.7,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 08:36:01.687995
CLD,80.0,79.99,80.01,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 08:36:01.687995
GGD,31.81,31.8,31.82,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 08:36:01.687995
PNR,61.15,61.14,61.16,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 08:36:01.687995
FSR,30.68,30.67,30.69,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 08:36:01.687995
ATB,62.37,62.36,62.38,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 08:36:01.687995
SPK,52.3,52.29,52.31,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 08:36:01.687995
EEC,47.13,47.12,47.14,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 08:36:01.687995
TGX,43.73,43.72,43.74,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 08:36:02.225163
PHR,49.55,49.54,49.56,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 08:36:02.225163
BYL,43.79,43.78,43.8,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 08:36:02.225163
CLD,79.96,79.95,79.97,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 08:36:02.225163
