ticker,last_price,bid_price,ask_price,BUY_ZUAI-5,BUY_ZUAI-2,SELL_ZUAI-5,BUY_ANON,SELL_ANON,SELL_WRSW-6,BUY_OTWA-1,BUY_WRSW-6,tick,timestamp
TGX,43.69,43.68,43.7,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-03 18:47:58.652540
PHR,47.85,47.84,47.86,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-03 18:47:58.652540
BYL,43.47,43.46,43.48,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-03 18:47:58.652540
CLD,79.31,79.3,79.32,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-03 18:47:58.652540
GGD,31.45,31.44,31.46,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-03 18:47:58.652540
PNR,59.96,59.95,59.97,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-03 18:47:58.652540
FSR,30.52,30.51,30.53,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-03 18:47:58.652540
ATB,62.35,62.34,62.36,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-03 18:47:58.652540
SPK,52.91,52.9,52.92,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-03 18:47:58.652540
EEC,48.16,48.15,48.17,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-03 18:47:58.652540
TGX,43.73,43.72,43.74,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-03 18:47:59.682029
PHR,47.88,47.87,47.89,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-03 18:47:59.682029
BYL,43.55,43.54,43.56,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-03 18:47:59.682029
CLD,79.49,79.48,79.5,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-03 18:47:59.682029
GGD,31.46,31.45,31.47,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-03 18:47:59.682029
PNR,60.35,60.34,60.36,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-03 18:47:59.682029
FSR,30.54,30.53,30.55,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-03 18:47:59.682029
ATB,62.59,62.58,62.6,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-03 18:47:59.682029
SPK,52.92,52.91,52.93,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-03 18:47:59.682029
EEC,48.22,48.21,48.23,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-03 18:47:59.682029
TGX,43.72,43.71,43.73,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-03 18:48:00.717529
PHR,48.18,48.17,48.19,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-03 18:48:00.717529
BYL,43.71,43.7,43.72,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-03 18:48:00.717529
CLD,79.65,79.64,79.66,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-03 18:48:00.717529
GGD,31.53,31.52,31.54,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-03 18:48:00.717529
PNR,60.35,60.34,60.36,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-03 18:48:00.717529
FSR,30.57,30.56,30.58,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-03 18:48:00.717529
ATB,62.67,62.66,62.68,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-03 18:48:00.717529
SPK,53.36,53.35,53.37,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-03 18:48:00.717529
EEC,49.01,49.0,49.02,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-03 18:48:00.717529
TGX,43.67,43.66,43.68,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 18:48:01.752801
PHR,47.95,47.94,47.96,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 18:48:01.752801
BYL,43.63,43.62,43.64,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 18:48:01.752801
CLD,79.51,79.5,79.52,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 18:48:01.752801
GGD,31.43,31.42,31.44,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 18:48:01.752801
PNR,59.91,59.9,59.92,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 18:48:01.752801
FSR,30.59,30.58,30.6,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 18:48:01.752801
ATB,62.09,62.08,62.1,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 18:48:01.752801
SPK,53.3,53.29,53.31,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 18:48:01.752801
EEC,48.97,48.96,48.98,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 18:48:01.752801
TGX,43.71,43.7,43.72,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 18:48:02.781547
PHR,48.09,48.08,48.1,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 18:48:02.781547
BYL,43.56,43.55,43.57,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 18:48:02.781547
CLD,79.33,79.32,79.34,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 18:48:02.781547
GGD,31.32,31.31,31.33,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 18:48:02.781547
PNR,59.42,59.41,59.43,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 18:48:02.781547
FSR,30.57,30.56,30.58,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 18:48:02.781547
ATB,62.16,62.15,62.17,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 18:48:02.781547
SPK,53.45,53.44,53.46,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 18:48:02.781547
EEC,49.36,49.35,49.37,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 18:48:02.781547
TGX,43.75,43.74,43.76,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 18:48:03.812121
PHR,47.9,47.89,47.91,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 18:48:03.812121
BYL,43.62,43.61,43.63,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 18:48:03.812121
CLD,79.37,79.36,79.38,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 18:48:03.812121
GGD,31.31,31.3,31.32,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 18:48:03.812121
PNR,59.12,59.11,59.13,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 18:48:03.812121
FSR,30.57,30.56,30.58,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 18:48:03.812121
ATB,62.73,62.72,62.74,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 18:48:03.812121
SPK,53.39,53.38,53.4,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 18:48:03.812121
EEC,49.23,49.22,49.24,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 18:48:03.812121
TGX,43.68,43.67,43.69,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 18:48:04.844038
PHR,47.91,47.9,47.92,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 18:48:04.844038
BYL,43.53,43.52,43.54,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 18:48:04.844038
CLD,79.26,79.25,79.27,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 18:48:04.844038
GGD,31.32,31.31,31.33,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 18:48:04.844038
PNR,59.34,59.33,59.35,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 18:48:04.844038
FSR,30.63,30.62,30.64,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 18:48:04.844038
ATB,62.74,62.73,62.75,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 18:48:04.844038
SPK,53.36,53.35,53.37,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 18:48:04.844038
EEC,49.08,49.07,49.09,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 18:48:04.844038
TGX,43.7,43.69,43.71,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 18:48:05.881176
PHR,47.87,47.86,47.88,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 18:48:05.881176
BYL,43.5,43.49,43.51,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 18:48:05.881176
CLD,79.08,79.07,79.09,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 18:48:05.881176
GGD,31.26,31.25,31.27,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 18:48:05.881176
PNR,58.98,58.97,58.99,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 18:48:05.881176
FSR,30.62,30.61,30.63,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 18:48:05.881176
ATB,62.43,62.42,62.44,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 18:48:05.881176
SPK,53.14,53.13,53.15,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 18:48:05.881176
EEC,48.63,48.62,48.64,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 18:48:05.881176
TGX,43.72,43.71,43.73,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 18:48:06.915143
PHR,47.78,47.77,47.79,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 18:48:06.915143
BYL,43.54,43.53,43.55,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 18:48:06.915143
CLD,79.11,79.1,79.12,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 18:48:06.915143
GGD,31.21,31.2,31.22,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 18:48:06.915143
PNR,59.08,59.07,59.09,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 18:48:06.915143
FSR,30.61,30.6,30.62,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 18:48:06.915143
ATB,62.11,62.1,62.12,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 18:48:06.915143
SPK,53.13,53.12,53.14,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 18:48:06.915143
EEC,48.58,48.57,48.59,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 18:48:06.915143
TGX,43.75,43.74,43.76,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 18:48:07.946036
PHR,47.79,47.78,47.8,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 18:48:07.946036
BYL,43.64,43.63,43.65,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 18:48:07.946036
CLD,79.38,79.37,79.39,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 18:48:07.946036
GGD,31.22,31.21,31.23,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 18:48:07.946036
PNR,59.14,59.13,59.15,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 18:48:07.946036
FSR,30.67,30.66,30.68,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 18:48:07.946036
ATB,61.99,61.98,62.0,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 18:48:07.946036
SPK,52.99,52.98,53.0,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 18:48:07.946036
EEC,48.28,48.27,48.29,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 18:48:07.946036
TGX,43.74,43.73,43.75,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 18:48:08.980740
PHR,47.74,47.73,47.75,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 18:48:08.980740
BYL,43.53,43.52,43.54,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 18:48:08.980740
CLD,79.28,79.27,79.29,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 18:48:08.980740
GGD,31.19,31.18,31.2,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 18:48:08.980740
PNR,59.51,59.5,59.52,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 18:48:08.980740
FSR,30.65,30.64,30.66,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 18:48:08.980740
ATB,61.84,61.83,61.85,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 18:48:08.980740
SPK,52.75,52.74,52.76,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 18:48:08.980740
EEC,47.83,47.82,47.84,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 18:48:08.980740
TGX,43.74,43.73,43.75,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 18:48:10.018252
PHR,47.71,47.7,47.72,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 18:48:10.018252
BYL,43.67,43.66,43.68,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 18:48:10.018252
CLD,79.52,79.51,79.53,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 18:48:10.018252
GGD,31.16,31.15,31.17,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 18:48:10.018252
PNR,59.71,59.7,59.72,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 18:48:10.018252
FSR,30.66,30.65,30.67,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 18:48:10.018252
ATB,61.21,61.2,61.22,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 18:48:10.018252
SPK,52.57,52.56,52.58,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 18:48:10.018252
EEC,47.49,47.48,47.5,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 18:48:10.018252
TGX,43.71,43.7,43.72,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 18:48:10.563718
PHR,47.79,47.78,47.8,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 18:48:10.563718
BYL,43.71,43.7,43.72,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 18:48:10.563718
CLD,79.49,79.48,79.5,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 18:48:10.563718
GGD,31.21,31.2,31.22,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 18:48:10.563718
PNR,59.9,59.89,59.91,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 18:48:10.563718
FSR,30.76,30.75,30.77,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 18:48:10.563718
ATB,60.89,60.88,60.9,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 18:48:10.563718
SPK,52.95,52.94,52.96,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 18:48:10.563718
EEC,48.17,48.16,48.18,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 18:48:10.563718
TGX,43.71,43.7,43.72,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 18:48:11.599125
PHR,47.67,47.66,47.68,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 18:48:11.599125
BYL,43.72,43.71,43.73,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 18:48:11.599125
CLD,79.58,79.57,79.59,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 18:48:11.599125
GGD,31.23,31.22,31.24,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 18:48:11.599125
PNR,59.86,59.85,59.87,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 18:48:11.599125
FSR,30.71,30.7,30.72,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 18:48:11.599125
ATB,60.85,60.84,60.86,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 18:48:11.599125
SPK,52.77,52.76,52.78,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 18:48:11.599125
EEC,47.86,47.85,47.87,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 18:48:11.599125
TGX,43.71,43.7,43.72,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 18:48:12.640203
PHR,47.55,47.54,47.56,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 18:48:12.640203
BYL,43.59,43.58,43.6,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 18:48:12.640203
CLD,79.34,79.33,79.35,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 18:48:12.640203
GGD,31.32,31.31,31.33,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 18:48:12.640203
PNR,60.11,60.1,60.12,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 18:48:12.640203
FSR,30.68,30.67,30.69,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 18:48:12.640203
ATB,60.61,60.6,60.62,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 18:48:12.640203
SPK,52.7,52.69,52.71,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 18:48:12.640203
EEC,47.68,47.67,47.69,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 18:48:12.640203
TGX,43.69,43.68,43.7,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 18:48:13.675713
PHR,47.5,47.49,47.51,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 18:48:13.675713
BYL,43.47,43.46,43.48,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 18:48:13.675713
CLD,79.05,79.04,79.06,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 18:48:13.675713
GGD,31.23,31.22,31.24,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 18:48:13.675713
PNR,59.65,59.64,59.66,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 18:48:13.675713
FSR,30.63,30.62,30.64,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 18:48:13.675713
ATB,60.5,60.49,60.51,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 18:48:13.675713
SPK,52.63,52.62,52.64,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 18:48:13.675713
EEC,47.58,47.57,47.59,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 18:48:13.675713
TGX,43.75,43.74,43.76,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 18:48:14.711678
PHR,47.34,47.33,47.35,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 18:48:14.711678
BYL,43.41,43.4,43.42,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 18:48:14.711678
CLD,79.02,79.01,79.03,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 18:48:14.711678
GGD,31.24,31.23,31.25,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 18:48:14.711678
PNR,59.13,59.12,59.14,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 18:48:14.711678
FSR,30.55,30.54,30.56,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 18:48:14.711678
ATB,60.67,60.66,60.68,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 18:48:14.711678
SPK,52.7,52.69,52.71,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 18:48:14.711678
EEC,47.75,47.74,47.76,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 18:48:14.711678
TGX,43.8,43.79,43.81,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 18:48:15.746588
PHR,47.33,47.32,47.34,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 18:48:15.746588
BYL,43.4,43.39,43.41,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 18:48:15.746588
CLD,79.03,79.02,79.04,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 18:48:15.746588
GGD,31.23,31.22,31.24,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 18:48:15.746588
PNR,59.04,59.03,59.05,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 18:48:15.746588
FSR,30.55,30.54,30.56,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 18:48:15.746588
ATB,60.18,60.17,60.19,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 18:48:15.746588
SPK,52.65,52.64,52.66,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 18:48:15.746588
EEC,47.66,47.65,47.67,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 18:48:15.746588
TGX,43.79,43.78,43.8,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 18:48:16.776119
PHR,47.31,47.3,47.32,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 18:48:16.776119
BYL,43.32,43.31,43.33,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 18:48:16.776119
CLD,78.88,78.87,78.89,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 18:48:16.776119
GGD,31.2,31.19,31.21,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 18:48:16.776119
PNR,59.04,59.03,59.05,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 18:48:16.776119
FSR,30.54,30.53,30.55,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 18:48:16.776119
ATB,59.88,59.87,59.89,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 18:48:16.776119
SPK,52.68,52.67,52.69,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 18:48:16.776119
EEC,47.76,47.75,47.77,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 18:48:16.776119
TGX,43.8,43.79,43.81,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-03 18:48:17.810422,2.0,1.0,22.0,D1-TGX/PHR,Material Adverse Change Clause Concern,"Analysts raise questions about whether recent clinical trial setback at Targenix could trigger the MAC clause, potentially allowing Pharmaco to walk away."
PHR,47.18,47.17,47.19,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-03 18:48:17.810422,,,,,,
BYL,43.42,43.41,43.43,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-03 18:48:17.810422,,,,,,
CLD,78.89,78.88,78.9,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-03 18:48:17.810422,,,,,,
GGD,31.22,31.21,31.23,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-03 18:48:17.810422,,,,,,
