news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_BOST-6,SELL_BOST-6
,,,,,,6,2026-02-01 03:18:16.823747,RTM1C53,0.25,0.24,0.26,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 03:18:16.823747,RTM1P53,4.15,4.14,4.16,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 03:18:16.823747,RTM1C54,0.23,0.22,0.24,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 03:18:16.823747,RTM1P54,5.12,5.11,5.13,1000000.0,1000000.0,0,0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 7000 and the penalty percentage is 3%,7,2026-02-01 03:18:17.885893,RTM,49.01,49.0,49.02,100000000.0,100000000.0,0,0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 37%. This simulation consists of 20 trading days that are each 15 ticks in length.,7,2026-02-01 03:18:17.885893,RTM1C45,4.19,4.18,4.2,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 03:18:17.885893,RTM1P45,0.17,0.16,0.18,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 03:18:17.885893,RTM1C46,3.53,3.52,3.54,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 03:18:17.885893,RTM1P46,0.52,0.51,0.53,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 03:18:17.885893,RTM1C47,2.59,2.58,2.6,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 03:18:17.885893,RTM1P47,0.58,0.57,0.59,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 03:18:17.885893,RTM1C48,2.11,2.1,2.12,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 03:18:17.885893,RTM1P48,1.1,1.09,1.11,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 03:18:17.885893,RTM1C49,1.43,1.42,1.44,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 03:18:17.885893,RTM1P49,1.41,1.4,1.42,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 03:18:17.885893,RTM1C50,1.19,1.18,1.2,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 03:18:17.885893,RTM1P50,2.18,2.17,2.19,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 03:18:17.885893,RTM1C51,0.78,0.77,0.79,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 03:18:17.885893,RTM1P51,2.77,2.76,2.78,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 03:18:17.885893,RTM1C52,0.46,0.45,0.47,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 03:18:17.885893,RTM1P52,3.44,3.43,3.45,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 03:18:17.885893,RTM1C53,0.23,0.22,0.24,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 03:18:17.885893,RTM1P53,4.22,4.21,4.23,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 03:18:17.885893,RTM1C54,0.19,0.18,0.2,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 03:18:17.885893,RTM1P54,5.18,5.17,5.19,1000000.0,1000000.0,0,0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 7000 and the penalty percentage is 3%,8,2026-02-01 03:18:18.943382,RTM,49.3,49.29,49.31,100000000.0,100000000.0,0,0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 37%. This simulation consists of 20 trading days that are each 15 ticks in length.,8,2026-02-01 03:18:18.943382,RTM1C45,4.59,4.58,4.6,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 03:18:18.943382,RTM1P45,0.29,0.28,0.3,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 03:18:18.943382,RTM1C46,3.75,3.74,3.76,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 03:18:18.943382,RTM1P46,0.45,0.44,0.46,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 03:18:18.943382,RTM1C47,2.99,2.98,3.0,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 03:18:18.943382,RTM1P47,0.69,0.68,0.7,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 03:18:18.943382,RTM1C48,2.4,2.39,2.41,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 03:18:18.943382,RTM1P48,1.1,1.09,1.11,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 03:18:18.943382,RTM1C49,1.6,1.59,1.61,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 03:18:18.943382,RTM1P49,1.31,1.3,1.32,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 03:18:18.943382,RTM1C50,1.16,1.15,1.17,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 03:18:18.943382,RTM1P50,1.86,1.85,1.87,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 03:18:18.943382,RTM1C51,0.97,0.96,0.98,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 03:18:18.943382,RTM1P51,2.67,2.66,2.68,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 03:18:18.943382,RTM1C52,0.52,0.51,0.53,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 03:18:18.943382,RTM1P52,3.22,3.21,3.23,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 03:18:18.943382,RTM1C53,0.42,0.41,0.43,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 03:18:18.943382,RTM1P53,4.13,4.12,4.14,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 03:18:18.943382,RTM1C54,0.3,0.29,0.31,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 03:18:18.943382,RTM1P54,5.0,4.99,5.01,1000000.0,1000000.0,0,0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 7000 and the penalty percentage is 3%,9,2026-02-01 03:18:20.007041,RTM,49.28,49.27,49.29,100000000.0,100000000.0,0,0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 37%. This simulation consists of 20 trading days that are each 15 ticks in length.,9,2026-02-01 03:18:20.007041,RTM1C45,4.44,4.43,4.45,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 03:18:20.007041,RTM1P45,0.16,0.15,0.17,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 03:18:20.007041,RTM1C46,3.77,3.76,3.78,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 03:18:20.007041,RTM1P46,0.49,0.48,0.5,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 03:18:20.007041,RTM1C47,2.76,2.75,2.77,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 03:18:20.007041,RTM1P47,0.49,0.48,0.5,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 03:18:20.007041,RTM1C48,2.22,2.21,2.23,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 03:18:20.007041,RTM1P48,0.94,0.93,0.95,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 03:18:20.007041,RTM1C49,1.53,1.52,1.54,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 03:18:20.007041,RTM1P49,1.25,1.24,1.26,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 03:18:20.007041,RTM1C50,1.19,1.18,1.2,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 03:18:20.007041,RTM1P50,1.92,1.91,1.93,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 03:18:20.007041,RTM1C51,0.68,0.67,0.69,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 03:18:20.007041,RTM1P51,2.41,2.4,2.42,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 03:18:20.007041,RTM1C52,0.46,0.45,0.47,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 03:18:20.007041,RTM1P52,3.19,3.18,3.2,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 03:18:20.007041,RTM1C53,0.5,0.49,0.51,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 03:18:20.007041,RTM1P53,4.23,4.22,4.24,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 03:18:20.007041,RTM1C54,0.24,0.23,0.25,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 03:18:20.007041,RTM1P54,4.96,4.95,4.97,1000000.0,1000000.0,0,0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 7000 and the penalty percentage is 3%,10,2026-02-01 03:18:21.063090,RTM,48.25,48.24,48.26,100000000.0,100000000.0,0,0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 37%. This simulation consists of 20 trading days that are each 15 ticks in length.,10,2026-02-01 03:18:21.063090,RTM1C45,3.74,3.73,3.75,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 03:18:21.063090,RTM1P45,0.49,0.48,0.5,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 03:18:21.063090,RTM1C46,2.78,2.77,2.79,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 03:18:21.063090,RTM1P46,0.53,0.52,0.54,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 03:18:21.063090,RTM1C47,2.28,2.27,2.29,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 03:18:21.063090,RTM1P47,1.03,1.02,1.04,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 03:18:21.063090,RTM1C48,1.53,1.52,1.54,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 03:18:21.063090,RTM1P48,1.28,1.27,1.29,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 03:18:21.063090,RTM1C49,1.34,1.33,1.35,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 03:18:21.063090,RTM1P49,2.09,2.08,2.1,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 03:18:21.063090,RTM1C50,0.74,0.73,0.75,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 03:18:21.063090,RTM1P50,2.49,2.48,2.5,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 03:18:21.063090,RTM1C51,0.53,0.52,0.54,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 03:18:21.063090,RTM1P51,3.28,3.27,3.29,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 03:18:21.063090,RTM1C52,0.38,0.37,0.39,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 03:18:21.063090,RTM1P52,4.13,4.12,4.14,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 03:18:21.063090,RTM1C53,0.27,0.26,0.28,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 03:18:21.063090,RTM1P53,5.02,5.01,5.03,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 03:18:21.063090,RTM1C54,0.15,0.14,0.16,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 03:18:21.063090,RTM1P54,5.9,5.89,5.91,1000000.0,1000000.0,0,0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 7000 and the penalty percentage is 3%,11,2026-02-01 03:18:22.144124,RTM,48.33,48.32,48.34,100000000.0,100000000.0,0,0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 37%. This simulation consists of 20 trading days that are each 15 ticks in length.,11,2026-02-01 03:18:22.144124,RTM1C45,3.62,3.61,3.63,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 03:18:22.144124,RTM1P45,0.29,0.28,0.3,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 03:18:22.144124,RTM1C46,3.04,3.03,3.05,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 03:18:22.144124,RTM1P46,0.71,0.7,0.72,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 03:18:22.144124,RTM1C47,2.41,2.4,2.42,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 03:18:22.144124,RTM1P47,1.08,1.07,1.09,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 03:18:22.144124,RTM1C48,1.77,1.76,1.78,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 03:18:22.144124,RTM1P48,1.43,1.42,1.44,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 03:18:22.144124,RTM1C49,1.15,1.14,1.16,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 03:18:22.144124,RTM1P49,1.82,1.81,1.83,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 03:18:22.144124,RTM1C50,0.73,0.72,0.74,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 03:18:22.144124,RTM1P50,2.39,2.38,2.4,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 03:18:22.144124,RTM1C51,0.62,0.61,0.63,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 03:18:22.144124,RTM1P51,3.28,3.27,3.29,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 03:18:22.144124,RTM1C52,0.46,0.45,0.47,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 03:18:22.144124,RTM1P52,4.12,4.11,4.13,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 03:18:22.144124,RTM1C53,0.32,0.31,0.33,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 03:18:22.144124,RTM1P53,4.99,4.98,5.0,1000000.0,1000000.0,0,0
