news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_CNCD-1,SELL_BOST-3
,,,,,,51,2026-02-01 11:31:10.177024,COMP,25.08,25.08,25.11,139600.0,119200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,52,2026-02-01 11:31:11.196995,RITC,10.14,10.14,10.15,203700.0,135500.0,0,0
,,,,,,52,2026-02-01 11:31:11.196995,COMP,25.12,25.08,25.09,139600.0,118400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,53,2026-02-01 11:31:12.216883,RITC,10.14,10.14,10.15,204300.0,145200.0,0,0
,,,,,,53,2026-02-01 11:31:12.216883,COMP,25.06,25.06,25.09,140000.0,118400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,54,2026-02-01 11:31:13.236848,RITC,10.14,10.14,10.15,204300.0,166300.0,0,0
,,,,,,54,2026-02-01 11:31:13.236848,COMP,25.06,25.06,25.12,140000.0,112500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,55,2026-02-01 11:31:14.265284,RITC,10.14,10.14,10.15,204300.0,182600.0,0,0
,,,,,,55,2026-02-01 11:31:14.265284,COMP,25.12,25.06,25.12,140000.0,112500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,56,2026-02-01 11:31:15.287013,RITC,10.15,10.14,10.15,204300.0,179500.0,0,0
,,,,,,56,2026-02-01 11:31:15.287013,COMP,25.12,25.06,25.12,140000.0,104700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,57,2026-02-01 11:31:16.316969,RITC,10.14,10.14,10.15,205000.0,179500.0,0,0
,,,,,,57,2026-02-01 11:31:16.316969,COMP,25.07,25.06,25.07,140000.0,111700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,58,2026-02-01 11:31:17.337082,RITC,10.14,10.14,10.15,202700.0,179500.0,0,0
,,,,,,58,2026-02-01 11:31:17.337082,COMP,25.07,25.09,25.12,138900.0,104700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,59,2026-02-01 11:31:18.364299,RITC,10.14,10.14,10.15,202700.0,188400.0,0,0
,,,,,,59,2026-02-01 11:31:18.364299,COMP,25.07,25.09,25.12,139300.0,111900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,60,2026-02-01 11:31:19.372259,RITC,10.13,10.13,10.15,204400.0,188400.0,0,0
,,,,,,60,2026-02-01 11:31:19.372259,COMP,25.07,25.09,25.12,138900.0,111900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,62,2026-02-01 11:31:20.406893,RITC,10.12,10.14,10.15,206200.0,188400.0,0,0
,,,,,,62,2026-02-01 11:31:20.406893,COMP,25.08,25.08,25.12,139600.0,103700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,63,2026-02-01 11:31:21.437009,RITC,10.12,10.12,10.15,205300.0,192000.0,0,0
,,,,,,63,2026-02-01 11:31:21.437009,COMP,25.06,25.06,25.12,138500.0,103700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,64,2026-02-01 11:31:22.460787,RITC,10.12,10.14,10.15,203000.0,192000.0,0,0
,,,,,,64,2026-02-01 11:31:22.460787,COMP,25.06,25.03,25.04,139700.0,118100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,65,2026-02-01 11:31:23.500120,RITC,10.15,10.14,10.15,205000.0,190800.0,0,0
,,,,,,65,2026-02-01 11:31:23.500120,COMP,25.02,25.02,25.04,139600.0,118100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,66,2026-02-01 11:31:24.516984,RITC,10.13,10.13,10.15,206500.0,191500.0,0,0
,,,,,,66,2026-02-01 11:31:24.516984,COMP,25.02,25.02,25.04,139600.0,118100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,67,2026-02-01 11:31:25.532037,RITC,10.12,10.12,10.15,207900.0,193000.0,0,0
,,,,,,67,2026-02-01 11:31:25.532037,COMP,25.0,25.0,25.04,137600.0,118100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,68,2026-02-01 11:31:26.556558,RITC,10.12,10.12,10.14,207900.0,193100.0,0,0
,,,,,,68,2026-02-01 11:31:26.556558,COMP,25.0,25.0,25.04,137600.0,125500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,69,2026-02-01 11:31:27.567047,RITC,10.12,10.12,10.14,206600.0,191200.0,0,0
,,,,,,69,2026-02-01 11:31:27.567047,COMP,25.12,25.0,25.06,137600.0,124900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,70,2026-02-01 11:31:28.587362,RITC,10.14,10.12,10.14,205600.0,191200.0,0,0
,,,,,,70,2026-02-01 11:31:28.587362,COMP,25.13,25.0,25.13,137600.0,110800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,71,2026-02-01 11:31:29.617055,RITC,10.14,10.13,10.14,205000.0,191200.0,0,0
,,,,,,71,2026-02-01 11:31:29.617055,COMP,25.13,25.08,25.13,137000.0,118300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,72,2026-02-01 11:31:30.636750,RITC,10.13,10.13,10.14,206100.0,191200.0,0,0
,,,,,,72,2026-02-01 11:31:30.636750,COMP,25.13,25.08,25.13,137000.0,125200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,73,2026-02-01 11:31:31.657321,RITC,10.13,10.13,10.14,205700.0,191200.0,0,0
,,,,,,73,2026-02-01 11:31:31.657321,COMP,25.13,25.08,25.13,137000.0,123500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,74,2026-02-01 11:31:32.685075,RITC,10.13,10.12,10.13,207000.0,190700.0,0,0
,,,,,,74,2026-02-01 11:31:32.685075,COMP,25.13,25.08,25.13,137000.0,129700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,75,2026-02-01 11:31:33.716706,RITC,10.14,10.12,10.14,207000.0,192800.0,0,0
,,,,,,75,2026-02-01 11:31:33.716706,COMP,25.13,25.08,25.13,137000.0,136200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,76,2026-02-01 11:31:34.737034,RITC,10.12,10.12,10.14,207000.0,193600.0,0,0
,,,,,,76,2026-02-01 11:31:34.737034,COMP,25.13,25.08,25.1,137000.0,134400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,77,2026-02-01 11:31:35.766787,RITC,10.12,10.12,10.13,207000.0,194000.0,0,0
,,,,,,77,2026-02-01 11:31:35.766787,COMP,25.1,25.11,25.13,138300.0,136200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,78,2026-02-01 11:31:36.797208,RITC,10.12,10.12,10.13,205600.0,195300.0,0,0
,,,,,,78,2026-02-01 11:31:36.797208,COMP,25.08,25.0,25.08,137600.0,134500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,79,2026-02-01 11:31:37.815034,RITC,10.12,10.12,10.13,205300.0,195300.0,0,0
,,,,,,79,2026-02-01 11:31:37.815034,COMP,25.08,25.0,25.07,136700.0,135300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,80,2026-02-01 11:31:38.835462,RITC,10.12,10.12,10.13,205300.0,194600.0,0,0
,,,,,,80,2026-02-01 11:31:38.835462,COMP,25.0,24.99,25.0,135300.0,136200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,81,2026-02-01 11:31:39.863581,RITC,10.11,10.11,10.13,205200.0,195000.0,0,0
,,,,,,81,2026-02-01 11:31:39.863581,COMP,25.0,25.01,25.07,134600.0,136700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,82,2026-02-01 11:31:40.886766,RITC,10.11,10.11,10.12,204100.0,194400.0,0,0
,,,,,,82,2026-02-01 11:31:40.886766,COMP,25.0,25.06,25.07,135100.0,136700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,83,2026-02-01 11:31:41.935705,RITC,10.1,10.1,10.12,203300.0,194400.0,0,0
,,,,,,83,2026-02-01 11:31:41.935705,COMP,25.06,25.01,25.03,134600.0,136200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,84,2026-02-01 11:31:42.952266,RITC,10.1,10.1,10.12,203300.0,193100.0,0,0
,,,,,,84,2026-02-01 11:31:42.952266,COMP,25.06,25.01,25.03,134400.0,136200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,85,2026-02-01 11:31:43.984531,RITC,10.11,10.11,10.12,203800.0,193100.0,0,0
,,,,,,85,2026-02-01 11:31:43.984531,COMP,25.0,25.0,25.03,134900.0,136200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,86,2026-02-01 11:31:45.014869,RITC,10.11,10.1,10.11,203300.0,193400.0,0,0
,,,,,,86,2026-02-01 11:31:45.014869,COMP,25.0,25.0,25.03,136400.0,136200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,87,2026-02-01 11:31:46.041284,RITC,10.1,10.1,10.11,200000.0,193400.0,0,0
,,,,,,87,2026-02-01 11:31:46.041284,COMP,25.0,25.0,25.03,136400.0,132900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,88,2026-02-01 11:31:47.067431,RITC,10.1,10.09,10.1,199800.0,197100.0,0,0
,,,,,,88,2026-02-01 11:31:47.067431,COMP,25.0,25.0,25.03,136400.0,134000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,89,2026-02-01 11:31:48.100696,RITC,10.1,10.09,10.1,198500.0,200100.0,0,0
,,,,,,89,2026-02-01 11:31:48.100696,COMP,25.0,25.0,25.03,136400.0,134200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,90,2026-02-01 11:31:49.130608,RITC,10.09,10.09,10.1,198500.0,199800.0,0,0
,,,,,,90,2026-02-01 11:31:49.130608,COMP,25.0,25.0,25.03,136400.0,134200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,91,2026-02-01 11:31:50.155203,RITC,10.09,10.09,10.1,198400.0,199800.0,0,0
,,,,,,91,2026-02-01 11:31:50.155203,COMP,24.99,25.0,25.03,137100.0,134200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,92,2026-02-01 11:31:51.172660,RITC,10.1,10.09,10.1,199200.0,198200.0,0,0
,,,,,,92,2026-02-01 11:31:51.172660,COMP,24.99,25.0,25.03,137100.0,134300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,93,2026-02-01 11:31:52.186804,RITC,10.09,10.09,10.1,197500.0,198200.0,0,0
,,,,,,93,2026-02-01 11:31:52.186804,COMP,24.99,25.0,25.02,137100.0,135600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,94,2026-02-01 11:31:53.216846,RITC,10.09,10.09,10.1,196400.0,198700.0,0,0
,,,,,,94,2026-02-01 11:31:53.216846,COMP,25.03,25.0,25.02,137100.0,132900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,95,2026-02-01 11:31:54.236873,RITC,10.1,10.09,10.1,196400.0,199000.0,0,0
,,,,,,95,2026-02-01 11:31:54.236873,COMP,25.03,25.0,25.02,137100.0,133000.0,0,0
