news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_BOST-6,SELL_BOST-6
,,,,,,5,2026-02-01 02:59:08.026432,RTM1P48,0.16,0.15,0.17,1000000.0,1000000.0,0,0
,,,,,,5,2026-02-01 02:59:08.026432,RTM1C49,1.52,1.51,1.53,1000000.0,1000000.0,0,0
,,,,,,5,2026-02-01 02:59:08.026432,RTM1P49,0.34,0.33,0.35,1000000.0,1000000.0,0,0
,,,,,,5,2026-02-01 02:59:08.026432,RTM1C50,0.9,0.89,0.91,1000000.0,1000000.0,0,0
,,,,,,5,2026-02-01 02:59:08.026432,RTM1P50,0.72,0.71,0.73,1000000.0,1000000.0,0,0
,,,,,,5,2026-02-01 02:59:08.026432,RTM1C51,0.45,0.44,0.46,1000000.0,1000000.0,0,0
,,,,,,5,2026-02-01 02:59:08.026432,RTM1P51,1.27,1.26,1.28,1000000.0,1000000.0,0,0
,,,,,,5,2026-02-01 02:59:08.026432,RTM1C52,0.25,0.24,0.26,1000000.0,1000000.0,0,0
,,,,,,5,2026-02-01 02:59:08.026432,RTM1P52,2.06,2.05,2.07,1000000.0,1000000.0,0,0
,,,,,,5,2026-02-01 02:59:08.026432,RTM1C53,0.09,0.08,0.1,1000000.0,1000000.0,0,0
,,,,,,5,2026-02-01 02:59:08.026432,RTM1P53,2.91,2.9,2.92,1000000.0,1000000.0,0,0
,,,,,,5,2026-02-01 02:59:08.026432,RTM1C54,0.02,0.01,0.03,1000000.0,1000000.0,0,0
,,,,,,5,2026-02-01 02:59:08.026432,RTM1P54,3.84,3.83,3.85,1000000.0,1000000.0,0,0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 6000 and the penalty percentage is 2%,6,2026-02-01 02:59:09.089399,RTM,50.19,50.18,50.2,100000000.0,100000000.0,0,0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 11%. This simulation consists of 20 trading days that are each 15 ticks in length.,6,2026-02-01 02:59:09.089399,RTM1C45,5.2,5.19,5.21,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 02:59:09.089399,RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 02:59:09.089399,RTM1C46,4.21,4.2,4.22,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 02:59:09.089399,RTM1P46,0.02,0.01,0.03,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 02:59:09.089399,RTM1C47,3.23,3.22,3.24,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 02:59:09.089399,RTM1P47,0.03,0.02,0.04,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 02:59:09.089399,RTM1C48,2.36,2.35,2.37,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 02:59:09.089399,RTM1P48,0.16,0.15,0.17,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 02:59:09.089399,RTM1C49,1.56,1.55,1.57,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 02:59:09.089399,RTM1P49,0.37,0.36,0.38,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 02:59:09.089399,RTM1C50,0.86,0.85,0.87,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 02:59:09.089399,RTM1P50,0.67,0.66,0.68,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 02:59:09.089399,RTM1C51,0.51,0.5,0.52,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 02:59:09.089399,RTM1P51,1.31,1.3,1.32,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 02:59:09.089399,RTM1C52,0.21,0.2,0.22,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 02:59:09.089399,RTM1P52,2.01,2.0,2.02,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 02:59:09.089399,RTM1C53,0.1,0.09,0.11,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 02:59:09.089399,RTM1P53,2.91,2.9,2.92,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 02:59:09.089399,RTM1C54,0.03,0.02,0.04,1000000.0,1000000.0,0,0
,,,,,,6,2026-02-01 02:59:09.089399,RTM1P54,3.83,3.82,3.84,1000000.0,1000000.0,0,0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 6000 and the penalty percentage is 2%,7,2026-02-01 02:59:10.135089,RTM,50.14,50.13,50.15,100000000.0,100000000.0,0,0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 11%. This simulation consists of 20 trading days that are each 15 ticks in length.,7,2026-02-01 02:59:10.135089,RTM1C45,5.15,5.14,5.16,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 02:59:10.135089,RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 02:59:10.135089,RTM1C46,4.16,4.15,4.17,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 02:59:10.135089,RTM1P46,0.02,0.01,0.03,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 02:59:10.135089,RTM1C47,3.19,3.18,3.2,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 02:59:10.135089,RTM1P47,0.05,0.04,0.06,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 02:59:10.135089,RTM1C48,2.28,2.27,2.29,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 02:59:10.135089,RTM1P48,0.14,0.13,0.15,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 02:59:10.135089,RTM1C49,1.49,1.48,1.5,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 02:59:10.135089,RTM1P49,0.35,0.34,0.36,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 02:59:10.135089,RTM1C50,0.86,0.85,0.87,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 02:59:10.135089,RTM1P50,0.72,0.71,0.73,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 02:59:10.135089,RTM1C51,0.48,0.47,0.49,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 02:59:10.135089,RTM1P51,1.33,1.32,1.34,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 02:59:10.135089,RTM1C52,0.17,0.16,0.18,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 02:59:10.135089,RTM1P52,2.02,2.01,2.03,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 02:59:10.135089,RTM1C53,0.08,0.07,0.09,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 02:59:10.135089,RTM1P53,2.94,2.93,2.95,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 02:59:10.135089,RTM1C54,0.02,0.01,0.03,1000000.0,1000000.0,0,0
,,,,,,7,2026-02-01 02:59:10.135089,RTM1P54,3.88,3.87,3.89,1000000.0,1000000.0,0,0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 6000 and the penalty percentage is 2%,8,2026-02-01 02:59:11.194049,RTM,50.21,50.2,50.22,100000000.0,100000000.0,0,0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 11%. This simulation consists of 20 trading days that are each 15 ticks in length.,8,2026-02-01 02:59:11.194049,RTM1C45,5.22,5.21,5.23,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 02:59:11.194049,RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 02:59:11.194049,RTM1C46,4.22,4.21,4.23,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 02:59:11.194049,RTM1P46,0.02,0.01,0.03,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 02:59:11.194049,RTM1C47,3.25,3.24,3.26,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 02:59:11.194049,RTM1P47,0.03,0.02,0.04,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 02:59:11.194049,RTM1C48,2.32,2.31,2.33,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 02:59:11.194049,RTM1P48,0.1,0.09,0.11,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 02:59:11.194049,RTM1C49,1.58,1.57,1.59,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 02:59:11.194049,RTM1P49,0.36,0.35,0.37,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 02:59:11.194049,RTM1C50,0.94,0.93,0.95,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 02:59:11.194049,RTM1P50,0.72,0.71,0.73,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 02:59:11.194049,RTM1C51,0.45,0.44,0.46,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 02:59:11.194049,RTM1P51,1.23,1.22,1.24,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 02:59:11.194049,RTM1C52,0.21,0.2,0.22,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 02:59:11.194049,RTM1P52,2.0,1.99,2.01,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 02:59:11.194049,RTM1C53,0.07,0.06,0.08,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 02:59:11.194049,RTM1P53,2.86,2.85,2.87,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 02:59:11.194049,RTM1C54,0.03,0.02,0.04,1000000.0,1000000.0,0,0
,,,,,,8,2026-02-01 02:59:11.194049,RTM1P54,3.82,3.81,3.83,1000000.0,1000000.0,0,0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 6000 and the penalty percentage is 2%,9,2026-02-01 02:59:12.242710,RTM,50.23,50.22,50.24,100000000.0,100000000.0,0,0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 11%. This simulation consists of 20 trading days that are each 15 ticks in length.,9,2026-02-01 02:59:12.242710,RTM1C45,5.23,5.22,5.24,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 02:59:12.242710,RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 02:59:12.242710,RTM1C46,4.24,4.23,4.25,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 02:59:12.242710,RTM1P46,0.02,0.01,0.03,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 02:59:12.242710,RTM1C47,3.25,3.24,3.26,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 02:59:12.242710,RTM1P47,0.03,0.02,0.04,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 02:59:12.242710,RTM1C48,2.36,2.35,2.37,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 02:59:12.242710,RTM1P48,0.13,0.12,0.14,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 02:59:12.242710,RTM1C49,1.51,1.5,1.52,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 02:59:12.242710,RTM1P49,0.28,0.27,0.29,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 02:59:12.242710,RTM1C50,0.95,0.94,0.96,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 02:59:12.242710,RTM1P50,0.72,0.71,0.73,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 02:59:12.242710,RTM1C51,0.46,0.45,0.47,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 02:59:12.242710,RTM1P51,1.24,1.23,1.25,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 02:59:12.242710,RTM1C52,0.22,0.21,0.23,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 02:59:12.242710,RTM1P52,2.0,1.99,2.01,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 02:59:12.242710,RTM1C53,0.06,0.05,0.07,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 02:59:12.242710,RTM1P53,2.83,2.82,2.84,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 02:59:12.242710,RTM1C54,0.03,0.02,0.04,1000000.0,1000000.0,0,0
,,,,,,9,2026-02-01 02:59:12.242710,RTM1P54,3.8,3.79,3.81,1000000.0,1000000.0,0,0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 6000 and the penalty percentage is 2%,10,2026-02-01 02:59:13.292922,RTM,50.07,50.06,50.08,100000000.0,100000000.0,0,0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 11%. This simulation consists of 20 trading days that are each 15 ticks in length.,10,2026-02-01 02:59:13.292922,RTM1C45,5.07,5.06,5.08,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 02:59:13.292922,RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 02:59:13.292922,RTM1C46,4.08,4.07,4.09,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 02:59:13.292922,RTM1P46,0.02,0.01,0.03,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 02:59:13.292922,RTM1C47,3.1,3.09,3.11,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 02:59:13.292922,RTM1P47,0.03,0.02,0.04,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 02:59:13.292922,RTM1C48,2.19,2.18,2.2,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 02:59:13.292922,RTM1P48,0.12,0.11,0.13,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 02:59:13.292922,RTM1C49,1.43,1.42,1.44,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 02:59:13.292922,RTM1P49,0.36,0.35,0.37,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 02:59:13.292922,RTM1C50,0.84,0.83,0.85,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 02:59:13.292922,RTM1P50,0.77,0.76,0.78,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 02:59:13.292922,RTM1C51,0.43,0.42,0.44,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 02:59:13.292922,RTM1P51,1.36,1.35,1.37,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 02:59:13.292922,RTM1C52,0.19,0.18,0.2,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 02:59:13.292922,RTM1P52,2.12,2.11,2.13,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 02:59:13.292922,RTM1C53,0.08,0.07,0.09,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 02:59:13.292922,RTM1P53,3.01,3.0,3.02,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 02:59:13.292922,RTM1C54,0.03,0.02,0.04,1000000.0,1000000.0,0,0
,,,,,,10,2026-02-01 02:59:13.292922,RTM1P54,3.96,3.95,3.97,1000000.0,1000000.0,0,0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 6000 and the penalty percentage is 2%,11,2026-02-01 02:59:14.341642,RTM,50.15,50.14,50.16,100000000.0,100000000.0,0,0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 11%. This simulation consists of 20 trading days that are each 15 ticks in length.,11,2026-02-01 02:59:14.341642,RTM1C45,5.15,5.14,5.16,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 02:59:14.341642,RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 02:59:14.341642,RTM1C46,4.16,4.15,4.17,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 02:59:14.341642,RTM1P46,0.02,0.01,0.03,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 02:59:14.341642,RTM1C47,3.2,3.19,3.21,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 02:59:14.341642,RTM1P47,0.04,0.03,0.05,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 02:59:14.341642,RTM1C48,2.29,2.28,2.3,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 02:59:14.341642,RTM1P48,0.14,0.13,0.15,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 02:59:14.341642,RTM1C49,1.51,1.5,1.52,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 02:59:14.341642,RTM1P49,0.36,0.35,0.37,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 02:59:14.341642,RTM1C50,0.84,0.83,0.85,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 02:59:14.341642,RTM1P50,0.68,0.67,0.69,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 02:59:14.341642,RTM1C51,0.41,0.4,0.42,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 02:59:14.341642,RTM1P51,1.26,1.25,1.27,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 02:59:14.341642,RTM1C52,0.16,0.15,0.17,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 02:59:14.341642,RTM1P52,2.01,2.0,2.02,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 02:59:14.341642,RTM1C53,0.07,0.06,0.08,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 02:59:14.341642,RTM1P53,2.92,2.91,2.93,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 02:59:14.341642,RTM1C54,0.02,0.01,0.03,1000000.0,1000000.0,0,0
,,,,,,11,2026-02-01 02:59:14.341642,RTM1P54,3.87,3.86,3.88,1000000.0,1000000.0,0,0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 6000 and the penalty percentage is 2%,12,2026-02-01 02:59:15.387505,RTM,49.95,49.94,49.96,100000000.0,100000000.0,0,0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 11%. This simulation consists of 20 trading days that are each 15 ticks in length.,12,2026-02-01 02:59:15.387505,RTM1C45,4.95,4.94,4.96,1000000.0,1000000.0,0,0
,,,,,,12,2026-02-01 02:59:15.387505,RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0,0,0
,,,,,,12,2026-02-01 02:59:15.387505,RTM1C46,3.96,3.95,3.97,1000000.0,1000000.0,0,0
,,,,,,12,2026-02-01 02:59:15.387505,RTM1P46,0.02,0.01,0.03,1000000.0,1000000.0,0,0
,,,,,,12,2026-02-01 02:59:15.387505,RTM1C47,3.01,3.0,3.02,1000000.0,1000000.0,0,0
,,,,,,12,2026-02-01 02:59:15.387505,RTM1P47,0.06,0.05,0.07,1000000.0,1000000.0,0,0
,,,,,,12,2026-02-01 02:59:15.387505,RTM1C48,2.08,2.07,2.09,1000000.0,1000000.0,0,0
,,,,,,12,2026-02-01 02:59:15.387505,RTM1P48,0.14,0.13,0.15,1000000.0,1000000.0,0,0
,,,,,,12,2026-02-01 02:59:15.387505,RTM1C49,1.33,1.32,1.34,1000000.0,1000000.0,0,0
,,,,,,12,2026-02-01 02:59:15.387505,RTM1P49,0.38,0.37,0.39,1000000.0,1000000.0,0,0
,,,,,,12,2026-02-01 02:59:15.387505,RTM1C50,0.75,0.74,0.76,1000000.0,1000000.0,0,0
,,,,,,12,2026-02-01 02:59:15.387505,RTM1P50,0.8,0.79,0.81,1000000.0,1000000.0,0,0
,,,,,,12,2026-02-01 02:59:15.387505,RTM1C51,0.37,0.36,0.38,1000000.0,1000000.0,0,0
,,,,,,12,2026-02-01 02:59:15.387505,RTM1P51,1.43,1.42,1.44,1000000.0,1000000.0,0,0
,,,,,,12,2026-02-01 02:59:15.387505,RTM1C52,0.16,0.15,0.17,1000000.0,1000000.0,0,0
,,,,,,12,2026-02-01 02:59:15.387505,RTM1P52,2.22,2.21,2.23,1000000.0,1000000.0,0,0
,,,,,,12,2026-02-01 02:59:15.387505,RTM1C53,0.06,0.05,0.07,1000000.0,1000000.0,0,0
,,,,,,12,2026-02-01 02:59:15.387505,RTM1P53,3.11,3.1,3.12,1000000.0,1000000.0,0,0
