news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_LUIS-T1,BUY_LUIS-T1
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,20,2026-02-01 03:48:12.333956,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,20,2026-02-01 03:48:12.333956,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",20,2026-02-01 03:48:12.333956,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,20,2026-02-01 03:48:12.333956,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 03:48:12.333956,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 03:48:12.333956,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 03:48:12.333956,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,21,2026-02-01 03:48:13.361393,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,21,2026-02-01 03:48:13.361393,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",21,2026-02-01 03:48:13.361393,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,21,2026-02-01 03:48:13.361393,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 03:48:13.361393,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 03:48:13.361393,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 03:48:13.361393,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,22,2026-02-01 03:48:14.396735,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,22,2026-02-01 03:48:14.396735,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",22,2026-02-01 03:48:14.396735,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,22,2026-02-01 03:48:14.396735,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 03:48:14.396735,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 03:48:14.396735,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 03:48:14.396735,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,23,2026-02-01 03:48:15.422926,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,23,2026-02-01 03:48:15.422926,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",23,2026-02-01 03:48:15.422926,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,23,2026-02-01 03:48:15.422926,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,23,2026-02-01 03:48:15.422926,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,23,2026-02-01 03:48:15.422926,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,23,2026-02-01 03:48:15.422926,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,24,2026-02-01 03:48:16.458887,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,24,2026-02-01 03:48:16.458887,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",24,2026-02-01 03:48:16.458887,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,24,2026-02-01 03:48:16.458887,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 03:48:16.458887,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 03:48:16.458887,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 03:48:16.458887,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,25,2026-02-01 03:48:17.494791,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,25,2026-02-01 03:48:17.494791,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",25,2026-02-01 03:48:17.494791,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,25,2026-02-01 03:48:17.494791,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 03:48:17.494791,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 03:48:17.494791,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 03:48:17.494791,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,26,2026-02-01 03:48:18.531749,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,26,2026-02-01 03:48:18.531749,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",26,2026-02-01 03:48:18.531749,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,26,2026-02-01 03:48:18.531749,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 03:48:18.531749,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 03:48:18.531749,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 03:48:18.531749,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,27,2026-02-01 03:48:19.571368,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,27,2026-02-01 03:48:19.571368,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",27,2026-02-01 03:48:19.571368,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,27,2026-02-01 03:48:19.571368,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 03:48:19.571368,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 03:48:19.571368,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 03:48:19.571368,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,28,2026-02-01 03:48:20.675463,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,28,2026-02-01 03:48:20.675463,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",28,2026-02-01 03:48:20.675463,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,28,2026-02-01 03:48:20.675463,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,28,2026-02-01 03:48:20.675463,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,28,2026-02-01 03:48:20.675463,ELEC-day6,0.0,0.0,0.0,,,0,0
