news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_LUIS-T1,BUY_LUIS-T1
,,,,,,8,2026-02-01 04:36:53.971690,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,9,2026-02-01 04:36:55.009815,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,9,2026-02-01 04:36:55.009815,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",9,2026-02-01 04:36:55.009815,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,9,2026-02-01 04:36:55.009815,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 04:36:55.009815,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 04:36:55.009815,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 04:36:55.009815,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,10,2026-02-01 04:36:56.051382,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,10,2026-02-01 04:36:56.051382,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",10,2026-02-01 04:36:56.051382,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,10,2026-02-01 04:36:56.051382,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 04:36:56.051382,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 04:36:56.051382,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 04:36:56.051382,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,11,2026-02-01 04:36:57.083890,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,11,2026-02-01 04:36:57.083890,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",11,2026-02-01 04:36:57.083890,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,11,2026-02-01 04:36:57.083890,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 04:36:57.083890,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 04:36:57.083890,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 04:36:57.083890,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,12,2026-02-01 04:36:58.117662,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,12,2026-02-01 04:36:58.117662,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",12,2026-02-01 04:36:58.117662,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,12,2026-02-01 04:36:58.117662,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,12,2026-02-01 04:36:58.117662,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,12,2026-02-01 04:36:58.117662,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,12,2026-02-01 04:36:58.117662,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,13,2026-02-01 04:36:59.140233,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,13,2026-02-01 04:36:59.140233,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",13,2026-02-01 04:36:59.140233,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,13,2026-02-01 04:36:59.140233,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,13,2026-02-01 04:36:59.140233,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,13,2026-02-01 04:36:59.140233,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,13,2026-02-01 04:36:59.140233,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,14,2026-02-01 04:37:00.160982,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,14,2026-02-01 04:37:00.160982,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",14,2026-02-01 04:37:00.160982,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,14,2026-02-01 04:37:00.160982,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,14,2026-02-01 04:37:00.160982,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,14,2026-02-01 04:37:00.160982,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,14,2026-02-01 04:37:00.160982,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,15,2026-02-01 04:37:01.188619,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,15,2026-02-01 04:37:01.188619,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",15,2026-02-01 04:37:01.188619,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,15,2026-02-01 04:37:01.188619,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,15,2026-02-01 04:37:01.188619,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,15,2026-02-01 04:37:01.188619,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,15,2026-02-01 04:37:01.188619,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,16,2026-02-01 04:37:02.224077,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,16,2026-02-01 04:37:02.224077,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",16,2026-02-01 04:37:02.224077,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,16,2026-02-01 04:37:02.224077,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,16,2026-02-01 04:37:02.224077,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,16,2026-02-01 04:37:02.224077,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,16,2026-02-01 04:37:02.224077,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,17,2026-02-01 04:37:03.258211,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,17,2026-02-01 04:37:03.258211,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",17,2026-02-01 04:37:03.258211,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,17,2026-02-01 04:37:03.258211,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,17,2026-02-01 04:37:03.258211,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,17,2026-02-01 04:37:03.258211,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,17,2026-02-01 04:37:03.258211,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,18,2026-02-01 04:37:04.289444,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,18,2026-02-01 04:37:04.289444,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",18,2026-02-01 04:37:04.289444,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,18,2026-02-01 04:37:04.289444,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,18,2026-02-01 04:37:04.289444,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,18,2026-02-01 04:37:04.289444,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,18,2026-02-01 04:37:04.289444,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,19,2026-02-01 04:37:05.325821,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,19,2026-02-01 04:37:05.325821,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",19,2026-02-01 04:37:05.325821,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,19,2026-02-01 04:37:05.325821,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,19,2026-02-01 04:37:05.325821,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,19,2026-02-01 04:37:05.325821,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,19,2026-02-01 04:37:05.325821,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,20,2026-02-01 04:37:06.348507,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,20,2026-02-01 04:37:06.348507,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",20,2026-02-01 04:37:06.348507,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,20,2026-02-01 04:37:06.348507,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 04:37:06.348507,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 04:37:06.348507,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 04:37:06.348507,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,21,2026-02-01 04:37:07.380843,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,21,2026-02-01 04:37:07.380843,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",21,2026-02-01 04:37:07.380843,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,21,2026-02-01 04:37:07.380843,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 04:37:07.380843,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 04:37:07.380843,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 04:37:07.380843,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,22,2026-02-01 04:37:08.421080,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,22,2026-02-01 04:37:08.421080,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",22,2026-02-01 04:37:08.421080,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,22,2026-02-01 04:37:08.421080,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 04:37:08.421080,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 04:37:08.421080,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 04:37:08.421080,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,23,2026-02-01 04:37:09.446477,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,23,2026-02-01 04:37:09.446477,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",23,2026-02-01 04:37:09.446477,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,23,2026-02-01 04:37:09.446477,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,23,2026-02-01 04:37:09.446477,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,23,2026-02-01 04:37:09.446477,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,23,2026-02-01 04:37:09.446477,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,24,2026-02-01 04:37:10.480375,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,24,2026-02-01 04:37:10.480375,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",24,2026-02-01 04:37:10.480375,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,24,2026-02-01 04:37:10.480375,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 04:37:10.480375,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 04:37:10.480375,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 04:37:10.480375,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,25,2026-02-01 04:37:11.514192,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,25,2026-02-01 04:37:11.514192,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",25,2026-02-01 04:37:11.514192,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,25,2026-02-01 04:37:11.514192,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 04:37:11.514192,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 04:37:11.514192,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 04:37:11.514192,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,26,2026-02-01 04:37:12.550966,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,26,2026-02-01 04:37:12.550966,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",26,2026-02-01 04:37:12.550966,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,26,2026-02-01 04:37:12.550966,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 04:37:12.550966,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 04:37:12.550966,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 04:37:12.550966,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,27,2026-02-01 04:37:13.585123,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,27,2026-02-01 04:37:13.585123,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",27,2026-02-01 04:37:13.585123,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,27,2026-02-01 04:37:13.585123,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 04:37:13.585123,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 04:37:13.585123,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 04:37:13.585123,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,28,2026-02-01 04:37:14.615063,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,28,2026-02-01 04:37:14.615063,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",28,2026-02-01 04:37:14.615063,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,28,2026-02-01 04:37:14.615063,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,28,2026-02-01 04:37:14.615063,ELEC-day5,0.0,0.0,0.0,,,0,0
