news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_LUIS-T1,BUY_LUIS-T1
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,7,2026-02-01 03:31:41.068913,NG,2.21,2.19,2.23,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,7,2026-02-01 03:31:41.068913,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",7,2026-02-01 03:31:41.068913,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,7,2026-02-01 03:31:41.068913,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,7,2026-02-01 03:31:41.068913,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,7,2026-02-01 03:31:41.068913,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,7,2026-02-01 03:31:41.068913,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,8,2026-02-01 03:31:42.105226,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,8,2026-02-01 03:31:42.105226,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",8,2026-02-01 03:31:42.105226,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,8,2026-02-01 03:31:42.105226,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,8,2026-02-01 03:31:42.105226,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,8,2026-02-01 03:31:42.105226,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,8,2026-02-01 03:31:42.105226,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,9,2026-02-01 03:31:43.135824,NG,2.2,2.18,2.22,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,9,2026-02-01 03:31:43.135824,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",9,2026-02-01 03:31:43.135824,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,9,2026-02-01 03:31:43.135824,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 03:31:43.135824,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 03:31:43.135824,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 03:31:43.135824,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,10,2026-02-01 03:31:44.166174,NG,2.2,2.18,2.22,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,10,2026-02-01 03:31:44.166174,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",10,2026-02-01 03:31:44.166174,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,10,2026-02-01 03:31:44.166174,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 03:31:44.166174,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 03:31:44.166174,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 03:31:44.166174,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,11,2026-02-01 03:31:45.193172,NG,2.2,2.18,2.22,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,11,2026-02-01 03:31:45.193172,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",11,2026-02-01 03:31:45.193172,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,11,2026-02-01 03:31:45.193172,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 03:31:45.193172,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 03:31:45.193172,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 03:31:45.193172,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,12,2026-02-01 03:31:46.214343,NG,2.21,2.19,2.23,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,12,2026-02-01 03:31:46.214343,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",12,2026-02-01 03:31:46.214343,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,12,2026-02-01 03:31:46.214343,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,12,2026-02-01 03:31:46.214343,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,12,2026-02-01 03:31:46.214343,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,12,2026-02-01 03:31:46.214343,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,13,2026-02-01 03:31:47.243234,NG,2.22,2.2,2.24,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,13,2026-02-01 03:31:47.243234,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",13,2026-02-01 03:31:47.243234,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,13,2026-02-01 03:31:47.243234,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,13,2026-02-01 03:31:47.243234,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,13,2026-02-01 03:31:47.243234,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,13,2026-02-01 03:31:47.243234,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,14,2026-02-01 03:31:48.273200,NG,2.21,2.19,2.23,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,14,2026-02-01 03:31:48.273200,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",14,2026-02-01 03:31:48.273200,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,14,2026-02-01 03:31:48.273200,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,14,2026-02-01 03:31:48.273200,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,14,2026-02-01 03:31:48.273200,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,14,2026-02-01 03:31:48.273200,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,15,2026-02-01 03:31:49.303289,NG,2.22,2.2,2.24,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,15,2026-02-01 03:31:49.303289,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",15,2026-02-01 03:31:49.303289,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,15,2026-02-01 03:31:49.303289,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,15,2026-02-01 03:31:49.303289,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,15,2026-02-01 03:31:49.303289,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,15,2026-02-01 03:31:49.303289,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,16,2026-02-01 03:31:50.336162,NG,2.21,2.19,2.23,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,16,2026-02-01 03:31:50.336162,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",16,2026-02-01 03:31:50.336162,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,16,2026-02-01 03:31:50.336162,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,16,2026-02-01 03:31:50.336162,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,16,2026-02-01 03:31:50.336162,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,16,2026-02-01 03:31:50.336162,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,17,2026-02-01 03:31:51.367310,NG,2.21,2.19,2.23,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,17,2026-02-01 03:31:51.367310,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",17,2026-02-01 03:31:51.367310,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,17,2026-02-01 03:31:51.367310,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,17,2026-02-01 03:31:51.367310,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,17,2026-02-01 03:31:51.367310,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,17,2026-02-01 03:31:51.367310,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,18,2026-02-01 03:31:52.402791,NG,2.2,2.18,2.22,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,18,2026-02-01 03:31:52.402791,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",18,2026-02-01 03:31:52.402791,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,18,2026-02-01 03:31:52.402791,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,18,2026-02-01 03:31:52.402791,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,18,2026-02-01 03:31:52.402791,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,18,2026-02-01 03:31:52.402791,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,19,2026-02-01 03:31:53.438653,NG,2.2,2.18,2.22,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,19,2026-02-01 03:31:53.438653,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",19,2026-02-01 03:31:53.438653,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,19,2026-02-01 03:31:53.438653,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,19,2026-02-01 03:31:53.438653,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,19,2026-02-01 03:31:53.438653,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,19,2026-02-01 03:31:53.438653,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,20,2026-02-01 03:31:54.469829,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,20,2026-02-01 03:31:54.469829,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",20,2026-02-01 03:31:54.469829,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,20,2026-02-01 03:31:54.469829,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 03:31:54.469829,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 03:31:54.469829,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 03:31:54.469829,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,21,2026-02-01 03:31:55.493977,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,21,2026-02-01 03:31:55.493977,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",21,2026-02-01 03:31:55.493977,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,21,2026-02-01 03:31:55.493977,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 03:31:55.493977,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 03:31:55.493977,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 03:31:55.493977,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,22,2026-02-01 03:31:56.538649,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,22,2026-02-01 03:31:56.538649,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",22,2026-02-01 03:31:56.538649,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,22,2026-02-01 03:31:56.538649,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 03:31:56.538649,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 03:31:56.538649,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 03:31:56.538649,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,23,2026-02-01 03:31:57.573416,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,23,2026-02-01 03:31:57.573416,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",23,2026-02-01 03:31:57.573416,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,23,2026-02-01 03:31:57.573416,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,23,2026-02-01 03:31:57.573416,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,23,2026-02-01 03:31:57.573416,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,23,2026-02-01 03:31:57.573416,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,24,2026-02-01 03:31:58.607893,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,24,2026-02-01 03:31:58.607893,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",24,2026-02-01 03:31:58.607893,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,24,2026-02-01 03:31:58.607893,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 03:31:58.607893,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 03:31:58.607893,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 03:31:58.607893,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,25,2026-02-01 03:31:59.634931,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,25,2026-02-01 03:31:59.634931,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",25,2026-02-01 03:31:59.634931,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,25,2026-02-01 03:31:59.634931,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 03:31:59.634931,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 03:31:59.634931,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 03:31:59.634931,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,26,2026-02-01 03:32:00.660505,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,26,2026-02-01 03:32:00.660505,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",26,2026-02-01 03:32:00.660505,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,26,2026-02-01 03:32:00.660505,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 03:32:00.660505,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 03:32:00.660505,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 03:32:00.660505,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,27,2026-02-01 03:32:01.685324,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,27,2026-02-01 03:32:01.685324,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",27,2026-02-01 03:32:01.685324,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,27,2026-02-01 03:32:01.685324,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 03:32:01.685324,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 03:32:01.685324,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 03:32:01.685324,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,28,2026-02-01 03:32:02.713961,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,28,2026-02-01 03:32:02.713961,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",28,2026-02-01 03:32:02.713961,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,28,2026-02-01 03:32:02.713961,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,28,2026-02-01 03:32:02.713961,ELEC-day5,0.0,0.0,0.0,,,0,0
