news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_LUIS-T1,BUY_LUIS-T2,BUY_BOST-D,SELL_CHUL-P,BUY_LUIS-T1,SELL_LUIS-T2
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",25,2026-02-01 12:29:53.305342,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,25,2026-02-01 12:29:53.305342,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,25,2026-02-01 12:29:53.305342,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,25,2026-02-01 12:29:53.305342,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,3.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,26,2026-02-01 12:29:54.336445,NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,26,2026-02-01 12:29:54.336445,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,26,2026-02-01 12:29:54.336445,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",26,2026-02-01 12:29:54.336445,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,26,2026-02-01 12:29:54.336445,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,26,2026-02-01 12:29:54.336445,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,26,2026-02-01 12:29:54.336445,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,3.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,27,2026-02-01 12:29:55.356358,NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,27,2026-02-01 12:29:55.356358,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,27,2026-02-01 12:29:55.356358,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",27,2026-02-01 12:29:55.356358,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,27,2026-02-01 12:29:55.356358,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,27,2026-02-01 12:29:55.356358,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0
,,,,,,27,2026-02-01 12:29:55.356358,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0
1.0,1.0,3.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,28,2026-02-01 12:29:56.381217,NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,28,2026-02-01 12:29:56.381217,ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,28,2026-02-01 12:29:56.381217,ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",28,2026-02-01 12:29:56.381217,ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0
,,,,,,28,2026-02-01 12:29:56.381217,ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0
,,,,,,28,2026-02-01 12:29:56.381217,ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0
,,,,,,28,2026-02-01 12:29:56.381217,ELEC-F,0.0,0.0,20.0,,,10.0,0,0,0,0,0
1.0,1.0,3.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,29,2026-02-01 12:29:57.406112,NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,29,2026-02-01 12:29:57.406112,ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,29,2026-02-01 12:29:57.406112,ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",29,2026-02-01 12:29:57.406112,ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0
,,,,,,29,2026-02-01 12:29:57.406112,ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0
,,,,,,29,2026-02-01 12:29:57.406112,ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0
,,,,,,29,2026-02-01 12:29:57.406112,ELEC-F,0.0,0.0,20.0,,,10.0,0,0,0,0,0
1.0,1.0,3.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,30,2026-02-01 12:29:58.429018,NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,30,2026-02-01 12:29:58.429018,ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,30,2026-02-01 12:29:58.429018,ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",30,2026-02-01 12:29:58.429018,ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0
,,,,,,30,2026-02-01 12:29:58.429018,ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0
,,,,,,30,2026-02-01 12:29:58.429018,ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0
,,,,,,30,2026-02-01 12:29:58.429018,ELEC-F,0.0,0.0,20.0,,,10.0,0,0,0,0,0
1.0,1.0,3.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,31,2026-02-01 12:29:59.456669,NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.,31,2026-02-01 12:29:59.456669,ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,31,2026-02-01 12:29:59.456669,ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",31,2026-02-01 12:29:59.456669,ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0
,,,,,,31,2026-02-01 12:29:59.456669,ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0
,,,,,,31,2026-02-01 12:29:59.456669,ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0
,,,,,,31,2026-02-01 12:29:59.456669,ELEC-F,0.0,0.0,20.0,,,10.0,0,0,0,0,0
