,,,,,,1,2026-02-02 01:29:21.383251,RTM1C51,0.81,0.8,0.82,1000000.0,1000000.0
,,,,,,1,2026-02-02 01:29:21.383251,RTM1P51,1.81,1.8,1.82,1000000.0,1000000.0
,,,,,,1,2026-02-02 01:29:21.383251,RTM1C52,0.51,0.5,0.52,1000000.0,1000000.0
,,,,,,1,2026-02-02 01:29:21.383251,RTM1P52,2.51,2.5,2.52,1000000.0,1000000.0
,,,,,,1,2026-02-02 01:29:21.383251,RTM1C53,0.28,0.27,0.29,1000000.0,1000000.0
,,,,,,1,2026-02-02 01:29:21.383251,RTM1P53,3.28,3.27,3.29,1000000.0,1000000.0
,,,,,,1,2026-02-02 01:29:21.383251,RTM1C54,0.15,0.14,0.16,1000000.0,1000000.0
,,,,,,1,2026-02-02 01:29:21.383251,RTM1P54,4.15,4.14,4.16,1000000.0,1000000.0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 10000 and the penalty percentage is 1%,2,2026-02-02 01:29:22.458219,RTM,49.97,49.96,49.98,100000000.0,100000000.0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 28%. This simulation consists of 20 trading days that are each 15 ticks in length.,2,2026-02-02 01:29:22.458219,RTM1C45,5.02,5.01,5.03,1000000.0,1000000.0
,,,,,,2,2026-02-02 01:29:22.458219,RTM1P45,0.05,0.04,0.06,1000000.0,1000000.0
,,,,,,2,2026-02-02 01:29:22.458219,RTM1C46,4.09,4.08,4.1,1000000.0,1000000.0
,,,,,,2,2026-02-02 01:29:22.458219,RTM1P46,0.12,0.11,0.13,1000000.0,1000000.0
,,,,,,2,2026-02-02 01:29:22.458219,RTM1C47,3.21,3.2,3.22,1000000.0,1000000.0
,,,,,,2,2026-02-02 01:29:22.458219,RTM1P47,0.24,0.23,0.25,1000000.0,1000000.0
,,,,,,2,2026-02-02 01:29:22.458219,RTM1C48,2.28,2.27,2.29,1000000.0,1000000.0
,,,,,,2,2026-02-02 01:29:22.458219,RTM1P48,0.31,0.3,0.32,1000000.0,1000000.0
,,,,,,2,2026-02-02 01:29:22.458219,RTM1C49,1.78,1.77,1.79,1000000.0,1000000.0
,,,,,,2,2026-02-02 01:29:22.458219,RTM1P49,0.81,0.8,0.82,1000000.0,1000000.0
,,,,,,2,2026-02-02 01:29:22.458219,RTM1C50,1.08,1.07,1.09,1000000.0,1000000.0
,,,,,,2,2026-02-02 01:29:22.458219,RTM1P50,1.11,1.1,1.12,1000000.0,1000000.0
,,,,,,2,2026-02-02 01:29:22.458219,RTM1C51,0.64,0.63,0.65,1000000.0,1000000.0
,,,,,,2,2026-02-02 01:29:22.458219,RTM1P51,1.66,1.65,1.67,1000000.0,1000000.0
,,,,,,2,2026-02-02 01:29:22.458219,RTM1C52,0.51,0.5,0.52,1000000.0,1000000.0
,,,,,,2,2026-02-02 01:29:22.458219,RTM1P52,2.54,2.53,2.55,1000000.0,1000000.0
,,,,,,2,2026-02-02 01:29:22.458219,RTM1C53,0.26,0.25,0.27,1000000.0,1000000.0
,,,,,,2,2026-02-02 01:29:22.458219,RTM1P53,3.29,3.28,3.3,1000000.0,1000000.0
,,,,,,2,2026-02-02 01:29:22.458219,RTM1C54,0.14,0.13,0.15,1000000.0,1000000.0
,,,,,,2,2026-02-02 01:29:22.458219,RTM1P54,4.17,4.16,4.18,1000000.0,1000000.0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 10000 and the penalty percentage is 1%,3,2026-02-02 01:29:23.508051,RTM,50.18,50.17,50.19,100000000.0,100000000.0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 28%. This simulation consists of 20 trading days that are each 15 ticks in length.,3,2026-02-02 01:29:23.508051,RTM1C45,5.22,5.22,5.24,1000000.0,1000000.0
,,,,,,3,2026-02-02 01:29:23.508051,RTM1P45,0.05,0.04,0.06,1000000.0,1000000.0
,,,,,,3,2026-02-02 01:29:23.508051,RTM1C46,4.27,4.26,4.28,1000000.0,1000000.0
,,,,,,3,2026-02-02 01:29:23.508051,RTM1P46,0.08,0.07,0.09,1000000.0,1000000.0
,,,,,,3,2026-02-02 01:29:23.508051,RTM1C47,3.43,3.42,3.44,1000000.0,1000000.0
,,,,,,3,2026-02-02 01:29:23.508051,RTM1P47,0.24,0.23,0.25,1000000.0,1000000.0
,,,,,,3,2026-02-02 01:29:23.508051,RTM1C48,2.61,2.6,2.62,1000000.0,1000000.0
,,,,,,3,2026-02-02 01:29:23.508051,RTM1P48,0.42,0.41,0.43,1000000.0,1000000.0
,,,,,,3,2026-02-02 01:29:23.508051,RTM1C49,1.8,1.79,1.81,1000000.0,1000000.0
,,,,,,3,2026-02-02 01:29:23.508051,RTM1P49,0.62,0.61,0.63,1000000.0,1000000.0
,,,,,,3,2026-02-02 01:29:23.508051,RTM1C50,1.32,1.31,1.33,1000000.0,1000000.0
,,,,,,3,2026-02-02 01:29:23.508051,RTM1P50,1.14,1.13,1.15,1000000.0,1000000.0
,,,,,,3,2026-02-02 01:29:23.508051,RTM1C51,0.94,0.92,0.94,1000000.0,1000000.0
,,,,,,3,2026-02-02 01:29:23.508051,RTM1P51,1.75,1.74,1.76,1000000.0,1000000.0
,,,,,,3,2026-02-02 01:29:23.508051,RTM1C52,0.44,0.43,0.45,1000000.0,1000000.0
,,,,,,3,2026-02-02 01:29:23.508051,RTM1P52,2.26,2.25,2.27,1000000.0,1000000.0
,,,,,,3,2026-02-02 01:29:23.508051,RTM1C53,0.31,0.3,0.32,1000000.0,1000000.0
,,,,,,3,2026-02-02 01:29:23.508051,RTM1P53,3.13,3.12,3.14,1000000.0,1000000.0
,,,,,,3,2026-02-02 01:29:23.508051,RTM1C54,0.12,0.11,0.13,1000000.0,1000000.0
,,,,,,3,2026-02-02 01:29:23.508051,RTM1P54,3.93,3.92,3.94,1000000.0,1000000.0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 10000 and the penalty percentage is 1%,4,2026-02-02 01:29:24.572818,RTM,50.3,50.28,50.3,100000000.0,100000000.0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 28%. This simulation consists of 20 trading days that are each 15 ticks in length.,4,2026-02-02 01:29:24.572818,RTM1C45,5.32,5.31,5.33,1000000.0,1000000.0
,,,,,,4,2026-02-02 01:29:24.572818,RTM1P45,0.03,0.02,0.04,1000000.0,1000000.0
,,,,,,4,2026-02-02 01:29:24.572818,RTM1C46,4.36,4.35,4.37,1000000.0,1000000.0
,,,,,,4,2026-02-02 01:29:24.572818,RTM1P46,0.07,0.06,0.08,1000000.0,1000000.0
,,,,,,4,2026-02-02 01:29:24.572818,RTM1C47,3.46,3.45,3.47,1000000.0,1000000.0
,,,,,,4,2026-02-02 01:29:24.572818,RTM1P47,0.18,0.17,0.19,1000000.0,1000000.0
,,,,,,4,2026-02-02 01:29:24.572818,RTM1C48,2.73,2.72,2.74,1000000.0,1000000.0
,,,,,,4,2026-02-02 01:29:24.572818,RTM1P48,0.44,0.43,0.45,1000000.0,1000000.0
,,,,,,4,2026-02-02 01:29:24.572818,RTM1C49,1.9,1.89,1.91,1000000.0,1000000.0
,,,,,,4,2026-02-02 01:29:24.572818,RTM1P49,0.61,0.6,0.62,1000000.0,1000000.0
,,,,,,4,2026-02-02 01:29:24.572818,RTM1C50,1.32,1.31,1.33,1000000.0,1000000.0
,,,,,,4,2026-02-02 01:29:24.572818,RTM1P50,1.03,1.02,1.04,1000000.0,1000000.0
,,,,,,4,2026-02-02 01:29:24.572818,RTM1C51,0.78,0.76,0.78,1000000.0,1000000.0
,,,,,,4,2026-02-02 01:29:24.572818,RTM1P51,1.49,1.48,1.5,1000000.0,1000000.0
,,,,,,4,2026-02-02 01:29:24.572818,RTM1C52,0.39,0.38,0.4,1000000.0,1000000.0
,,,,,,4,2026-02-02 01:29:24.572818,RTM1P52,2.1,2.09,2.11,1000000.0,1000000.0
,,,,,,4,2026-02-02 01:29:24.572818,RTM1C53,0.23,0.22,0.24,1000000.0,1000000.0
,,,,,,4,2026-02-02 01:29:24.572818,RTM1P53,2.94,2.93,2.95,1000000.0,1000000.0
,,,,,,4,2026-02-02 01:29:24.572818,RTM1C54,0.2,0.19,0.21,1000000.0,1000000.0
,,,,,,4,2026-02-02 01:29:24.572818,RTM1P54,3.91,3.9,3.92,1000000.0,1000000.0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 10000 and the penalty percentage is 1%,6,2026-02-02 01:29:25.687006,RTM,50.5,50.49,50.51,100000000.0,100000000.0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 28%. This simulation consists of 20 trading days that are each 15 ticks in length.,6,2026-02-02 01:29:25.687006,RTM1C45,5.54,5.53,5.55,1000000.0,1000000.0
,,,,,,6,2026-02-02 01:29:25.687006,RTM1P45,0.04,0.03,0.05,1000000.0,1000000.0
,,,,,,6,2026-02-02 01:29:25.687006,RTM1C46,4.55,4.54,4.56,1000000.0,1000000.0
,,,,,,6,2026-02-02 01:29:25.687006,RTM1P46,0.05,0.04,0.06,1000000.0,1000000.0
,,,,,,6,2026-02-02 01:29:25.687006,RTM1C47,3.64,3.63,3.65,1000000.0,1000000.0
,,,,,,6,2026-02-02 01:29:25.687006,RTM1P47,0.14,0.13,0.15,1000000.0,1000000.0
,,,,,,6,2026-02-02 01:29:25.687006,RTM1C48,2.76,2.75,2.77,1000000.0,1000000.0
,,,,,,6,2026-02-02 01:29:25.687006,RTM1P48,0.26,0.25,0.27,1000000.0,1000000.0
,,,,,,6,2026-02-02 01:29:25.687006,RTM1C49,2.04,2.03,2.05,1000000.0,1000000.0
,,,,,,6,2026-02-02 01:29:25.687006,RTM1P49,0.54,0.53,0.55,1000000.0,1000000.0
,,,,,,6,2026-02-02 01:29:25.687006,RTM1C50,1.33,1.32,1.34,1000000.0,1000000.0
,,,,,,6,2026-02-02 01:29:25.687006,RTM1P50,0.83,0.82,0.84,1000000.0,1000000.0
,,,,,,6,2026-02-02 01:29:25.687006,RTM1C51,0.95,0.94,0.96,1000000.0,1000000.0
,,,,,,6,2026-02-02 01:29:25.687006,RTM1P51,1.45,1.44,1.46,1000000.0,1000000.0
,,,,,,6,2026-02-02 01:29:25.687006,RTM1C52,0.67,0.66,0.68,1000000.0,1000000.0
,,,,,,6,2026-02-02 01:29:25.687006,RTM1P52,2.17,2.16,2.18,1000000.0,1000000.0
,,,,,,6,2026-02-02 01:29:25.687006,RTM1C53,0.35,0.34,0.36,1000000.0,1000000.0
,,,,,,6,2026-02-02 01:29:25.687006,RTM1P53,2.85,2.84,2.86,1000000.0,1000000.0
,,,,,,6,2026-02-02 01:29:25.687006,RTM1C54,0.24,0.23,0.25,1000000.0,1000000.0
,,,,,,6,2026-02-02 01:29:25.687006,RTM1P54,3.74,3.73,3.75,1000000.0,1000000.0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 10000 and the penalty percentage is 1%,7,2026-02-02 01:29:26.739673,RTM,50.71,50.7,50.72,100000000.0,100000000.0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 28%. This simulation consists of 20 trading days that are each 15 ticks in length.,7,2026-02-02 01:29:26.739673,RTM1C45,5.74,5.73,5.75,1000000.0,1000000.0
,,,,,,7,2026-02-02 01:29:26.739673,RTM1P45,0.03,0.02,0.04,1000000.0,1000000.0
,,,,,,7,2026-02-02 01:29:26.739673,RTM1C46,4.77,4.76,4.78,1000000.0,1000000.0
,,,,,,7,2026-02-02 01:29:26.739673,RTM1P46,0.06,0.05,0.07,1000000.0,1000000.0
,,,,,,7,2026-02-02 01:29:26.739673,RTM1C47,3.82,3.81,3.83,1000000.0,1000000.0
,,,,,,7,2026-02-02 01:29:26.739673,RTM1P47,0.12,0.11,0.13,1000000.0,1000000.0
,,,,,,7,2026-02-02 01:29:26.739673,RTM1C48,2.99,2.98,3.0,1000000.0,1000000.0
,,,,,,7,2026-02-02 01:29:26.739673,RTM1P48,0.28,0.27,0.29,1000000.0,1000000.0
,,,,,,7,2026-02-02 01:29:26.739673,RTM1C49,2.24,2.23,2.25,1000000.0,1000000.0
,,,,,,7,2026-02-02 01:29:26.739673,RTM1P49,0.53,0.52,0.54,1000000.0,1000000.0
,,,,,,7,2026-02-02 01:29:26.739673,RTM1C50,1.61,1.6,1.62,1000000.0,1000000.0
,,,,,,7,2026-02-02 01:29:26.739673,RTM1P50,0.9,0.89,0.91,1000000.0,1000000.0
,,,,,,7,2026-02-02 01:29:26.739673,RTM1C51,0.98,0.97,0.99,1000000.0,1000000.0
,,,,,,7,2026-02-02 01:29:26.739673,RTM1P51,1.27,1.26,1.28,1000000.0,1000000.0
,,,,,,7,2026-02-02 01:29:26.739673,RTM1C52,0.67,0.66,0.68,1000000.0,1000000.0
,,,,,,7,2026-02-02 01:29:26.739673,RTM1P52,1.96,1.95,1.97,1000000.0,1000000.0
,,,,,,7,2026-02-02 01:29:26.739673,RTM1C53,0.5,0.49,0.51,1000000.0,1000000.0
,,,,,,7,2026-02-02 01:29:26.739673,RTM1P53,2.79,2.78,2.8,1000000.0,1000000.0
,,,,,,7,2026-02-02 01:29:26.739673,RTM1C54,0.19,0.18,0.2,1000000.0,1000000.0
,,,,,,7,2026-02-02 01:29:26.739673,RTM1P54,3.49,3.48,3.5,1000000.0,1000000.0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 10000 and the penalty percentage is 1%,8,2026-02-02 01:29:27.805283,RTM,50.33,50.32,50.34,100000000.0,100000000.0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 28%. This simulation consists of 20 trading days that are each 15 ticks in length.,8,2026-02-02 01:29:27.805283,RTM1C45,5.36,5.35,5.37,1000000.0,1000000.0
,,,,,,8,2026-02-02 01:29:27.805283,RTM1P45,0.03,0.02,0.04,1000000.0,1000000.0
,,,,,,8,2026-02-02 01:29:27.805283,RTM1C46,4.44,4.43,4.45,1000000.0,1000000.0
,,,,,,8,2026-02-02 01:29:27.805283,RTM1P46,0.11,0.1,0.12,1000000.0,1000000.0
,,,,,,8,2026-02-02 01:29:27.805283,RTM1C47,3.56,3.55,3.57,1000000.0,1000000.0
,,,,,,8,2026-02-02 01:29:27.805283,RTM1P47,0.23,0.22,0.24,1000000.0,1000000.0
,,,,,,8,2026-02-02 01:29:27.805283,RTM1C48,2.72,2.71,2.73,1000000.0,1000000.0
,,,,,,8,2026-02-02 01:29:27.805283,RTM1P48,0.39,0.38,0.4,1000000.0,1000000.0
,,,,,,8,2026-02-02 01:29:27.805283,RTM1C49,1.85,1.84,1.86,1000000.0,1000000.0
,,,,,,8,2026-02-02 01:29:27.805283,RTM1P49,0.51,0.5,0.52,1000000.0,1000000.0
,,,,,,8,2026-02-02 01:29:27.805283,RTM1C50,1.45,1.44,1.46,1000000.0,1000000.0
,,,,,,8,2026-02-02 01:29:27.805283,RTM1P50,1.12,1.11,1.13,1000000.0,1000000.0
,,,,,,8,2026-02-02 01:29:27.805283,RTM1C51,0.89,0.88,0.9,1000000.0,1000000.0
,,,,,,8,2026-02-02 01:29:27.805283,RTM1P51,1.56,1.55,1.57,1000000.0,1000000.0
,,,,,,8,2026-02-02 01:29:27.805283,RTM1C52,0.5,0.49,0.51,1000000.0,1000000.0
,,,,,,8,2026-02-02 01:29:27.805283,RTM1P52,2.17,2.16,2.18,1000000.0,1000000.0
,,,,,,8,2026-02-02 01:29:27.805283,RTM1C53,0.3,0.29,0.31,1000000.0,1000000.0
,,,,,,8,2026-02-02 01:29:27.805283,RTM1P53,2.97,2.96,2.98,1000000.0,1000000.0
,,,,,,8,2026-02-02 01:29:27.805283,RTM1C54,0.23,0.22,0.24,1000000.0,1000000.0
,,,,,,8,2026-02-02 01:29:27.805283,RTM1P54,3.9,3.89,3.91,1000000.0,1000000.0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 10000 and the penalty percentage is 1%,9,2026-02-02 01:29:28.871257,RTM,50.13,50.12,50.14,100000000.0,100000000.0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 28%. This simulation consists of 20 trading days that are each 15 ticks in length.,9,2026-02-02 01:29:28.871257,RTM1C45,5.15,5.14,5.16,1000000.0,1000000.0
,,,,,,9,2026-02-02 01:29:28.871257,RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0
,,,,,,9,2026-02-02 01:29:28.871257,RTM1C46,4.19,4.18,4.2,1000000.0,1000000.0
,,,,,,9,2026-02-02 01:29:28.871257,RTM1P46,0.07,0.06,0.08,1000000.0,1000000.0
,,,,,,9,2026-02-02 01:29:28.871257,RTM1C47,3.3,3.29,3.31,1000000.0,1000000.0
,,,,,,9,2026-02-02 01:29:28.871257,RTM1P47,0.18,0.17,0.19,1000000.0,1000000.0
,,,,,,9,2026-02-02 01:29:28.871257,RTM1C48,2.52,2.51,2.53,1000000.0,1000000.0
,,,,,,9,2026-02-02 01:29:28.871257,RTM1P48,0.4,0.39,0.41,1000000.0,1000000.0
,,,,,,9,2026-02-02 01:29:28.871257,RTM1C49,1.92,1.91,1.93,1000000.0,1000000.0
,,,,,,9,2026-02-02 01:29:28.871257,RTM1P49,0.8,0.79,0.81,1000000.0,1000000.0
,,,,,,9,2026-02-02 01:29:28.871257,RTM1C50,1.22,1.21,1.23,1000000.0,1000000.0
,,,,,,9,2026-02-02 01:29:28.871257,RTM1P50,1.1,1.09,1.11,1000000.0,1000000.0
,,,,,,9,2026-02-02 01:29:28.871257,RTM1C51,0.83,0.82,0.84,1000000.0,1000000.0
,,,,,,9,2026-02-02 01:29:28.871257,RTM1P51,1.7,1.69,1.71,1000000.0,1000000.0
,,,,,,9,2026-02-02 01:29:28.871257,RTM1C52,0.58,0.57,0.59,1000000.0,1000000.0
,,,,,,9,2026-02-02 01:29:28.871257,RTM1P52,2.45,2.44,2.46,1000000.0,1000000.0
,,,,,,9,2026-02-02 01:29:28.871257,RTM1C53,0.32,0.31,0.33,1000000.0,1000000.0
,,,,,,9,2026-02-02 01:29:28.871257,RTM1P53,3.2,3.19,3.21,1000000.0,1000000.0
,,,,,,9,2026-02-02 01:29:28.871257,RTM1C54,0.18,0.17,0.19,1000000.0,1000000.0
,,,,,,9,2026-02-02 01:29:28.871257,RTM1P54,4.05,4.04,4.06,1000000.0,1000000.0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 10000 and the penalty percentage is 1%,10,2026-02-02 01:29:29.943072,RTM,49.88,49.87,49.89,100000000.0,100000000.0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 28%. This simulation consists of 20 trading days that are each 15 ticks in length.,10,2026-02-02 01:29:29.943072,RTM1C45,4.93,4.92,4.94,1000000.0,1000000.0
,,,,,,10,2026-02-02 01:29:29.943072,RTM1P45,0.06,0.05,0.07,1000000.0,1000000.0
,,,,,,10,2026-02-02 01:29:29.943072,RTM1C46,3.95,3.94,3.96,1000000.0,1000000.0
,,,,,,10,2026-02-02 01:29:29.943072,RTM1P46,0.07,0.06,0.08,1000000.0,1000000.0
,,,,,,10,2026-02-02 01:29:29.943072,RTM1C47,3.11,3.1,3.12,1000000.0,1000000.0
,,,,,,10,2026-02-02 01:29:29.943072,RTM1P47,0.24,0.23,0.25,1000000.0,1000000.0
,,,,,,10,2026-02-02 01:29:29.943072,RTM1C48,2.4,2.39,2.41,1000000.0,1000000.0
,,,,,,10,2026-02-02 01:29:29.943072,RTM1P48,0.52,0.51,0.53,1000000.0,1000000.0
,,,,,,10,2026-02-02 01:29:29.943072,RTM1C49,1.76,1.75,1.77,1000000.0,1000000.0
,,,,,,10,2026-02-02 01:29:29.943072,RTM1P49,0.88,0.87,0.89,1000000.0,1000000.0
,,,,,,10,2026-02-02 01:29:29.943072,RTM1C50,1.08,1.07,1.09,1000000.0,1000000.0
,,,,,,10,2026-02-02 01:29:29.943072,RTM1P50,1.2,1.19,1.21,1000000.0,1000000.0
,,,,,,10,2026-02-02 01:29:29.943072,RTM1C51,0.77,0.76,0.78,1000000.0,1000000.0
,,,,,,10,2026-02-02 01:29:29.943072,RTM1P51,1.9,1.89,1.91,1000000.0,1000000.0
,,,,,,10,2026-02-02 01:29:29.943072,RTM1C52,0.44,0.43,0.45,1000000.0,1000000.0
,,,,,,10,2026-02-02 01:29:29.943072,RTM1P52,2.56,2.55,2.57,1000000.0,1000000.0
,,,,,,10,2026-02-02 01:29:29.943072,RTM1C53,0.22,0.21,0.23,1000000.0,1000000.0
,,,,,,10,2026-02-02 01:29:29.943072,RTM1P53,3.35,3.34,3.36,1000000.0,1000000.0
,,,,,,10,2026-02-02 01:29:29.943072,RTM1C54,0.1,0.09,0.11,1000000.0,1000000.0
,,,,,,10,2026-02-02 01:29:29.943072,RTM1P54,4.22,4.21,4.23,1000000.0,1000000.0
2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 10000 and the penalty percentage is 1%,11,2026-02-02 01:29:31.013531,RTM,49.47,49.45,49.47,100000000.0,100000000.0
1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 28%. This simulation consists of 20 trading days that are each 15 ticks in length.,11,2026-02-02 01:29:31.013531,RTM1C45,4.55,4.54,4.56,1000000.0,1000000.0
,,,,,,11,2026-02-02 01:29:31.013531,RTM1P45,0.09,0.08,0.1,1000000.0,1000000.0
,,,,,,11,2026-02-02 01:29:31.013531,RTM1C46,3.58,3.57,3.59,1000000.0,1000000.0
,,,,,,11,2026-02-02 01:29:31.013531,RTM1P46,0.12,0.11,0.13,1000000.0,1000000.0
,,,,,,11,2026-02-02 01:29:31.013531,RTM1C47,2.82,2.81,2.83,1000000.0,1000000.0
,,,,,,11,2026-02-02 01:29:31.013531,RTM1P47,0.36,0.35,0.37,1000000.0,1000000.0
,,,,,,11,2026-02-02 01:29:31.013531,RTM1C48,1.99,1.98,2.0,1000000.0,1000000.0
,,,,,,11,2026-02-02 01:29:31.013531,RTM1P48,0.54,0.53,0.55,1000000.0,1000000.0
,,,,,,11,2026-02-02 01:29:31.013531,RTM1C49,1.34,1.33,1.35,1000000.0,1000000.0
,,,,,,11,2026-02-02 01:29:31.013531,RTM1P49,0.88,0.87,0.89,1000000.0,1000000.0
,,,,,,11,2026-02-02 01:29:31.013531,RTM1C50,1.0,0.99,1.01,1000000.0,1000000.0
,,,,,,11,2026-02-02 01:29:31.013531,RTM1P50,1.54,1.53,1.55,1000000.0,1000000.0
,,,,,,11,2026-02-02 01:29:31.013531,RTM1C51,0.62,0.61,0.63,1000000.0,1000000.0
,,,,,,11,2026-02-02 01:29:31.013531,RTM1P51,2.16,2.15,2.17,1000000.0,1000000.0
,,,,,,11,2026-02-02 01:29:31.013531,RTM1C52,0.4,0.39,0.41,1000000.0,1000000.0
,,,,,,11,2026-02-02 01:29:31.013531,RTM1P52,2.94,2.93,2.95,1000000.0,1000000.0
,,,,,,11,2026-02-02 01:29:31.013531,RTM1C53,0.25,0.24,0.26,1000000.0,1000000.0
,,,,,,11,2026-02-02 01:29:31.013531,RTM1P53,3.8,3.79,3.81,1000000.0,1000000.0
,,,,,,11,2026-02-02 01:29:31.013531,RTM1C54,0.13,0.12,0.14,1000000.0,1000000.0
