ticker,last_price,bid_price,ask_price,BUY_ZUAI-5,BUY_ZUAI-2,SELL_ZUAI-5,BUY_ANON,SELL_ANON,SELL_WRSW-6,BUY_OTWA-1,BUY_WRSW-6,tick,timestamp
ATB,62.26,62.25,62.27,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 19:44:40.036567
SPK,52.62,52.61,52.63,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 19:44:40.036567
EEC,47.52,47.51,47.53,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 19:44:40.036567
TGX,43.7,43.69,43.71,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 19:44:41.073693
PHR,48.48,48.47,48.49,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 19:44:41.073693
BYL,43.84,43.83,43.85,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 19:44:41.073693
CLD,80.12,80.11,80.13,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 19:44:41.073693
GGD,31.61,31.6,31.62,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 19:44:41.073693
PNR,59.56,59.55,59.57,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 19:44:41.073693
FSR,30.63,30.62,30.64,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 19:44:41.073693
ATB,62.46,62.45,62.47,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 19:44:41.073693
SPK,52.61,52.6,52.62,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 19:44:41.073693
EEC,47.58,47.57,47.59,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 19:44:41.073693
TGX,43.64,43.63,43.65,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 19:44:42.106698
PHR,48.46,48.45,48.47,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 19:44:42.106698
BYL,43.77,43.76,43.78,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 19:44:42.106698
CLD,79.92,79.91,79.93,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 19:44:42.106698
GGD,31.6,31.59,31.61,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 19:44:42.106698
PNR,59.82,59.81,59.83,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 19:44:42.106698
FSR,30.61,30.6,30.62,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 19:44:42.106698
ATB,62.15,62.14,62.16,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 19:44:42.106698
SPK,52.56,52.55,52.57,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 19:44:42.106698
EEC,47.52,47.51,47.53,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 19:44:42.106698
TGX,43.65,43.64,43.66,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 19:44:43.137594
PHR,48.71,48.7,48.72,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 19:44:43.137594
BYL,43.91,43.9,43.92,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 19:44:43.137594
CLD,80.22,80.21,80.23,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 19:44:43.137594
GGD,31.6,31.59,31.61,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 19:44:43.137594
PNR,59.62,59.61,59.63,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 19:44:43.137594
FSR,30.63,30.62,30.64,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 19:44:43.137594
ATB,62.4,62.39,62.41,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 19:44:43.137594
SPK,52.78,52.77,52.79,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 19:44:43.137594
EEC,47.97,47.96,47.98,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 19:44:43.137594
TGX,43.65,43.64,43.66,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 19:44:44.174900
PHR,48.94,48.93,48.95,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 19:44:44.174900
BYL,44.04,44.03,44.05,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 19:44:44.174900
CLD,80.57,80.56,80.58,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 19:44:44.174900
GGD,31.59,31.58,31.6,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 19:44:44.174900
PNR,59.5,59.49,59.51,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 19:44:44.174900
FSR,30.6,30.59,30.61,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 19:44:44.174900
ATB,62.37,62.36,62.38,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 19:44:44.174900
SPK,52.74,52.73,52.75,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 19:44:44.174900
EEC,47.86,47.85,47.87,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 19:44:44.174900
TGX,43.66,43.65,43.67,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 19:44:45.209580
PHR,49.13,49.12,49.14,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 19:44:45.209580
BYL,44.03,44.02,44.04,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 19:44:45.209580
CLD,80.51,80.5,80.52,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 19:44:45.209580
GGD,31.62,31.61,31.63,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 19:44:45.209580
PNR,59.49,59.48,59.5,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 19:44:45.209580
FSR,30.6,30.59,30.61,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 19:44:45.209580
ATB,63.02,63.01,63.03,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 19:44:45.209580
SPK,52.77,52.76,52.78,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 19:44:45.209580
EEC,47.85,47.84,47.86,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 19:44:45.209580
TGX,43.6,43.59,43.61,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 19:44:46.245880
PHR,49.03,49.02,49.04,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 19:44:46.245880
BYL,43.86,43.85,43.87,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 19:44:46.245880
CLD,80.14,80.13,80.15,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 19:44:46.245880
GGD,31.63,31.62,31.64,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 19:44:46.245880
PNR,59.58,59.57,59.59,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 19:44:46.245880
FSR,30.63,30.62,30.64,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 19:44:46.245880
ATB,62.97,62.96,62.98,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 19:44:46.245880
SPK,52.66,52.65,52.67,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 19:44:46.245880
EEC,47.66,47.65,47.67,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 19:44:46.245880
TGX,43.7,43.69,43.71,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 19:44:47.281719
PHR,48.94,48.93,48.95,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 19:44:47.281719
BYL,43.93,43.92,43.94,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 19:44:47.281719
CLD,80.35,80.34,80.36,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 19:44:47.281719
GGD,31.64,31.63,31.65,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 19:44:47.281719
PNR,59.39,59.38,59.4,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 19:44:47.281719
FSR,30.58,30.57,30.59,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 19:44:47.281719
ATB,62.45,62.44,62.46,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 19:44:47.281719
SPK,52.81,52.8,52.82,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 19:44:47.281719
EEC,47.93,47.92,47.94,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 19:44:47.281719
TGX,43.76,43.75,43.77,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 19:44:48.315838
PHR,49.12,49.11,49.13,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 19:44:48.315838
BYL,43.95,43.94,43.96,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 19:44:48.315838
CLD,80.36,80.35,80.37,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 19:44:48.315838
GGD,31.68,31.67,31.69,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 19:44:48.315838
PNR,59.45,59.44,59.46,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 19:44:48.315838
FSR,30.55,30.54,30.56,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 19:44:48.315838
ATB,62.43,62.42,62.44,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 19:44:48.315838
SPK,52.57,52.56,52.58,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 19:44:48.315838
EEC,47.56,47.55,47.57,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 19:44:48.315838
TGX,43.77,43.76,43.78,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 19:44:48.855954
PHR,48.7,48.69,48.71,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 19:44:48.855954
BYL,44.2,44.19,44.21,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 19:44:48.855954
CLD,80.94,80.93,80.95,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 19:44:48.855954
GGD,31.64,31.63,31.65,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 19:44:48.855954
PNR,59.32,59.31,59.33,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 19:44:48.855954
FSR,30.48,30.47,30.49,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 19:44:48.855954
ATB,62.79,62.78,62.8,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 19:44:48.855954
SPK,52.71,52.7,52.72,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 19:44:48.855954
EEC,47.75,47.74,47.76,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 19:44:48.855954
TGX,43.81,43.8,43.82,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 19:44:49.889905
PHR,48.73,48.72,48.74,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 19:44:49.889905
BYL,44.12,44.11,44.13,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 19:44:49.889905
CLD,80.74,80.73,80.75,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 19:44:49.889905
GGD,31.59,31.58,31.6,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 19:44:49.889905
PNR,59.28,59.27,59.29,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 19:44:49.889905
FSR,30.5,30.49,30.51,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 19:44:49.889905
ATB,62.78,62.77,62.79,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 19:44:49.889905
SPK,52.54,52.53,52.55,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 19:44:49.889905
EEC,47.42,47.41,47.43,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 19:44:49.889905
TGX,43.75,43.74,43.76,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 19:44:50.929922
PHR,49.18,49.17,49.19,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 19:44:50.929922
BYL,43.91,43.9,43.92,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 19:44:50.929922
CLD,80.28,80.27,80.29,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 19:44:50.929922
GGD,31.58,31.57,31.59,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 19:44:50.929922
PNR,59.33,59.32,59.34,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 19:44:50.929922
FSR,30.51,30.5,30.52,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 19:44:50.929922
ATB,62.66,62.65,62.67,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 19:44:50.929922
SPK,52.18,52.17,52.19,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 19:44:50.929922
EEC,46.74,46.73,46.75,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 19:44:50.929922
TGX,43.81,43.8,43.82,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 19:44:51.964270
PHR,49.18,49.17,49.19,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 19:44:51.964270
BYL,43.98,43.97,43.99,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 19:44:51.964270
CLD,80.49,80.48,80.5,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 19:44:51.964270
GGD,31.63,31.62,31.64,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 19:44:51.964270
PNR,59.53,59.52,59.54,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 19:44:51.964270
FSR,30.48,30.47,30.49,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 19:44:51.964270
ATB,62.35,62.34,62.36,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 19:44:51.964270
SPK,52.39,52.38,52.4,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 19:44:51.964270
EEC,47.04,47.03,47.05,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 19:44:51.964270
TGX,43.77,43.76,43.78,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 19:44:53.001965
PHR,49.29,49.28,49.3,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 19:44:53.001965
BYL,43.82,43.81,43.83,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 19:44:53.001965
CLD,80.16,80.15,80.17,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 19:44:53.001965
GGD,31.65,31.64,31.66,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 19:44:53.001965
PNR,59.46,59.45,59.47,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 19:44:53.001965
FSR,30.49,30.48,30.5,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 19:44:53.001965
ATB,61.91,61.9,61.92,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 19:44:53.001965
SPK,52.06,52.05,52.07,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 19:44:53.001965
EEC,46.44,46.43,46.45,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 19:44:53.001965
TGX,43.91,43.9,43.92,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 19:44:54.038400
PHR,49.19,49.18,49.2,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 19:44:54.038400
BYL,43.79,43.78,43.8,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 19:44:54.038400
CLD,80.1,80.09,80.11,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 19:44:54.038400
GGD,31.62,31.61,31.63,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 19:44:54.038400
PNR,59.35,59.34,59.36,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 19:44:54.038400
FSR,30.56,30.55,30.57,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 19:44:54.038400
ATB,61.46,61.45,61.47,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 19:44:54.038400
SPK,52.3,52.29,52.31,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 19:44:54.038400
EEC,46.94,46.93,46.95,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 19:44:54.038400
TGX,43.99,43.98,44.0,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 19:44:55.075169
PHR,49.38,49.37,49.39,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 19:44:55.075169
BYL,44.12,44.11,44.13,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 19:44:55.075169
CLD,80.94,80.93,80.95,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 19:44:55.075169
GGD,31.55,31.54,31.56,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 19:44:55.075169
PNR,59.27,59.26,59.28,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 19:44:55.075169
FSR,30.52,30.51,30.53,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 19:44:55.075169
ATB,61.32,61.31,61.33,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 19:44:55.075169
SPK,52.33,52.32,52.34,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 19:44:55.075169
EEC,47.1,47.09,47.11,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 19:44:55.075169
TGX,44.03,44.02,44.04,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-03 19:44:56.115214,2.0,1.0,22.0,D1-TGX/PHR,HSR Filing Made,"The companies have filed their Hart-Scott-Rodino notification with the FTC and DOJ, commencing the regulatory review timeline."
PHR,49.39,49.38,49.4,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-03 19:44:56.115214,,,,,,
BYL,44.1,44.09,44.11,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-03 19:44:56.115214,,,,,,
CLD,80.83,80.82,80.84,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-03 19:44:56.115214,,,,,,
GGD,31.65,31.64,31.66,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-03 19:44:56.115214,,,,,,
