ticker,last_price,bid_price,ask_price,SELL_ANON,BUY_ANON,BUY_DUBL-6,tick,timestamp
TGX,43.01,43.0,43.02,50000000.0,50000000.0,0,68,2026-02-04 13:31:43.395513
PHR,50.15,50.14,50.16,50000000.0,50000000.0,0,68,2026-02-04 13:31:43.395513
BYL,38.56,38.55,38.57,50000000.0,50000000.0,0,68,2026-02-04 13:31:43.395513
CLD,78.93,78.92,78.94,50000000.0,50000000.0,0,68,2026-02-04 13:31:43.395513
GGD,26.02,26.01,26.03,50000000.0,50000000.0,0,68,2026-02-04 13:31:43.395513
PNR,59.47,59.46,59.48,50000000.0,50000000.0,0,68,2026-02-04 13:31:43.395513
FSR,32.16,32.15,32.17,50000000.0,50000000.0,0,68,2026-02-04 13:31:43.395513
ATB,65.49,65.48,65.5,50000000.0,50000000.0,0,68,2026-02-04 13:31:43.395513
SPK,50.78,50.77,50.79,50000000.0,50000000.0,0,68,2026-02-04 13:31:43.395513
EEC,46.8,46.79,46.81,50000000.0,50000000.0,0,68,2026-02-04 13:31:43.395513
TGX,42.97,42.96,42.98,50000000.0,50000000.0,0,69,2026-02-04 13:31:44.444189
PHR,50.24,50.23,50.25,50000000.0,50000000.0,0,69,2026-02-04 13:31:44.444189
BYL,38.42,38.41,38.43,50000000.0,50000000.0,0,69,2026-02-04 13:31:44.444189
CLD,78.85,78.84,78.86,50000000.0,50000000.0,0,69,2026-02-04 13:31:44.444189
GGD,26.05,26.04,26.06,50000000.0,50000000.0,0,69,2026-02-04 13:31:44.444189
PNR,59.41,59.4,59.42,50000000.0,50000000.0,0,69,2026-02-04 13:31:44.444189
FSR,32.17,32.16,32.18,50000000.0,50000000.0,0,69,2026-02-04 13:31:44.444189
ATB,65.74,65.73,65.75,50000000.0,50000000.0,0,69,2026-02-04 13:31:44.444189
SPK,50.72,50.71,50.73,50000000.0,50000000.0,0,69,2026-02-04 13:31:44.444189
EEC,46.68,46.67,46.69,50000000.0,50000000.0,0,69,2026-02-04 13:31:44.444189
TGX,42.99,42.98,43.0,50000000.0,50000000.0,0,70,2026-02-04 13:31:45.479697
PHR,50.01,50.0,50.02,50000000.0,50000000.0,0,70,2026-02-04 13:31:45.479697
BYL,38.6,38.59,38.61,50000000.0,50000000.0,0,70,2026-02-04 13:31:45.479697
CLD,79.13,79.12,79.14,50000000.0,50000000.0,0,70,2026-02-04 13:31:45.479697
GGD,25.99,25.98,26.0,50000000.0,50000000.0,0,70,2026-02-04 13:31:45.479697
PNR,59.35,59.34,59.36,50000000.0,50000000.0,0,70,2026-02-04 13:31:45.479697
FSR,32.16,32.15,32.17,50000000.0,50000000.0,0,70,2026-02-04 13:31:45.479697
ATB,65.86,65.85,65.87,50000000.0,50000000.0,0,70,2026-02-04 13:31:45.479697
SPK,50.78,50.77,50.79,50000000.0,50000000.0,0,70,2026-02-04 13:31:45.479697
EEC,46.55,46.54,46.56,50000000.0,50000000.0,0,70,2026-02-04 13:31:45.479697
TGX,42.97,42.96,42.98,50000000.0,50000000.0,0,71,2026-02-04 13:31:46.519274
PHR,50.17,50.16,50.18,50000000.0,50000000.0,0,71,2026-02-04 13:31:46.519274
BYL,38.61,38.6,38.62,50000000.0,50000000.0,0,71,2026-02-04 13:31:46.519274
CLD,79.08,79.07,79.09,50000000.0,50000000.0,0,71,2026-02-04 13:31:46.519274
GGD,25.95,25.94,25.96,50000000.0,50000000.0,0,71,2026-02-04 13:31:46.519274
PNR,59.36,59.35,59.37,50000000.0,50000000.0,0,71,2026-02-04 13:31:46.519274
FSR,32.16,32.15,32.17,50000000.0,50000000.0,0,71,2026-02-04 13:31:46.519274
ATB,66.47,66.46,66.48,50000000.0,50000000.0,0,71,2026-02-04 13:31:46.519274
SPK,50.81,50.81,50.83,50000000.0,50000000.0,0,71,2026-02-04 13:31:46.519274
EEC,46.45,46.43,46.45,50000000.0,50000000.0,0,71,2026-02-04 13:31:46.519274
TGX,42.9,42.89,42.91,50000000.0,50000000.0,0,72,2026-02-04 13:31:47.551313
PHR,50.54,50.53,50.55,50000000.0,50000000.0,0,72,2026-02-04 13:31:47.551313
BYL,38.56,38.55,38.57,50000000.0,50000000.0,0,72,2026-02-04 13:31:47.551313
CLD,78.93,78.92,78.94,50000000.0,50000000.0,0,72,2026-02-04 13:31:47.551313
GGD,26.0,25.99,26.01,50000000.0,50000000.0,0,72,2026-02-04 13:31:47.551313
PNR,59.57,59.56,59.58,50000000.0,50000000.0,0,72,2026-02-04 13:31:47.551313
FSR,32.22,32.21,32.23,50000000.0,50000000.0,0,72,2026-02-04 13:31:47.551313
ATB,66.15,66.14,66.16,50000000.0,50000000.0,0,72,2026-02-04 13:31:47.551313
SPK,50.8,50.8,50.82,50000000.0,50000000.0,0,72,2026-02-04 13:31:47.551313
EEC,46.48,46.46,46.48,50000000.0,50000000.0,0,72,2026-02-04 13:31:47.551313
TGX,42.85,42.84,42.86,50000000.0,50000000.0,0,73,2026-02-04 13:31:48.087784
PHR,50.62,50.61,50.63,50000000.0,50000000.0,0,73,2026-02-04 13:31:48.087784
BYL,38.59,38.58,38.6,50000000.0,50000000.0,0,73,2026-02-04 13:31:48.087784
CLD,79.1,79.09,79.11,50000000.0,50000000.0,0,73,2026-02-04 13:31:48.087784
GGD,26.02,26.01,26.03,50000000.0,50000000.0,0,73,2026-02-04 13:31:48.087784
PNR,59.39,59.38,59.4,50000000.0,50000000.0,0,73,2026-02-04 13:31:48.087784
FSR,32.24,32.23,32.25,50000000.0,50000000.0,0,73,2026-02-04 13:31:48.087784
ATB,66.07,66.06,66.08,50000000.0,50000000.0,0,73,2026-02-04 13:31:48.087784
SPK,50.81,50.8,50.82,50000000.0,50000000.0,0,73,2026-02-04 13:31:48.087784
EEC,46.56,46.55,46.57,50000000.0,50000000.0,0,73,2026-02-04 13:31:48.087784
TGX,42.82,42.81,42.83,50000000.0,50000000.0,0,74,2026-02-04 13:31:49.137369
PHR,50.82,50.81,50.83,50000000.0,50000000.0,0,74,2026-02-04 13:31:49.137369
BYL,38.6,38.59,38.61,50000000.0,50000000.0,0,74,2026-02-04 13:31:49.137369
CLD,79.17,79.16,79.18,50000000.0,50000000.0,0,74,2026-02-04 13:31:49.137369
GGD,26.01,26.0,26.02,50000000.0,50000000.0,0,74,2026-02-04 13:31:49.137369
PNR,59.37,59.36,59.38,50000000.0,50000000.0,0,74,2026-02-04 13:31:49.137369
FSR,32.26,32.25,32.27,50000000.0,50000000.0,0,74,2026-02-04 13:31:49.137369
ATB,65.72,65.71,65.73,50000000.0,50000000.0,0,74,2026-02-04 13:31:49.137369
SPK,50.8,50.79,50.81,50000000.0,50000000.0,0,74,2026-02-04 13:31:49.137369
EEC,46.42,46.41,46.43,50000000.0,50000000.0,0,74,2026-02-04 13:31:49.137369
TGX,42.78,42.77,42.79,50000000.0,50000000.0,0,75,2026-02-04 13:31:50.181828
PHR,50.79,50.78,50.8,50000000.0,50000000.0,0,75,2026-02-04 13:31:50.181828
BYL,38.56,38.55,38.57,50000000.0,50000000.0,0,75,2026-02-04 13:31:50.181828
CLD,79.15,79.14,79.16,50000000.0,50000000.0,0,75,2026-02-04 13:31:50.181828
GGD,26.05,26.04,26.06,50000000.0,50000000.0,0,75,2026-02-04 13:31:50.181828
PNR,59.68,59.67,59.69,50000000.0,50000000.0,0,75,2026-02-04 13:31:50.181828
FSR,32.24,32.23,32.25,50000000.0,50000000.0,0,75,2026-02-04 13:31:50.181828
ATB,66.2,66.19,66.21,50000000.0,50000000.0,0,75,2026-02-04 13:31:50.181828
SPK,50.78,50.77,50.79,50000000.0,50000000.0,0,75,2026-02-04 13:31:50.181828
EEC,46.46,46.45,46.47,50000000.0,50000000.0,0,75,2026-02-04 13:31:50.181828
TGX,42.79,42.78,42.8,50000000.0,50000000.0,0,76,2026-02-04 13:31:51.219275
PHR,51.14,51.13,51.15,50000000.0,50000000.0,0,76,2026-02-04 13:31:51.219275
BYL,38.57,38.56,38.58,50000000.0,50000000.0,0,76,2026-02-04 13:31:51.219275
CLD,79.1,79.09,79.11,50000000.0,50000000.0,0,76,2026-02-04 13:31:51.219275
GGD,26.06,26.05,26.07,50000000.0,50000000.0,0,76,2026-02-04 13:31:51.219275
PNR,59.47,59.46,59.48,50000000.0,50000000.0,0,76,2026-02-04 13:31:51.219275
FSR,32.18,32.17,32.19,50000000.0,50000000.0,0,76,2026-02-04 13:31:51.219275
ATB,66.69,66.68,66.7,50000000.0,50000000.0,0,76,2026-02-04 13:31:51.219275
SPK,50.81,50.8,50.82,50000000.0,50000000.0,0,76,2026-02-04 13:31:51.219275
EEC,46.56,46.55,46.57,50000000.0,50000000.0,0,76,2026-02-04 13:31:51.219275
TGX,42.76,42.75,42.77,50000000.0,50000000.0,0,77,2026-02-04 13:31:52.249339
PHR,51.05,51.04,51.06,50000000.0,50000000.0,0,77,2026-02-04 13:31:52.249339
BYL,38.69,38.68,38.7,50000000.0,50000000.0,0,77,2026-02-04 13:31:52.249339
CLD,79.37,79.36,79.38,50000000.0,50000000.0,0,77,2026-02-04 13:31:52.249339
GGD,26.01,26.0,26.02,50000000.0,50000000.0,0,77,2026-02-04 13:31:52.249339
PNR,59.34,59.33,59.35,50000000.0,50000000.0,0,77,2026-02-04 13:31:52.249339
FSR,32.17,32.16,32.18,50000000.0,50000000.0,0,77,2026-02-04 13:31:52.249339
ATB,66.88,66.87,66.89,50000000.0,50000000.0,0,77,2026-02-04 13:31:52.249339
SPK,50.86,50.85,50.87,50000000.0,50000000.0,0,77,2026-02-04 13:31:52.249339
EEC,46.64,46.63,46.65,50000000.0,50000000.0,0,77,2026-02-04 13:31:52.249339
TGX,42.73,42.72,42.74,50000000.0,50000000.0,0,78,2026-02-04 13:31:53.288562
PHR,51.19,51.18,51.2,50000000.0,50000000.0,0,78,2026-02-04 13:31:53.288562
BYL,38.78,38.77,38.79,50000000.0,50000000.0,0,78,2026-02-04 13:31:53.288562
CLD,79.79,79.78,79.8,50000000.0,50000000.0,0,78,2026-02-04 13:31:53.288562
GGD,25.99,25.98,26.0,50000000.0,50000000.0,0,78,2026-02-04 13:31:53.288562
PNR,59.33,59.32,59.34,50000000.0,50000000.0,0,78,2026-02-04 13:31:53.288562
FSR,32.2,32.19,32.21,50000000.0,50000000.0,0,78,2026-02-04 13:31:53.288562
ATB,66.84,66.83,66.85,50000000.0,50000000.0,0,78,2026-02-04 13:31:53.288562
SPK,50.89,50.88,50.9,50000000.0,50000000.0,0,78,2026-02-04 13:31:53.288562
EEC,46.76,46.75,46.77,50000000.0,50000000.0,0,78,2026-02-04 13:31:53.288562
TGX,42.69,42.68,42.7,50000000.0,50000000.0,0,79,2026-02-04 13:31:54.340875
PHR,51.12,51.11,51.13,50000000.0,50000000.0,0,79,2026-02-04 13:31:54.340875
BYL,38.71,38.7,38.72,50000000.0,50000000.0,0,79,2026-02-04 13:31:54.340875
CLD,79.59,79.58,79.6,50000000.0,50000000.0,0,79,2026-02-04 13:31:54.340875
GGD,26.06,26.05,26.07,50000000.0,50000000.0,0,79,2026-02-04 13:31:54.340875
PNR,59.32,59.31,59.33,50000000.0,50000000.0,0,79,2026-02-04 13:31:54.340875
FSR,32.2,32.19,32.21,50000000.0,50000000.0,0,79,2026-02-04 13:31:54.340875
ATB,67.08,67.07,67.09,50000000.0,50000000.0,0,79,2026-02-04 13:31:54.340875
SPK,50.83,50.82,50.84,50000000.0,50000000.0,0,79,2026-02-04 13:31:54.340875
EEC,46.72,46.71,46.73,50000000.0,50000000.0,0,79,2026-02-04 13:31:54.340875
TGX,42.69,42.68,42.7,50000000.0,50000000.0,0,80,2026-02-04 13:31:55.383731
PHR,51.47,51.46,51.48,50000000.0,50000000.0,0,80,2026-02-04 13:31:55.383731
BYL,38.59,38.58,38.6,50000000.0,50000000.0,0,80,2026-02-04 13:31:55.383731
CLD,79.37,79.36,79.38,50000000.0,50000000.0,0,80,2026-02-04 13:31:55.383731
GGD,26.02,26.01,26.03,50000000.0,50000000.0,0,80,2026-02-04 13:31:55.383731
PNR,59.38,59.37,59.39,50000000.0,50000000.0,0,80,2026-02-04 13:31:55.383731
FSR,32.24,32.23,32.25,50000000.0,50000000.0,0,80,2026-02-04 13:31:55.383731
ATB,67.54,67.53,67.55,50000000.0,50000000.0,0,80,2026-02-04 13:31:55.383731
SPK,50.8,50.79,50.81,50000000.0,50000000.0,0,80,2026-02-04 13:31:55.383731
EEC,46.63,46.62,46.64,50000000.0,50000000.0,0,80,2026-02-04 13:31:55.383731
TGX,42.67,42.66,42.68,50000000.0,50000000.0,0,81,2026-02-04 13:31:56.433466
PHR,51.75,51.74,51.76,50000000.0,50000000.0,0,81,2026-02-04 13:31:56.433466
BYL,38.55,38.54,38.56,50000000.0,50000000.0,0,81,2026-02-04 13:31:56.433466
CLD,79.31,79.3,79.32,50000000.0,50000000.0,0,81,2026-02-04 13:31:56.433466
GGD,25.99,25.98,26.0,50000000.0,50000000.0,0,81,2026-02-04 13:31:56.433466
PNR,59.27,59.26,59.28,50000000.0,50000000.0,0,81,2026-02-04 13:31:56.433466
FSR,32.25,32.24,32.26,50000000.0,50000000.0,0,81,2026-02-04 13:31:56.433466
ATB,67.63,67.62,67.64,50000000.0,50000000.0,0,81,2026-02-04 13:31:56.433466
SPK,50.82,50.81,50.83,50000000.0,50000000.0,0,81,2026-02-04 13:31:56.433466
EEC,46.81,46.8,46.82,50000000.0,50000000.0,0,81,2026-02-04 13:31:56.433466
TGX,42.63,42.62,42.64,50000000.0,50000000.0,0,82,2026-02-04 13:31:57.478733
PHR,51.88,51.87,51.89,50000000.0,50000000.0,0,82,2026-02-04 13:31:57.478733
BYL,38.52,38.51,38.53,50000000.0,50000000.0,0,82,2026-02-04 13:31:57.478733
CLD,79.22,79.21,79.23,50000000.0,50000000.0,0,82,2026-02-04 13:31:57.478733
GGD,26.02,26.01,26.03,50000000.0,50000000.0,0,82,2026-02-04 13:31:57.478733
PNR,59.25,59.24,59.26,50000000.0,50000000.0,0,82,2026-02-04 13:31:57.478733
FSR,32.3,32.29,32.31,50000000.0,50000000.0,0,82,2026-02-04 13:31:57.478733
ATB,67.34,67.33,67.35,50000000.0,50000000.0,0,82,2026-02-04 13:31:57.478733
SPK,50.86,50.85,50.87,50000000.0,50000000.0,0,82,2026-02-04 13:31:57.478733
EEC,46.88,46.87,46.89,50000000.0,50000000.0,0,82,2026-02-04 13:31:57.478733
TGX,42.59,42.58,42.6,50000000.0,50000000.0,0,83,2026-02-04 13:31:58.517482
PHR,51.64,51.63,51.65,50000000.0,50000000.0,0,83,2026-02-04 13:31:58.517482
BYL,38.45,38.44,38.46,50000000.0,50000000.0,0,83,2026-02-04 13:31:58.517482
CLD,79.15,79.14,79.16,50000000.0,50000000.0,0,83,2026-02-04 13:31:58.517482
GGD,26.0,25.99,26.01,50000000.0,50000000.0,0,83,2026-02-04 13:31:58.517482
PNR,59.23,59.22,59.24,50000000.0,50000000.0,0,83,2026-02-04 13:31:58.517482
FSR,32.29,32.28,32.3,50000000.0,50000000.0,0,83,2026-02-04 13:31:58.517482
ATB,67.65,67.64,67.66,50000000.0,50000000.0,0,83,2026-02-04 13:31:58.517482
SPK,50.91,50.9,50.92,50000000.0,50000000.0,0,83,2026-02-04 13:31:58.517482
EEC,46.99,46.98,47.0,50000000.0,50000000.0,0,83,2026-02-04 13:31:58.517482
TGX,42.62,42.61,42.63,50000000.0,50000000.0,0,84,2026-02-04 13:31:59.555466
PHR,51.93,51.92,51.94,50000000.0,50000000.0,0,84,2026-02-04 13:31:59.555466
BYL,38.53,38.52,38.54,50000000.0,50000000.0,0,84,2026-02-04 13:31:59.555466
CLD,79.21,79.2,79.22,50000000.0,50000000.0,0,84,2026-02-04 13:31:59.555466
GGD,26.06,26.05,26.07,50000000.0,50000000.0,0,84,2026-02-04 13:31:59.555466
PNR,59.21,59.2,59.22,50000000.0,50000000.0,0,84,2026-02-04 13:31:59.555466
FSR,32.24,32.23,32.25,50000000.0,50000000.0,0,84,2026-02-04 13:31:59.555466
ATB,67.82,67.81,67.83,50000000.0,50000000.0,0,84,2026-02-04 13:31:59.555466
SPK,50.98,50.97,50.99,50000000.0,50000000.0,0,84,2026-02-04 13:31:59.555466
EEC,47.0,46.99,47.01,50000000.0,50000000.0,0,84,2026-02-04 13:31:59.555466
TGX,42.62,42.61,42.63,50000000.0,50000000.0,0,85,2026-02-04 13:32:00.597576
PHR,52.05,52.04,52.06,50000000.0,50000000.0,0,85,2026-02-04 13:32:00.597576
BYL,38.51,38.5,38.52,50000000.0,50000000.0,0,85,2026-02-04 13:32:00.597576
CLD,79.17,79.16,79.18,50000000.0,50000000.0,0,85,2026-02-04 13:32:00.597576
GGD,26.05,26.04,26.06,50000000.0,50000000.0,0,85,2026-02-04 13:32:00.597576
PNR,59.14,59.13,59.15,50000000.0,50000000.0,0,85,2026-02-04 13:32:00.597576
FSR,32.23,32.22,32.24,50000000.0,50000000.0,0,85,2026-02-04 13:32:00.597576
ATB,68.56,68.55,68.57,50000000.0,50000000.0,0,85,2026-02-04 13:32:00.597576
SPK,50.93,50.92,50.94,50000000.0,50000000.0,0,85,2026-02-04 13:32:00.597576
EEC,46.84,46.83,46.85,50000000.0,50000000.0,0,85,2026-02-04 13:32:00.597576
TGX,42.63,42.62,42.64,50000000.0,50000000.0,0,86,2026-02-04 13:32:01.648679
PHR,51.92,51.91,51.93,50000000.0,50000000.0,0,86,2026-02-04 13:32:01.648679
BYL,38.55,38.54,38.56,50000000.0,50000000.0,0,86,2026-02-04 13:32:01.648679
CLD,79.2,79.19,79.21,50000000.0,50000000.0,0,86,2026-02-04 13:32:01.648679
GGD,25.96,25.95,25.97,50000000.0,50000000.0,0,86,2026-02-04 13:32:01.648679
PNR,59.08,59.07,59.09,50000000.0,50000000.0,0,86,2026-02-04 13:32:01.648679
FSR,32.22,32.21,32.23,50000000.0,50000000.0,0,86,2026-02-04 13:32:01.648679
ATB,67.92,67.91,67.93,50000000.0,50000000.0,0,86,2026-02-04 13:32:01.648679
SPK,50.96,50.95,50.97,50000000.0,50000000.0,0,86,2026-02-04 13:32:01.648679
EEC,46.81,46.8,46.82,50000000.0,50000000.0,0,86,2026-02-04 13:32:01.648679
TGX,42.63,42.62,42.64,50000000.0,50000000.0,0,87,2026-02-04 13:32:02.196962,12.0,1.0,86.0,D3-GGD/PNR,Permanent Financing Syndication Successful,Bank group fully syndicates term loan at favorable rates despite challenging credit market conditions.
PHR,51.97,51.96,51.98,50000000.0,50000000.0,0,87,2026-02-04 13:32:02.196962,,,,,,
BYL,38.65,38.64,38.66,50000000.0,50000000.0,0,87,2026-02-04 13:32:02.196962,,,,,,
CLD,79.55,79.54,79.56,50000000.0,50000000.0,0,87,2026-02-04 13:32:02.196962,,,,,,
GGD,25.97,25.96,25.98,50000000.0,50000000.0,0,87,2026-02-04 13:32:02.196962,,,,,,
PNR,59.04,59.03,59.05,50000000.0,50000000.0,0,87,2026-02-04 13:32:02.196962,,,,,,
FSR,32.21,32.2,32.22,50000000.0,50000000.0,0,87,2026-02-04 13:32:02.196962,,,,,,
ATB,66.85,66.84,66.86,50000000.0,50000000.0,0,87,2026-02-04 13:32:02.196962,,,,,,
SPK,50.91,50.9,50.92,50000000.0,50000000.0,0,87,2026-02-04 13:32:02.196962,,,,,,
EEC,46.76,46.75,46.77,50000000.0,50000000.0,0,87,2026-02-04 13:32:02.196962,,,,,,
TGX,42.6,42.59,42.61,50000000.0,50000000.0,0,88,2026-02-04 13:32:03.244872
PHR,51.95,51.94,51.96,50000000.0,50000000.0,0,88,2026-02-04 13:32:03.244872
BYL,38.71,38.7,38.72,50000000.0,50000000.0,0,88,2026-02-04 13:32:03.244872
CLD,79.52,79.51,79.53,50000000.0,50000000.0,0,88,2026-02-04 13:32:03.244872
GGD,25.92,25.91,25.93,50000000.0,50000000.0,0,88,2026-02-04 13:32:03.244872
PNR,58.85,58.84,58.86,50000000.0,50000000.0,0,88,2026-02-04 13:32:03.244872
FSR,32.2,32.19,32.21,50000000.0,50000000.0,0,88,2026-02-04 13:32:03.244872
ATB,65.75,65.74,65.76,50000000.0,50000000.0,0,88,2026-02-04 13:32:03.244872
SPK,50.84,50.83,50.85,50000000.0,50000000.0,0,88,2026-02-04 13:32:03.244872
EEC,46.76,46.75,46.77,50000000.0,50000000.0,0,88,2026-02-04 13:32:03.244872
TGX,42.58,42.57,42.59,50000000.0,50000000.0,0,89,2026-02-04 13:32:04.283511
PHR,52.09,52.08,52.1,50000000.0,50000000.0,0,89,2026-02-04 13:32:04.283511
BYL,38.67,38.66,38.68,50000000.0,50000000.0,0,89,2026-02-04 13:32:04.283511
CLD,79.5,79.49,79.51,50000000.0,50000000.0,0,89,2026-02-04 13:32:04.283511
GGD,25.87,25.86,25.88,50000000.0,50000000.0,0,89,2026-02-04 13:32:04.283511
PNR,58.77,58.76,58.78,50000000.0,50000000.0,0,89,2026-02-04 13:32:04.283511
FSR,32.2,32.19,32.21,50000000.0,50000000.0,0,89,2026-02-04 13:32:04.283511
ATB,65.91,65.9,65.92,50000000.0,50000000.0,0,89,2026-02-04 13:32:04.283511
SPK,50.82,50.81,50.83,50000000.0,50000000.0,0,89,2026-02-04 13:32:04.283511
EEC,46.91,46.9,46.92,50000000.0,50000000.0,0,89,2026-02-04 13:32:04.283511
TGX,42.58,42.57,42.59,50000000.0,50000000.0,0,90,2026-02-04 13:32:05.339208
PHR,52.14,52.13,52.15,50000000.0,50000000.0,0,90,2026-02-04 13:32:05.339208
BYL,38.66,38.65,38.67,50000000.0,50000000.0,0,90,2026-02-04 13:32:05.339208
CLD,79.71,79.7,79.72,50000000.0,50000000.0,0,90,2026-02-04 13:32:05.339208
GGD,25.86,25.85,25.87,50000000.0,50000000.0,0,90,2026-02-04 13:32:05.339208
PNR,58.78,58.77,58.79,50000000.0,50000000.0,0,90,2026-02-04 13:32:05.339208
FSR,32.22,32.21,32.23,50000000.0,50000000.0,0,90,2026-02-04 13:32:05.339208
ATB,66.21,66.2,66.22,50000000.0,50000000.0,0,90,2026-02-04 13:32:05.339208
SPK,50.8,50.79,50.81,50000000.0,50000000.0,0,90,2026-02-04 13:32:05.339208
EEC,46.87,46.86,46.88,50000000.0,50000000.0,0,90,2026-02-04 13:32:05.339208
TGX,42.58,42.57,42.59,50000000.0,50000000.0,0,91,2026-02-04 13:32:06.390867
PHR,52.22,52.21,52.23,50000000.0,50000000.0,0,91,2026-02-04 13:32:06.390867
BYL,38.75,38.74,38.76,50000000.0,50000000.0,0,91,2026-02-04 13:32:06.390867
CLD,79.84,79.83,79.85,50000000.0,50000000.0,0,91,2026-02-04 13:32:06.390867
GGD,25.82,25.81,25.83,50000000.0,50000000.0,0,91,2026-02-04 13:32:06.390867
PNR,58.92,58.91,58.93,50000000.0,50000000.0,0,91,2026-02-04 13:32:06.390867
FSR,32.23,32.22,32.24,50000000.0,50000000.0,0,91,2026-02-04 13:32:06.390867
ATB,66.05,66.04,66.06,50000000.0,50000000.0,0,91,2026-02-04 13:32:06.390867
SPK,50.74,50.73,50.75,50000000.0,50000000.0,0,91,2026-02-04 13:32:06.390867
EEC,46.84,46.83,46.85,50000000.0,50000000.0,0,91,2026-02-04 13:32:06.390867
TGX,42.56,42.55,42.57,50000000.0,50000000.0,0,92,2026-02-04 13:32:07.434485
PHR,52.45,52.44,52.46,50000000.0,50000000.0,0,92,2026-02-04 13:32:07.434485
BYL,38.84,38.83,38.85,50000000.0,50000000.0,0,92,2026-02-04 13:32:07.434485
CLD,80.02,80.01,80.03,50000000.0,50000000.0,0,92,2026-02-04 13:32:07.434485
GGD,25.89,25.88,25.9,50000000.0,50000000.0,0,92,2026-02-04 13:32:07.434485
PNR,58.98,58.97,58.99,50000000.0,50000000.0,0,92,2026-02-04 13:32:07.434485
FSR,32.27,32.26,32.28,50000000.0,50000000.0,0,92,2026-02-04 13:32:07.434485
ATB,65.53,65.52,65.54,50000000.0,50000000.0,0,92,2026-02-04 13:32:07.434485
SPK,50.65,50.64,50.66,50000000.0,50000000.0,0,92,2026-02-04 13:32:07.434485
EEC,46.74,46.73,46.75,50000000.0,50000000.0,0,92,2026-02-04 13:32:07.434485
TGX,42.57,42.56,42.58,50000000.0,50000000.0,0,93,2026-02-04 13:32:08.474220
PHR,52.31,52.3,52.32,50000000.0,50000000.0,0,93,2026-02-04 13:32:08.474220
BYL,38.81,38.8,38.82,50000000.0,50000000.0,0,93,2026-02-04 13:32:08.474220
CLD,79.93,79.92,79.94,50000000.0,50000000.0,0,93,2026-02-04 13:32:08.474220
GGD,25.93,25.91,25.93,50000000.0,50000000.0,0,93,2026-02-04 13:32:08.474220
PNR,58.97,58.97,58.99,50000000.0,50000000.0,0,93,2026-02-04 13:32:08.474220
FSR,32.21,32.2,32.22,50000000.0,50000000.0,0,93,2026-02-04 13:32:08.474220
ATB,65.74,65.73,65.75,50000000.0,50000000.0,0,93,2026-02-04 13:32:08.474220
SPK,50.58,50.57,50.59,50000000.0,50000000.0,0,93,2026-02-04 13:32:08.474220
EEC,46.68,46.67,46.69,50000000.0,50000000.0,0,93,2026-02-04 13:32:08.474220
TGX,42.55,42.54,42.56,50000000.0,50000000.0,0,94,2026-02-04 13:32:09.517986
PHR,52.31,52.3,52.32,50000000.0,50000000.0,0,94,2026-02-04 13:32:09.517986
BYL,38.84,38.83,38.85,50000000.0,50000000.0,0,94,2026-02-04 13:32:09.517986
CLD,79.95,79.94,79.96,50000000.0,50000000.0,0,94,2026-02-04 13:32:09.517986
GGD,25.96,25.95,25.97,50000000.0,50000000.0,0,94,2026-02-04 13:32:09.517986
PNR,59.11,59.1,59.12,50000000.0,50000000.0,0,94,2026-02-04 13:32:09.517986
FSR,32.29,32.28,32.3,50000000.0,50000000.0,0,94,2026-02-04 13:32:09.517986
ATB,65.5,65.49,65.51,50000000.0,50000000.0,0,94,2026-02-04 13:32:09.517986
SPK,50.46,50.45,50.47,50000000.0,50000000.0,0,94,2026-02-04 13:32:09.517986
EEC,46.52,46.51,46.53,50000000.0,50000000.0,0,94,2026-02-04 13:32:09.517986
TGX,42.55,42.54,42.56,50000000.0,50000000.0,0,95,2026-02-04 13:32:10.562066
PHR,52.19,52.18,52.2,50000000.0,50000000.0,0,95,2026-02-04 13:32:10.562066
BYL,38.8,38.79,38.81,50000000.0,50000000.0,0,95,2026-02-04 13:32:10.562066
CLD,79.81,79.8,79.82,50000000.0,50000000.0,0,95,2026-02-04 13:32:10.562066
GGD,25.82,25.81,25.83,50000000.0,50000000.0,0,95,2026-02-04 13:32:10.562066
PNR,59.31,59.3,59.32,50000000.0,50000000.0,0,95,2026-02-04 13:32:10.562066
FSR,32.26,32.25,32.27,50000000.0,50000000.0,0,95,2026-02-04 13:32:10.562066
ATB,65.12,65.11,65.13,50000000.0,50000000.0,0,95,2026-02-04 13:32:10.562066
SPK,50.45,50.44,50.46,50000000.0,50000000.0,0,95,2026-02-04 13:32:10.562066
EEC,46.5,46.49,46.51,50000000.0,50000000.0,0,95,2026-02-04 13:32:10.562066
TGX,42.55,42.54,42.56,50000000.0,50000000.0,0,96,2026-02-04 13:32:11.601865
PHR,52.65,52.64,52.66,50000000.0,50000000.0,0,96,2026-02-04 13:32:11.601865
BYL,38.76,38.75,38.77,50000000.0,50000000.0,0,96,2026-02-04 13:32:11.601865
CLD,79.77,79.76,79.78,50000000.0,50000000.0,0,96,2026-02-04 13:32:11.601865
GGD,25.85,25.84,25.86,50000000.0,50000000.0,0,96,2026-02-04 13:32:11.601865
PNR,59.51,59.5,59.52,50000000.0,50000000.0,0,96,2026-02-04 13:32:11.601865
FSR,32.3,32.29,32.31,50000000.0,50000000.0,0,96,2026-02-04 13:32:11.601865
