news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_CHUL-1,SELL_LUIS-1,BUY_CHUL-4,BUY_LUIS-1,SELL_CHUL-4,SELL_CHUL-1
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,6,2026-02-02 00:02:35.511040,SMMR,24.86,24.86,25.04,2278900.0,1823900.0,0,0,0,0,0,0
,,,,,,6,2026-02-02 00:02:35.511040,ATMN,25.42,25.13,25.17,1993400.0,2031300.0,0,0,0,0,0,0
,,,,,,6,2026-02-02 00:02:35.511040,WNTR,25.08,25.08,25.09,2149500.0,2186000.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,7,2026-02-02 00:02:36.541119,SPNG,24.96,24.96,25.04,2362200.0,2245400.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,7,2026-02-02 00:02:36.541119,SMMR,24.86,24.86,25.02,2290300.0,1941900.0,0,0,0,0,0,0
,,,,,,7,2026-02-02 00:02:36.541119,ATMN,24.99,25.02,25.17,1998100.0,2031300.0,0,0,0,0,0,0
,,,,,,7,2026-02-02 00:02:36.541119,WNTR,25.08,25.08,25.09,2149500.0,2191500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,8,2026-02-02 00:02:37.586201,SPNG,24.7,24.7,25.31,2364000.0,2216800.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,8,2026-02-02 00:02:37.586201,SMMR,25.02,24.8,25.02,2293900.0,1941900.0,0,0,0,0,0,0
,,,,,,8,2026-02-02 00:02:37.586201,ATMN,24.99,25.02,25.17,2016000.0,2049400.0,0,0,0,0,0,0
,,,,,,8,2026-02-02 00:02:37.586201,WNTR,25.1,25.08,25.1,2149500.0,2174000.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,9,2026-02-02 00:02:38.644149,SPNG,24.68,24.68,25.31,2373200.0,2216800.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,9,2026-02-02 00:02:38.644149,SMMR,25.02,25.0,25.01,2282200.0,2161800.0,0,0,0,0,0,0
,,,,,,9,2026-02-02 00:02:38.644149,ATMN,25.17,25.02,25.17,2015500.0,2034100.0,0,0,0,0,0,0
,,,,,,9,2026-02-02 00:02:38.644149,WNTR,25.1,24.86,25.1,2142400.0,2174500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,10,2026-02-02 00:02:39.697487,SPNG,24.63,24.63,25.31,2399500.0,2216800.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,10,2026-02-02 00:02:39.697487,SMMR,25.02,25.0,25.01,2303100.0,2176600.0,0,0,0,0,0,0
,,,,,,10,2026-02-02 00:02:39.697487,ATMN,25.29,25.02,25.27,2015500.0,2007000.0,0,0,0,0,0,0
,,,,,,10,2026-02-02 00:02:39.697487,WNTR,24.86,24.92,25.1,2130500.0,2165300.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,11,2026-02-02 00:02:40.762820,SPNG,24.63,24.63,24.7,2380800.0,2337900.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,11,2026-02-02 00:02:40.762820,SMMR,25.01,25.0,25.01,2303100.0,2176600.0,0,0,0,0,0,0
,,,,,,11,2026-02-02 00:02:40.762820,ATMN,25.27,25.02,25.27,2011200.0,2047600.0,0,0,0,0,0,0
,,,,,,11,2026-02-02 00:02:40.762820,WNTR,24.86,25.07,25.1,2112000.0,2139200.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,12,2026-02-02 00:02:41.814659,SPNG,24.7,24.63,24.7,2367900.0,2337900.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,12,2026-02-02 00:02:41.814659,SMMR,25.07,25.13,25.16,2287200.0,1975000.0,0,0,0,0,0,0
,,,,,,12,2026-02-02 00:02:41.814659,ATMN,25.32,25.03,25.32,2005100.0,2024100.0,0,0,0,0,0,0
,,,,,,12,2026-02-02 00:02:41.814659,WNTR,25.12,24.92,25.12,2130500.0,2112000.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,13,2026-02-02 00:02:42.882743,SPNG,25.45,25.08,25.45,2302300.0,2092500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,13,2026-02-02 00:02:42.882743,SMMR,24.82,24.82,25.16,2281000.0,1975000.0,0,0,0,0,0,0
,,,,,,13,2026-02-02 00:02:42.882743,ATMN,25.02,25.02,25.32,2011200.0,2050800.0,0,0,0,0,0,0
,,,,,,13,2026-02-02 00:02:42.882743,WNTR,25.12,24.92,25.12,2130200.0,2110500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,14,2026-02-02 00:02:43.922905,SPNG,25.45,25.08,25.45,2302300.0,2356200.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,14,2026-02-02 00:02:43.922905,SMMR,25.16,24.82,25.11,2283800.0,2085000.0,0,0,0,0,0,0
,,,,,,14,2026-02-02 00:02:43.922905,ATMN,25.26,25.02,25.26,2011200.0,2119400.0,0,0,0,0,0,0
,,,,,,14,2026-02-02 00:02:43.922905,WNTR,25.12,25.02,25.12,2153000.0,2110500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,15,2026-02-02 00:02:44.953254,SPNG,25.08,24.63,25.03,2307200.0,2380900.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,15,2026-02-02 00:02:44.953254,SMMR,25.16,24.82,25.06,2253000.0,2207800.0,0,0,0,0,0,0
,,,,,,15,2026-02-02 00:02:44.953254,ATMN,25.0,25.0,25.03,2001900.0,2118000.0,0,0,0,0,0,0
,,,,,,15,2026-02-02 00:02:44.953254,WNTR,25.02,25.02,25.13,2153000.0,2096400.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,16,2026-02-02 00:02:45.987615,SPNG,25.11,24.63,25.11,2368500.0,2343800.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,16,2026-02-02 00:02:45.987615,SMMR,24.81,24.81,25.06,2232200.0,2207800.0,0,0,0,0,0,0
,,,,,,16,2026-02-02 00:02:45.987615,ATMN,25.3,24.99,25.3,1965200.0,2105100.0,0,0,0,0,0,0
,,,,,,16,2026-02-02 00:02:45.987615,WNTR,25.04,25.04,25.13,2145400.0,2096800.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,17,2026-02-02 00:02:47.020574,SPNG,25.51,24.63,25.51,2368500.0,2366800.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,17,2026-02-02 00:02:47.020574,SMMR,25.11,24.96,25.11,2241000.0,2202900.0,0,0,0,0,0,0
,,,,,,17,2026-02-02 00:02:47.020574,ATMN,24.81,24.81,25.12,1978100.0,2093800.0,0,0,0,0,0,0
,,,,,,17,2026-02-02 00:02:47.020574,WNTR,24.94,24.94,25.0,2144100.0,2098500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,18,2026-02-02 00:02:48.055915,SPNG,25.64,24.63,25.17,2368500.0,2359200.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,18,2026-02-02 00:02:48.055915,SMMR,25.18,24.96,25.18,2241000.0,1988600.0,0,0,0,0,0,0
,,,,,,18,2026-02-02 00:02:48.055915,ATMN,25.3,24.81,25.05,1962600.0,2100500.0,0,0,0,0,0,0
,,,,,,18,2026-02-02 00:02:48.055915,WNTR,24.94,24.94,25.0,2165800.0,2088900.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,19,2026-02-02 00:02:49.078221,SPNG,25.09,24.91,25.0,2368000.0,2345300.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,19,2026-02-02 00:02:49.078221,SMMR,25.18,24.96,25.18,2229700.0,2189400.0,0,0,0,0,0,0
,,,,,,19,2026-02-02 00:02:49.078221,ATMN,25.3,24.96,25.3,1984300.0,2105100.0,0,0,0,0,0,0
,,,,,,19,2026-02-02 00:02:49.078221,WNTR,25.13,25.1,25.13,2161000.0,2076300.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,20,2026-02-02 00:02:50.115381,SPNG,25.09,24.91,25.0,2359300.0,2345300.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,20,2026-02-02 00:02:50.115381,SMMR,25.15,24.96,24.97,2229700.0,2183600.0,0,0,0,0,0,0
,,,,,,20,2026-02-02 00:02:50.115381,ATMN,25.3,25.01,25.21,2012900.0,2130400.0,0,0,0,0,0,0
,,,,,,20,2026-02-02 00:02:50.115381,WNTR,25.13,25.1,25.13,2161000.0,2098200.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,21,2026-02-02 00:02:51.135897,SPNG,24.91,24.91,25.17,2359300.0,2359200.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,21,2026-02-02 00:02:51.135897,SMMR,24.96,24.96,24.97,2229700.0,2184200.0,0,0,0,0,0,0
,,,,,,21,2026-02-02 00:02:51.135897,ATMN,25.01,25.01,25.21,2012900.0,2119300.0,0,0,0,0,0,0
,,,,,,21,2026-02-02 00:02:51.135897,WNTR,25.1,24.94,24.96,2165800.0,2084300.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,22,2026-02-02 00:02:52.171330,SPNG,25.43,25.43,25.64,2363100.0,2324200.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,22,2026-02-02 00:02:52.171330,SMMR,24.81,24.81,24.97,2215700.0,2212400.0,0,0,0,0,0,0
,,,,,,22,2026-02-02 00:02:52.171330,ATMN,25.01,25.01,25.21,2012900.0,2130200.0,0,0,0,0,0,0
,,,,,,22,2026-02-02 00:02:52.171330,WNTR,25.13,24.94,25.13,2180800.0,2068100.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,23,2026-02-02 00:02:53.205772,SPNG,24.99,25.58,25.64,2342100.0,2352900.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,23,2026-02-02 00:02:53.205772,SMMR,24.98,24.81,24.98,2247000.0,2177400.0,0,0,0,0,0,0
,,,,,,23,2026-02-02 00:02:53.205772,ATMN,24.96,24.81,24.93,1970600.0,2127600.0,0,0,0,0,0,0
,,,,,,23,2026-02-02 00:02:53.205772,WNTR,25.15,24.94,25.15,2190900.0,2077500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,24,2026-02-02 00:02:54.232738,SPNG,24.79,25.09,25.64,2330200.0,2352900.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,24,2026-02-02 00:02:54.232738,SMMR,25.1,25.04,25.1,2257400.0,2176800.0,0,0,0,0,0,0
,,,,,,24,2026-02-02 00:02:54.232738,ATMN,24.96,24.81,24.93,2028500.0,2127600.0,0,0,0,0,0,0
,,,,,,24,2026-02-02 00:02:54.232738,WNTR,25.01,24.93,25.01,2182500.0,2118200.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,25,2026-02-02 00:02:55.266494,SPNG,25.09,24.97,25.03,2341700.0,2341300.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,25,2026-02-02 00:02:55.266494,SMMR,24.93,25.05,25.06,2251500.0,2170800.0,0,0,0,0,0,0
,,,,,,25,2026-02-02 00:02:55.266494,ATMN,25.21,24.96,25.21,2061800.0,2131500.0,0,0,0,0,0,0
,,,,,,25,2026-02-02 00:02:55.266494,WNTR,24.85,24.85,25.09,2158200.0,2107200.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,26,2026-02-02 00:02:56.308895,SPNG,25.02,25.02,25.03,2311100.0,2353400.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,26,2026-02-02 00:02:56.308895,SMMR,25.05,24.93,24.95,2246800.0,2173200.0,0,0,0,0,0,0
,,,,,,26,2026-02-02 00:02:56.308895,ATMN,24.76,24.76,25.21,2050300.0,2131500.0,0,0,0,0,0,0
,,,,,,26,2026-02-02 00:02:56.308895,WNTR,24.85,24.91,25.09,2159000.0,2079900.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,27,2026-02-02 00:02:57.362372,SPNG,25.27,25.02,25.11,2292100.0,2377500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,27,2026-02-02 00:02:57.362372,SMMR,25.07,24.93,25.07,2246800.0,2192000.0,0,0,0,0,0,0
,,,,,,27,2026-02-02 00:02:57.362372,ATMN,25.22,24.86,25.22,2036600.0,2114800.0,0,0,0,0,0,0
,,,,,,27,2026-02-02 00:02:57.362372,WNTR,24.85,24.95,24.97,2170700.0,2083700.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,28,2026-02-02 00:02:58.432317,SPNG,25.45,25.02,25.43,2292100.0,2369000.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,28,2026-02-02 00:02:58.432317,SMMR,25.07,24.93,24.99,2246800.0,2147900.0,0,0,0,0,0,0
,,,,,,28,2026-02-02 00:02:58.432317,ATMN,24.75,24.75,25.26,2072100.0,2130200.0,0,0,0,0,0,0
,,,,,,28,2026-02-02 00:02:58.432317,WNTR,25.13,24.94,25.13,2178200.0,2062900.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,29,2026-02-02 00:02:59.474420,SPNG,24.84,24.84,24.94,2275400.0,2384100.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,29,2026-02-02 00:02:59.474420,SMMR,24.86,24.9,24.99,2300000.0,2147900.0,0,0,0,0,0,0
,,,,,,29,2026-02-02 00:02:59.474420,ATMN,24.92,24.98,25.26,2092000.0,2130200.0,0,0,0,0,0,0
,,,,,,29,2026-02-02 00:02:59.474420,WNTR,25.14,24.94,25.14,2178200.0,2077500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,30,2026-02-02 00:03:00.511128,SPNG,24.94,24.84,24.94,2244700.0,2384100.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,30,2026-02-02 00:03:00.511128,SMMR,25.09,24.9,25.09,2300000.0,2171000.0,0,0,0,0,0,0
,,,,,,30,2026-02-02 00:03:00.511128,ATMN,25.01,24.81,25.01,2057600.0,2149800.0,0,0,0,0,0,0
,,,,,,30,2026-02-02 00:03:00.511128,WNTR,24.91,24.91,25.16,2183500.0,2077000.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,31,2026-02-02 00:03:01.555178,SPNG,24.84,24.84,25.02,2244700.0,2350200.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,31,2026-02-02 00:03:01.555178,SMMR,25.1,24.81,24.99,2268500.0,2192300.0,0,0,0,0,0,0
,,,,,,31,2026-02-02 00:03:01.555178,ATMN,25.01,25.24,25.26,2044000.0,2138100.0,0,0,0,0,0,0
,,,,,,31,2026-02-02 00:03:01.555178,WNTR,24.91,24.91,25.16,2176500.0,2077000.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,33,2026-02-02 00:03:02.605408,SPNG,24.84,24.84,25.02,2247600.0,2350200.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,33,2026-02-02 00:03:02.605408,SMMR,25.03,24.81,25.03,2268500.0,2206700.0,0,0,0,0,0,0
,,,,,,33,2026-02-02 00:03:02.605408,ATMN,25.21,25.21,25.23,2072100.0,2159500.0,0,0,0,0,0,0
,,,,,,33,2026-02-02 00:03:02.605408,WNTR,25.07,25.07,25.11,2186200.0,2051200.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,34,2026-02-02 00:03:03.632242,SPNG,25.26,24.84,25.17,2280700.0,2378100.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,34,2026-02-02 00:03:03.632242,SMMR,25.18,24.92,25.18,2280100.0,2189400.0,0,0,0,0,0,0
,,,,,,34,2026-02-02 00:03:03.632242,ATMN,25.26,25.21,25.26,2083900.0,2127000.0,0,0,0,0,0,0
,,,,,,34,2026-02-02 00:03:03.632242,WNTR,24.96,24.96,25.11,2190100.0,2074200.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,35,2026-02-02 00:03:04.662393,SPNG,25.36,24.84,25.03,2286200.0,2369900.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,35,2026-02-02 00:03:04.662393,SMMR,25.18,24.92,25.18,2277500.0,2198200.0,0,0,0,0,0,0
,,,,,,35,2026-02-02 00:03:04.662393,ATMN,25.26,25.21,25.26,2083900.0,2120300.0,0,0,0,0,0,0
,,,,,,35,2026-02-02 00:03:04.662393,WNTR,24.88,25.02,25.03,2147900.0,2048300.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,36,2026-02-02 00:03:05.692296,SPNG,25.36,24.99,25.03,2285400.0,2369900.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,36,2026-02-02 00:03:05.692296,SMMR,25.18,24.93,25.14,2237400.0,2232400.0,0,0,0,0,0,0
,,,,,,36,2026-02-02 00:03:05.692296,ATMN,25.21,25.13,25.16,2076900.0,2126400.0,0,0,0,0,0,0
,,,,,,36,2026-02-02 00:03:05.692296,WNTR,25.02,25.02,25.03,2153500.0,2040600.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,37,2026-02-02 00:03:06.721403,SPNG,25.28,24.99,25.03,2285400.0,2353400.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,37,2026-02-02 00:03:06.721403,SMMR,24.92,24.92,25.14,2266600.0,2216900.0,0,0,0,0,0,0
,,,,,,37,2026-02-02 00:03:06.721403,ATMN,25.16,25.19,25.26,2069800.0,2109700.0,0,0,0,0,0,0
,,,,,,37,2026-02-02 00:03:06.721403,WNTR,25.03,24.88,25.03,2156400.0,2040600.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,38,2026-02-02 00:03:07.752079,SPNG,25.13,24.99,25.13,2282400.0,2349500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,38,2026-02-02 00:03:07.752079,SMMR,25.03,25.01,25.03,2266800.0,2204000.0,0,0,0,0,0,0
,,,,,,38,2026-02-02 00:03:07.752079,ATMN,25.26,25.19,25.26,2054500.0,2134100.0,0,0,0,0,0,0
,,,,,,38,2026-02-02 00:03:07.752079,WNTR,24.88,24.91,24.95,2123000.0,2087800.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,39,2026-02-02 00:03:08.787320,SPNG,24.82,24.82,25.43,2314300.0,2361500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,39,2026-02-02 00:03:08.787320,SMMR,25.14,25.01,25.07,2266800.0,2206300.0,0,0,0,0,0,0
,,,,,,39,2026-02-02 00:03:08.787320,ATMN,24.86,24.86,25.26,2094000.0,2115900.0,0,0,0,0,0,0
,,,,,,39,2026-02-02 00:03:08.787320,WNTR,24.88,24.91,24.95,2110400.0,2063700.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,40,2026-02-02 00:03:09.822271,SPNG,25.18,24.95,25.18,2290800.0,2385400.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,40,2026-02-02 00:03:09.822271,SMMR,25.07,25.04,25.07,2268300.0,2211100.0,0,0,0,0,0,0
,,,,,,40,2026-02-02 00:03:09.822271,ATMN,24.86,24.86,25.16,2070400.0,2109100.0,0,0,0,0,0,0
,,,,,,40,2026-02-02 00:03:09.822271,WNTR,24.91,24.91,24.95,2122000.0,2063700.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,41,2026-02-02 00:03:10.872642,SPNG,25.11,25.11,25.18,2311900.0,2371300.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,41,2026-02-02 00:03:10.872642,SMMR,25.14,25.04,25.14,2268300.0,2215100.0,0,0,0,0,0,0
,,,,,,41,2026-02-02 00:03:10.872642,ATMN,24.75,24.75,25.16,2053600.0,2109100.0,0,0,0,0,0,0
,,,,,,41,2026-02-02 00:03:10.872642,WNTR,24.95,24.91,24.95,2131900.0,2070500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,42,2026-02-02 00:03:11.921819,SPNG,25.18,25.2,25.23,2320800.0,2327700.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,42,2026-02-02 00:03:11.921819,SMMR,24.83,24.89,25.14,2250000.0,2215100.0,0,0,0,0,0,0
,,,,,,42,2026-02-02 00:03:11.921819,ATMN,25.27,24.75,25.26,2053600.0,2127300.0,0,0,0,0,0,0
,,,,,,42,2026-02-02 00:03:11.921819,WNTR,24.82,24.82,24.93,2133600.0,2037000.0,0,0,0,0,0,0
