news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_GIOT-P,BUY_LUIS-T2,BUY_BOST-D,BUY_LUIS-T1,BUY_GIOT-P,SELL_LUIS-T2,SELL_LUIS-T1
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",14,2026-02-01 09:14:13.537075,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,14,2026-02-01 09:14:13.537075,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,14,2026-02-01 09:14:13.537075,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,14,2026-02-01 09:14:13.537075,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,14,2026-02-01 09:14:13.537075,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,14,2026-02-01 09:14:13.537075,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,15,2026-02-01 09:14:14.574355,NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",15,2026-02-01 09:14:14.574355,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,15,2026-02-01 09:14:14.574355,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,15,2026-02-01 09:14:14.574355,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,15,2026-02-01 09:14:14.574355,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,15,2026-02-01 09:14:14.574355,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,15,2026-02-01 09:14:14.574355,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,16,2026-02-01 09:14:15.596293,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",16,2026-02-01 09:14:15.596293,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,16,2026-02-01 09:14:15.596293,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,16,2026-02-01 09:14:15.596293,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,16,2026-02-01 09:14:15.596293,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,16,2026-02-01 09:14:15.596293,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,16,2026-02-01 09:14:15.596293,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,17,2026-02-01 09:14:16.621985,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",17,2026-02-01 09:14:16.621985,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,17,2026-02-01 09:14:16.621985,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,17,2026-02-01 09:14:16.621985,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,17,2026-02-01 09:14:16.621985,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,17,2026-02-01 09:14:16.621985,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,17,2026-02-01 09:14:16.621985,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,18,2026-02-01 09:14:17.653744,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",18,2026-02-01 09:14:17.653744,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,18,2026-02-01 09:14:17.653744,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,18,2026-02-01 09:14:17.653744,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,18,2026-02-01 09:14:17.653744,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,18,2026-02-01 09:14:17.653744,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,18,2026-02-01 09:14:17.653744,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,19,2026-02-01 09:14:18.682559,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",19,2026-02-01 09:14:18.682559,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,19,2026-02-01 09:14:18.682559,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,19,2026-02-01 09:14:18.682559,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,19,2026-02-01 09:14:18.682559,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,19,2026-02-01 09:14:18.682559,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,19,2026-02-01 09:14:18.682559,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,20,2026-02-01 09:14:19.703279,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",20,2026-02-01 09:14:19.703279,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,20,2026-02-01 09:14:19.703279,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,20,2026-02-01 09:14:19.703279,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,20,2026-02-01 09:14:19.703279,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,20,2026-02-01 09:14:19.703279,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,20,2026-02-01 09:14:19.703279,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,21,2026-02-01 09:14:20.733421,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",21,2026-02-01 09:14:20.733421,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,21,2026-02-01 09:14:20.733421,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,21,2026-02-01 09:14:20.733421,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,21,2026-02-01 09:14:20.733421,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,21,2026-02-01 09:14:20.733421,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,21,2026-02-01 09:14:20.733421,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,22,2026-02-01 09:14:21.768737,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",22,2026-02-01 09:14:21.768737,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,22,2026-02-01 09:14:21.768737,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,22,2026-02-01 09:14:21.768737,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,22,2026-02-01 09:14:21.768737,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,22,2026-02-01 09:14:21.768737,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,22,2026-02-01 09:14:21.768737,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,23,2026-02-01 09:14:22.792007,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",23,2026-02-01 09:14:22.792007,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,23,2026-02-01 09:14:22.792007,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,23,2026-02-01 09:14:22.792007,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,23,2026-02-01 09:14:22.792007,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,23,2026-02-01 09:14:22.792007,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,23,2026-02-01 09:14:22.792007,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,25,2026-02-01 09:14:23.879210,NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",25,2026-02-01 09:14:23.879210,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,25,2026-02-01 09:14:23.879210,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,25,2026-02-01 09:14:23.879210,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,25,2026-02-01 09:14:23.879210,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,25,2026-02-01 09:14:23.879210,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,25,2026-02-01 09:14:23.879210,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,26,2026-02-01 09:14:24.948277,NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",26,2026-02-01 09:14:24.948277,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,26,2026-02-01 09:14:24.948277,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,26,2026-02-01 09:14:24.948277,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,26,2026-02-01 09:14:24.948277,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,26,2026-02-01 09:14:24.948277,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,26,2026-02-01 09:14:24.948277,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,27,2026-02-01 09:14:25.983591,NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",27,2026-02-01 09:14:25.983591,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,27,2026-02-01 09:14:25.983591,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,27,2026-02-01 09:14:25.983591,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,27,2026-02-01 09:14:25.983591,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,27,2026-02-01 09:14:25.983591,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,27,2026-02-01 09:14:25.983591,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,28,2026-02-01 09:14:27.011297,NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",28,2026-02-01 09:14:27.011297,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,28,2026-02-01 09:14:27.011297,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,28,2026-02-01 09:14:27.011297,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,28,2026-02-01 09:14:27.011297,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,28,2026-02-01 09:14:27.011297,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,28,2026-02-01 09:14:27.011297,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
