timestamp,tick,period,ticks_until_close,nlv,nlv_delta,pnl_from_start,aggregate_position,aggregate_limit,gross_position,gross_limit,net_position,net_limit,SPNG_pos,SPNG_mid,SPNG_spread,SPNG_vwap,SPNG_unrealized,SPNG_realized,SPNG_momentum,SPNG_vol,SPNG_fill_rate,SPNG_news_adj,SPNG_bid_px,SPNG_ask_px,SPNG_bid_sz,SPNG_ask_sz,SPNG_fills,SPNG_posts,SPNG_cancels,SMMR_pos,SMMR_mid,SMMR_spread,SMMR_vwap,SMMR_unrealized,SMMR_realized,SMMR_momentum,SMMR_vol,SMMR_fill_rate,SMMR_news_adj,SMMR_bid_px,SMMR_ask_px,SMMR_bid_sz,SMMR_ask_sz,SMMR_fills,SMMR_posts,SMMR_cancels,ATMN_pos,ATMN_mid,ATMN_spread,ATMN_vwap,ATMN_unrealized,ATMN_realized,ATMN_momentum,ATMN_vol,ATMN_fill_rate,ATMN_news_adj,ATMN_bid_px,ATMN_ask_px,ATMN_bid_sz,ATMN_ask_sz,ATMN_fills,ATMN_posts,ATMN_cancels,WNTR_pos,WNTR_mid,WNTR_spread,WNTR_vwap,WNTR_unrealized,WNTR_realized,WNTR_momentum,WNTR_vol,WNTR_fill_rate,WNTR_news_adj,WNTR_bid_px,WNTR_ask_px,WNTR_bid_sz,WNTR_ask_sz,WNTR_fills,WNTR_posts,WNTR_cancels
1771027875.275,220,1,20,73561.45,2675.29,13718.38,10749,13000,10749,50000,4061,30000,902,25.1650,0.2100,25.1500,-81.18,15923.01,-0.000066,0.004060,0.038,0.0000,25.02,25.23,4000,4000,19,64,43,-779,24.6650,0.0700,24.6600,-31.16,15565.67,-0.000218,0.002445,0.026,0.0000,24.62,24.78,5333,5333,22,67,43,-2565,26.4250,0.0300,26.5200,205.20,21656.15,-0.001079,0.004561,0.051,0.0000,26.36,26.55,4646,4666,25,77,50,6503,24.3650,0.0900,24.3106,61.44,20262.32,-0.000029,0.002401,0.051,0.0000,24.25,24.41,6000,6000,21,72,49
1771027878.375,223,1,17,72755.94,-805.51,12912.88,23850,13000,23850,50000,-12938,30000,902,25.0750,0.0900,25.1500,-108.24,15923.01,-0.000534,0.002903,0.038,0.0000,0.00,0.00,0,0,19,65,44,4554,24.5750,0.0100,24.6200,-182.16,15703.49,-0.000712,0.002473,0.026,0.0000,0.00,0.00,0,0,23,69,44,-12897,26.7400,0.1400,26.5815,-2946.87,21811.13,0.001816,0.004685,0.051,0.0000,0.00,0.00,0,0,26,83,55,-5497,24.4150,0.0500,24.3200,-659.64,20893.76,0.000568,0.002417,0.051,0.0000,0.00,0.00,0,0,22,78,54
1771027881.632,226,1,14,69926.12,-2829.82,10083.05,21122,13000,21122,50000,-10210,30000,902,25.1300,0.0400,25.1500,-126.28,15923.01,-0.000196,0.002740,0.038,0.0000,0.00,0.00,0,0,19,65,44,4554,24.7000,0.0200,24.6200,318.78,15703.49,0.000703,0.002518,0.026,0.0000,0.00,0.00,0,0,23,69,44,-10169,26.8650,0.0900,26.5815,-3340.44,21433.33,0.001917,0.004864,0.051,0.0000,0.00,0.00,0,0,26,83,55,-5497,24.3200,0.2000,24.3200,-879.52,20893.76,-0.000633,0.002471,0.051,0.0000,0.00,0.00,0,0,22,78,54
1771027884.912,229,1,11,71352.26,1426.15,11509.20,554,13000,554,50000,554,30000,0,25.2450,0.1500,0.0000,0.00,15877.91,0.001572,0.003168,0.038,0.0000,0.00,0.00,0,0,20,67,44,554,24.6900,0.0600,24.6200,0.00,15903.49,0.000002,0.002401,0.026,0.0000,0.00,24.70,0,554,24,77,44,0,26.4600,0.0200,0.0000,0.00,19071.33,-0.003196,0.004452,0.051,0.0000,0.00,0.00,0,0,27,84,55,0,24.2600,0.0200,0.0000,0.00,20788.72,0.000087,0.002385,0.051,0.0000,0.00,0.00,0,0,24,84,54
1771027888.171,232,1,8,71737.77,385.51,11894.71,1300,13000,1300,50000,1300,30000,0,25.1500,0.0400,0.0000,0.00,15877.91,0.000153,0.003485,0.038,0.0000,25.07,25.23,1170,1600,20,71,44,1300,24.7500,0.0400,24.7100,26.00,15973.81,0.001103,0.002478,0.026,0.0000,24.63,24.79,936,2133,26,84,44,0,26.7800,0.0600,0.0000,0.00,19071.33,0.001167,0.004621,0.051,0.0000,26.70,26.86,1170,1866,27,88,55,0,24.3100,0.0200,0.0000,0.00,20788.72,0.000134,0.002442,0.051,0.0000,24.23,24.39,1170,2400,25,88,54
1771027891.848,236,1,4,71459.44,-278.33,11616.38,1529,13000,1529,50000,-147,30000,-265,25.0650,0.1500,25.0700,-7.95,15903.59,-0.000383,0.003306,0.038,0.0000,24.95,25.10,385,800,21,81,44,-200,24.8100,0.0400,24.6900,6.00,16002.15,0.001334,0.002801,0.026,0.0000,24.77,24.93,1066,385,27,94,44,-373,26.7650,0.1100,26.8400,-22.38,19258.88,-0.000418,0.004310,0.051,0.0000,26.65,26.80,385,933,29,98,55,691,24.4350,0.0700,24.3900,0.00,20968.00,0.000779,0.002215,0.051,0.0000,24.39,24.55,1200,368,26,98,54
1771027902.672,247,1,53,69389.60,-2069.84,9546.54,4572,13000,4572,50000,-4572,30000,-1373,25.3200,0.0200,25.2557,-102.06,15898.62,0.000192,0.001200,0.040,0.0000,25.28,25.44,4000,4000,22,87,44,-1066,24.6800,0.0800,24.7100,-21.32,16025.47,-0.001285,0.005988,0.036,0.0000,24.62,24.82,5333,5333,29,100,44,-933,26.3950,0.2100,26.9000,373.20,19308.31,-0.003434,0.009938,0.054,0.0000,26.25,26.67,4666,4666,30,104,55,-1200,26.9200,0.0400,24.3600,-3120.00,20992.72,0.000989,0.004010,0.025,0.0000,26.91,27.07,6000,6000,26,104,54
1771027906.049,250,1,50,70718.18,1328.58,10875.11,10881,13000,10881,50000,8135,30000,-1373,25.2150,0.0100,25.2200,-151.03,15787.59,-0.000849,0.001330,0.040,0.0000,25.07,25.22,4000,4000,23,92,48,4267,24.6900,0.0800,24.6900,-170.68,16153.45,-0.000241,0.004956,0.036,0.0000,24.57,24.73,4466,5333,30,107,50,441,26.5400,0.0200,26.5100,-88.20,20400.71,0.000272,0.010295,0.054,0.0000,26.31,26.63,4466,4666,32,112,61,4800,26.9000,0.0200,26.8600,144.00,18292.72,-0.000175,0.003634,0.025,0.0000,26.81,26.97,4466,6000,29,110,57
1771027909.267,253,1,47,74184.03,3465.85,14340.96,16064,13000,16064,50000,-16064,30000,-9373,25.2550,0.0700,25.3882,1013.73,16491.48,0.000231,0.001317,0.040,0.0000,25.19,25.34,4000,4000,27,99,51,-1066,24.7400,0.0400,24.7000,-53.30,16302.78,0.000242,0.004360,0.036,0.0000,24.67,24.86,5333,5333,31,112,54,-4425,26.4000,0.0600,26.5000,-1239.00,22781.62,-0.000257,0.009816,0.054,0.0000,26.18,26.50,4666,4666,34,120,67,-1200,26.9450,0.1100,26.9600,-36.00,18922.72,-0.000216,0.003396,0.025,0.0000,26.94,27.09,6000,5650,30,118,64
1771027912.492,256,1,44,74960.41,776.38,15117.35,14385,13000,14385,50000,3639,30000,-5373,25.1850,0.1500,25.2927,-629.99,18111.21,-0.000031,0.002060,0.040,0.0000,25.12,25.26,4000,4000,29,106,56,3971,24.7250,0.0500,24.7700,-277.97,16127.42,-0.000326,0.004175,0.036,0.0000,24.61,24.77,5333,5333,31,120,62,241,26.3450,0.0100,26.6100,-45.79,22364.85,-0.000310,0.009745,0.054,0.0000,26.12,26.43,4666,4666,36,127,72,4800,26.9100,0.0200,27.0000,-480.00,19024.72,-0.000760,0.003317,0.025,0.0000,26.82,26.98,5590,6000,31,124,69
1771027915.612,260,1,40,75599.97,639.56,15756.90,9030,13000,9030,50000,6306,30000,2627,25.2750,0.1700,25.3000,-288.97,18432.25,0.000286,0.002416,0.040,0.0000,25.18,25.35,4000,4000,32,114,61,-1362,24.7900,0.0400,24.7700,-54.48,16234.08,0.000216,0.003784,0.036,0.0000,24.77,24.90,5333,5333,32,123,64,241,26.4950,0.1500,26.4900,-16.87,22569.24,0.001189,0.009054,0.054,0.0000,26.34,26.64,4666,4666,37,135,79,4800,26.9700,0.1400,27.0000,-480.00,19204.72,-0.000474,0.003099,0.025,0.0000,26.88,27.04,5923,6000,33,130,73
1771027918.680,263,1,37,77631.15,2031.18,17788.08,11685,13000,11685,50000,89,30000,-1373,25.1550,0.0100,25.1500,-13.73,18740.95,-0.000417,0.002383,0.040,0.0000,25.09,25.25,4000,4000,34,120,65,2164,24.7600,0.1000,24.7200,-21.64,16372.70,-0.000213,0.003522,0.036,0.0000,24.64,24.80,5333,5333,33,126,66,-4425,26.3200,0.1000,26.4000,-531.00,23504.08,0.000044,0.008443,0.054,0.0000,26.13,26.40,4666,4666,39,143,85,3723,26.9350,0.0700,26.9646,-240.35,19390.46,-0.000595,0.002950,0.025,0.0000,26.79,26.94,6000,6000,35,138,79
1771027922.263,266,1,34,76854.31,-776.84,17011.24,30571,13000,30571,50000,-1203,30000,3464,25.1750,0.0500,25.1700,-173.20,19398.16,-0.000059,0.002270,0.040,0.0000,25.02,25.18,4000,4000,35,126,70,7497,24.7250,0.1500,24.6915,138.35,16479.36,-0.000532,0.003348,0.036,0.0000,24.61,24.77,5333,5333,33,132,72,-15887,26.5050,0.1500,26.4670,-1795.85,23551.23,0.002462,0.008172,0.054,0.0000,26.38,0.00,4666,0,41,150,91,3723,26.8700,0.0400,27.0000,-521.22,20152.41,-0.001061,0.002983,0.025,0.0000,26.79,26.94,6000,5866,40,148,84
1771027925.278,269,1,31,77840.81,986.50,17997.74,17529,13000,17529,50000,-10601,30000,3464,25.3050,0.0100,25.3100,-34.64,19323.12,0.001030,0.002469,0.056,0.0000,25.21,25.37,4000,4000,37,132,74,-1835,24.7800,0.1000,24.7400,-165.15,17335.23,0.000175,0.003190,0.014,0.0000,24.73,24.89,5333,4849,37,139,75,-11221,26.5800,0.0800,26.4670,-1717.25,23583.71,0.001614,0.007794,0.056,0.0000,26.54,26.79,4666,1838,42,156,95,-1009,27.0300,0.0200,26.9400,-121.08,20227.33,0.000924,0.002914,0.056,0.0000,27.01,27.16,6000,4466,41,152,87
1771027928.538,272,1,28,77325.03,-515.78,17481.96,13860,13000,13860,50000,8064,30000,7464,25.3450,0.0100,25.3289,-1186.00,19624.16,0.000119,0.002531,0.056,0.0000,25.25,25.41,4000,4000,39,140,80,3498,24.6850,0.0900,24.7300,-314.82,17086.93,-0.000535,0.003292,0.014,0.0000,24.57,24.73,5333,5333,40,147,80,-1889,26.4350,0.0700,26.4691,-247.22,23597.92,0.000052,0.006092,0.056,0.0000,26.41,26.60,4666,4666,45,164,100,-1009,26.9550,0.0300,26.9100,-40.36,19957.60,0.000028,0.003125,0.056,0.0000,26.95,27.09,6000,6000,43,157,90
1771027931.650,275,1,25,79027.03,1702.00,19183.96,8547,13000,8547,50000,-1619,30000,3464,25.2350,0.1100,25.3289,-515.78,19211.14,-0.000365,0.002539,0.056,0.0000,25.07,25.24,2905,4000,41,145,83,-1835,24.7750,0.1300,24.6700,-311.95,16983.71,0.000503,0.002284,0.014,0.0000,24.73,24.89,5333,5333,43,153,83,-1889,26.3000,0.0200,26.3000,-18.89,23637.44,-0.000544,0.005862,0.056,0.0000,26.22,26.40,4666,4666,48,169,102,-1359,26.9050,0.0300,26.9200,-27.18,20330.59,0.000345,0.002403,0.056,0.0000,26.76,26.92,2905,6000,45,163,94
1771027934.824,279,1,21,79937.37,910.34,20094.30,6932,13000,6932,50000,64,30000,-62,25.2050,0.0500,25.3180,6.08,19397.32,-0.000281,0.002901,0.056,0.0000,25.19,25.35,4000,4000,45,153,87,3498,24.7050,0.0500,24.7400,-209.88,16961.92,-0.000229,0.002638,0.014,0.0000,24.59,24.74,5333,5333,46,159,86,-2013,26.3700,0.1400,26.4696,59.49,23433.24,0.000007,0.005303,0.056,0.0000,26.36,26.52,4666,4666,50,176,107,-1359,26.9400,0.0200,26.9200,-40.77,20330.59,-0.000227,0.002406,0.056,0.0000,26.93,27.09,6000,6000,46,167,97
1771027938.138,282,1,18,80803.69,866.32,20960.62,4040,13000,4040,50000,798,30000,-262,25.1900,0.0800,25.4682,59.78,20218.38,-0.001161,0.003467,0.056,0.0000,25.16,0.00,262,0,49,162,90,0,24.7400,0.2000,0.0000,0.00,16972.60,0.000827,0.003114,0.014,0.0000,0.00,0.00,0,0,52,167,89,2419,26.5000,0.1400,26.3700,145.14,23840.10,0.000212,0.005178,0.056,0.0000,0.00,26.53,0,2419,52,182,109,-1359,27.0000,0.0200,26.9200,-67.95,20330.59,-0.000158,0.002332,0.056,0.0000,26.97,0.00,1359,0,46,169,97
1771027941.344,285,1,15,81807.20,1003.51,21964.13,0,13000,0,50000,0,30000,0,25.1400,0.0200,0.0000,0.00,20301.74,-0.000186,0.003414,0.056,0.0000,0.00,0.00,0,0,50,163,90,0,24.7400,0.0600,0.0000,0.00,16972.60,0.000354,0.003153,0.014,0.0000,0.00,0.00,0,0,52,167,89,0,26.5350,0.1700,0.0000,0.00,24263.42,-0.000846,0.004193,0.056,0.0000,0.00,0.00,0,0,53,182,109,0,26.9450,0.0900,0.0000,0.00,20269.44,-0.000363,0.002342,0.056,0.0000,0.00,0.00,0,0,46,174,98
1771027944.426,289,1,11,81807.20,0.00,21964.13,0,13000,0,50000,0,30000,0,25.3650,0.0100,0.0000,0.00,20301.74,0.001501,0.003484,0.056,0.0000,0.00,0.00,0,0,50,163,90,0,24.6900,0.1000,0.0000,0.00,16972.60,-0.000227,0.003013,0.014,0.0000,0.00,0.00,0,0,52,167,89,0,26.4800,0.3200,0.0000,0.00,24263.42,0.001461,0.004242,0.056,0.0000,0.00,0.00,0,0,53,182,109,0,27.0050,0.0700,0.0000,0.00,20269.44,0.000185,0.002173,0.056,0.0000,0.00,0.00,0,0,46,174,98
1771027947.887,292,1,8,81807.20,0.00,21964.13,0,13000,0,50000,0,30000,0,25.2900,0.0600,0.0000,0.00,20301.74,0.000287,0.003662,0.056,0.0000,25.24,25.40,1300,1600,50,165,90,0,24.6900,0.1000,0.0000,0.00,16972.60,0.000091,0.003020,0.014,0.0000,24.61,24.77,1300,2133,52,169,89,0,26.5150,0.3100,0.0000,0.00,24263.42,0.000578,0.004214,0.056,0.0000,26.39,26.70,1300,1866,53,184,109,0,26.8750,0.0100,0.0000,0.00,20269.44,-0.000516,0.002259,0.056,0.0000,26.83,26.98,1300,2400,46,176,98
1771027951.477,295,1,5,82144.85,337.65,22301.79,1399,13000,1399,50000,-1399,30000,0,25.1350,0.0100,0.0000,0.00,20069.69,-0.001288,0.003764,0.056,0.0000,25.04,25.20,153,1000,52,175,90,0,24.7050,0.0700,0.0000,0.00,17100.58,-0.000138,0.003099,0.014,0.0000,24.62,24.78,479,1333,53,179,89,-1399,26.4850,0.4100,26.5700,-153.94,24417.41,0.000231,0.004178,0.056,0.0000,26.27,26.68,479,1166,54,194,109,0,26.8200,0.0400,0.0000,0.00,20711.12,-0.000769,0.002264,0.056,0.0000,26.81,26.97,1500,460,47,186,98
