ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,3,2026-02-02 23:25:59.426815
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,3,2026-02-02 23:25:59.426815
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,4,2026-02-02 23:26:00.459811
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,4,2026-02-02 23:26:00.459811
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,4,2026-02-02 23:26:00.459811
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,4,2026-02-02 23:26:00.459811
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,4,2026-02-02 23:26:00.459811
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,4,2026-02-02 23:26:00.459811
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,4,2026-02-02 23:26:00.459811
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,5,2026-02-02 23:26:01.488095
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,5,2026-02-02 23:26:01.488095
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,5,2026-02-02 23:26:01.488095
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,5,2026-02-02 23:26:01.488095
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,5,2026-02-02 23:26:01.488095
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,5,2026-02-02 23:26:01.488095
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,5,2026-02-02 23:26:01.488095
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,6,2026-02-02 23:26:02.520152
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,6,2026-02-02 23:26:02.520152
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,6,2026-02-02 23:26:02.520152
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,6,2026-02-02 23:26:02.520152
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,6,2026-02-02 23:26:02.520152
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,6,2026-02-02 23:26:02.520152
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,6,2026-02-02 23:26:02.520152
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,7,2026-02-02 23:26:03.549764
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,7,2026-02-02 23:26:03.549764
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,7,2026-02-02 23:26:03.549764
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,7,2026-02-02 23:26:03.549764
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,7,2026-02-02 23:26:03.549764
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,7,2026-02-02 23:26:03.549764
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,7,2026-02-02 23:26:03.549764
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,8,2026-02-02 23:26:04.583955
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,8,2026-02-02 23:26:04.583955
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,8,2026-02-02 23:26:04.583955
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,8,2026-02-02 23:26:04.583955
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,8,2026-02-02 23:26:04.583955
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,8,2026-02-02 23:26:04.583955
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,8,2026-02-02 23:26:04.583955
NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,9,2026-02-02 23:26:05.619864
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,9,2026-02-02 23:26:05.619864
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,9,2026-02-02 23:26:05.619864
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,9,2026-02-02 23:26:05.619864
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,9,2026-02-02 23:26:05.619864
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,9,2026-02-02 23:26:05.619864
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,9,2026-02-02 23:26:05.619864
NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,10,2026-02-02 23:26:06.655507
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,10,2026-02-02 23:26:06.655507
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,10,2026-02-02 23:26:06.655507
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,10,2026-02-02 23:26:06.655507
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,10,2026-02-02 23:26:06.655507
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,10,2026-02-02 23:26:06.655507
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,10,2026-02-02 23:26:06.655507
NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,11,2026-02-02 23:26:07.686859
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,11,2026-02-02 23:26:07.686859
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,11,2026-02-02 23:26:07.686859
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,11,2026-02-02 23:26:07.686859
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,11,2026-02-02 23:26:07.686859
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,11,2026-02-02 23:26:07.686859
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,11,2026-02-02 23:26:07.686859
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,12,2026-02-02 23:26:08.720207
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,12,2026-02-02 23:26:08.720207
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,12,2026-02-02 23:26:08.720207
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,12,2026-02-02 23:26:08.720207
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,12,2026-02-02 23:26:08.720207
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,12,2026-02-02 23:26:08.720207
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,12,2026-02-02 23:26:08.720207
NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,13,2026-02-02 23:26:09.283355
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,13,2026-02-02 23:26:09.283355
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,13,2026-02-02 23:26:09.283355
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,13,2026-02-02 23:26:09.283355
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,13,2026-02-02 23:26:09.283355
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,13,2026-02-02 23:26:09.283355
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,13,2026-02-02 23:26:09.283355
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,14,2026-02-02 23:26:10.424007
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,14,2026-02-02 23:26:10.424007
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,14,2026-02-02 23:26:10.424007
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,14,2026-02-02 23:26:10.424007
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,14,2026-02-02 23:26:10.424007
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,14,2026-02-02 23:26:10.424007
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,14,2026-02-02 23:26:10.424007
NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,15,2026-02-02 23:26:11.469177
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,15,2026-02-02 23:26:11.469177
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,15,2026-02-02 23:26:11.469177
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,15,2026-02-02 23:26:11.469177
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,15,2026-02-02 23:26:11.469177
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,15,2026-02-02 23:26:11.469177
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,15,2026-02-02 23:26:11.469177
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,16,2026-02-02 23:26:12.508869
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,16,2026-02-02 23:26:12.508869
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,16,2026-02-02 23:26:12.508869
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,16,2026-02-02 23:26:12.508869
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,16,2026-02-02 23:26:12.508869
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,16,2026-02-02 23:26:12.508869
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,16,2026-02-02 23:26:12.508869
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,17,2026-02-02 23:26:13.549176
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,17,2026-02-02 23:26:13.549176
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,17,2026-02-02 23:26:13.549176
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,17,2026-02-02 23:26:13.549176
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,17,2026-02-02 23:26:13.549176
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,17,2026-02-02 23:26:13.549176
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,17,2026-02-02 23:26:13.549176
NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,18,2026-02-02 23:26:14.579412
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,18,2026-02-02 23:26:14.579412
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,18,2026-02-02 23:26:14.579412
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,18,2026-02-02 23:26:14.579412
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,18,2026-02-02 23:26:14.579412
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,18,2026-02-02 23:26:14.579412
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,18,2026-02-02 23:26:14.579412
NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,19,2026-02-02 23:26:15.610985
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,19,2026-02-02 23:26:15.610985
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,19,2026-02-02 23:26:15.610985
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,19,2026-02-02 23:26:15.610985
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,19,2026-02-02 23:26:15.610985
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,19,2026-02-02 23:26:15.610985
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,19,2026-02-02 23:26:15.610985
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,20,2026-02-02 23:26:16.649455
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,20,2026-02-02 23:26:16.649455
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,20,2026-02-02 23:26:16.649455
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,20,2026-02-02 23:26:16.649455
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,20,2026-02-02 23:26:16.649455
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,20,2026-02-02 23:26:16.649455
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,20,2026-02-02 23:26:16.649455
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,21,2026-02-02 23:26:17.681064
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,21,2026-02-02 23:26:17.681064
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,21,2026-02-02 23:26:17.681064
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,21,2026-02-02 23:26:17.681064
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,21,2026-02-02 23:26:17.681064
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,21,2026-02-02 23:26:17.681064
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,21,2026-02-02 23:26:17.681064
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,22,2026-02-02 23:26:18.715575
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,22,2026-02-02 23:26:18.715575
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,22,2026-02-02 23:26:18.715575
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,22,2026-02-02 23:26:18.715575
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,22,2026-02-02 23:26:18.715575
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,22,2026-02-02 23:26:18.715575
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,22,2026-02-02 23:26:18.715575
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,23,2026-02-02 23:26:19.754812
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,23,2026-02-02 23:26:19.754812
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,23,2026-02-02 23:26:19.754812
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,23,2026-02-02 23:26:19.754812
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,23,2026-02-02 23:26:19.754812
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,23,2026-02-02 23:26:19.754812
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,23,2026-02-02 23:26:19.754812
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,24,2026-02-02 23:26:20.791577
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,24,2026-02-02 23:26:20.791577
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,24,2026-02-02 23:26:20.791577
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,24,2026-02-02 23:26:20.791577
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,24,2026-02-02 23:26:20.791577
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,24,2026-02-02 23:26:20.791577
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,24,2026-02-02 23:26:20.791577
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,25,2026-02-02 23:26:21.349210
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,25,2026-02-02 23:26:21.349210
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,25,2026-02-02 23:26:21.349210
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,25,2026-02-02 23:26:21.349210
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,25,2026-02-02 23:26:21.349210
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,25,2026-02-02 23:26:21.349210
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,25,2026-02-02 23:26:21.349210
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,26,2026-02-02 23:26:22.458826
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,26,2026-02-02 23:26:22.458826
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,26,2026-02-02 23:26:22.458826
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,26,2026-02-02 23:26:22.458826
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,26,2026-02-02 23:26:22.458826
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,26,2026-02-02 23:26:22.458826
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,26,2026-02-02 23:26:22.458826
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,27,2026-02-02 23:26:23.487757
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,27,2026-02-02 23:26:23.487757
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,27,2026-02-02 23:26:23.487757
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,27,2026-02-02 23:26:23.487757
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,27,2026-02-02 23:26:23.487757
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,27,2026-02-02 23:26:23.487757
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,27,2026-02-02 23:26:23.487757
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,28,2026-02-02 23:26:24.546629
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,28,2026-02-02 23:26:24.546629
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,28,2026-02-02 23:26:24.546629
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,28,2026-02-02 23:26:24.546629
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,28,2026-02-02 23:26:24.546629
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,28,2026-02-02 23:26:24.546629
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,28,2026-02-02 23:26:24.546629
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,29,2026-02-02 23:26:25.591576
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,29,2026-02-02 23:26:25.591576
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,29,2026-02-02 23:26:25.591576
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,29,2026-02-02 23:26:25.591576
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,29,2026-02-02 23:26:25.591576
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,29,2026-02-02 23:26:25.591576
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,29,2026-02-02 23:26:25.591576
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,30,2026-02-02 23:26:26.634854
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,30,2026-02-02 23:26:26.634854
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,30,2026-02-02 23:26:26.634854
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,30,2026-02-02 23:26:26.634854
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,30,2026-02-02 23:26:26.634854
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,30,2026-02-02 23:26:26.634854
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,30,2026-02-02 23:26:26.634854
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,31,2026-02-02 23:26:27.680363
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,31,2026-02-02 23:26:27.680363
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,31,2026-02-02 23:26:27.680363
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,31,2026-02-02 23:26:27.680363
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,31,2026-02-02 23:26:27.680363
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,31,2026-02-02 23:26:27.680363
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,31,2026-02-02 23:26:27.680363
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,32,2026-02-02 23:26:28.730310
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,32,2026-02-02 23:26:28.730310
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,32,2026-02-02 23:26:28.730310
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,32,2026-02-02 23:26:28.730310
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,32,2026-02-02 23:26:28.730310
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,32,2026-02-02 23:26:28.730310
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,32,2026-02-02 23:26:28.730310
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,33,2026-02-02 23:26:29.767347
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,33,2026-02-02 23:26:29.767347
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,33,2026-02-02 23:26:29.767347
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,33,2026-02-02 23:26:29.767347
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,33,2026-02-02 23:26:29.767347
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,33,2026-02-02 23:26:29.767347
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,33,2026-02-02 23:26:29.767347
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,34,2026-02-02 23:26:30.805186
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,34,2026-02-02 23:26:30.805186
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,34,2026-02-02 23:26:30.805186
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,34,2026-02-02 23:26:30.805186
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,34,2026-02-02 23:26:30.805186
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,34,2026-02-02 23:26:30.805186
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,34,2026-02-02 23:26:30.805186
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,35,2026-02-02 23:26:31.914103
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,35,2026-02-02 23:26:31.914103
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,35,2026-02-02 23:26:31.914103
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,35,2026-02-02 23:26:31.914103
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,35,2026-02-02 23:26:31.914103
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,35,2026-02-02 23:26:31.914103
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,35,2026-02-02 23:26:31.914103
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,36,2026-02-02 23:26:32.469461
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,36,2026-02-02 23:26:32.469461
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,36,2026-02-02 23:26:32.469461
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,36,2026-02-02 23:26:32.469461
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,36,2026-02-02 23:26:32.469461
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,36,2026-02-02 23:26:32.469461
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,36,2026-02-02 23:26:32.469461
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,37,2026-02-02 23:26:33.572418
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,37,2026-02-02 23:26:33.572418
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,37,2026-02-02 23:26:33.572418
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,37,2026-02-02 23:26:33.572418
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,37,2026-02-02 23:26:33.572418
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,37,2026-02-02 23:26:33.572418
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,37,2026-02-02 23:26:33.572418
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,38,2026-02-02 23:26:34.599025
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-02 23:26:34.599025
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-02 23:26:34.599025
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-02 23:26:34.599025
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-02 23:26:34.599025
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-02 23:26:34.599025
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-02 23:26:34.599025
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,39,2026-02-02 23:26:35.630875,4.0,1.0,38.0,,FACTORY TENDER REPORT,There is increased speculation of large sized factory tenders to SELL electricity into the local market.
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,39,2026-02-02 23:26:35.630875,,,,,,
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,39,2026-02-02 23:26:35.630875,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,39,2026-02-02 23:26:35.630875,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,39,2026-02-02 23:26:35.630875,,,,,,
