news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-P,SELL_GIOT-P
,,,,,,6,2026-02-01 02:59:04.213633,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,6,2026-02-01 02:59:04.213633,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,7,2026-02-01 02:59:05.257346,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",7,2026-02-01 02:59:05.257346,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,7,2026-02-01 02:59:05.257346,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,7,2026-02-01 02:59:05.257346,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,7,2026-02-01 02:59:05.257346,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,7,2026-02-01 02:59:05.257346,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,7,2026-02-01 02:59:05.257346,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,8,2026-02-01 02:59:06.293507,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",8,2026-02-01 02:59:06.293507,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,8,2026-02-01 02:59:06.293507,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,8,2026-02-01 02:59:06.293507,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,8,2026-02-01 02:59:06.293507,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,8,2026-02-01 02:59:06.293507,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,8,2026-02-01 02:59:06.293507,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,9,2026-02-01 02:59:07.323771,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",9,2026-02-01 02:59:07.323771,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,9,2026-02-01 02:59:07.323771,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 02:59:07.323771,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 02:59:07.323771,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 02:59:07.323771,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 02:59:07.323771,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,10,2026-02-01 02:59:08.355203,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",10,2026-02-01 02:59:08.355203,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,10,2026-02-01 02:59:08.355203,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 02:59:08.355203,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 02:59:08.355203,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 02:59:08.355203,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 02:59:08.355203,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,11,2026-02-01 02:59:09.383909,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",11,2026-02-01 02:59:09.383909,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,11,2026-02-01 02:59:09.383909,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 02:59:09.383909,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 02:59:09.383909,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 02:59:09.383909,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 02:59:09.383909,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,12,2026-02-01 02:59:10.418610,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",12,2026-02-01 02:59:10.418610,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,12,2026-02-01 02:59:10.418610,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,12,2026-02-01 02:59:10.418610,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,12,2026-02-01 02:59:10.418610,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,12,2026-02-01 02:59:10.418610,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,12,2026-02-01 02:59:10.418610,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,13,2026-02-01 02:59:11.443311,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",13,2026-02-01 02:59:11.443311,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,13,2026-02-01 02:59:11.443311,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,13,2026-02-01 02:59:11.443311,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,13,2026-02-01 02:59:11.443311,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,13,2026-02-01 02:59:11.443311,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,13,2026-02-01 02:59:11.443311,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,14,2026-02-01 02:59:12.488339,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",14,2026-02-01 02:59:12.488339,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,14,2026-02-01 02:59:12.488339,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,14,2026-02-01 02:59:12.488339,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,14,2026-02-01 02:59:12.488339,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,14,2026-02-01 02:59:12.488339,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,14,2026-02-01 02:59:12.488339,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,15,2026-02-01 02:59:13.514887,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",15,2026-02-01 02:59:13.514887,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,15,2026-02-01 02:59:13.514887,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,15,2026-02-01 02:59:13.514887,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,15,2026-02-01 02:59:13.514887,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,15,2026-02-01 02:59:13.514887,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,15,2026-02-01 02:59:13.514887,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,16,2026-02-01 02:59:14.543220,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",16,2026-02-01 02:59:14.543220,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,16,2026-02-01 02:59:14.543220,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,16,2026-02-01 02:59:14.543220,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,16,2026-02-01 02:59:14.543220,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,16,2026-02-01 02:59:14.543220,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,16,2026-02-01 02:59:14.543220,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,17,2026-02-01 02:59:15.567777,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",17,2026-02-01 02:59:15.567777,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,17,2026-02-01 02:59:15.567777,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,17,2026-02-01 02:59:15.567777,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,17,2026-02-01 02:59:15.567777,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,17,2026-02-01 02:59:15.567777,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,17,2026-02-01 02:59:15.567777,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,18,2026-02-01 02:59:16.603083,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",18,2026-02-01 02:59:16.603083,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,18,2026-02-01 02:59:16.603083,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,18,2026-02-01 02:59:16.603083,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,18,2026-02-01 02:59:16.603083,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,18,2026-02-01 02:59:16.603083,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,18,2026-02-01 02:59:16.603083,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,19,2026-02-01 02:59:17.633254,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",19,2026-02-01 02:59:17.633254,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,19,2026-02-01 02:59:17.633254,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,19,2026-02-01 02:59:17.633254,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,19,2026-02-01 02:59:17.633254,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,19,2026-02-01 02:59:17.633254,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,19,2026-02-01 02:59:17.633254,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,20,2026-02-01 02:59:18.666508,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",20,2026-02-01 02:59:18.666508,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,20,2026-02-01 02:59:18.666508,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 02:59:18.666508,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 02:59:18.666508,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 02:59:18.666508,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 02:59:18.666508,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,21,2026-02-01 02:59:19.705175,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",21,2026-02-01 02:59:19.705175,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,21,2026-02-01 02:59:19.705175,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 02:59:19.705175,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 02:59:19.705175,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 02:59:19.705175,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 02:59:19.705175,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,22,2026-02-01 02:59:20.745907,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",22,2026-02-01 02:59:20.745907,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,22,2026-02-01 02:59:20.745907,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 02:59:20.745907,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 02:59:20.745907,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 02:59:20.745907,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 02:59:20.745907,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,24,2026-02-01 02:59:21.889043,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",24,2026-02-01 02:59:21.889043,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,24,2026-02-01 02:59:21.889043,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 02:59:21.889043,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 02:59:21.889043,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 02:59:21.889043,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 02:59:21.889043,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,25,2026-02-01 02:59:22.926531,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",25,2026-02-01 02:59:22.926531,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,25,2026-02-01 02:59:22.926531,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 02:59:22.926531,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 02:59:22.926531,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 02:59:22.926531,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 02:59:22.926531,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,26,2026-02-01 02:59:24.003093,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",26,2026-02-01 02:59:24.003093,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,26,2026-02-01 02:59:24.003093,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 02:59:24.003093,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 02:59:24.003093,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 02:59:24.003093,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 02:59:24.003093,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,27,2026-02-01 02:59:25.036171,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",27,2026-02-01 02:59:25.036171,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,27,2026-02-01 02:59:25.036171,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 02:59:25.036171,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 02:59:25.036171,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 02:59:25.036171,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 02:59:25.036171,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,28,2026-02-01 02:59:26.070463,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",28,2026-02-01 02:59:26.070463,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,28,2026-02-01 02:59:26.070463,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,28,2026-02-01 02:59:26.070463,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,28,2026-02-01 02:59:26.070463,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,28,2026-02-01 02:59:26.070463,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,28,2026-02-01 02:59:26.070463,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,29,2026-02-01 02:59:27.096043,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",29,2026-02-01 02:59:27.096043,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,29,2026-02-01 02:59:27.096043,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,29,2026-02-01 02:59:27.096043,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,29,2026-02-01 02:59:27.096043,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,29,2026-02-01 02:59:27.096043,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,29,2026-02-01 02:59:27.096043,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,30,2026-02-01 02:59:28.133475,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",30,2026-02-01 02:59:28.133475,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,30,2026-02-01 02:59:28.133475,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,30,2026-02-01 02:59:28.133475,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,30,2026-02-01 02:59:28.133475,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,30,2026-02-01 02:59:28.133475,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,30,2026-02-01 02:59:28.133475,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,31,2026-02-01 02:59:29.166839,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",31,2026-02-01 02:59:29.166839,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,31,2026-02-01 02:59:29.166839,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,31,2026-02-01 02:59:29.166839,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,31,2026-02-01 02:59:29.166839,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,31,2026-02-01 02:59:29.166839,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,31,2026-02-01 02:59:29.166839,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,32,2026-02-01 02:59:30.198579,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",32,2026-02-01 02:59:30.198579,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,32,2026-02-01 02:59:30.198579,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,32,2026-02-01 02:59:30.198579,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,32,2026-02-01 02:59:30.198579,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,32,2026-02-01 02:59:30.198579,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,32,2026-02-01 02:59:30.198579,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,33,2026-02-01 02:59:31.228923,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",33,2026-02-01 02:59:31.228923,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,33,2026-02-01 02:59:31.228923,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,33,2026-02-01 02:59:31.228923,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,33,2026-02-01 02:59:31.228923,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,33,2026-02-01 02:59:31.228923,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,33,2026-02-01 02:59:31.228923,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,34,2026-02-01 02:59:32.259748,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
