ticker,last_price,bid_price,ask_price,SELL_CITY-T2,SELL_ANON,BUY_CITY-D,BUY_CITY-T1,SELL_CITY-D,BUY_CITY-P,SELL_CITY-T1,BUY_ANON,SELL_CITY-P,tick,timestamp
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,51,2026-02-02 23:46:17.804187
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,51,2026-02-02 23:46:17.804187
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,51,2026-02-02 23:46:17.804187
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,51,2026-02-02 23:46:17.804187
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,52,2026-02-02 23:46:18.832607
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,52,2026-02-02 23:46:18.832607
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,52,2026-02-02 23:46:18.832607
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,52,2026-02-02 23:46:18.832607
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,52,2026-02-02 23:46:18.832607
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,52,2026-02-02 23:46:18.832607
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,52,2026-02-02 23:46:18.832607
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,53,2026-02-02 23:46:19.871621
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,53,2026-02-02 23:46:19.871621
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,53,2026-02-02 23:46:19.871621
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,53,2026-02-02 23:46:19.871621
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,53,2026-02-02 23:46:19.871621
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,53,2026-02-02 23:46:19.871621
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,53,2026-02-02 23:46:19.871621
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,54,2026-02-02 23:46:20.910871
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,54,2026-02-02 23:46:20.910871
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,54,2026-02-02 23:46:20.910871
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,54,2026-02-02 23:46:20.910871
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,54,2026-02-02 23:46:20.910871
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,54,2026-02-02 23:46:20.910871
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,54,2026-02-02 23:46:20.910871
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,55,2026-02-02 23:46:21.948185
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,55,2026-02-02 23:46:21.948185
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,55,2026-02-02 23:46:21.948185
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,55,2026-02-02 23:46:21.948185
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,55,2026-02-02 23:46:21.948185
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,55,2026-02-02 23:46:21.948185
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,55,2026-02-02 23:46:21.948185
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,56,2026-02-02 23:46:22.981590
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,56,2026-02-02 23:46:22.981590
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,56,2026-02-02 23:46:22.981590
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,56,2026-02-02 23:46:22.981590
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,56,2026-02-02 23:46:22.981590
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,56,2026-02-02 23:46:22.981590
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,56,2026-02-02 23:46:22.981590
NG,2.32,2.3,2.34,800000.0,800000.0,0,0,0,0,0,0,0,57,2026-02-02 23:46:24.013093
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,57,2026-02-02 23:46:24.013093
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,57,2026-02-02 23:46:24.013093
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,57,2026-02-02 23:46:24.013093
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,57,2026-02-02 23:46:24.013093
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,57,2026-02-02 23:46:24.013093
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,57,2026-02-02 23:46:24.013093
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,58,2026-02-02 23:46:25.062220
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,58,2026-02-02 23:46:25.062220
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,58,2026-02-02 23:46:25.062220
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,58,2026-02-02 23:46:25.062220
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,58,2026-02-02 23:46:25.062220
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,58,2026-02-02 23:46:25.062220
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,58,2026-02-02 23:46:25.062220
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,59,2026-02-02 23:46:25.673830
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,59,2026-02-02 23:46:25.673830
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,59,2026-02-02 23:46:25.673830
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,59,2026-02-02 23:46:25.673830
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,59,2026-02-02 23:46:25.673830
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,59,2026-02-02 23:46:25.673830
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,59,2026-02-02 23:46:25.673830
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,60,2026-02-02 23:46:26.804065
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,60,2026-02-02 23:46:26.804065
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,60,2026-02-02 23:46:26.804065
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,60,2026-02-02 23:46:26.804065
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,60,2026-02-02 23:46:26.804065
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,60,2026-02-02 23:46:26.804065
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,60,2026-02-02 23:46:26.804065
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,61,2026-02-02 23:46:27.843778
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,61,2026-02-02 23:46:27.843778
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,61,2026-02-02 23:46:27.843778
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,61,2026-02-02 23:46:27.843778
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,61,2026-02-02 23:46:27.843778
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,61,2026-02-02 23:46:27.843778
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,61,2026-02-02 23:46:27.843778
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,62,2026-02-02 23:46:28.872032
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,62,2026-02-02 23:46:28.872032
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,62,2026-02-02 23:46:28.872032
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,62,2026-02-02 23:46:28.872032
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,62,2026-02-02 23:46:28.872032
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,62,2026-02-02 23:46:28.872032
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,62,2026-02-02 23:46:28.872032
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,63,2026-02-02 23:46:29.902900
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,63,2026-02-02 23:46:29.902900
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,63,2026-02-02 23:46:29.902900
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,63,2026-02-02 23:46:29.902900
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,63,2026-02-02 23:46:29.902900
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,63,2026-02-02 23:46:29.902900
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,63,2026-02-02 23:46:29.902900
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,64,2026-02-02 23:46:30.942940
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,64,2026-02-02 23:46:30.942940
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,64,2026-02-02 23:46:30.942940
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,64,2026-02-02 23:46:30.942940
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,64,2026-02-02 23:46:30.942940
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,64,2026-02-02 23:46:30.942940
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,64,2026-02-02 23:46:30.942940
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,65,2026-02-02 23:46:31.983148
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,65,2026-02-02 23:46:31.983148
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,65,2026-02-02 23:46:31.983148
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,65,2026-02-02 23:46:31.983148
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,65,2026-02-02 23:46:31.983148
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,65,2026-02-02 23:46:31.983148
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,65,2026-02-02 23:46:31.983148
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,66,2026-02-02 23:46:33.017925
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,66,2026-02-02 23:46:33.017925
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,66,2026-02-02 23:46:33.017925
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,66,2026-02-02 23:46:33.017925
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,66,2026-02-02 23:46:33.017925
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,66,2026-02-02 23:46:33.017925
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,66,2026-02-02 23:46:33.017925
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,67,2026-02-02 23:46:34.051552
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,67,2026-02-02 23:46:34.051552
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,67,2026-02-02 23:46:34.051552
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,67,2026-02-02 23:46:34.051552
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,67,2026-02-02 23:46:34.051552
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,67,2026-02-02 23:46:34.051552
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,67,2026-02-02 23:46:34.051552
NG,2.32,2.3,2.34,800000.0,800000.0,0,0,0,0,0,0,0,68,2026-02-02 23:46:35.083740
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,68,2026-02-02 23:46:35.083740
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,68,2026-02-02 23:46:35.083740
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,68,2026-02-02 23:46:35.083740
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,68,2026-02-02 23:46:35.083740
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,68,2026-02-02 23:46:35.083740
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,68,2026-02-02 23:46:35.083740
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,69,2026-02-02 23:46:36.122705
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,69,2026-02-02 23:46:36.122705
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,69,2026-02-02 23:46:36.122705
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,69,2026-02-02 23:46:36.122705
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,69,2026-02-02 23:46:36.122705
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,69,2026-02-02 23:46:36.122705
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,69,2026-02-02 23:46:36.122705
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,70,2026-02-02 23:46:36.705634
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,70,2026-02-02 23:46:36.705634
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-02 23:46:36.705634
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-02 23:46:36.705634
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-02 23:46:36.705634
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-02 23:46:36.705634
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-02 23:46:36.705634
NG,2.32,2.3,2.34,800000.0,800000.0,0,0,0,0,0,0,0,71,2026-02-02 23:46:37.807988
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,71,2026-02-02 23:46:37.807988
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,71,2026-02-02 23:46:37.807988
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,71,2026-02-02 23:46:37.807988
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,71,2026-02-02 23:46:37.807988
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,71,2026-02-02 23:46:37.807988
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,71,2026-02-02 23:46:37.807988
NG,2.33,2.31,2.35,800000.0,800000.0,0,0,0,0,0,0,0,72,2026-02-02 23:46:38.839819
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,72,2026-02-02 23:46:38.839819
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,72,2026-02-02 23:46:38.839819
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,72,2026-02-02 23:46:38.839819
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,72,2026-02-02 23:46:38.839819
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,72,2026-02-02 23:46:38.839819
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,72,2026-02-02 23:46:38.839819
NG,2.34,2.32,2.36,800000.0,800000.0,0,0,0,0,0,0,0,73,2026-02-02 23:46:39.867767
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,73,2026-02-02 23:46:39.867767
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,73,2026-02-02 23:46:39.867767
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,73,2026-02-02 23:46:39.867767
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,73,2026-02-02 23:46:39.867767
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,73,2026-02-02 23:46:39.867767
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,73,2026-02-02 23:46:39.867767
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,0,74,2026-02-02 23:46:40.898896
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,74,2026-02-02 23:46:40.898896
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,74,2026-02-02 23:46:40.898896
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,74,2026-02-02 23:46:40.898896
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,74,2026-02-02 23:46:40.898896
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,74,2026-02-02 23:46:40.898896
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,74,2026-02-02 23:46:40.898896
NG,2.35,2.33,2.37,800000.0,800000.0,0,0,0,0,0,0,0,75,2026-02-02 23:46:41.928297
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,75,2026-02-02 23:46:41.928297
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,75,2026-02-02 23:46:41.928297
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,75,2026-02-02 23:46:41.928297
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,75,2026-02-02 23:46:41.928297
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,75,2026-02-02 23:46:41.928297
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,75,2026-02-02 23:46:41.928297
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,0,76,2026-02-02 23:46:42.962737
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,76,2026-02-02 23:46:42.962737
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,76,2026-02-02 23:46:42.962737
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,76,2026-02-02 23:46:42.962737
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,76,2026-02-02 23:46:42.962737
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,76,2026-02-02 23:46:42.962737
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,76,2026-02-02 23:46:42.962737
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,0,77,2026-02-02 23:46:43.998252
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,77,2026-02-02 23:46:43.998252
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,77,2026-02-02 23:46:43.998252
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,77,2026-02-02 23:46:43.998252
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,77,2026-02-02 23:46:43.998252
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,77,2026-02-02 23:46:43.998252
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,77,2026-02-02 23:46:43.998252
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,0,78,2026-02-02 23:46:45.033678
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,78,2026-02-02 23:46:45.033678
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,78,2026-02-02 23:46:45.033678
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,78,2026-02-02 23:46:45.033678
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,78,2026-02-02 23:46:45.033678
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,78,2026-02-02 23:46:45.033678
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,78,2026-02-02 23:46:45.033678
NG,2.35,2.33,2.37,800000.0,800000.0,0,0,0,0,0,0,0,79,2026-02-02 23:46:46.065356
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,79,2026-02-02 23:46:46.065356
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,79,2026-02-02 23:46:46.065356
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,79,2026-02-02 23:46:46.065356
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,79,2026-02-02 23:46:46.065356
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,79,2026-02-02 23:46:46.065356
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,79,2026-02-02 23:46:46.065356
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,0,80,2026-02-02 23:46:47.098296
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,80,2026-02-02 23:46:47.098296
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,80,2026-02-02 23:46:47.098296
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,80,2026-02-02 23:46:47.098296
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,80,2026-02-02 23:46:47.098296
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,80,2026-02-02 23:46:47.098296
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,80,2026-02-02 23:46:47.098296
NG,2.37,2.35,2.39,800000.0,800000.0,0,0,0,0,0,0,0,81,2026-02-02 23:46:48.123112
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,81,2026-02-02 23:46:48.123112
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,81,2026-02-02 23:46:48.123112
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,81,2026-02-02 23:46:48.123112
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,81,2026-02-02 23:46:48.123112
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,81,2026-02-02 23:46:48.123112
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,81,2026-02-02 23:46:48.123112
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,0,82,2026-02-02 23:46:49.150214
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,82,2026-02-02 23:46:49.150214
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,82,2026-02-02 23:46:49.150214
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,82,2026-02-02 23:46:49.150214
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,82,2026-02-02 23:46:49.150214
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,82,2026-02-02 23:46:49.150214
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,82,2026-02-02 23:46:49.150214
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,0,83,2026-02-02 23:46:50.184329
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,83,2026-02-02 23:46:50.184329
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,83,2026-02-02 23:46:50.184329
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,83,2026-02-02 23:46:50.184329
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,83,2026-02-02 23:46:50.184329
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,83,2026-02-02 23:46:50.184329
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,83,2026-02-02 23:46:50.184329
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,0,84,2026-02-02 23:46:51.222610
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,84,2026-02-02 23:46:51.222610
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,84,2026-02-02 23:46:51.222610
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,84,2026-02-02 23:46:51.222610
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,84,2026-02-02 23:46:51.222610
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,84,2026-02-02 23:46:51.222610
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,84,2026-02-02 23:46:51.222610
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,0,85,2026-02-02 23:46:51.796602
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,85,2026-02-02 23:46:51.796602
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,85,2026-02-02 23:46:51.796602
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,85,2026-02-02 23:46:51.796602
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,85,2026-02-02 23:46:51.796602
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,85,2026-02-02 23:46:51.796602
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,85,2026-02-02 23:46:51.796602
NG,2.37,2.35,2.39,800000.0,800000.0,0,0,0,0,0,0,0,86,2026-02-02 23:46:52.883731
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,86,2026-02-02 23:46:52.883731
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,86,2026-02-02 23:46:52.883731
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,86,2026-02-02 23:46:52.883731
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,86,2026-02-02 23:46:52.883731
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,86,2026-02-02 23:46:52.883731
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,86,2026-02-02 23:46:52.883731
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,0,87,2026-02-02 23:46:53.916607
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,87,2026-02-02 23:46:53.916607
