news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_CHUL-P,SELL_CHUL-T1,BUY_CHUL-T1
,,,,,,2,2026-02-01 23:50:43.293064,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,3,2026-02-01 23:50:44.323540,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",3,2026-02-01 23:50:44.323540,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,3,2026-02-01 23:50:44.323540,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,3,2026-02-01 23:50:44.323540,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,3,2026-02-01 23:50:44.323540,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,3,2026-02-01 23:50:44.323540,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,3,2026-02-01 23:50:44.323540,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,4,2026-02-01 23:50:45.348551,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",4,2026-02-01 23:50:45.348551,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,4,2026-02-01 23:50:45.348551,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,4,2026-02-01 23:50:45.348551,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,4,2026-02-01 23:50:45.348551,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,4,2026-02-01 23:50:45.348551,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,4,2026-02-01 23:50:45.348551,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,5,2026-02-01 23:50:46.371412,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",5,2026-02-01 23:50:46.371412,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,5,2026-02-01 23:50:46.371412,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,5,2026-02-01 23:50:46.371412,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,5,2026-02-01 23:50:46.371412,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,5,2026-02-01 23:50:46.371412,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,5,2026-02-01 23:50:46.371412,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,6,2026-02-01 23:50:47.397419,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",6,2026-02-01 23:50:47.397419,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,6,2026-02-01 23:50:47.397419,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,6,2026-02-01 23:50:47.397419,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,6,2026-02-01 23:50:47.397419,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,6,2026-02-01 23:50:47.397419,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,6,2026-02-01 23:50:47.397419,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,7,2026-02-01 23:50:48.427763,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",7,2026-02-01 23:50:48.427763,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,7,2026-02-01 23:50:48.427763,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,7,2026-02-01 23:50:48.427763,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,7,2026-02-01 23:50:48.427763,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,7,2026-02-01 23:50:48.427763,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,7,2026-02-01 23:50:48.427763,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,8,2026-02-01 23:50:49.447973,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",8,2026-02-01 23:50:49.447973,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,8,2026-02-01 23:50:49.447973,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,8,2026-02-01 23:50:49.447973,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,8,2026-02-01 23:50:49.447973,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,8,2026-02-01 23:50:49.447973,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,8,2026-02-01 23:50:49.447973,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,9,2026-02-01 23:50:50.478725,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",9,2026-02-01 23:50:50.478725,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,9,2026-02-01 23:50:50.478725,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,9,2026-02-01 23:50:50.478725,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,9,2026-02-01 23:50:50.478725,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,9,2026-02-01 23:50:50.478725,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,9,2026-02-01 23:50:50.478725,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,10,2026-02-01 23:50:51.512761,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",10,2026-02-01 23:50:51.512761,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,10,2026-02-01 23:50:51.512761,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,10,2026-02-01 23:50:51.512761,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,10,2026-02-01 23:50:51.512761,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,10,2026-02-01 23:50:51.512761,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,10,2026-02-01 23:50:51.512761,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,11,2026-02-01 23:50:52.542778,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",11,2026-02-01 23:50:52.542778,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,11,2026-02-01 23:50:52.542778,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,11,2026-02-01 23:50:52.542778,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,11,2026-02-01 23:50:52.542778,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,11,2026-02-01 23:50:52.542778,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,11,2026-02-01 23:50:52.542778,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,12,2026-02-01 23:50:53.571551,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",12,2026-02-01 23:50:53.571551,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,12,2026-02-01 23:50:53.571551,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,12,2026-02-01 23:50:53.571551,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,12,2026-02-01 23:50:53.571551,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,12,2026-02-01 23:50:53.571551,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,12,2026-02-01 23:50:53.571551,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,13,2026-02-01 23:50:54.610899,NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",13,2026-02-01 23:50:54.610899,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,13,2026-02-01 23:50:54.610899,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,13,2026-02-01 23:50:54.610899,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,13,2026-02-01 23:50:54.610899,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,13,2026-02-01 23:50:54.610899,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,13,2026-02-01 23:50:54.610899,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,15,2026-02-01 23:50:55.661381,NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",15,2026-02-01 23:50:55.661381,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,15,2026-02-01 23:50:55.661381,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,15,2026-02-01 23:50:55.661381,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,15,2026-02-01 23:50:55.661381,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,15,2026-02-01 23:50:55.661381,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,15,2026-02-01 23:50:55.661381,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,16,2026-02-01 23:50:56.687584,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",16,2026-02-01 23:50:56.687584,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,16,2026-02-01 23:50:56.687584,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,16,2026-02-01 23:50:56.687584,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,16,2026-02-01 23:50:56.687584,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,16,2026-02-01 23:50:56.687584,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,16,2026-02-01 23:50:56.687584,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,17,2026-02-01 23:50:57.727382,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",17,2026-02-01 23:50:57.727382,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,17,2026-02-01 23:50:57.727382,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,17,2026-02-01 23:50:57.727382,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,17,2026-02-01 23:50:57.727382,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,17,2026-02-01 23:50:57.727382,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,17,2026-02-01 23:50:57.727382,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,18,2026-02-01 23:50:58.763914,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",18,2026-02-01 23:50:58.763914,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,18,2026-02-01 23:50:58.763914,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,18,2026-02-01 23:50:58.763914,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,18,2026-02-01 23:50:58.763914,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,18,2026-02-01 23:50:58.763914,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,18,2026-02-01 23:50:58.763914,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,19,2026-02-01 23:50:59.797489,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",19,2026-02-01 23:50:59.797489,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,19,2026-02-01 23:50:59.797489,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,19,2026-02-01 23:50:59.797489,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,19,2026-02-01 23:50:59.797489,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,19,2026-02-01 23:50:59.797489,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,19,2026-02-01 23:50:59.797489,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,20,2026-02-01 23:51:00.829727,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",20,2026-02-01 23:51:00.829727,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,20,2026-02-01 23:51:00.829727,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,20,2026-02-01 23:51:00.829727,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,20,2026-02-01 23:51:00.829727,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,20,2026-02-01 23:51:00.829727,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,20,2026-02-01 23:51:00.829727,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,21,2026-02-01 23:51:01.863979,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",21,2026-02-01 23:51:01.863979,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,21,2026-02-01 23:51:01.863979,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,21,2026-02-01 23:51:01.863979,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,21,2026-02-01 23:51:01.863979,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,21,2026-02-01 23:51:01.863979,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,21,2026-02-01 23:51:01.863979,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,22,2026-02-01 23:51:02.898182,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",22,2026-02-01 23:51:02.898182,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,22,2026-02-01 23:51:02.898182,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,22,2026-02-01 23:51:02.898182,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,22,2026-02-01 23:51:02.898182,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,22,2026-02-01 23:51:02.898182,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,22,2026-02-01 23:51:02.898182,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,23,2026-02-01 23:51:03.931142,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",23,2026-02-01 23:51:03.931142,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,23,2026-02-01 23:51:03.931142,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,23,2026-02-01 23:51:03.931142,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,23,2026-02-01 23:51:03.931142,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,23,2026-02-01 23:51:03.931142,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,23,2026-02-01 23:51:03.931142,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,24,2026-02-01 23:51:04.964483,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",24,2026-02-01 23:51:04.964483,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,24,2026-02-01 23:51:04.964483,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,24,2026-02-01 23:51:04.964483,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,24,2026-02-01 23:51:04.964483,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,24,2026-02-01 23:51:04.964483,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,24,2026-02-01 23:51:04.964483,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,25,2026-02-01 23:51:05.996745,NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",25,2026-02-01 23:51:05.996745,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,25,2026-02-01 23:51:05.996745,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,25,2026-02-01 23:51:05.996745,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,25,2026-02-01 23:51:05.996745,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,25,2026-02-01 23:51:05.996745,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,25,2026-02-01 23:51:05.996745,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,26,2026-02-01 23:51:07.032135,NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",26,2026-02-01 23:51:07.032135,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,26,2026-02-01 23:51:07.032135,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,26,2026-02-01 23:51:07.032135,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,26,2026-02-01 23:51:07.032135,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,26,2026-02-01 23:51:07.032135,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,26,2026-02-01 23:51:07.032135,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,27,2026-02-01 23:51:08.063338,NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",27,2026-02-01 23:51:08.063338,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,27,2026-02-01 23:51:08.063338,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,27,2026-02-01 23:51:08.063338,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,27,2026-02-01 23:51:08.063338,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,27,2026-02-01 23:51:08.063338,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,27,2026-02-01 23:51:08.063338,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,28,2026-02-01 23:51:09.097906,NG,2.19,2.15,2.19,800000.0,800000.0,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",28,2026-02-01 23:51:09.097906,ELEC-day2,0.0,0.0,0.0,,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,28,2026-02-01 23:51:09.097906,ELEC-day3,0.0,0.0,0.0,,,,0,0
,,,,,,28,2026-02-01 23:51:09.097906,ELEC-day4,0.0,0.0,0.0,,,,0,0
,,,,,,28,2026-02-01 23:51:09.097906,ELEC-day5,0.0,0.0,0.0,,,,0,0
,,,,,,28,2026-02-01 23:51:09.097906,ELEC-day6,0.0,0.0,0.0,,,,0,0
,,,,,,28,2026-02-01 23:51:09.097906,ELEC-F,0.0,0.0,100.0,,,20.0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,29,2026-02-01 23:51:10.117126,NG,2.16,2.14,2.18,800000.0,800000.0,,,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",29,2026-02-01 23:51:10.117126,ELEC-day2,0.0,0.0,0.0,,,,,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,29,2026-02-01 23:51:10.117126,ELEC-day3,0.0,0.0,0.0,,,,,0
,,,,,,29,2026-02-01 23:51:10.117126,ELEC-day4,0.0,0.0,0.0,,,,,0
,,,,,,29,2026-02-01 23:51:10.117126,ELEC-day5,0.0,0.0,0.0,,,,,0
,,,,,,29,2026-02-01 23:51:10.117126,ELEC-day6,0.0,0.0,0.0,,,,,0
,,,,,,29,2026-02-01 23:51:10.117126,ELEC-F,0.0,1.0,100.0,,,10.0,30.0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,30,2026-02-01 23:51:11.146705,NG,2.16,2.14,2.18,800000.0,800000.0,,,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",30,2026-02-01 23:51:11.146705,ELEC-day2,0.0,0.0,0.0,,,,,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,30,2026-02-01 23:51:11.146705,ELEC-day3,0.0,0.0,0.0,,,,,0
,,,,,,30,2026-02-01 23:51:11.146705,ELEC-day4,0.0,0.0,0.0,,,,,0
,,,,,,30,2026-02-01 23:51:11.146705,ELEC-day5,0.0,0.0,0.0,,,,,0
,,,,,,30,2026-02-01 23:51:11.146705,ELEC-day6,0.0,0.0,0.0,,,,,0
,,,,,,30,2026-02-01 23:51:11.146705,ELEC-F,0.0,1.0,100.0,,,30.0,30.0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,31,2026-02-01 23:51:12.182061,NG,2.17,2.15,2.19,800000.0,800000.0,,,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",31,2026-02-01 23:51:12.182061,ELEC-day2,0.0,0.0,0.0,,,,,0
