news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_GIOT-P,BUY_LUIS-T1,BUY_GIOT-P,SELL_LUIS-T1
,,,,,,4,2026-02-01 03:31:37.936562,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,5,2026-02-01 03:31:38.973250,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",5,2026-02-01 03:31:38.973250,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,5,2026-02-01 03:31:38.973250,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,5,2026-02-01 03:31:38.973250,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,5,2026-02-01 03:31:38.973250,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,5,2026-02-01 03:31:38.973250,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,5,2026-02-01 03:31:38.973250,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,6,2026-02-01 03:31:40.008132,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",6,2026-02-01 03:31:40.008132,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,6,2026-02-01 03:31:40.008132,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,6,2026-02-01 03:31:40.008132,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,6,2026-02-01 03:31:40.008132,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,6,2026-02-01 03:31:40.008132,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,6,2026-02-01 03:31:40.008132,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,7,2026-02-01 03:31:41.038378,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",7,2026-02-01 03:31:41.038378,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,7,2026-02-01 03:31:41.038378,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,7,2026-02-01 03:31:41.038378,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,7,2026-02-01 03:31:41.038378,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,7,2026-02-01 03:31:41.038378,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,7,2026-02-01 03:31:41.038378,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,8,2026-02-01 03:31:42.074455,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",8,2026-02-01 03:31:42.074455,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,8,2026-02-01 03:31:42.074455,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,8,2026-02-01 03:31:42.074455,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,8,2026-02-01 03:31:42.074455,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,8,2026-02-01 03:31:42.074455,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,8,2026-02-01 03:31:42.074455,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,9,2026-02-01 03:31:43.104876,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",9,2026-02-01 03:31:43.104876,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,9,2026-02-01 03:31:43.104876,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,9,2026-02-01 03:31:43.104876,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,9,2026-02-01 03:31:43.104876,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,9,2026-02-01 03:31:43.104876,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,9,2026-02-01 03:31:43.104876,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,10,2026-02-01 03:31:44.142513,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",10,2026-02-01 03:31:44.142513,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,10,2026-02-01 03:31:44.142513,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,10,2026-02-01 03:31:44.142513,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,10,2026-02-01 03:31:44.142513,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,10,2026-02-01 03:31:44.142513,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,10,2026-02-01 03:31:44.142513,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,11,2026-02-01 03:31:45.177217,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",11,2026-02-01 03:31:45.177217,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,11,2026-02-01 03:31:45.177217,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,11,2026-02-01 03:31:45.177217,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,11,2026-02-01 03:31:45.177217,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,11,2026-02-01 03:31:45.177217,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,11,2026-02-01 03:31:45.177217,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,12,2026-02-01 03:31:46.214343,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",12,2026-02-01 03:31:46.214343,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,12,2026-02-01 03:31:46.214343,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,12,2026-02-01 03:31:46.214343,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,12,2026-02-01 03:31:46.214343,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,12,2026-02-01 03:31:46.214343,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,12,2026-02-01 03:31:46.214343,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,13,2026-02-01 03:31:47.243234,NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",13,2026-02-01 03:31:47.243234,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,13,2026-02-01 03:31:47.243234,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,13,2026-02-01 03:31:47.243234,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,13,2026-02-01 03:31:47.243234,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,13,2026-02-01 03:31:47.243234,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,13,2026-02-01 03:31:47.243234,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,14,2026-02-01 03:31:48.273200,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",14,2026-02-01 03:31:48.273200,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,14,2026-02-01 03:31:48.273200,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,14,2026-02-01 03:31:48.273200,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,14,2026-02-01 03:31:48.273200,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,14,2026-02-01 03:31:48.273200,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,14,2026-02-01 03:31:48.273200,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,15,2026-02-01 03:31:49.303289,NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",15,2026-02-01 03:31:49.303289,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,15,2026-02-01 03:31:49.303289,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,15,2026-02-01 03:31:49.303289,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,15,2026-02-01 03:31:49.303289,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,15,2026-02-01 03:31:49.303289,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,15,2026-02-01 03:31:49.303289,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,16,2026-02-01 03:31:50.331006,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",16,2026-02-01 03:31:50.331006,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,16,2026-02-01 03:31:50.331006,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,16,2026-02-01 03:31:50.331006,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,16,2026-02-01 03:31:50.331006,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,16,2026-02-01 03:31:50.331006,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,16,2026-02-01 03:31:50.331006,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,17,2026-02-01 03:31:51.367310,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",17,2026-02-01 03:31:51.367310,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,17,2026-02-01 03:31:51.367310,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,17,2026-02-01 03:31:51.367310,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,17,2026-02-01 03:31:51.367310,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,17,2026-02-01 03:31:51.367310,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,17,2026-02-01 03:31:51.367310,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,18,2026-02-01 03:31:52.403299,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",18,2026-02-01 03:31:52.403299,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,18,2026-02-01 03:31:52.403299,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,18,2026-02-01 03:31:52.403299,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,18,2026-02-01 03:31:52.403299,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,18,2026-02-01 03:31:52.403299,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,18,2026-02-01 03:31:52.403299,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,19,2026-02-01 03:31:53.438653,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",19,2026-02-01 03:31:53.438653,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,19,2026-02-01 03:31:53.438653,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,19,2026-02-01 03:31:53.438653,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,19,2026-02-01 03:31:53.438653,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,19,2026-02-01 03:31:53.438653,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,19,2026-02-01 03:31:53.438653,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,20,2026-02-01 03:31:54.469829,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",20,2026-02-01 03:31:54.469829,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,20,2026-02-01 03:31:54.469829,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,20,2026-02-01 03:31:54.469829,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,20,2026-02-01 03:31:54.469829,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,20,2026-02-01 03:31:54.469829,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,20,2026-02-01 03:31:54.469829,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,21,2026-02-01 03:31:55.493977,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",21,2026-02-01 03:31:55.493977,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,21,2026-02-01 03:31:55.493977,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,21,2026-02-01 03:31:55.493977,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,21,2026-02-01 03:31:55.493977,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,21,2026-02-01 03:31:55.493977,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,21,2026-02-01 03:31:55.493977,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,22,2026-02-01 03:31:56.537627,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",22,2026-02-01 03:31:56.537627,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,22,2026-02-01 03:31:56.537627,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,22,2026-02-01 03:31:56.537627,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,22,2026-02-01 03:31:56.537627,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,22,2026-02-01 03:31:56.537627,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,22,2026-02-01 03:31:56.537627,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,23,2026-02-01 03:31:57.572909,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",23,2026-02-01 03:31:57.572909,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,23,2026-02-01 03:31:57.572909,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,23,2026-02-01 03:31:57.572909,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,23,2026-02-01 03:31:57.572909,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,23,2026-02-01 03:31:57.572909,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,23,2026-02-01 03:31:57.572909,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,24,2026-02-01 03:31:58.607893,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",24,2026-02-01 03:31:58.607893,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,24,2026-02-01 03:31:58.607893,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,24,2026-02-01 03:31:58.607893,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,24,2026-02-01 03:31:58.607893,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,24,2026-02-01 03:31:58.607893,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,24,2026-02-01 03:31:58.607893,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,25,2026-02-01 03:31:59.634931,NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",25,2026-02-01 03:31:59.634931,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,25,2026-02-01 03:31:59.634931,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,25,2026-02-01 03:31:59.634931,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,25,2026-02-01 03:31:59.634931,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,25,2026-02-01 03:31:59.634931,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,25,2026-02-01 03:31:59.634931,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,26,2026-02-01 03:32:00.660505,NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",26,2026-02-01 03:32:00.660505,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,26,2026-02-01 03:32:00.660505,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,26,2026-02-01 03:32:00.660505,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,26,2026-02-01 03:32:00.660505,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,26,2026-02-01 03:32:00.660505,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,26,2026-02-01 03:32:00.660505,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,27,2026-02-01 03:32:01.685324,NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",27,2026-02-01 03:32:01.685324,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,27,2026-02-01 03:32:01.685324,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,27,2026-02-01 03:32:01.685324,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,27,2026-02-01 03:32:01.685324,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,27,2026-02-01 03:32:01.685324,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,27,2026-02-01 03:32:01.685324,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,28,2026-02-01 03:32:02.728198,NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",28,2026-02-01 03:32:02.728198,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,28,2026-02-01 03:32:02.728198,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,28,2026-02-01 03:32:02.728198,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,28,2026-02-01 03:32:02.728198,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,28,2026-02-01 03:32:02.728198,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,28,2026-02-01 03:32:02.728198,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,29,2026-02-01 03:32:03.767049,NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",29,2026-02-01 03:32:03.767049,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,29,2026-02-01 03:32:03.767049,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0
,,,,,,29,2026-02-01 03:32:03.767049,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0
,,,,,,29,2026-02-01 03:32:03.767049,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0
,,,,,,29,2026-02-01 03:32:03.767049,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0
,,,,,,29,2026-02-01 03:32:03.767049,ELEC-F,0.0,0.0,0.0,,,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,30,2026-02-01 03:32:04.797379,NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",30,2026-02-01 03:32:04.797379,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0
