news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-P,SELL_GIOT-P
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",5,2026-02-01 02:10:17.214933,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,5,2026-02-01 02:10:17.214933,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,5,2026-02-01 02:10:17.214933,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,5,2026-02-01 02:10:17.214933,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,5,2026-02-01 02:10:17.214933,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,5,2026-02-01 02:10:17.214933,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,7,2026-02-01 02:10:18.297046,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",7,2026-02-01 02:10:18.297046,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,7,2026-02-01 02:10:18.297046,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,7,2026-02-01 02:10:18.297046,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,7,2026-02-01 02:10:18.297046,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,7,2026-02-01 02:10:18.297046,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,7,2026-02-01 02:10:18.297046,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,8,2026-02-01 02:10:19.325716,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",8,2026-02-01 02:10:19.325716,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,8,2026-02-01 02:10:19.325716,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,8,2026-02-01 02:10:19.325716,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,8,2026-02-01 02:10:19.325716,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,8,2026-02-01 02:10:19.325716,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,8,2026-02-01 02:10:19.325716,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,9,2026-02-01 02:10:20.357983,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",9,2026-02-01 02:10:20.357983,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,9,2026-02-01 02:10:20.357983,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 02:10:20.357983,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 02:10:20.357983,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 02:10:20.357983,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 02:10:20.357983,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,10,2026-02-01 02:10:21.394630,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",10,2026-02-01 02:10:21.394630,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,10,2026-02-01 02:10:21.394630,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 02:10:21.394630,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 02:10:21.394630,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 02:10:21.394630,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 02:10:21.394630,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,11,2026-02-01 02:10:22.445294,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",11,2026-02-01 02:10:22.445294,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,11,2026-02-01 02:10:22.445294,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 02:10:22.445294,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 02:10:22.445294,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 02:10:22.445294,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 02:10:22.445294,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,12,2026-02-01 02:10:23.480606,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",12,2026-02-01 02:10:23.480606,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,12,2026-02-01 02:10:23.480606,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,12,2026-02-01 02:10:23.480606,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,12,2026-02-01 02:10:23.480606,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,12,2026-02-01 02:10:23.480606,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,12,2026-02-01 02:10:23.480606,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,13,2026-02-01 02:10:24.516443,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",13,2026-02-01 02:10:24.516443,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,13,2026-02-01 02:10:24.516443,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,13,2026-02-01 02:10:24.516443,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,13,2026-02-01 02:10:24.516443,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,13,2026-02-01 02:10:24.516443,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,13,2026-02-01 02:10:24.516443,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,14,2026-02-01 02:10:25.553848,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",14,2026-02-01 02:10:25.553848,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,14,2026-02-01 02:10:25.553848,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,14,2026-02-01 02:10:25.553848,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,14,2026-02-01 02:10:25.553848,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,14,2026-02-01 02:10:25.553848,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,14,2026-02-01 02:10:25.553848,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,15,2026-02-01 02:10:26.599705,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",15,2026-02-01 02:10:26.599705,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,15,2026-02-01 02:10:26.599705,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,15,2026-02-01 02:10:26.599705,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,15,2026-02-01 02:10:26.599705,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,15,2026-02-01 02:10:26.599705,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,15,2026-02-01 02:10:26.599705,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,16,2026-02-01 02:10:27.624120,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",16,2026-02-01 02:10:27.624120,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,16,2026-02-01 02:10:27.624120,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,16,2026-02-01 02:10:27.624120,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,16,2026-02-01 02:10:27.624120,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,16,2026-02-01 02:10:27.624120,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,16,2026-02-01 02:10:27.624120,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,17,2026-02-01 02:10:28.651883,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",17,2026-02-01 02:10:28.651883,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,17,2026-02-01 02:10:28.651883,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,17,2026-02-01 02:10:28.651883,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,17,2026-02-01 02:10:28.651883,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,17,2026-02-01 02:10:28.651883,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,17,2026-02-01 02:10:28.651883,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,18,2026-02-01 02:10:29.689670,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",18,2026-02-01 02:10:29.689670,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,18,2026-02-01 02:10:29.689670,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,18,2026-02-01 02:10:29.689670,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,18,2026-02-01 02:10:29.689670,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,18,2026-02-01 02:10:29.689670,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,18,2026-02-01 02:10:29.689670,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,19,2026-02-01 02:10:30.717046,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",19,2026-02-01 02:10:30.717046,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,19,2026-02-01 02:10:30.717046,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,19,2026-02-01 02:10:30.717046,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,19,2026-02-01 02:10:30.717046,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,19,2026-02-01 02:10:30.717046,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,19,2026-02-01 02:10:30.717046,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,20,2026-02-01 02:10:31.734191,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",20,2026-02-01 02:10:31.734191,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,20,2026-02-01 02:10:31.734191,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 02:10:31.734191,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 02:10:31.734191,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 02:10:31.734191,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 02:10:31.734191,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,21,2026-02-01 02:10:32.772752,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",21,2026-02-01 02:10:32.772752,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,21,2026-02-01 02:10:32.772752,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 02:10:32.772752,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 02:10:32.772752,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 02:10:32.772752,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 02:10:32.772752,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,22,2026-02-01 02:10:33.803394,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",22,2026-02-01 02:10:33.803394,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,22,2026-02-01 02:10:33.803394,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 02:10:33.803394,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 02:10:33.803394,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 02:10:33.803394,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 02:10:33.803394,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,23,2026-02-01 02:10:34.835616,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",23,2026-02-01 02:10:34.835616,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,23,2026-02-01 02:10:34.835616,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,23,2026-02-01 02:10:34.835616,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,23,2026-02-01 02:10:34.835616,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,23,2026-02-01 02:10:34.835616,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,23,2026-02-01 02:10:34.835616,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,24,2026-02-01 02:10:35.875963,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",24,2026-02-01 02:10:35.875963,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,24,2026-02-01 02:10:35.875963,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 02:10:35.875963,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 02:10:35.875963,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 02:10:35.875963,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 02:10:35.875963,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,25,2026-02-01 02:10:36.910489,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",25,2026-02-01 02:10:36.910489,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,25,2026-02-01 02:10:36.910489,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 02:10:36.910489,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 02:10:36.910489,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 02:10:36.910489,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 02:10:36.910489,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,26,2026-02-01 02:10:37.932903,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",26,2026-02-01 02:10:37.932903,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,26,2026-02-01 02:10:37.932903,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 02:10:37.932903,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 02:10:37.932903,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 02:10:37.932903,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 02:10:37.932903,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,27,2026-02-01 02:10:38.965258,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",27,2026-02-01 02:10:38.965258,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,27,2026-02-01 02:10:38.965258,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 02:10:38.965258,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 02:10:38.965258,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 02:10:38.965258,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 02:10:38.965258,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,28,2026-02-01 02:10:39.999005,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",28,2026-02-01 02:10:39.999005,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,28,2026-02-01 02:10:39.999005,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,28,2026-02-01 02:10:39.999005,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,28,2026-02-01 02:10:39.999005,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,28,2026-02-01 02:10:39.999005,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,28,2026-02-01 02:10:39.999005,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,29,2026-02-01 02:10:41.032871,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",29,2026-02-01 02:10:41.032871,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,29,2026-02-01 02:10:41.032871,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,29,2026-02-01 02:10:41.032871,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,29,2026-02-01 02:10:41.032871,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,29,2026-02-01 02:10:41.032871,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,29,2026-02-01 02:10:41.032871,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,30,2026-02-01 02:10:42.064892,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",30,2026-02-01 02:10:42.064892,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,30,2026-02-01 02:10:42.064892,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,30,2026-02-01 02:10:42.064892,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,30,2026-02-01 02:10:42.064892,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,30,2026-02-01 02:10:42.064892,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,30,2026-02-01 02:10:42.064892,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,31,2026-02-01 02:10:43.108829,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",31,2026-02-01 02:10:43.108829,ELEC-day2,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,31,2026-02-01 02:10:43.108829,ELEC-day3,0.0,0.0,0.0,,,0,0
,,,,,,31,2026-02-01 02:10:43.108829,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,31,2026-02-01 02:10:43.108829,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,31,2026-02-01 02:10:43.108829,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,31,2026-02-01 02:10:43.108829,ELEC-F,0.0,0.0,0.0,,,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,32,2026-02-01 02:10:44.128901,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
