ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,SELL_WRSW-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
ATMN,24.67,24.94,24.98,,1290100.0,5000.0,1631400.0,14000.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-04 19:28:23.344026
WNTR,24.87,24.88,24.95,,2041300.0,5000.0,2053100.0,5000.0,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-04 19:28:23.344026
SPNG,25.16,24.9,25.15,2250.0,5000.0,1668600.0,2250.0,1780900.0,3000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-04 19:28:24.378976
SMMR,24.92,24.98,24.99,,12000.0,1663900.0,,1508600.0,6000.0,15000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-04 19:28:24.378976
ATMN,24.94,24.94,25.01,,20000.0,1290100.0,,2090800.0,3000.0,,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-04 19:28:24.378976
WNTR,24.96,24.91,24.95,,10000.0,1806400.0,,2180700.0,13000.0,,16000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-04 19:28:24.378976
SPNG,24.9,24.9,24.95,5000.0,2250.0,1779300.0,1877600.0,3000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 19:28:25.421982
SMMR,24.98,24.98,24.99,12000.0,,1535200.0,1413600.0,16000.0,15000.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 19:28:25.421982
ATMN,25.08,24.95,25.08,30000.0,,1290100.0,2196400.0,,,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 19:28:25.421982
WNTR,24.87,24.88,25.03,10000.0,,1926800.0,1918800.0,13000.0,10000.0,13000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 19:28:25.421982
SPNG,24.95,24.68,24.83,10000.0,2250.0,1765100.0,6000.0,4500.0,1552800.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 19:28:26.465427
SMMR,24.89,24.96,24.99,,,2052200.0,15000.0,,1307800.0,19000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 19:28:26.465427
ATMN,24.67,24.84,24.93,5000.0,2250.0,1298700.0,10000.0,4500.0,1760100.0,,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 19:28:26.465427
WNTR,24.87,25.02,25.03,20000.0,,1722300.0,10000.0,,1766200.0,22000.0,13000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 19:28:26.465427
SPNG,25.0,24.68,24.78,10000.0,6750.0,1654800.0,1345500.0,15000.0,3000.0,6750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 19:28:27.515830
SMMR,24.96,24.97,25.0,1000.0,,1848800.0,1695900.0,5000.0,6000.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 19:28:27.515830
ATMN,24.97,24.99,25.06,14000.0,6750.0,1195700.0,1770600.0,10000.0,,4500.0,13000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 19:28:27.515830
WNTR,24.97,24.97,25.05,10000.0,,1949300.0,2429100.0,,,,13000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 19:28:27.515830
SPNG,24.68,24.68,25.15,4500.0,1771900.0,7000.0,1442100.0,3000.0,5000.0,9000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 19:28:28.572646
SMMR,25.04,24.97,25.0,,1745000.0,6000.0,1676600.0,2000.0,10000.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 19:28:28.572646
ATMN,25.1,25.1,25.11,11250.0,672100.0,34000.0,2221600.0,,,,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 19:28:28.572646
WNTR,24.87,24.87,25.03,,1917200.0,5000.0,2429100.0,,,,19000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 19:28:28.572646
SPNG,25.17,25.17,25.18,1401000.0,6750.0,14000.0,2088300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 19:28:29.125124
SMMR,25.02,25.03,25.04,1498900.0,,16000.0,1908600.0,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 19:28:29.125124
ATMN,25.12,25.11,25.12,481600.0,13500.0,39000.0,2221600.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 19:28:29.125124
WNTR,25.06,24.87,25.06,1917200.0,,5000.0,2316200.0,19000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 19:28:29.125124
SPNG,25.17,24.68,25.01,9000.0,14000.0,1310600.0,2108100.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 19:28:30.179525
SMMR,24.99,24.99,25.04,,6000.0,1737600.0,1792700.0,10000.0,5000.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 19:28:30.179525
ATMN,25.24,24.85,25.23,6750.0,10000.0,1508600.0,1912100.0,3000.0,10000.0,,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 19:28:30.179525
WNTR,24.96,24.97,25.01,,9000.0,1695200.0,1973200.0,29000.0,15000.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 19:28:30.179525
SPNG,25.17,24.91,25.01,645600.0,13500.0,22000.0,1879200.0,10000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 19:28:31.235880
SMMR,25.04,25.04,25.05,1829700.0,,8000.0,1940100.0,5000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 19:28:31.235880
ATMN,25.27,24.85,25.0,1217400.0,13500.0,10000.0,1793600.0,15000.0,3000.0,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 19:28:31.235880
WNTR,25.01,25.01,25.02,1224300.0,,19000.0,1951400.0,10000.0,40000.0,,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 19:28:31.235880
SPNG,25.23,24.92,25.23,27000.0,402900.0,15750.0,2107700.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 19:28:32.506760
SMMR,24.87,24.87,24.95,,2030600.0,,1358200.0,25000.0,8000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 19:28:32.506760
ATMN,24.83,24.68,24.78,5000.0,1195500.0,15750.0,1463500.0,25000.0,,3000.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 19:28:32.506760
WNTR,25.02,25.01,25.02,19000.0,1096700.0,,1699900.0,15000.0,6000.0,43000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 19:28:32.506760
SPNG,25.23,24.92,25.23,27000.0,292700.0,18000.0,2089300.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 19:28:33.550257
SMMR,24.93,24.88,24.93,10000.0,1844900.0,,1548300.0,17000.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 19:28:33.550257
ATMN,25.27,24.78,25.26,15000.0,806100.0,20250.0,1676600.0,11000.0,,3000.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 19:28:33.550257
WNTR,24.96,24.87,24.92,5000.0,1821500.0,,1709800.0,15000.0,6000.0,29000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 19:28:33.550257
SPNG,25.23,24.92,25.0,27000.0,292700.0,18000.0,2064700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 19:28:34.610252
SMMR,25.14,24.88,25.08,10000.0,1826300.0,,1963800.0,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 19:28:34.610252
ATMN,25.23,24.78,24.96,15000.0,923200.0,18000.0,1802700.0,5000.0,3000.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 19:28:34.610252
WNTR,24.86,24.96,25.02,15000.0,1883000.0,,1572200.0,16000.0,5000.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 19:28:34.610252
SPNG,24.7,24.71,24.99,30000.0,20250.0,202200.0,4000.0,1969600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 19:28:35.154143
SMMR,25.14,24.88,24.95,10000.0,,1802000.0,,2079500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 19:28:35.154143
ATMN,25.3,24.78,25.3,15000.0,18000.0,905400.0,,2238400.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 19:28:35.154143
WNTR,24.95,24.86,24.9,6000.0,,2147500.0,20000.0,1441800.0,,16000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 19:28:35.154143
SPNG,25.0,25.15,25.23,225400.0,25000.0,22500.0,2077100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 19:28:36.219797
SMMR,25.11,24.88,24.9,1793800.0,10000.0,,1955400.0,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 19:28:36.219797
ATMN,24.76,24.98,25.3,1439900.0,11500.0,9000.0,2107100.0,2000.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 19:28:36.219797
WNTR,24.86,24.86,24.9,2032300.0,6000.0,,1309100.0,26000.0,2000.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 19:28:36.219797
SPNG,25.23,24.78,25.22,35000.0,110800.0,20250.0,5000.0,1952300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 19:28:37.268811
SMMR,24.94,24.88,24.94,10000.0,1793800.0,,,1954100.0,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 19:28:37.268811
ATMN,24.93,25.06,25.29,15000.0,1119200.0,13500.0,2000.0,1804700.0,2000.0,3000.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 19:28:37.268811
WNTR,24.9,24.87,24.9,6000.0,2042800.0,,25000.0,1323100.0,16000.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 19:28:37.268811
SPNG,24.67,24.78,24.82,10000.0,1907100.0,7000.0,1542200.0,35000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 19:28:38.317597
SMMR,25.15,24.87,24.93,,2015000.0,,1860400.0,10000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 19:28:38.317597
ATMN,25.08,25.08,25.28,13000.0,685300.0,20000.0,1495500.0,9250.0,18000.0,2000.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 19:28:38.317597
WNTR,24.95,24.87,24.95,6000.0,1570600.0,8000.0,1579200.0,15000.0,,16000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 19:28:38.317597
SPNG,24.82,24.78,24.81,10000.0,1941000.0,7000.0,4500.0,46250.0,1150800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 19:28:39.363446
SMMR,24.93,25.03,25.1,,1927300.0,4250.0,,10000.0,1860400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 19:28:39.363446
ATMN,24.76,24.77,25.22,3000.0,1448700.0,5000.0,9000.0,15250.0,1025800.0,11250.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 19:28:39.363446
WNTR,24.95,24.84,24.93,,2217600.0,1000.0,,22000.0,1094000.0,,36000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 19:28:39.363446
SPNG,24.67,24.67,25.23,1978600.0,12000.0,2050100.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 19:28:40.431636
SMMR,25.03,25.03,25.1,1834800.0,9250.0,1722700.0,10000.0,9000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 19:28:40.431636
ATMN,25.24,24.93,25.21,1681900.0,18500.0,1154000.0,14250.0,2000.0,3000.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 19:28:40.431636
WNTR,24.92,24.96,25.02,1765800.0,12750.0,2143400.0,5000.0,2000.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 19:28:40.431636
SPNG,25.25,25.3,25.34,17000.0,1475100.0,4500.0,10000.0,4500.0,1839300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 19:28:41.476674
SMMR,25.03,25.03,25.1,9250.0,1718400.0,,5000.0,,1657600.0,10000.0,17000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 19:28:41.476674
ATMN,25.11,24.93,25.1,18500.0,1466200.0,2250.0,8000.0,11250.0,945500.0,19250.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 19:28:41.476674
WNTR,24.96,24.96,25.01,22750.0,1420800.0,,14000.0,,1817600.0,9500.0,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 19:28:41.476674
SPNG,25.36,24.83,25.36,17000.0,1258100.0,9000.0,10000.0,2053300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 19:28:42.533770
SMMR,25.03,25.03,25.1,9250.0,1718400.0,,5000.0,1559500.0,10000.0,20000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 19:28:42.533770
ATMN,25.3,25.04,25.3,18500.0,1575300.0,,8000.0,1866000.0,2500.0,2000.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 19:28:42.533770
WNTR,24.91,24.93,25.0,20250.0,1655100.0,,,1291900.0,19500.0,15000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 19:28:42.533770
SPNG,25.16,25.16,25.34,27000.0,1274700.0,4500.0,10000.0,1250.0,4500.0,1743200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 19:28:43.611584
SMMR,24.92,25.0,25.08,9250.0,1796100.0,,,10000.0,,1540000.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 19:28:43.611584
ATMN,25.0,25.01,25.22,18500.0,1484500.0,2250.0,8000.0,25000.0,9000.0,1050900.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 19:28:43.611584
WNTR,24.84,24.96,25.0,1000.0,2187200.0,,,19500.0,,1172000.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 19:28:43.611584
SPNG,25.14,24.83,24.88,6750.0,17000.0,1368700.0,10000.0,1645600.0,1250.0,6750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 19:28:44.191502
SMMR,24.92,25.01,25.07,,19250.0,1610600.0,,1319300.0,20000.0,,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 19:28:44.191502
ATMN,24.8,25.01,25.06,2250.0,16250.0,1468600.0,8000.0,816500.0,30000.0,11250.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 19:28:44.191502
WNTR,24.96,24.84,24.91,,1000.0,2216000.0,,1197500.0,19500.0,,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 19:28:44.191502
SPNG,25.25,24.83,25.06,11250.0,17000.0,1149700.0,10000.0,1646400.0,1250.0,6750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 19:28:45.274358
SMMR,25.0,24.89,24.99,,9250.0,1813000.0,,1319600.0,20000.0,,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 19:28:45.274358
ATMN,24.77,24.92,25.06,2250.0,5000.0,1883800.0,3000.0,438600.0,40000.0,15750.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 19:28:45.274358
WNTR,24.91,24.98,25.0,,,2380200.0,,1185700.0,19500.0,,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 19:28:45.274358
SPNG,24.67,24.67,25.15,1835200.0,10000.0,12000.0,11250.0,1247600.0,11250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 19:28:46.334132
SMMR,25.0,24.9,24.93,1734700.0,,10250.0,30000.0,1154100.0,,20000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 19:28:46.334132
ATMN,25.1,25.12,25.21,1578300.0,3000.0,10000.0,25000.0,585000.0,18000.0,2000.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 19:28:46.334132
WNTR,24.9,24.9,25.0,2347700.0,,,19500.0,1050600.0,,25000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 19:28:46.334132
SPNG,25.05,25.06,25.16,27000.0,1489900.0,10000.0,1247600.0,1250.0,15750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 19:28:47.383376
SMMR,24.95,24.9,24.95,10250.0,1728500.0,,1154200.0,30000.0,,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 19:28:47.383376
ATMN,24.92,24.92,24.99,9250.0,1902100.0,3000.0,725700.0,21250.0,18000.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 19:28:47.383376
WNTR,24.9,24.83,24.88,,2348700.0,,913900.0,24500.0,,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 19:28:47.383376
SPNG,25.05,24.69,24.88,22000.0,1645200.0,10000.0,18000.0,974800.0,11250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 19:28:48.442359
SMMR,24.95,24.9,24.95,20250.0,1564000.0,,,932000.0,40000.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 19:28:48.442359
ATMN,24.99,24.78,24.98,15000.0,1794500.0,3000.0,13500.0,725700.0,31250.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 19:28:48.442359
WNTR,24.9,24.99,25.0,5000.0,2261900.0,,,1176300.0,14500.0,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 19:28:48.442359
SPNG,25.16,25.22,25.34,1146200.0,42000.0,10000.0,1250.0,15750.0,1232500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 19:28:49.499099
SMMR,24.95,24.86,24.89,1891300.0,5750.0,,45000.0,,852800.0,20000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 19:28:49.499099
ATMN,25.29,24.71,25.28,1813300.0,10000.0,3000.0,6250.0,2250.0,1853100.0,2000.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 19:28:49.499099
WNTR,25.0,24.89,25.0,2385800.0,,,9500.0,,1311300.0,25000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 19:28:49.499099
SPNG,24.85,24.93,25.29,2250.0,32000.0,1275100.0,10000.0,20250.0,1074600.0,1250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 19:28:50.547872
SMMR,24.95,24.86,24.95,,10750.0,1819800.0,,,932000.0,40000.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 19:28:50.547872
ATMN,25.16,25.07,25.15,4500.0,10000.0,1680200.0,3000.0,4500.0,1748900.0,6250.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 19:28:50.547872
WNTR,24.89,24.91,24.95,,,2393500.0,,,1085300.0,18000.0,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 19:28:50.547872
SPNG,24.85,24.93,25.13,6750.0,32000.0,1034100.0,10000.0,613100.0,20750.0,22500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 19:28:51.590496
SMMR,25.0,24.86,25.0,,30750.0,1619700.0,,1332800.0,20000.0,,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 19:28:51.590496
ATMN,25.07,25.07,25.13,6750.0,30000.0,1368000.0,3000.0,1986200.0,6250.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 19:28:51.590496
