ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,SELL_BABS-4,SELL_LETH-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,BUY_LETH-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_BABS-4,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_CAMN-1,SELL_BRCH-2,tick,timestamp
SMMR,24.67,24.67,24.68,1586100.0,1911700.0,500.0,,2636.0,8000.0,547.0,940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-05 21:07:51.700834
ATMN,24.35,24.59,24.61,1090600.0,1667400.0,,,2412.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-05 21:07:51.700834
WNTR,25.67,25.66,25.67,1375500.0,1409700.0,1768.0,,2412.0,,547.0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-05 21:07:51.700834
SPNG,23.95,23.41,23.95,1058600.0,1747400.0,1000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-05 21:07:52.754254
SMMR,24.67,24.67,24.68,1774900.0,1911700.0,500.0,9666.0,8000.0,956.0,9666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-05 21:07:52.754254
ATMN,24.45,24.42,24.45,1210200.0,1775800.0,,,,,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-05 21:07:52.754254
WNTR,25.69,25.74,25.75,1458800.0,1507500.0,1768.0,10000.0,,750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-05 21:07:52.754254
SPNG,24.22,23.68,24.22,1404600.0,8000.0,1302.0,100.0,2162400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-05 21:07:53.802353
SMMR,24.96,24.98,25.02,1353600.0,16000.0,968.0,20214.0,1937000.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-05 21:07:53.802353
ATMN,24.71,24.43,24.71,1317500.0,,,100.0,1765400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-05 21:07:53.802353
WNTR,25.76,25.76,25.77,1339500.0,,1000.0,23967.0,1497600.0,884.0,6176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-05 21:07:53.802353
SPNG,24.14,24.14,24.22,1516100.0,8000.0,1302.0,2173800.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-05 21:07:54.866889
SMMR,24.94,24.81,24.88,2212300.0,8000.0,,1567000.0,100.0,16000.0,8727.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-05 21:07:54.866889
ATMN,24.42,24.42,24.69,1429400.0,,,1765400.0,,,8727.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-05 21:07:54.866889
WNTR,25.76,25.76,25.77,1669000.0,,1000.0,1700800.0,,,4515.0,884.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-05 21:07:54.866889
SPNG,23.68,23.68,24.19,1404600.0,1302.0,1996800.0,16000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-05 21:07:55.957814
SMMR,24.9,24.9,25.04,1098000.0,1928.0,2049300.0,16000.0,9765.0,8000.0,318.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-05 21:07:55.957814
ATMN,24.76,24.44,24.67,1650100.0,,1666300.0,,6041.0,,5947.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-05 21:07:55.957814
WNTR,25.79,25.82,25.87,1864300.0,,1606500.0,,7288.0,,2784.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-05 21:07:55.957814
SPNG,24.06,23.69,24.01,8000.0,1404600.0,1106.0,8000.0,1000.0,100.0,1561200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-05 21:07:56.531958
SMMR,24.81,24.79,24.81,,1453200.0,1928.0,8000.0,,318.0,2188600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-05 21:07:56.531958
ATMN,24.76,24.44,24.76,,1758600.0,,,,,1666300.0,6041.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-05 21:07:56.531958
WNTR,25.74,25.65,25.71,,1673500.0,,,,2784.0,1816300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-05 21:07:56.531958
SPNG,24.0,24.0,24.15,1529800.0,829.0,1330.0,8000.0,100.0,1996800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-05 21:07:57.606233
SMMR,24.79,24.79,24.8,1343200.0,6939.0,1928.0,,7257.0,1833500.0,750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-05 21:07:57.606233
ATMN,24.76,24.52,24.65,1758600.0,16041.0,,,,1972300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-05 21:07:57.606233
WNTR,25.71,25.73,25.76,1751900.0,6939.0,500.0,,2784.0,1522700.0,904.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-05 21:07:57.606233
SPNG,23.92,23.68,23.92,1404600.0,8000.0,1463700.0,1500.0,100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-05 21:07:58.668052
SMMR,24.89,24.83,24.88,1324500.0,,2284300.0,,,1928.0,6328.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-05 21:07:58.668052
ATMN,24.42,24.57,24.58,1752400.0,,2007400.0,,,,2489.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-05 21:07:58.668052
WNTR,25.73,25.72,25.73,1874800.0,,1626900.0,,,500.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-05 21:07:58.668052
SPNG,23.88,23.88,23.92,1792700.0,675.0,100.0,1120100.0,8000.0,2000.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-05 21:07:59.725295
SMMR,24.79,24.86,24.88,1692900.0,1000.0,6328.0,1824600.0,,964.0,9666.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-05 21:07:59.725295
ATMN,24.41,24.41,24.58,1640500.0,,,1915400.0,,,9333.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-05 21:07:59.725295
WNTR,25.73,25.72,25.73,1729000.0,500.0,12355.0,1431400.0,,936.0,13645.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-05 21:07:59.725295
SPNG,24.19,23.88,23.89,1253700.0,8000.0,1800.0,1000.0,1767800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 21:08:00.785096
SMMR,25.0,25.0,25.05,1849400.0,8000.0,1000.0,,2387200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 21:08:00.785096
ATMN,24.35,24.35,24.58,1769800.0,,,,2014700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 21:08:00.785096
WNTR,25.78,25.78,25.79,1855400.0,,500.0,468.0,1517300.0,4365.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 21:08:00.785096
SPNG,23.64,23.64,24.22,1753800.0,2154100.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 21:08:01.845089
SMMR,24.99,24.86,24.88,1830000.0,1829900.0,1000.0,9473.0,908.0,406.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 21:08:01.845089
ATMN,24.39,24.39,24.48,1892800.0,1949400.0,,2710.0,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 21:08:01.845089
WNTR,25.85,25.78,25.85,1738800.0,1611800.0,500.0,13838.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 21:08:01.845089
SPNG,23.96,24.02,24.22,1873200.0,8000.0,100.0,711.0,2154100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 21:08:02.899947
SMMR,24.99,24.86,24.87,1584800.0,8000.0,9573.0,1000.0,1586300.0,11395.0,908.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 21:08:02.899947
ATMN,24.35,24.37,24.44,1748800.0,,4504.0,,1949400.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 21:08:02.899947
WNTR,25.84,25.84,25.91,1421000.0,,13838.0,1000.0,1401200.0,,900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 21:08:02.899947
SPNG,23.64,24.02,24.2,732.0,1654700.0,1000.0,1758800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 21:08:03.962800
SMMR,24.88,24.86,24.88,1000.0,1852900.0,908.0,1810000.0,8000.0,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 21:08:03.962800
ATMN,24.35,24.39,24.58,,1942000.0,,2069600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 21:08:03.962800
WNTR,25.93,25.81,25.93,1000.0,1506200.0,900.0,1203400.0,,,1621.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 21:08:03.962800
SPNG,24.28,23.61,24.09,1912.0,1695900.0,8000.0,750.0,100.0,1729800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 21:08:05.022915
SMMR,24.88,24.86,24.88,9666.0,1710700.0,8000.0,454.0,9666.0,2034900.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 21:08:05.022915
ATMN,24.37,24.37,24.39,3746.0,2040700.0,,,100.0,1974500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 21:08:05.022915
WNTR,25.87,25.87,25.88,10000.0,1932300.0,,900.0,9616.0,1292700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 21:08:05.022915
SPNG,24.02,24.02,24.09,1800000.0,16000.0,1912.0,750.0,100.0,1729800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 21:08:05.661336
SMMR,24.8,24.86,24.9,2370200.0,8000.0,,908.0,,1912700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 21:08:05.661336
ATMN,24.39,24.43,24.58,2048800.0,,3746.0,,,2069600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 21:08:05.661336
WNTR,25.87,25.87,25.88,1504500.0,,10000.0,,9616.0,1292700.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 21:08:05.661336
SPNG,23.78,23.71,23.77,1822800.0,8000.0,1912.0,908.0,8000.0,1527400.0,200.0,750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 21:08:06.716052
SMMR,24.95,24.86,24.95,2269300.0,,,500.0,,2283300.0,,234.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 21:08:06.716052
ATMN,24.65,24.47,24.65,1928400.0,,11246.0,,,2093600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 21:08:06.716052
WNTR,25.94,25.87,25.94,1414800.0,,16384.0,1000.0,,1300900.0,,696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 21:08:06.716052
SPNG,23.78,23.88,24.28,2183300.0,100.0,454.0,2140200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 21:08:07.792825
SMMR,24.95,24.92,24.93,1950400.0,7089.0,750.0,2169500.0,8000.0,234.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 21:08:07.792825
ATMN,24.43,24.43,24.54,2162900.0,,,2027000.0,,,2240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 21:08:07.792825
WNTR,25.83,25.83,25.94,2071600.0,,,1508000.0,,952.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 21:08:07.792825
SPNG,24.33,23.98,24.24,1563300.0,8000.0,7355.0,920.0,16000.0,250.0,1864400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 21:08:08.839287
SMMR,24.67,24.67,24.94,2448200.0,,1429.0,,,,2288100.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 21:08:08.839287
ATMN,24.54,24.64,24.65,2043400.0,,8536.0,,,,2023700.0,2240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 21:08:08.839287
WNTR,25.72,25.76,25.92,1515700.0,,3386.0,1000.0,,952.0,1594300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 21:08:08.839287
SPNG,24.33,24.0,24.23,8000.0,1296800.0,1872.0,8000.0,1000.0,1606800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 21:08:09.899546
SMMR,24.96,24.84,24.85,,2190600.0,250.0,,984.0,1826400.0,3386.0,8795.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 21:08:09.899546
ATMN,24.4,24.35,24.38,,2188300.0,,,,2120000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 21:08:09.899546
WNTR,25.68,25.92,25.94,,1955100.0,,,952.0,1502400.0,10000.0,1682.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 21:08:09.899546
SPNG,23.57,23.57,24.18,1937000.0,1000.0,8000.0,100.0,1504000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 21:08:10.977586
SMMR,24.96,24.86,24.94,1556700.0,,16000.0,8640.0,2033800.0,12026.0,8000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 21:08:10.977586
ATMN,24.69,24.69,24.7,1931700.0,,,,2112500.0,5280.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 21:08:10.977586
WNTR,25.94,25.93,25.94,1507600.0,952.0,,3673.0,1383500.0,10000.0,,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 21:08:10.977586
SPNG,23.44,23.89,24.17,1923000.0,872.0,200.0,1000.0,1481000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 21:08:12.048517
SMMR,25.02,24.96,25.02,1429400.0,1000.0,,,2362300.0,20370.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 21:08:12.048517
ATMN,24.41,24.38,24.41,1945400.0,,,,2127000.0,5280.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 21:08:12.048517
WNTR,25.72,25.68,25.69,1966000.0,,11946.0,500.0,1505000.0,578.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 21:08:12.048517
SPNG,23.44,23.89,24.1,1358500.0,2216.0,1744.0,16000.0,4632.0,1201000.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 21:08:12.644919
SMMR,24.95,24.84,24.95,2173400.0,3386.0,,,326.0,1760200.0,928.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 21:08:12.644919
ATMN,24.55,24.47,24.55,1785800.0,11807.0,,,,2140900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 21:08:12.644919
WNTR,25.73,25.78,25.91,1975100.0,578.0,,,3673.0,1791300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 21:08:12.644919
SPNG,23.44,23.44,23.45,1527500.0,1744.0,1619600.0,1000.0,3494.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 21:08:13.702072
SMMR,25.02,24.86,24.91,1670000.0,1000.0,1883100.0,696.0,9536.0,8000.0,2008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 21:08:13.702072
ATMN,24.72,24.6,24.72,1995000.0,,2093000.0,,,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 21:08:13.702072
WNTR,25.77,25.68,25.77,1951200.0,,1899300.0,,8223.0,,598.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 21:08:13.702072
SPNG,23.44,23.44,23.45,1893900.0,4510.0,872.0,1619600.0,6876.0,750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 21:08:14.754413
SMMR,24.94,24.94,24.99,1516400.0,4923.0,1000.0,2353700.0,,,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 21:08:14.754413
ATMN,24.47,24.35,24.45,2156000.0,,,2009500.0,487.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 21:08:14.754413
WNTR,25.78,25.88,25.89,1495500.0,598.0,984.0,1914800.0,8223.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 21:08:14.754413
SPNG,23.44,23.44,23.45,1977600.0,872.0,1719300.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 21:08:15.809527
SMMR,24.94,24.98,24.99,1758300.0,1000.0,1442200.0,1912.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 21:08:15.809527
ATMN,24.35,24.43,24.72,2153100.0,,2093000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 21:08:15.809527
WNTR,25.81,25.68,25.81,1604700.0,984.0,1963400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 21:08:15.809527
