ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_UEBR-2,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,SELL_BABS-4,SELL_LETH-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,SELL_CNCD-1,BUY_CNCD-1,BUY_COLA-1,SELL_UOTB-3,SELL_HECM-3,SELL_NAIT-1,BUY_LETH-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_BABS-4,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_UEBR-2,SELL_CAMN-1,BUY_HECM-3,SELL_BRCH-2,tick,timestamp
SPNG,25.23,25.09,25.23,100.0,6000.0,1890500.0,535.0,2065300.0,100.0,559.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-06 03:59:07.167508
SMMR,24.82,24.75,24.76,,6000.0,1970200.0,565.0,1546200.0,9507.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-06 03:59:07.167508
ATMN,25.59,25.45,25.59,100.0,,2211900.0,590.0,1525600.0,4645.0,526.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-06 03:59:07.167508
WNTR,24.89,25.02,25.08,,,1104900.0,650.0,2355800.0,,621.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-06 03:59:07.167508
SPNG,25.31,25.15,25.22,6000.0,200.0,1890500.0,535.0,100.0,559.0,2098700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-06 03:59:08.222525
SMMR,24.82,24.75,24.76,6000.0,8128.0,1845000.0,620.0,17872.0,596.0,1546200.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-06 03:59:08.222525
ATMN,25.6,25.6,25.8,6000.0,2411.0,1826300.0,590.0,4645.0,,1387800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-06 03:59:08.222525
WNTR,25.02,24.96,25.02,,,1236800.0,592.0,19677.0,650.0,1963500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-06 03:59:08.222525
SPNG,25.07,25.07,25.24,1890500.0,2196700.0,520.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-06 03:59:09.317856
SMMR,24.75,24.75,24.76,2091300.0,1546200.0,596.0,620.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-06 03:59:09.317856
ATMN,25.62,25.6,25.63,2084600.0,1625700.0,409.0,590.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-06 03:59:09.317856
WNTR,25.08,25.05,25.08,1467000.0,2355800.0,,592.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-06 03:59:09.317856
SPNG,24.71,24.71,25.15,1466700.0,6000.0,2183000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-06 03:59:10.447730
SMMR,24.73,24.73,24.81,1985000.0,6000.0,1441700.0,2032.0,620.0,10000.0,596.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-06 03:59:10.447730
ATMN,25.62,25.62,25.63,1926500.0,,1850500.0,7087.0,590.0,100.0,409.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-06 03:59:10.447730
WNTR,25.05,25.05,25.07,1582300.0,6000.0,2088800.0,,592.0,6231.0,650.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-06 03:59:10.447730
SPNG,24.9,24.71,24.81,1696600.0,1969000.0,6000.0,6664.0,559.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-06 03:59:11.522125
SMMR,24.69,24.69,24.77,2183000.0,1441700.0,6000.0,20000.0,596.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-06 03:59:11.522125
ATMN,25.31,25.56,25.58,2349900.0,1737100.0,6000.0,9197.0,409.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-06 03:59:11.522125
WNTR,25.06,25.05,25.06,1823300.0,1816100.0,6000.0,22946.0,650.0,,4643.0,592.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-06 03:59:11.522125
SPNG,24.81,24.71,24.81,1905900.0,478.0,2095600.0,559.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-06 03:59:12.567857
SMMR,24.85,24.85,24.87,2106400.0,565.0,1441700.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-06 03:59:12.567857
ATMN,25.31,25.56,25.6,2194900.0,590.0,1986300.0,479.0,6000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-06 03:59:12.567857
WNTR,25.05,25.04,25.05,1694700.0,592.0,2341100.0,650.0,,6000.0,9407.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-06 03:59:12.567857
SPNG,25.21,25.21,25.25,2069800.0,2294.0,478.0,2287500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-06 03:59:13.627758
SMMR,24.9,24.82,24.9,1987100.0,1125.0,,1323000.0,6000.0,596.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-06 03:59:13.627758
ATMN,25.31,25.57,25.59,2025000.0,3914.0,590.0,1880900.0,,479.0,9031.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-06 03:59:13.627758
WNTR,25.1,25.06,25.07,2049800.0,16416.0,592.0,2079100.0,,650.0,4543.0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-06 03:59:13.627758
SPNG,25.21,25.21,25.25,1848500.0,6000.0,2294.0,478.0,2287500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-06 03:59:14.186023
SMMR,24.9,24.84,24.9,1894400.0,6000.0,1125.0,565.0,1323000.0,620.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-06 03:59:14.186023
ATMN,25.72,25.57,25.62,1889800.0,6000.0,3914.0,590.0,1966900.0,479.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-06 03:59:14.186023
WNTR,25.17,25.17,25.2,1955100.0,6000.0,16416.0,592.0,2364500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-06 03:59:14.186023
SPNG,25.21,25.0,25.11,540.0,6000.0,1862500.0,2294.0,2090700.0,559.0,490.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-06 03:59:15.239528
SMMR,24.84,24.84,24.89,620.0,6000.0,1894400.0,1125.0,1236800.0,596.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-06 03:59:15.239528
ATMN,25.83,25.57,25.83,590.0,6000.0,1898900.0,3914.0,1945800.0,479.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-06 03:59:15.239528
WNTR,25.17,25.07,25.11,592.0,6000.0,1933400.0,16416.0,2440100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-06 03:59:15.239528
SPNG,25.26,25.01,25.25,100.0,559.0,6000.0,2000900.0,515.0,2158500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-06 03:59:16.333996
SMMR,24.7,24.85,24.87,9015.0,,6000.0,1978400.0,596.0,1477400.0,6000.0,8658.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-06 03:59:16.333996
ATMN,25.83,25.69,25.83,6607.0,590.0,6000.0,2048900.0,,1945800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-06 03:59:16.333996
WNTR,25.1,25.09,25.1,,,6000.0,2302500.0,536.0,2214800.0,,9220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-06 03:59:16.333996
SPNG,25.35,25.06,25.35,559.0,1810600.0,6000.0,200.0,2191600.0,515.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-06 03:59:17.460175
SMMR,24.96,24.75,24.86,494.0,1853700.0,6000.0,6663.0,1388000.0,620.0,8884.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-06 03:59:17.460175
ATMN,25.55,25.72,25.74,590.0,2056000.0,6000.0,1855.0,1750500.0,479.0,10100.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-06 03:59:17.460175
WNTR,25.2,25.1,25.2,650.0,1919700.0,6000.0,19154.0,2287600.0,621.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-06 03:59:17.460175
SPNG,25.04,25.04,25.22,2433100.0,515.0,2221200.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-06 03:59:18.520462
SMMR,24.89,24.9,24.96,1884900.0,,1388000.0,3120.0,6000.0,571.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-06 03:59:18.520462
ATMN,25.76,25.76,25.77,2192000.0,492.0,1982600.0,,6000.0,590.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-06 03:59:18.520462
WNTR,25.05,25.12,25.14,2059900.0,621.0,2217000.0,6846.0,6000.0,650.0,,9018.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-06 03:59:18.520462
SPNG,25.22,25.1,25.22,6000.0,540.0,100.0,1932400.0,2095300.0,6000.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-06 03:59:19.575030
SMMR,24.8,24.73,24.75,,620.0,,2084400.0,1511300.0,,2340.0,590.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-06 03:59:19.575030
ATMN,25.73,25.73,25.75,500.0,590.0,3858.0,2032900.0,1891100.0,6000.0,6462.0,561.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-06 03:59:19.575030
WNTR,25.13,25.13,25.15,6000.0,650.0,6846.0,2035800.0,2083600.0,5500.0,8947.0,621.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-06 03:59:19.575030
SPNG,24.91,24.93,25.22,100.0,2061600.0,537.0,1882300.0,520.0,6000.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-06 03:59:20.634318
SMMR,24.75,24.69,24.75,3052.0,2073500.0,,1511300.0,590.0,6000.0,2340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-06 03:59:20.634318
ATMN,25.72,25.67,25.72,3958.0,2030100.0,590.0,1790200.0,561.0,6000.0,16462.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-06 03:59:20.634318
WNTR,25.08,25.05,25.08,,2443300.0,,1904600.0,621.0,5500.0,18947.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-06 03:59:20.634318
SPNG,25.38,25.05,25.1,500.0,2052700.0,537.0,559.0,2159200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-06 03:59:21.699311
SMMR,24.83,24.81,24.83,6000.0,2065600.0,,517.0,1615600.0,8604.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-06 03:59:21.699311
ATMN,25.58,25.67,25.72,,2161200.0,547.0,561.0,1993600.0,,247.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-06 03:59:21.699311
WNTR,25.09,25.05,25.08,,2179600.0,650.0,621.0,2056300.0,6982.0,8800.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-06 03:59:21.699311
SPNG,25.1,25.03,25.1,2155700.0,537.0,6000.0,2159200.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-06 03:59:22.259719
SMMR,24.83,24.85,24.9,2057900.0,,500.0,1601000.0,6000.0,8604.0,517.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-06 03:59:22.259719
ATMN,25.77,25.53,25.77,2131200.0,547.0,,2182800.0,,,,247.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-06 03:59:22.259719
WNTR,25.2,25.08,25.2,2142400.0,592.0,,2401200.0,,,,8800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-06 03:59:22.259719
SPNG,25.1,25.0,25.1,2285600.0,6000.0,2071900.0,505.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-06 03:59:23.326599
SMMR,24.92,24.86,24.88,1716200.0,,1795300.0,593.0,12718.0,620.0,6000.0,8604.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-06 03:59:23.326599
ATMN,25.57,25.53,25.56,2131200.0,6000.0,1923400.0,561.0,347.0,,,9538.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-06 03:59:23.326599
WNTR,25.04,25.04,25.13,2434800.0,6000.0,1910500.0,621.0,,,,8947.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-06 03:59:23.326599
SPNG,24.91,25.09,25.1,6000.0,100.0,1927500.0,551.0,6000.0,1999.0,1966400.0,559.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-06 03:59:24.718997
SMMR,24.9,24.86,24.9,6000.0,,1929700.0,620.0,,,1858500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-06 03:59:24.718997
ATMN,25.57,25.55,25.56,,707.0,2114800.0,547.0,6000.0,6140.0,1922500.0,590.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-06 03:59:24.718997
WNTR,25.01,25.01,25.06,,,2281600.0,508.0,6000.0,10000.0,2044500.0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-06 03:59:24.718997
SPNG,25.26,25.35,25.38,2183400.0,551.0,2267300.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-06 03:59:25.360033
SMMR,24.98,24.82,24.9,2065200.0,,1667500.0,6000.0,6000.0,520.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-06 03:59:25.360033
ATMN,25.56,25.53,25.56,2171500.0,547.0,1902100.0,,6000.0,590.0,6140.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-06 03:59:25.360033
WNTR,25.22,25.11,25.19,2151600.0,508.0,2282300.0,,,,8488.0,8488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-06 03:59:25.360033
SPNG,25.04,24.93,25.04,7921.0,2178500.0,2182400.0,559.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-06 03:59:26.541946
SMMR,24.81,24.85,24.89,8218.0,2074300.0,1668400.0,597.0,16516.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-06 03:59:26.541946
ATMN,25.65,25.64,25.65,8110.0,2060000.0,1993400.0,590.0,,6000.0,547.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-06 03:59:26.541946
WNTR,25.22,25.08,25.22,756.0,2039000.0,2349600.0,,,,592.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-06 03:59:26.541946
SPNG,25.04,25.03,25.04,2178600.0,489.0,2073900.0,6000.0,559.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-06 03:59:27.641018
SMMR,24.68,24.68,24.69,1957900.0,494.0,1882600.0,6000.0,620.0,861.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-06 03:59:27.641018
ATMN,25.83,25.64,25.74,2197400.0,590.0,1936100.0,6000.0,561.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-06 03:59:27.641018
WNTR,24.99,25.05,25.07,2140100.0,650.0,2174200.0,6000.0,650.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-06 03:59:27.641018
SPNG,25.18,25.18,25.27,5766.0,6000.0,2071200.0,1922.0,2103500.0,559.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-06 03:59:28.714830
SMMR,24.71,24.71,24.75,861.0,,2083800.0,8055.0,1788400.0,620.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-06 03:59:28.714830
ATMN,25.86,25.66,25.75,7872.0,6000.0,2083700.0,7038.0,1924100.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-06 03:59:28.714830
WNTR,25.05,25.06,25.07,9344.0,5900.0,1959300.0,8238.0,2044500.0,621.0,6000.0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-06 03:59:28.714830
SPNG,25.18,25.09,25.16,6000.0,2208900.0,2074000.0,1922.0,559.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-06 03:59:29.278394
