ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,SELL_WRSW-3,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,BUY_UOTB-3,SELL_COLA-3,SELL_WRSW-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
ATMN,24.92,24.96,25.24,2170900.0,8000.0,,2248200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 15:54:19.958114
WNTR,25.01,24.97,25.01,2294600.0,,,2250300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 15:54:19.958114
SPNG,24.82,24.82,25.16,2234100.0,2124000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 15:54:20.989802
SMMR,24.96,24.95,24.96,1989300.0,2101200.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 15:54:20.989802
ATMN,25.11,25.18,25.3,2166900.0,2162600.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 15:54:20.989802
WNTR,25.07,24.97,25.07,2294600.0,2232700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 15:54:20.989802
SPNG,24.95,24.82,25.1,2228400.0,2132200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 15:54:22.065956
SMMR,24.97,24.94,24.97,2107200.0,2089800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 15:54:22.065956
ATMN,24.91,24.86,24.91,2277400.0,2305400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 15:54:22.065956
WNTR,25.0,25.02,25.05,2210000.0,2130300.0,8000.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 15:54:22.065956
SPNG,24.81,24.82,25.1,2203900.0,2132200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 15:54:23.158282
SMMR,24.99,25.0,25.04,2002000.0,1963300.0,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 15:54:23.158282
ATMN,24.86,24.79,24.83,2291500.0,2291200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 15:54:23.158282
WNTR,25.09,25.01,25.06,2341600.0,2250300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 15:54:23.158282
SPNG,25.1,24.95,25.1,8000.0,2087900.0,2132200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 15:54:24.225463
SMMR,24.99,24.99,25.02,8000.0,2002000.0,1953500.0,8000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 15:54:24.225463
ATMN,24.83,24.92,25.19,,2239100.0,2169500.0,,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 15:54:24.225463
WNTR,25.12,25.01,25.12,,2315000.0,2204300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 15:54:24.225463
SPNG,25.18,24.83,25.18,6000.0,2103800.0,2093400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 15:54:25.289582
SMMR,25.03,25.02,25.03,12000.0,1787900.0,2073400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 15:54:25.289582
ATMN,24.83,25.18,25.2,,2319000.0,2211000.0,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 15:54:25.289582
WNTR,24.99,24.99,25.06,,2310300.0,2030200.0,8000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 15:54:25.289582
SPNG,24.95,24.85,25.16,12000.0,1878900.0,6000.0,2016000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 15:54:26.341568
SMMR,24.93,24.93,24.97,,2126900.0,,2085000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 15:54:26.341568
ATMN,25.18,25.18,25.2,,2319000.0,,2320800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 15:54:26.341568
WNTR,25.15,25.0,25.15,6000.0,2205200.0,,2210900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 15:54:26.341568
SPNG,24.81,24.81,24.95,2206700.0,8000.0,1937400.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 15:54:27.386486
SMMR,24.97,24.91,24.97,2133600.0,,2096700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 15:54:27.386486
ATMN,25.28,25.28,25.3,2181200.0,,2287600.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 15:54:27.386486
WNTR,24.89,25.05,25.06,2216200.0,2000.0,2018700.0,6000.0,,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 15:54:27.386486
SPNG,24.94,24.95,25.03,8000.0,6000.0,1996400.0,2139100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 15:54:27.995356
SMMR,24.91,24.91,24.99,,,2133600.0,1979900.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 15:54:27.995356
ATMN,25.28,25.18,25.25,8000.0,,2193600.0,2254000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 15:54:27.995356
WNTR,24.89,25.04,25.06,,,2331700.0,2127800.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 15:54:27.995356
SPNG,24.95,24.81,24.95,2206700.0,2062400.0,8000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 15:54:29.043290
SMMR,25.1,25.02,25.1,2095600.0,2041400.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 15:54:29.043290
ATMN,25.28,25.19,25.24,1802100.0,2135200.0,,12000.0,8000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 15:54:29.043290
WNTR,25.04,24.9,25.0,2191600.0,1773900.0,2000.0,6000.0,,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 15:54:29.043290
SPNG,25.32,24.82,25.32,15600.0,1887600.0,2127700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 15:54:30.199458
SMMR,25.09,25.09,25.13,,2106500.0,2059300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 15:54:30.199458
ATMN,25.07,25.26,25.27,,2318400.0,2160200.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 15:54:30.199458
WNTR,25.01,24.96,25.01,,2297000.0,2116400.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 15:54:30.199458
SPNG,25.33,24.95,25.09,8000.0,6000.0,1957900.0,4000.0,1920.0,1819800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 15:54:31.279561
SMMR,25.13,24.92,25.13,,6000.0,2004600.0,,,2059300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 15:54:31.279561
ATMN,25.17,25.1,25.17,,,2305900.0,8000.0,,2135900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 15:54:31.279561
WNTR,25.09,25.01,25.02,8000.0,6000.0,1980800.0,4000.0,,2150500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 15:54:31.279561
SPNG,24.75,24.75,25.09,2146100.0,4000.0,2035500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 15:54:32.330629
SMMR,25.14,25.05,25.14,1871200.0,,2060500.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 15:54:32.330629
ATMN,25.28,25.14,25.28,2198700.0,,2256800.0,,4000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 15:54:32.330629
WNTR,24.89,24.89,25.14,2299300.0,,2127500.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 15:54:32.330629
SPNG,25.1,24.95,25.1,8000.0,2043600.0,2155600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 15:54:33.381890
SMMR,25.15,24.91,25.15,,2133600.0,2086800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 15:54:33.381890
ATMN,25.28,25.19,25.28,8000.0,2083500.0,1895200.0,6000.0,8000.0,2400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 15:54:33.381890
WNTR,25.01,24.89,24.97,,2300800.0,2132400.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 15:54:33.381890
SPNG,25.24,24.96,25.24,6000.0,8000.0,1914100.0,2153400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 15:54:34.430683
SMMR,25.15,24.92,25.14,6000.0,,1982500.0,1969900.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 15:54:34.430683
ATMN,25.32,25.21,25.27,12000.0,8000.0,1794500.0,2025400.0,6000.0,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 15:54:34.430683
WNTR,24.96,24.9,24.96,6000.0,,2225300.0,1813700.0,12000.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 15:54:34.430683
SPNG,25.33,24.65,25.33,2113200.0,2150400.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 15:54:35.475768
SMMR,25.15,24.93,25.07,1983100.0,1933000.0,6000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 15:54:35.475768
ATMN,25.34,25.21,25.33,1821500.0,2165300.0,12000.0,6000.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 15:54:35.475768
WNTR,24.89,25.07,25.18,2179500.0,2126300.0,6000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 15:54:35.475768
SPNG,24.65,25.03,25.07,2038000.0,6000.0,12000.0,1673100.0,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 15:54:36.539821
SMMR,25.15,25.05,25.15,1999900.0,6000.0,,2075400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 15:54:36.539821
ATMN,25.26,25.2,25.26,2067100.0,6000.0,,2052300.0,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 15:54:36.539821
WNTR,24.93,24.97,25.0,2073600.0,6000.0,12000.0,1830100.0,8000.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 15:54:36.539821
SPNG,25.21,24.96,25.06,6000.0,4000.0,1909800.0,18000.0,8000.0,1679400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 15:54:37.088914
SMMR,25.02,24.91,25.02,,,2087800.0,,,2095500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 15:54:37.088914
ATMN,25.26,25.19,25.26,6000.0,,2044000.0,,8000.0,2052300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 15:54:37.088914
WNTR,25.19,24.96,24.99,6000.0,8000.0,2073600.0,6000.0,8000.0,1950700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 15:54:37.088914
SPNG,25.33,25.02,25.21,8000.0,7200.0,1909800.0,8000.0,2035500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 15:54:38.139310
SMMR,24.91,24.97,25.01,8000.0,,1989100.0,8000.0,1849900.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 15:54:38.139310
ATMN,25.16,25.26,25.28,8000.0,,2170400.0,8000.0,2164600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 15:54:38.139310
WNTR,25.23,25.0,25.23,8000.0,6000.0,1973400.0,,2222000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 15:54:38.139310
SPNG,25.21,25.22,25.28,1895500.0,14400.0,2157000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 15:54:39.210256
SMMR,25.15,25.07,25.15,2111700.0,,2057400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 15:54:39.210256
ATMN,25.38,25.27,25.37,2014100.0,6000.0,2171500.0,1400.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 15:54:39.210256
WNTR,25.23,25.12,25.22,1962400.0,6000.0,2235100.0,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 15:54:39.210256
SPNG,25.2,25.01,25.2,11520.0,1905600.0,2155700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 15:54:40.281572
SMMR,25.14,25.14,25.15,,2115500.0,2057400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 15:54:40.281572
ATMN,25.39,25.39,25.41,,2119200.0,2280900.0,1400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 15:54:40.281572
WNTR,25.23,25.12,25.22,,2233100.0,2235100.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 15:54:40.281572
SPNG,25.2,25.13,25.2,1937400.0,7373.0,2037100.0,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 15:54:41.323436
SMMR,25.15,25.11,25.15,2117800.0,,2031100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 15:54:41.323436
ATMN,25.27,25.36,25.41,2248200.0,,2280900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 15:54:41.323436
WNTR,25.23,25.12,25.22,1995100.0,6000.0,2259000.0,,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 15:54:41.323436
SPNG,24.98,24.98,25.11,2097700.0,2049100.0,8000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 15:54:42.360197
SMMR,25.11,25.11,25.15,1794800.0,2031100.0,,6000.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 15:54:42.360197
ATMN,25.41,25.36,25.41,2250000.0,2261600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 15:54:42.360197
WNTR,25.11,25.13,25.2,2009200.0,2247000.0,,6000.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 15:54:42.360197
SPNG,24.83,24.83,25.11,2134700.0,2144300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 15:54:43.421929
SMMR,25.15,25.12,25.15,1784800.0,2081900.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 15:54:43.421929
ATMN,25.41,25.37,25.41,2251000.0,2224600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 15:54:43.421929
WNTR,25.24,25.22,25.24,2121100.0,2246900.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 15:54:43.421929
SPNG,25.2,24.83,25.2,2134700.0,2152400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 15:54:44.468995
SMMR,25.08,25.09,25.14,1999500.0,1994500.0,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 15:54:44.468995
ATMN,25.25,25.3,25.41,2231900.0,2224600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 15:54:44.468995
WNTR,25.11,25.12,25.23,2009200.0,2164600.0,12000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 15:54:44.468995
SPNG,24.65,25.12,25.2,2098700.0,2117800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 15:54:45.509784
SMMR,25.15,25.09,25.12,1999500.0,2100200.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 15:54:45.509784
ATMN,25.45,25.31,25.45,2147500.0,2228900.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 15:54:45.509784
WNTR,25.24,25.13,25.22,2009200.0,2212500.0,12000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 15:54:45.509784
SPNG,24.63,25.53,25.65,888100.0,734100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 15:54:46.548830
SMMR,24.64,24.5,24.64,835300.0,912300.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 15:54:46.548830
ATMN,25.58,25.38,25.58,836600.0,865400.0,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 15:54:46.548830
WNTR,25.38,25.37,25.38,854500.0,1045800.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 15:54:46.548830
SPNG,25.67,25.54,25.67,6000.0,915200.0,834900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 15:54:47.659734
SMMR,24.5,24.5,24.51,,835300.0,1113800.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 15:54:47.659734
ATMN,25.38,25.39,25.57,6000.0,836600.0,1069300.0,7500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 15:54:47.659734
WNTR,25.38,25.37,25.38,,854700.0,1246900.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 15:54:47.659734
SPNG,25.67,25.55,25.67,12000.0,1036400.0,834900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 15:54:48.278010
SMMR,23.93,23.93,24.51,,880800.0,1241100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 15:54:48.278010
ATMN,24.95,24.95,25.49,,904800.0,1179500.0,7500.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 15:54:48.278010
WNTR,25.37,25.3,25.34,6000.0,1011800.0,1365400.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 15:54:48.278010
SPNG,25.12,25.12,25.68,925300.0,716200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 15:54:49.327364
SMMR,23.91,23.91,24.14,886600.0,1482300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 15:54:49.327364
ATMN,25.26,25.26,25.32,1123800.0,1296900.0,7500.0,12000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 15:54:49.327364
WNTR,25.3,25.31,25.34,1242300.0,1365400.0,10000.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 15:54:49.327364
SPNG,25.12,25.45,25.68,1257300.0,716200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 15:54:50.391768
SMMR,23.91,23.79,23.82,925000.0,1700200.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 15:54:50.391768
ATMN,25.26,25.26,25.45,1123800.0,1267800.0,,7500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 15:54:50.391768
WNTR,25.35,25.35,25.42,1591900.0,1103300.0,,10000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 15:54:50.391768
SPNG,25.65,25.65,25.78,1355500.0,6000.0,738000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 15:54:51.453109
SMMR,23.79,23.51,23.77,999300.0,,1793800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 15:54:51.453109
ATMN,25.49,25.26,25.49,1123800.0,,1294600.0,1920.0,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 15:54:51.453109
WNTR,25.42,25.31,25.42,1599800.0,,1195500.0,12000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 15:54:51.453109
SPNG,25.48,25.48,25.69,1233700.0,6000.0,848700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 15:54:52.500717
SMMR,23.79,23.65,23.79,1240100.0,,1684100.0,7500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 15:54:52.500717
ATMN,25.49,25.26,25.57,1123800.0,1920.0,1290900.0,,7500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 15:54:52.500717
WNTR,25.17,25.17,25.21,1143700.0,,1291200.0,,10000.0,14400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 15:54:52.500717
SPNG,25.31,25.12,25.31,1240800.0,6000.0,1053000.0,7500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 15:54:53.545972
SMMR,24.02,23.62,23.79,1127900.0,6000.0,1585500.0,7500.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 15:54:53.545972
ATMN,25.55,25.55,25.56,1238900.0,1920.0,1607700.0,,6000.0,7500.0,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 15:54:53.545972
WNTR,25.26,25.26,25.36,1468700.0,,1320200.0,,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 15:54:53.545972
SPNG,25.69,25.15,25.69,12000.0,1485300.0,946500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 15:54:54.586585
SMMR,23.72,23.73,23.78,6000.0,1262100.0,1711300.0,6000.0,7500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 15:54:54.586585
ATMN,25.24,25.01,25.14,,1103400.0,1713300.0,6000.0,,7500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 15:54:54.586585
WNTR,25.26,25.3,25.35,8544.0,1681400.0,1429400.0,6000.0,,10000.0,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 15:54:54.586585
SPNG,25.61,25.52,25.61,18000.0,1724400.0,6000.0,7500.0,1040600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 15:54:55.656176
SMMR,23.72,23.61,23.64,,1127900.0,6000.0,7500.0,1918900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 15:54:55.656176
