ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,SELL_WRSW-3,SELL_UOTB-2,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,BUY_UOTB-3,SELL_COLA-3,SELL_WRSW-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
SPNG,24.88,24.79,24.88,6000.0,1914100.0,5000.0,1912700.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 14:53:11.310636
SMMR,24.89,24.84,24.89,,2060100.0,,1920500.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 14:53:11.310636
ATMN,24.96,24.79,24.96,,2304700.0,,2114400.0,,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 14:53:11.310636
WNTR,25.11,25.04,25.08,,2487600.0,,2404300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 14:53:11.310636
SPNG,25.21,25.24,25.41,1906900.0,5000.0,6000.0,1906000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 14:53:12.348577
SMMR,24.76,24.9,24.94,1968100.0,,4666.0,1923700.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 14:53:12.348577
ATMN,24.96,24.79,24.96,2337800.0,,,1988400.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 14:53:12.348577
WNTR,25.08,25.04,25.08,2469200.0,,,2408500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 14:53:12.348577
SPNG,24.62,24.62,25.28,2101500.0,1925000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 14:53:13.388902
SMMR,24.71,24.83,24.94,2112300.0,1923700.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 14:53:13.388902
ATMN,24.79,24.79,25.09,2337800.0,2221600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 14:53:13.388902
WNTR,25.12,25.04,25.12,2469200.0,2381400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 14:53:13.388902
SPNG,24.68,24.67,24.68,2016800.0,5000.0,1865500.0,6000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 14:53:14.434778
SMMR,24.97,25.05,25.12,2000200.0,,2012400.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 14:53:14.434778
ATMN,25.13,24.79,25.01,2337800.0,,2099300.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 14:53:14.434778
WNTR,25.14,25.12,25.14,2494000.0,,2413500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 14:53:14.434778
SPNG,25.19,24.67,25.19,1910200.0,10000.0,2039500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 14:53:15.474785
SMMR,24.71,24.71,24.94,2103800.0,,1969500.0,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 14:53:15.474785
ATMN,24.79,24.79,24.8,2323700.0,,2097100.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 14:53:15.474785
WNTR,25.12,25.12,25.14,2482900.0,,2413500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 14:53:15.474785
SPNG,24.62,24.67,24.92,5000.0,2003200.0,5000.0,1845400.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 14:53:16.514663
SMMR,24.71,24.71,24.89,,2116100.0,,1969500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 14:53:16.514663
ATMN,25.0,24.79,25.0,,2360600.0,,2091800.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 14:53:16.514663
WNTR,25.12,25.05,25.09,,2450000.0,,2392200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 14:53:16.514663
SPNG,25.08,24.93,25.08,2019400.0,5000.0,1841200.0,5000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 14:53:17.550861
SMMR,24.94,24.79,24.94,2104600.0,,2053700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 14:53:17.550861
ATMN,25.04,24.96,25.01,2233800.0,,2088200.0,,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 14:53:17.550861
WNTR,25.05,25.05,25.09,2493300.0,,2392200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 14:53:17.550861
SPNG,25.24,25.24,25.28,2040300.0,5000.0,1953600.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 14:53:18.585698
SMMR,24.89,24.9,24.94,2001500.0,,2053700.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 14:53:18.585698
ATMN,25.23,24.97,25.03,2216900.0,,2099300.0,,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 14:53:18.585698
WNTR,25.1,25.05,25.1,2493300.0,,2416600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 14:53:18.585698
SPNG,25.06,24.93,25.04,2019400.0,5000.0,1957600.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 14:53:19.616745
SMMR,24.9,24.9,24.94,1995300.0,,2062100.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 14:53:19.616745
ATMN,25.14,24.78,25.14,2351500.0,,2190100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 14:53:19.616745
WNTR,25.03,25.03,25.1,2454300.0,,2416600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 14:53:19.616745
SPNG,25.05,25.09,25.1,10000.0,6000.0,1947000.0,1973000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 14:53:20.646786
SMMR,24.96,24.91,24.96,,6000.0,1987200.0,2057500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 14:53:20.646786
ATMN,25.23,24.77,25.23,,,2353700.0,2204200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 14:53:20.646786
WNTR,25.03,25.03,25.04,,,2447400.0,2387800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 14:53:20.646786
SPNG,24.93,25.03,25.05,4666.0,2000.0,1949800.0,6000.0,1947300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 14:53:21.682991
SMMR,25.11,24.92,25.11,6000.0,,2015700.0,,2028400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 14:53:21.682991
ATMN,25.16,25.16,25.23,6000.0,,2216800.0,,2188500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 14:53:21.682991
WNTR,25.08,25.03,25.08,,,2447400.0,,2412200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 14:53:21.682991
SPNG,25.1,24.64,25.1,2138300.0,2063000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 14:53:22.711178
SMMR,24.9,24.9,25.11,1995300.0,2028400.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 14:53:22.711178
ATMN,24.76,25.05,25.23,2223200.0,2195100.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 14:53:22.711178
WNTR,25.08,25.03,25.07,2475500.0,2448900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 14:53:22.711178
SPNG,25.1,25.03,25.05,6000.0,2033100.0,6000.0,1947300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 14:53:23.242025
SMMR,25.15,24.9,25.15,,2114800.0,,2008300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 14:53:23.242025
ATMN,25.05,24.76,24.82,,2325800.0,6000.0,2065500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 14:53:23.242025
WNTR,25.07,25.03,25.07,,2475500.0,,2448900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 14:53:23.242025
SPNG,24.97,24.64,24.97,2140200.0,1948900.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 14:53:24.279609
SMMR,25.15,24.9,25.11,1988100.0,2030600.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 14:53:24.279609
ATMN,24.82,24.76,24.82,2295300.0,2065500.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 14:53:24.279609
WNTR,25.07,25.03,25.04,2475500.0,2420100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 14:53:24.279609
SPNG,24.97,24.75,24.97,2119500.0,1948900.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 14:53:25.325492
SMMR,25.15,24.9,25.0,1994200.0,2021700.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 14:53:25.325492
ATMN,24.75,24.75,25.16,2257900.0,2063600.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 14:53:25.325492
WNTR,25.07,25.03,25.04,2466100.0,2412200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 14:53:25.325492
SPNG,24.62,24.62,25.1,2133500.0,6000.0,1955600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 14:53:26.358632
SMMR,25.0,24.94,25.0,1994200.0,,2012200.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 14:53:26.358632
ATMN,25.04,25.04,25.16,2263700.0,6000.0,2063600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 14:53:26.358632
WNTR,25.03,25.03,25.04,2485400.0,,2405700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 14:53:26.358632
SPNG,24.58,24.58,25.1,2105300.0,6000.0,1921400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 14:53:27.396834
SMMR,25.0,24.99,25.0,1998700.0,,2008800.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 14:53:27.396834
ATMN,24.85,24.85,25.16,2234300.0,6000.0,2063600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 14:53:27.396834
WNTR,25.07,25.03,25.07,2485400.0,,2394400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 14:53:27.396834
SPNG,24.58,24.91,25.15,2122700.0,2066200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 14:53:28.439136
SMMR,24.99,24.99,25.11,2084900.0,2045200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 14:53:28.439136
ATMN,25.28,24.85,25.28,2259300.0,2195400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 14:53:28.439136
WNTR,25.08,25.03,25.08,2485400.0,2431400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 14:53:28.439136
SPNG,24.58,24.91,25.15,2122700.0,2054300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 14:53:29.492033
SMMR,24.86,24.86,25.11,2068700.0,2045200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 14:53:29.492033
ATMN,25.28,25.19,25.28,2247900.0,2195400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 14:53:29.492033
WNTR,25.03,25.03,25.04,2513800.0,2382200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 14:53:29.492033
SPNG,24.91,24.91,24.94,2122700.0,2036900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 14:53:30.526777
SMMR,25.11,25.09,25.11,2074000.0,2024900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 14:53:30.526777
ATMN,24.93,25.11,25.28,2235100.0,2177600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 14:53:30.526777
WNTR,25.03,25.03,25.04,2513800.0,2351500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 14:53:30.526777
SPNG,24.94,24.7,24.94,2121000.0,2036900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 14:53:31.558940
SMMR,25.09,25.09,25.11,2074000.0,2020500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 14:53:31.558940
ATMN,24.75,24.75,25.28,2270800.0,2177600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 14:53:31.558940
WNTR,25.08,25.01,25.08,2477400.0,2453300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 14:53:31.558940
SPNG,24.94,24.87,24.94,2143700.0,2033700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 14:53:32.599792
SMMR,25.09,24.86,25.05,2068700.0,2025100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 14:53:32.599792
ATMN,24.75,24.97,25.28,2280800.0,2177600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 14:53:32.599792
WNTR,25.01,25.01,25.06,2495900.0,2432400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 14:53:32.599792
SPNG,24.94,25.12,25.15,2145400.0,2038700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 14:53:33.629594
SMMR,25.09,24.86,25.09,2060600.0,2037100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 14:53:33.629594
ATMN,24.97,24.97,25.32,2280800.0,2179900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 14:53:33.629594
WNTR,25.01,25.01,25.06,2554600.0,2432400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 14:53:33.629594
SPNG,25.23,24.87,25.23,2142100.0,2021100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 14:53:34.668980
SMMR,25.0,24.86,25.0,2060600.0,2033700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 14:53:34.668980
ATMN,25.38,25.08,25.38,2253800.0,2208900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 14:53:34.668980
WNTR,25.08,25.08,25.1,2568000.0,2443800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 14:53:34.668980
SPNG,24.87,24.93,25.47,863900.0,692200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 14:53:35.707037
SMMR,24.26,24.26,24.27,898700.0,821800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 14:53:35.707037
ATMN,24.99,24.99,25.99,1003500.0,822700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 14:53:35.707037
WNTR,26.73,25.83,26.72,754100.0,745400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 14:53:35.707037
SPNG,24.93,24.93,25.15,863900.0,5000.0,887500.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 14:53:36.742942
SMMR,24.26,23.67,24.26,906400.0,,1016900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 14:53:36.742942
ATMN,24.98,24.98,25.92,1000900.0,,1040600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 14:53:36.742942
WNTR,26.73,26.0,26.16,858600.0,,1098100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 14:53:36.742942
SPNG,25.15,25.41,25.47,1205900.0,5000.0,799700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 14:53:37.779934
SMMR,24.26,23.97,24.26,1248800.0,,1016900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 14:53:37.779934
ATMN,24.98,24.98,25.09,1000900.0,,1347000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 14:53:37.779934
WNTR,26.73,26.0,26.03,858600.0,,1430100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 14:53:37.779934
SPNG,25.42,24.51,25.42,1220100.0,5000.0,910200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 14:53:38.819904
SMMR,24.12,23.97,24.05,1368500.0,,1145900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 14:53:38.819904
ATMN,25.09,24.98,25.09,1246900.0,,1347000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 14:53:38.819904
WNTR,25.83,25.83,26.03,865000.0,,1641100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 14:53:38.819904
SPNG,24.51,24.51,25.42,1354700.0,10000.0,910200.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 14:53:39.359803
SMMR,24.05,24.18,24.26,1702000.0,,1016900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 14:53:39.359803
ATMN,25.09,24.98,25.09,1246900.0,,1541700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 14:53:39.359803
WNTR,25.83,25.69,25.77,840500.0,,1873000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 14:53:39.359803
SPNG,25.17,25.17,25.25,1476000.0,5000.0,1013600.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 14:53:40.400033
SMMR,24.27,24.51,24.54,1806200.0,,787400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 14:53:40.400033
ATMN,25.09,25.04,25.09,1488200.0,,1750400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 14:53:40.400033
WNTR,25.69,25.62,25.64,856300.0,,2224100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 14:53:40.400033
SPNG,25.17,25.17,25.25,1476000.0,6000.0,5000.0,1309300.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 14:53:41.433612
SMMR,24.49,24.18,24.25,1702000.0,,,1207100.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 14:53:41.433612
ATMN,25.09,25.04,25.1,1488200.0,,,1837400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 14:53:41.433612
WNTR,25.64,25.62,25.64,856300.0,,,2100100.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 14:53:41.433612
SPNG,25.23,24.51,25.23,1488500.0,1396100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 14:53:42.468146
SMMR,24.25,24.25,24.42,1920100.0,1102200.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 14:53:42.468146
ATMN,25.09,25.04,25.24,1488200.0,1939400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 14:53:42.468146
WNTR,25.64,25.58,25.64,952800.0,2101600.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 14:53:42.468146
SPNG,25.14,24.88,24.91,1681100.0,10000.0,1500400.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 14:53:43.519409
SMMR,24.18,24.21,24.39,1908700.0,,1217600.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 14:53:43.519409
ATMN,25.24,25.08,25.24,1381400.0,,2064300.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 14:53:43.519409
WNTR,25.31,25.31,25.4,892500.0,,2121700.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 14:53:43.519409
SPNG,25.17,25.17,25.23,1771100.0,10000.0,6000.0,1502900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 14:53:44.555798
SMMR,24.39,24.21,24.39,1908700.0,,,1429300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 14:53:44.555798
ATMN,24.91,25.04,25.09,1287300.0,,6000.0,1993300.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 14:53:44.555798
WNTR,25.54,25.31,25.44,892500.0,,,2200700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 14:53:44.555798
SPNG,25.17,25.17,25.23,1771100.0,5000.0,6000.0,1793900.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 14:53:45.599216
SMMR,24.21,24.21,24.39,2015400.0,,,1538700.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 14:53:45.599216
ATMN,24.89,24.89,25.24,1194500.0,,,2086700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 14:53:45.599216
WNTR,25.44,25.48,25.58,1280700.0,,,2107500.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 14:53:45.599216
SPNG,24.52,24.51,24.52,1593100.0,5000.0,1768400.0,5000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-04 14:53:46.636944
SMMR,24.37,24.37,24.39,2149100.0,,1538700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-04 14:53:46.636944
ATMN,25.38,24.94,25.09,1468400.0,,1989400.0,,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-04 14:53:46.636944
WNTR,25.47,25.48,25.54,1360100.0,,2107500.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-04 14:53:46.636944
SPNG,24.37,24.37,25.17,1470600.0,6000.0,5000.0,1740900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-04 14:53:47.674200
SMMR,24.18,24.18,24.38,1914000.0,6000.0,,1734100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-04 14:53:47.674200
ATMN,24.85,24.46,24.85,1627500.0,6000.0,,1992500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-04 14:53:47.674200
WNTR,25.48,25.48,25.51,1360100.0,6000.0,,2107000.0,2083.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-04 14:53:47.674200
SPNG,24.37,24.37,25.17,1810800.0,5000.0,5000.0,1810700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-04 14:53:48.708447
