ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,SELL_BABS-4,SELL_LETH-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,BUY_LETH-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_BABS-4,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_CAMN-1,SELL_BRCH-2,tick,timestamp
ATMN,23.74,23.76,24.06,,1378700.0,,,2082700.0,,5480.0,7577.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-05 21:01:44.824913
WNTR,24.21,24.06,24.21,,1751200.0,,,1306400.0,,7577.0,7307.0,10500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-05 21:01:44.824913
SPNG,24.68,24.35,24.46,2135200.0,1767400.0,8000.0,331.0,1559.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-05 21:01:45.426418
SMMR,24.36,24.37,24.4,1888800.0,1779400.0,8000.0,416.0,,8000.0,505.0,2900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-05 21:01:45.426418
ATMN,23.58,24.01,24.04,1373600.0,1932000.0,,488.0,5580.0,,391.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-05 21:01:45.426418
WNTR,24.12,24.12,24.21,1987500.0,1306400.0,,,7577.0,,536.0,7307.0,10500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-05 21:01:45.426418
SPNG,25.04,24.41,24.51,16000.0,6025.0,2253300.0,100.0,8000.0,1916600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-05 21:01:46.475543
SMMR,24.31,24.2,24.31,,2900.0,1772200.0,2612.0,8000.0,2000200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-05 21:01:46.475543
ATMN,24.07,23.97,24.07,,1245.0,1373600.0,,,2306800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-05 21:01:46.475543
WNTR,24.06,24.06,24.19,,7307.0,1856800.0,13589.0,,1442300.0,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-05 21:01:46.475543
SPNG,24.57,24.35,24.39,2384900.0,501.0,1963900.0,328.0,8000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-05 21:01:47.523555
SMMR,24.34,24.22,24.34,1892600.0,409.0,2019400.0,,,8461.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-05 21:01:47.523555
ATMN,24.07,23.98,24.06,1373600.0,,2230100.0,,,8461.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-05 21:01:47.523555
WNTR,24.06,24.06,24.15,2089600.0,,1545200.0,,,,5104.0,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-05 21:01:47.523555
SPNG,24.5,24.52,25.04,16000.0,2214600.0,537.0,100.0,2052400.0,304.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-05 21:01:48.569693
SMMR,24.34,24.26,24.27,8000.0,1883500.0,459.0,15234.0,2019400.0,470.0,8000.0,7509.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-05 21:01:48.569693
ATMN,23.98,23.58,23.74,,1373600.0,,,2347000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-05 21:01:48.569693
WNTR,24.05,24.05,24.11,,2083600.0,539.0,6922.0,1679000.0,,,12775.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-05 21:01:48.569693
SPNG,24.5,24.65,25.04,514.0,2620800.0,2063900.0,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 21:01:49.613670
SMMR,24.26,24.26,24.32,,2333500.0,2019400.0,24000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 21:01:49.613670
ATMN,24.09,23.58,24.09,,1480000.0,2354700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 21:01:49.613670
WNTR,24.21,24.05,24.21,,2083600.0,1679000.0,,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 21:01:49.613670
SPNG,24.5,24.76,24.94,8000.0,5584.0,514.0,2395000.0,1885900.0,291.0,8000.0,324.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 21:01:50.660937
SMMR,24.26,24.26,24.32,,,,2333300.0,2019400.0,491.0,8000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 21:01:50.660937
ATMN,24.1,23.58,24.1,,1907.0,377.0,1721500.0,2317900.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 21:01:50.660937
WNTR,24.22,24.1,24.22,,6040.0,,2180800.0,1584000.0,,,,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 21:01:50.660937
SPNG,24.7,24.74,24.9,16000.0,459.0,2314500.0,1796100.0,394.0,8000.0,759.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 21:01:51.721378
SMMR,24.25,24.23,24.24,,,2312300.0,2145400.0,,8000.0,4450.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 21:01:51.721378
ATMN,24.1,23.58,23.99,,,2115000.0,2215900.0,,,4949.0,4566.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 21:01:51.721378
WNTR,24.02,24.02,24.12,,,2046600.0,1929200.0,,,6335.0,,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 21:01:51.721378
SPNG,24.29,24.69,24.85,2603400.0,8000.0,379.0,470.0,8000.0,2005100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 21:01:52.759492
SMMR,24.32,24.32,24.34,2085100.0,8000.0,347.0,,,2019400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 21:01:52.759492
ATMN,24.08,24.08,24.1,2331500.0,,442.0,451.0,,2226300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 21:01:52.759492
WNTR,24.12,24.14,24.16,2051200.0,,545.0,,,1929100.0,3765.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 21:01:52.759492
SPNG,24.9,24.72,24.9,8000.0,2377600.0,6897.0,2005100.0,16000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 21:01:53.795504
SMMR,24.32,24.36,24.39,,2191500.0,10000.0,1896900.0,8000.0,1144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 21:01:53.795504
ATMN,24.13,23.82,23.87,,2360800.0,100.0,2132000.0,,10392.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 21:01:53.795504
WNTR,24.14,24.14,24.16,,2031200.0,12125.0,2164000.0,,8360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 21:01:53.795504
SPNG,24.29,23.99,24.28,2390400.0,2135200.0,1699.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 21:01:54.848314
SMMR,24.23,24.23,24.33,2312300.0,2031900.0,9587.0,8000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 21:01:54.848314
ATMN,24.14,23.85,23.91,2221900.0,1990100.0,4821.0,,2600.0,440.0,443.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 21:01:54.848314
WNTR,24.22,24.14,24.22,1905500.0,2057800.0,,,16195.0,,,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 21:01:54.848314
SPNG,24.29,24.17,24.28,2492100.0,8000.0,413.0,1824200.0,426.0,16000.0,1699.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 21:01:55.428202
SMMR,24.23,24.24,24.33,1953300.0,16000.0,327.0,1940100.0,600.0,8000.0,9587.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 21:01:55.428202
ATMN,24.14,23.85,23.91,2165600.0,,440.0,1990100.0,443.0,,4821.0,2600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 21:01:55.428202
WNTR,24.22,24.14,24.22,1805800.0,,582.0,2192700.0,389.0,,,16195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 21:01:55.428202
SPNG,24.74,24.2,24.24,2332000.0,8000.0,413.0,195.0,2955.0,2107800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 21:01:56.463132
SMMR,24.37,24.26,24.3,2088700.0,8000.0,,232.0,3472.0,2267300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 21:01:56.463132
ATMN,23.81,23.81,23.9,2649600.0,,,,758.0,2237800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 21:01:56.463132
WNTR,24.23,24.2,24.23,2132200.0,,,3399.0,,2250800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 21:01:56.463132
SPNG,24.61,24.63,24.74,8000.0,1993000.0,425.0,452.0,2107800.0,370.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 21:01:57.503178
SMMR,24.24,24.24,24.27,,2192500.0,280.0,,1807200.0,597.0,16000.0,8055.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 21:01:57.503178
ATMN,24.21,23.84,23.9,,2542100.0,416.0,,2186100.0,419.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 21:01:57.503178
WNTR,24.14,24.14,24.24,,2294900.0,,,2107500.0,,,,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 21:01:57.503178
SPNG,24.9,24.66,24.74,16000.0,5794.0,466.0,1638100.0,341.0,2091400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 21:01:58.542437
SMMR,24.37,24.24,24.37,8000.0,506.0,338.0,1970200.0,,2393600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 21:01:58.542437
ATMN,23.59,23.78,23.92,,,423.0,2402600.0,426.0,2060200.0,4870.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 21:01:58.542437
WNTR,24.27,24.16,24.22,,6285.0,559.0,2042300.0,374.0,2114200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 21:01:58.542437
SPNG,24.74,24.89,24.9,16000.0,2015200.0,6199.0,2214600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 21:01:59.591355
SMMR,24.28,24.28,24.34,,2222600.0,7755.0,2260800.0,5749.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 21:01:59.591355
ATMN,23.59,23.79,23.9,,2549100.0,7293.0,2166900.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 21:01:59.591355
WNTR,24.08,24.08,24.2,,2290300.0,,2124000.0,1377.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 21:01:59.591355
SPNG,24.94,24.2,24.94,2652900.0,2205800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 21:02:00.680235
SMMR,24.43,24.29,24.38,2098800.0,2030600.0,12588.0,16000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 21:02:00.680235
ATMN,23.77,23.77,24.05,2660400.0,2293500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 21:02:00.680235
WNTR,24.05,24.05,24.16,2292500.0,2007600.0,,,11377.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 21:02:00.680235
SPNG,24.22,24.89,24.94,4071.0,2412300.0,2211000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 21:02:01.751892
SMMR,24.44,24.37,24.44,7664.0,1975300.0,1896300.0,8000.0,581.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 21:02:01.751892
ATMN,24.06,23.8,24.04,4071.0,2355100.0,2065800.0,,420.0,4071.0,423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 21:02:01.751892
WNTR,24.02,24.02,24.05,,2142200.0,2034400.0,,458.0,7664.0,469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 21:02:01.751892
SPNG,24.2,24.2,24.9,2525500.0,477.0,1895500.0,8000.0,266.0,4071.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 21:02:02.804831
SMMR,24.35,24.26,24.35,2389100.0,,2025300.0,16000.0,,4810.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 21:02:02.804831
ATMN,23.74,23.74,23.97,2518900.0,,2037800.0,,,9589.0,2842.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 21:02:02.804831
WNTR,24.02,24.01,24.02,2300700.0,,2034400.0,,,16764.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 21:02:02.804831
SPNG,24.21,24.2,24.21,2283000.0,16000.0,2026600.0,8905.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 21:02:03.853687
SMMR,24.38,24.28,24.32,2168100.0,,2045900.0,9208.0,9516.0,504.0,295.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 21:02:03.853687
ATMN,24.2,23.77,24.06,2221900.0,,2310500.0,,10775.0,380.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 21:02:03.853687
WNTR,24.08,24.03,24.06,2220600.0,,2128600.0,9516.0,9516.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 21:02:03.853687
SPNG,24.21,24.22,24.89,16000.0,1932400.0,450.0,100.0,8000.0,1895500.0,8905.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 21:02:04.470188
SMMR,24.33,24.37,24.38,16000.0,2076000.0,,9516.0,,2156400.0,4810.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 21:02:04.470188
ATMN,24.06,23.77,24.06,,2355100.0,,10775.0,,2184600.0,1983.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 21:02:04.470188
WNTR,24.08,24.03,24.06,,2227600.0,,9516.0,,2150900.0,9516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 21:02:04.470188
SPNG,24.36,24.21,24.35,2262800.0,100.0,8000.0,2027600.0,236.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 21:02:05.520209
SMMR,24.38,24.37,24.38,2303800.0,100.0,8000.0,2275400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 21:02:05.520209
ATMN,23.58,23.57,23.58,2553000.0,,,2201300.0,348.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 21:02:05.520209
WNTR,24.15,24.04,24.15,2097300.0,4158.0,,2226500.0,,279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 21:02:05.520209
SPNG,24.44,24.45,24.6,8000.0,407.0,1834000.0,4142.0,2005100.0,8000.0,218.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 21:02:06.577546
SMMR,24.26,24.26,24.38,8000.0,,2291900.0,,2125800.0,8000.0,,8769.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 21:02:06.577546
ATMN,23.95,24.09,24.14,,305.0,2341600.0,7453.0,2165700.0,,352.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 21:02:06.577546
WNTR,23.97,23.97,24.13,,264.0,2075700.0,965.0,2112300.0,,,8769.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 21:02:06.577546
SPNG,24.6,24.58,24.6,8000.0,2184000.0,2107400.0,8000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 21:02:07.629004
SMMR,24.25,24.25,24.34,,2288400.0,2158700.0,8000.0,492.0,199.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 21:02:07.629004
ATMN,23.57,23.57,24.14,,2553000.0,2275000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 21:02:07.629004
WNTR,23.94,23.98,24.03,,2105900.0,2234900.0,,264.0,,709.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 21:02:07.629004
SPNG,24.94,24.58,24.6,8000.0,437.0,1914400.0,899.0,100.0,194.0,8000.0,1900000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 21:02:08.674046
SMMR,24.23,24.23,24.43,,,2416000.0,,,,,2380500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 21:02:08.674046
ATMN,23.57,23.89,24.14,,309.0,2553000.0,,289.0,356.0,,2037800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 21:02:08.674046
WNTR,24.03,23.98,24.0,,266.0,1980200.0,1168.0,15735.0,463.0,,1940500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 21:02:08.674046
SPNG,24.9,24.92,24.97,8000.0,1934900.0,3628.0,2083400.0,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 21:02:09.718377
