ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-1,BUY_UEBR-1,BUY_BRCH-1,BUY_LAVL-1,SELL_CALG-1,SELL_GIOT-3,SELL_CHUL-4,SELL_LAVL-1,BUY_GIOT-3,BUY_CHUL-4,SELL_UEBR-1,SELL_WRSW-1,BUY_WRSW-3,SELL_WRSW-3,SELL_COLA-1,BUY_CALG-1,BUY_COLA-1,SELL_BRCH-1,BUY_WRSW-4,SELL_LUIS-1,SELL_WRSW-4,BUY_LUIS-1,tick,timestamp
SPNG,24.63,24.62,24.63,2427500.0,2050800.0,14000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-06 00:23:02.419387
SMMR,24.86,24.98,25.07,2075200.0,2040600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-06 00:23:02.419387
ATMN,24.97,24.97,25.05,1977300.0,1603700.0,7000.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-06 00:23:02.419387
WNTR,25.01,25.02,25.06,2197800.0,2261800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-06 00:23:02.419387
SPNG,24.63,24.62,24.63,2471900.0,2050800.0,14000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-06 00:23:02.987814
SMMR,24.86,24.98,25.07,2075200.0,2045600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-06 00:23:02.987814
ATMN,24.73,25.0,25.05,1965200.0,1704500.0,14000.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-06 00:23:02.987814
WNTR,25.0,24.88,24.9,1974600.0,2279200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-06 00:23:02.987814
SPNG,24.62,24.62,24.74,2471900.0,2048700.0,14000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-06 00:23:04.069822
SMMR,24.79,24.79,25.07,2067500.0,2035600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-06 00:23:04.069822
ATMN,25.05,24.71,25.05,2061800.0,1819600.0,7000.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-06 00:23:04.069822
WNTR,25.06,24.88,25.06,2071700.0,2275500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-06 00:23:04.069822
SPNG,24.62,24.62,24.74,2441200.0,2048700.0,14000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-06 00:23:05.103081
SMMR,24.78,24.78,25.07,2045400.0,2035600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-06 00:23:05.103081
ATMN,25.05,24.71,25.05,2088100.0,1714800.0,7000.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-06 00:23:05.103081
WNTR,25.08,25.05,25.08,2196700.0,2261400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-06 00:23:05.103081
SPNG,24.74,24.62,24.74,2330900.0,7000.0,2048700.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 00:23:06.172599
SMMR,24.78,24.85,25.07,2038900.0,,2035600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 00:23:06.172599
ATMN,25.05,25.19,25.23,1986400.0,14000.0,1820700.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 00:23:06.172599
WNTR,24.88,24.78,24.88,1952300.0,,2281600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 00:23:06.172599
SPNG,25.18,25.18,25.27,2234400.0,14000.0,2018600.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 00:23:07.238505
SMMR,24.85,24.85,24.95,2038900.0,,2047100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 00:23:07.238505
ATMN,24.96,25.01,25.23,2113500.0,7000.0,1820700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 00:23:07.238505
WNTR,24.78,24.78,25.04,2106000.0,,2281400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 00:23:07.238505
SPNG,24.55,24.8,25.27,2353100.0,7000.0,2018600.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 00:23:08.281674
SMMR,24.95,24.98,25.05,2036600.0,,2032200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 00:23:08.281674
ATMN,25.01,25.01,25.16,1988100.0,14000.0,1940500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 00:23:08.281674
WNTR,25.04,24.75,25.04,2096300.0,,2281400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 00:23:08.281674
SPNG,24.8,24.8,25.27,2353100.0,7000.0,2008300.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 00:23:09.329001
SMMR,25.05,24.98,25.05,2023100.0,,2032200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 00:23:09.329001
ATMN,25.1,25.1,25.16,2083400.0,7000.0,1940500.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 00:23:09.329001
WNTR,24.88,24.89,25.04,2190400.0,,2278900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 00:23:09.329001
SPNG,24.8,24.8,25.07,2228800.0,14000.0,1901400.0,21000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 00:23:10.365765
SMMR,24.98,24.91,24.92,2003700.0,,2043600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 00:23:10.365765
ATMN,24.71,24.71,25.16,2191700.0,,1940500.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 00:23:10.365765
WNTR,24.89,24.75,24.78,2314100.0,,2260000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 00:23:10.365765
SPNG,24.87,25.23,25.27,2104700.0,21000.0,2008300.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-06 00:23:11.451608
SMMR,24.98,24.91,24.92,2003300.0,,2054400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-06 00:23:11.451608
ATMN,25.16,24.71,25.16,2099600.0,7000.0,1940500.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-06 00:23:11.451608
WNTR,25.08,24.75,25.08,2314100.0,,2289400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-06 00:23:11.451608
SPNG,25.23,24.8,25.2,2113200.0,21000.0,1949900.0,21000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-06 00:23:12.037363
SMMR,24.85,24.88,24.92,2028400.0,,2054400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-06 00:23:12.037363
ATMN,25.44,24.71,25.44,2099600.0,7000.0,1789800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-06 00:23:12.037363
WNTR,25.08,24.8,25.08,2274800.0,,2289400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-06 00:23:12.037363
SPNG,25.23,24.9,25.09,2237100.0,14000.0,2071300.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-06 00:23:13.121683
SMMR,24.88,24.88,25.05,2028400.0,,2034900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-06 00:23:13.121683
ATMN,24.71,25.08,25.44,1971200.0,14000.0,1905300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-06 00:23:13.121683
WNTR,24.82,24.8,24.82,2259100.0,,2305500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-06 00:23:13.121683
SPNG,25.09,25.19,25.2,2210400.0,14000.0,2071400.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-06 00:23:14.177114
SMMR,24.88,24.99,25.05,2005400.0,,2034900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-06 00:23:14.177114
ATMN,25.08,25.08,25.17,2083500.0,7000.0,1975200.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-06 00:23:14.177114
WNTR,24.78,24.78,24.88,2273200.0,,2319300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-06 00:23:14.177114
SPNG,24.82,24.82,25.2,2247000.0,14000.0,2297700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-06 00:23:15.222715
SMMR,24.99,24.99,25.12,2005400.0,,2027100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-06 00:23:15.222715
ATMN,25.01,24.72,25.01,1967300.0,14000.0,1853200.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-06 00:23:15.222715
WNTR,24.75,24.75,24.83,2284400.0,,2323300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-06 00:23:15.222715
SPNG,25.37,24.82,25.37,2247000.0,14000.0,2131700.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-06 00:23:16.278602
SMMR,24.98,24.88,24.98,2044800.0,,2033600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-06 00:23:16.278602
ATMN,24.71,24.71,24.81,2096100.0,7000.0,1941000.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-06 00:23:16.278602
WNTR,24.75,24.76,24.83,2251800.0,,2323300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-06 00:23:16.278602
SPNG,25.37,24.98,25.01,2248800.0,14000.0,2124200.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-06 00:23:17.336178
SMMR,24.98,24.98,25.02,2050600.0,,2006200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-06 00:23:17.336178
ATMN,24.81,25.0,25.01,2088100.0,7000.0,1982400.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-06 00:23:17.336178
WNTR,24.83,24.75,24.83,2228500.0,,2323300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-06 00:23:17.336178
SPNG,25.37,24.98,25.01,2142200.0,21000.0,1996600.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-06 00:23:18.379083
SMMR,24.98,25.0,25.02,2062300.0,,2028200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-06 00:23:18.379083
ATMN,24.78,24.78,24.86,2097900.0,7000.0,1981500.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-06 00:23:18.379083
WNTR,24.86,24.75,24.85,2253900.0,,2284500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-06 00:23:18.379083
SPNG,25.37,24.98,25.01,2360900.0,7000.0,1996600.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-06 00:23:19.437176
SMMR,24.98,25.0,25.02,2100300.0,,2023600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-06 00:23:19.437176
ATMN,24.69,24.79,24.86,2186500.0,,1979600.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-06 00:23:19.437176
WNTR,24.86,24.75,24.85,2275100.0,,2297400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-06 00:23:19.437176
SPNG,25.31,24.96,25.31,14000.0,2235900.0,2080900.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-06 00:23:20.487177
SMMR,25.04,25.0,25.04,,2100300.0,2012900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-06 00:23:20.487177
ATMN,24.61,24.61,24.86,7000.0,2079700.0,1872000.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-06 00:23:20.487177
WNTR,24.85,24.89,24.93,,2268900.0,2324300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-06 00:23:20.487177
SPNG,25.31,24.96,25.17,7000.0,2370600.0,2092900.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-06 00:23:21.114511
SMMR,24.99,24.99,25.04,,2083200.0,2012900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-06 00:23:21.114511
ATMN,24.61,24.78,24.86,7000.0,2086000.0,1872000.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-06 00:23:21.114511
WNTR,24.75,24.75,24.93,,2275100.0,2303800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-06 00:23:21.114511
SPNG,24.86,24.86,25.04,2505100.0,2089400.0,7000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-06 00:23:22.180882
SMMR,25.04,24.91,25.04,2017900.0,2012900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-06 00:23:22.180882
ATMN,24.89,24.78,24.89,1983100.0,1859500.0,14000.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-06 00:23:22.180882
WNTR,24.8,24.8,24.93,2269700.0,2303800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-06 00:23:22.180882
SPNG,24.82,24.82,25.17,2523200.0,2092900.0,7000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-06 00:23:23.240059
SMMR,25.04,25.04,25.12,2049200.0,2011200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-06 00:23:23.240059
ATMN,24.78,24.74,24.78,2093700.0,1864400.0,14000.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-06 00:23:23.240059
WNTR,24.93,24.8,24.93,2246700.0,2303800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-06 00:23:23.240059
SPNG,24.98,24.92,24.98,2535300.0,2232200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-06 00:23:24.300486
SMMR,24.91,24.91,25.02,2017900.0,2021200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-06 00:23:24.300486
ATMN,25.1,24.8,25.1,1990500.0,1842100.0,14000.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-06 00:23:24.300486
WNTR,24.82,24.8,24.82,2241400.0,2290000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-06 00:23:24.300486
