ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,SELL_WRSW-1,BUY_UEBR-1,SELL_GIOT-4,SELL_UEBR-1,BUY_WRSW-1,BUY_GIOT-4,SELL_GIOT-3,tick,timestamp
SMMR,25.19,25.15,25.19,7500.0,2121000.0,,2210400.0,0,0,0,0,0,0,53,2026-02-03 04:35:05.496069
ATMN,24.87,24.87,25.24,,2378400.0,,2361400.0,0,0,0,0,0,0,53,2026-02-03 04:35:05.496069
WNTR,24.87,24.89,25.0,4218.0,1988400.0,9843.0,1829500.0,0,0,0,0,0,0,53,2026-02-03 04:35:05.496069
SPNG,25.03,25.03,25.17,1952000.0,2050400.0,,,0,0,0,0,0,0,54,2026-02-03 04:35:06.523664
SMMR,25.03,25.17,25.19,2211500.0,2210400.0,,,0,0,0,0,0,0,54,2026-02-03 04:35:06.523664
ATMN,25.3,25.07,25.3,2295800.0,2349600.0,7500.0,,0,0,0,0,0,0,54,2026-02-03 04:35:06.523664
WNTR,25.07,24.87,24.99,2087800.0,1962400.0,,5625.0,0,0,0,0,0,0,54,2026-02-03 04:35:06.523664
SPNG,25.03,25.15,25.16,1850200.0,7500.0,7500.0,1970200.0,0,0,0,0,0,0,55,2026-02-03 04:35:07.555032
SMMR,25.02,25.02,25.11,2229400.0,,,2188200.0,0,0,0,0,0,0,55,2026-02-03 04:35:07.555032
ATMN,25.31,25.08,25.31,2291300.0,7500.0,,2314300.0,0,0,0,0,0,0,55,2026-02-03 04:35:07.555032
WNTR,25.08,24.88,24.95,1988400.0,7500.0,7500.0,1961200.0,0,0,0,0,0,0,55,2026-02-03 04:35:07.555032
SPNG,24.93,24.93,25.22,1993600.0,2019200.0,,0,0,0,0,0,0,0,56,2026-02-03 04:35:08.611573
SMMR,24.93,25.03,25.11,2107000.0,2188200.0,5568.0,0,0,0,0,0,0,0,56,2026-02-03 04:35:08.611573
ATMN,25.08,24.87,25.06,2366500.0,2362200.0,,0,0,0,0,0,0,0,56,2026-02-03 04:35:08.611573
WNTR,24.87,24.87,24.92,2085500.0,2068200.0,,0,0,0,0,0,0,0,56,2026-02-03 04:35:08.611573
SPNG,25.22,25.22,25.23,1951000.0,2010800.0,0,0,0,0,0,0,0,0,57,2026-02-03 04:35:09.670262
SMMR,24.93,24.93,25.19,2203000.0,2194000.0,0,0,0,0,0,0,0,0,57,2026-02-03 04:35:09.670262
ATMN,25.08,24.87,25.06,2366500.0,2362200.0,0,0,0,0,0,0,0,0,57,2026-02-03 04:35:09.670262
WNTR,25.08,25.08,25.1,2119500.0,2039800.0,0,0,0,0,0,0,0,0,57,2026-02-03 04:35:09.670262
SPNG,25.22,24.93,24.96,1980100.0,2029100.0,,0,0,0,0,0,0,0,58,2026-02-03 04:35:10.217846
SMMR,25.0,24.93,24.95,2196400.0,2219000.0,,0,0,0,0,0,0,0,58,2026-02-03 04:35:10.217846
ATMN,24.85,24.85,24.87,2326600.0,2233600.0,7500.0,0,0,0,0,0,0,0,58,2026-02-03 04:35:10.217846
WNTR,25.08,25.08,25.1,2108900.0,2039800.0,,0,0,0,0,0,0,0,58,2026-02-03 04:35:10.217846
SPNG,24.96,25.0,25.09,1991900.0,1995700.0,0,0,0,0,0,0,0,0,59,2026-02-03 04:35:11.284526
SMMR,25.05,24.93,25.05,2196400.0,2198800.0,0,0,0,0,0,0,0,0,59,2026-02-03 04:35:11.284526
ATMN,25.31,25.09,25.31,2341800.0,2333400.0,0,0,0,0,0,0,0,0,59,2026-02-03 04:35:11.284526
WNTR,24.97,24.97,25.1,2114800.0,2039800.0,0,0,0,0,0,0,0,0,59,2026-02-03 04:35:11.284526
SPNG,25.23,24.38,0.0,200000.0,0,0,0,0,0,0,0,0,0,60,2026-02-03 04:35:12.329354
SMMR,25.11,24.78,0.0,200000.0,0,0,0,0,0,0,0,0,0,60,2026-02-03 04:35:12.329354
ATMN,24.79,25.3,0.0,200000.0,0,0,0,0,0,0,0,0,0,60,2026-02-03 04:35:12.329354
WNTR,24.9,25.05,0.0,200000.0,0,0,0,0,0,0,0,0,0,60,2026-02-03 04:35:12.329354
SPNG,24.38,24.38,25.22,908600.0,718700.0,0,0,0,0,0,0,0,0,61,2026-02-03 04:35:13.368695
SMMR,25.11,24.78,24.79,889700.0,1072300.0,0,0,0,0,0,0,0,0,61,2026-02-03 04:35:13.368695
ATMN,25.3,25.3,25.41,1033300.0,1043000.0,0,0,0,0,0,0,0,0,61,2026-02-03 04:35:13.368695
WNTR,25.05,25.05,25.08,970200.0,927600.0,0,0,0,0,0,0,0,0,61,2026-02-03 04:35:13.368695
SPNG,24.38,24.38,24.52,908600.0,1007900.0,0,0,0,0,0,0,0,0,62,2026-02-03 04:35:14.409049
SMMR,24.78,24.78,24.79,997800.0,1072300.0,0,0,0,0,0,0,0,0,62,2026-02-03 04:35:14.409049
ATMN,24.54,24.76,25.41,1293900.0,1043000.0,0,0,0,0,0,0,0,0,62,2026-02-03 04:35:14.409049
WNTR,25.08,25.05,25.08,1087000.0,1012200.0,0,0,0,0,0,0,0,0,62,2026-02-03 04:35:14.409049
SPNG,24.38,24.38,24.52,1067600.0,1110500.0,0,0,0,0,0,0,0,0,63,2026-02-03 04:35:15.447886
SMMR,24.78,24.78,24.89,1154200.0,941800.0,0,0,0,0,0,0,0,0,63,2026-02-03 04:35:15.447886
ATMN,25.41,25.24,25.41,1621800.0,1043000.0,0,0,0,0,0,0,0,0,63,2026-02-03 04:35:15.447886
WNTR,25.06,25.06,25.09,1190600.0,909500.0,0,0,0,0,0,0,0,0,63,2026-02-03 04:35:15.447886
SPNG,24.28,22.54,23.44,996700.0,1238600.0,0,0,0,0,0,0,0,0,64,2026-02-03 04:35:16.471510
SMMR,24.78,24.78,24.87,1154200.0,1380500.0,0,0,0,0,0,0,0,0,64,2026-02-03 04:35:16.471510
ATMN,25.75,25.24,25.25,1621800.0,1208900.0,0,0,0,0,0,0,0,0,64,2026-02-03 04:35:16.471510
WNTR,25.05,25.08,25.09,1187800.0,1023400.0,0,0,0,0,0,0,0,0,64,2026-02-03 04:35:16.471510
SPNG,24.62,24.39,24.62,1114300.0,1201700.0,0,0,0,0,0,0,0,0,65,2026-02-03 04:35:17.499257
SMMR,24.78,24.76,24.78,1167100.0,1825500.0,0,0,0,0,0,0,0,0,65,2026-02-03 04:35:17.499257
ATMN,25.25,25.31,25.75,1933000.0,1107400.0,0,0,0,0,0,0,0,0,65,2026-02-03 04:35:17.499257
WNTR,25.08,25.08,25.21,1187800.0,938800.0,0,0,0,0,0,0,0,0,65,2026-02-03 04:35:17.499257
SPNG,24.62,23.67,24.3,1275100.0,7500.0,1201700.0,0,0,0,0,0,0,0,66,2026-02-03 04:35:18.525446
SMMR,24.69,24.69,24.74,1040800.0,,1807900.0,0,0,0,0,0,0,0,66,2026-02-03 04:35:18.525446
ATMN,25.25,25.22,25.25,1720200.0,7500.0,1227400.0,0,0,0,0,0,0,0,66,2026-02-03 04:35:18.525446
WNTR,25.05,25.05,25.14,1003300.0,7500.0,1231800.0,0,0,0,0,0,0,0,66,2026-02-03 04:35:18.525446
SPNG,24.45,24.45,24.62,1396700.0,11250.0,1309800.0,,0,0,0,0,0,0,67,2026-02-03 04:35:19.557742
SMMR,24.84,24.84,24.87,1143900.0,,1828400.0,,0,0,0,0,0,0,67,2026-02-03 04:35:19.557742
ATMN,25.25,25.33,25.75,2210000.0,,1107400.0,,0,0,0,0,0,0,67,2026-02-03 04:35:19.557742
WNTR,25.06,25.06,25.09,1121200.0,,1326100.0,7500.0,0,0,0,0,0,0,67,2026-02-03 04:35:19.557742
SPNG,23.67,24.03,24.62,1365300.0,1410300.0,,,0,0,0,0,0,0,68,2026-02-03 04:35:20.585182
SMMR,24.7,24.73,24.87,1155000.0,1916100.0,,,0,0,0,0,0,0,68,2026-02-03 04:35:20.585182
ATMN,25.14,25.34,25.75,2083900.0,1234700.0,4875.0,,0,0,0,0,0,0,68,2026-02-03 04:35:20.585182
WNTR,25.09,24.96,25.09,1012900.0,1326100.0,,15000.0,0,0,0,0,0,0,68,2026-02-03 04:35:20.585182
SPNG,24.05,24.49,24.61,1453000.0,3750.0,3750.0,1410300.0,0,0,0,0,0,0,69,2026-02-03 04:35:21.608174
SMMR,24.6,24.6,24.86,927900.0,,3750.0,2015400.0,0,0,0,0,0,0,69,2026-02-03 04:35:21.608174
ATMN,25.14,25.14,25.56,2083900.0,,8625.0,1491500.0,0,0,0,0,0,0,69,2026-02-03 04:35:21.608174
WNTR,25.01,24.96,24.97,1012900.0,,15000.0,1440200.0,0,0,0,0,0,0,69,2026-02-03 04:35:21.608174
SPNG,24.7,24.03,24.7,1480600.0,1301700.0,,0,0,0,0,0,0,0,70,2026-02-03 04:35:22.659039
SMMR,24.91,24.6,24.91,1041900.0,1721000.0,,0,0,0,0,0,0,0,70,2026-02-03 04:35:22.659039
ATMN,25.14,25.14,25.53,1974700.0,1696100.0,1875.0,0,0,0,0,0,0,0,70,2026-02-03 04:35:22.659039
WNTR,24.97,24.96,24.97,1012900.0,1504400.0,15000.0,0,0,0,0,0,0,0,70,2026-02-03 04:35:22.659039
SPNG,24.74,24.28,24.64,1595200.0,1304300.0,,,0,0,0,0,0,0,71,2026-02-03 04:35:23.748439
SMMR,24.67,24.75,24.91,1278000.0,1845500.0,,,0,0,0,0,0,0,71,2026-02-03 04:35:23.748439
ATMN,25.36,25.14,25.32,2082900.0,1960800.0,3750.0,,0,0,0,0,0,0,71,2026-02-03 04:35:23.748439
WNTR,25.03,25.1,25.11,1234100.0,1410100.0,,3900.0,0,0,0,0,0,0,71,2026-02-03 04:35:23.748439
SPNG,23.67,24.38,24.64,1476300.0,3750.0,1304300.0,,0,0,0,0,0,0,72,2026-02-03 04:35:24.281444
SMMR,24.67,24.75,24.89,1278000.0,6993.0,2067600.0,6993.0,0,0,0,0,0,0,72,2026-02-03 04:35:24.281444
ATMN,25.36,25.28,25.32,2287700.0,,1960800.0,9375.0,0,0,0,0,0,0,72,2026-02-03 04:35:24.281444
WNTR,25.03,25.1,25.11,1234100.0,3900.0,1592400.0,,0,0,0,0,0,0,72,2026-02-03 04:35:24.281444
SPNG,24.34,24.22,24.34,1671100.0,1426700.0,,,0,0,0,0,0,0,73,2026-02-03 04:35:25.319615
SMMR,24.67,24.67,24.84,1165500.0,2069200.0,6993.0,,0,0,0,0,0,0,73,2026-02-03 04:35:25.319615
ATMN,25.32,25.28,25.32,2414000.0,2072300.0,5625.0,,0,0,0,0,0,0,73,2026-02-03 04:35:25.319615
WNTR,25.14,25.1,25.14,1234100.0,1599800.0,,3900.0,0,0,0,0,0,0,73,2026-02-03 04:35:25.319615
SPNG,24.73,24.73,24.87,1899000.0,5320.0,1309600.0,,0,0,0,0,0,0,74,2026-02-03 04:35:26.347415
SMMR,24.67,24.71,24.84,1396000.0,,2074500.0,6993.0,0,0,0,0,0,0,74,2026-02-03 04:35:26.347415
ATMN,25.32,25.28,25.32,2351100.0,,2078700.0,5625.0,0,0,0,0,0,0,74,2026-02-03 04:35:26.347415
WNTR,25.13,25.03,25.13,1125000.0,,1806800.0,,0,0,0,0,0,0,74,2026-02-03 04:35:26.347415
SPNG,24.22,24.22,24.85,1781300.0,1512400.0,,0,0,0,0,0,0,0,75,2026-02-03 04:35:27.376887
SMMR,24.77,24.71,24.77,1396000.0,2121400.0,6993.0,0,0,0,0,0,0,0,75,2026-02-03 04:35:27.376887
ATMN,25.45,25.28,25.45,2332200.0,2135900.0,,0,0,0,0,0,0,0,75,2026-02-03 04:35:27.376887
WNTR,25.14,25.03,25.14,1125000.0,1796200.0,,0,0,0,0,0,0,0,75,2026-02-03 04:35:27.376887
SPNG,24.87,24.23,24.87,5751.0,1574700.0,1412500.0,,0,0,0,0,0,0,76,2026-02-03 04:35:28.416227
SMMR,24.6,24.69,24.77,,1489700.0,2121400.0,6993.0,0,0,0,0,0,0,76,2026-02-03 04:35:28.416227
ATMN,25.45,25.43,25.45,,2318300.0,2184700.0,,0,0,0,0,0,0,76,2026-02-03 04:35:28.416227
WNTR,25.15,25.04,25.11,12339.0,1222300.0,1790000.0,5751.0,0,0,0,0,0,0,76,2026-02-03 04:35:28.416227
SPNG,24.36,24.36,24.84,1558700.0,5751.0,1412500.0,,0,0,0,0,0,0,77,2026-02-03 04:35:29.451650
SMMR,24.69,24.69,24.71,1376000.0,6993.0,2129400.0,,0,0,0,0,0,0,77,2026-02-03 04:35:29.451650
ATMN,25.45,25.43,25.45,2294000.0,,2227900.0,,0,0,0,0,0,0,77,2026-02-03 04:35:29.451650
WNTR,25.15,25.05,25.15,1442300.0,,1892000.0,5751.0,0,0,0,0,0,0,77,2026-02-03 04:35:29.451650
SPNG,24.36,23.95,24.02,1630900.0,7500.0,7500.0,1522200.0,0,0,0,0,0,0,78,2026-02-03 04:35:30.490732
SMMR,24.84,24.69,24.84,1376000.0,,,2224800.0,0,0,0,0,0,0,78,2026-02-03 04:35:30.490732
ATMN,25.45,25.43,25.45,2294000.0,,,2237400.0,0,0,0,0,0,0,78,2026-02-03 04:35:30.490732
WNTR,25.09,25.09,25.14,1655800.0,,7500.0,1892000.0,0,0,0,0,0,0,78,2026-02-03 04:35:30.490732
SPNG,24.36,23.96,24.02,5751.0,1970500.0,5751.0,1522200.0,0,0,0,0,0,0,79,2026-02-03 04:35:31.515555
SMMR,24.69,24.69,24.84,6993.0,1376000.0,,2236800.0,0,0,0,0,0,0,79,2026-02-03 04:35:31.515555
ATMN,25.45,25.43,25.45,,2292200.0,,2253300.0,0,0,0,0,0,0,79,2026-02-03 04:35:31.515555
WNTR,25.17,25.11,25.17,5751.0,1739700.0,,1798900.0,0,0,0,0,0,0,79,2026-02-03 04:35:31.515555
SPNG,24.75,24.75,24.87,2185000.0,4314.0,1506000.0,0,0,0,0,0,0,0,80,2026-02-03 04:35:32.544817
SMMR,24.84,24.75,24.84,1468900.0,6993.0,2218100.0,0,0,0,0,0,0,0,80,2026-02-03 04:35:32.544817
ATMN,25.46,25.43,25.46,2292200.0,,2217800.0,0,0,0,0,0,0,0,80,2026-02-03 04:35:32.544817
WNTR,25.18,25.09,25.18,1931500.0,5751.0,1709700.0,0,0,0,0,0,0,0,80,2026-02-03 04:35:32.544817
SPNG,24.72,24.59,24.72,2158100.0,4314.0,1719700.0,0,0,0,0,0,0,0,81,2026-02-03 04:35:33.567578
SMMR,24.75,24.69,24.71,1376000.0,,2158400.0,0,0,0,0,0,0,0,81,2026-02-03 04:35:33.567578
ATMN,25.49,25.51,25.56,2184600.0,3235.0,2246100.0,0,0,0,0,0,0,0,81,2026-02-03 04:35:33.567578
WNTR,25.19,25.18,25.19,2009500.0,5751.0,1600500.0,0,0,0,0,0,0,0,81,2026-02-03 04:35:33.567578
SPNG,23.95,23.95,24.71,2069500.0,6062.0,1859200.0,,0,0,0,0,0,0,82,2026-02-03 04:35:34.598172
SMMR,24.69,24.6,24.64,1379500.0,,2165000.0,,0,0,0,0,0,0,82,2026-02-03 04:35:34.598172
ATMN,25.58,25.51,25.58,2203200.0,,2223500.0,3235.0,0,0,0,0,0,0,82,2026-02-03 04:35:34.598172
WNTR,25.19,25.18,25.19,2009500.0,,1704400.0,5751.0,0,0,0,0,0,0,82,2026-02-03 04:35:34.598172
SPNG,24.87,23.51,24.87,1983100.0,1721700.0,,0,0,0,0,0,0,0,83,2026-02-03 04:35:35.630859
SMMR,24.85,24.62,24.85,1491700.0,2189200.0,,0,0,0,0,0,0,0,83,2026-02-03 04:35:35.630859
ATMN,25.58,25.51,25.58,2082200.0,2251600.0,9297.0,0,0,0,0,0,0,0,83,2026-02-03 04:35:35.630859
WNTR,25.24,25.16,25.24,2167600.0,1498900.0,,0,0,0,0,0,0,0,83,2026-02-03 04:35:35.630859
SPNG,24.87,24.11,24.45,2166400.0,1824200.0,,0,0,0,0,0,0,0,84,2026-02-03 04:35:36.666789
SMMR,24.62,24.63,24.78,1600900.0,2058900.0,4584.0,0,0,0,0,0,0,0,84,2026-02-03 04:35:36.666789
ATMN,25.58,25.43,25.58,2310800.0,2244200.0,,0,0,0,0,0,0,0,84,2026-02-03 04:35:36.666789
WNTR,25.33,25.29,25.33,2155500.0,1415500.0,,0,0,0,0,0,0,0,84,2026-02-03 04:35:36.666789
SPNG,24.87,24.27,24.45,2009100.0,5938.0,1824200.0,0,0,0,0,0,0,0,85,2026-02-03 04:35:37.698063
SMMR,24.82,24.72,24.78,1728800.0,4584.0,2196300.0,0,0,0,0,0,0,0,85,2026-02-03 04:35:37.698063
ATMN,25.63,25.33,25.63,2337800.0,,2200900.0,0,0,0,0,0,0,0,85,2026-02-03 04:35:37.698063
WNTR,25.33,25.29,25.33,1942100.0,1664.0,1502000.0,0,0,0,0,0,0,0,85,2026-02-03 04:35:37.698063
SPNG,24.87,24.35,24.45,2182900.0,1824200.0,,,0,0,0,0,0,0,86,2026-02-03 04:35:38.740252
SMMR,24.72,24.72,24.78,1728800.0,2196300.0,4584.0,,0,0,0,0,0,0,86,2026-02-03 04:35:38.740252
ATMN,25.63,25.38,25.5,2255100.0,1999800.0,5938.0,11876.0,0,0,0,0,0,0,86,2026-02-03 04:35:38.740252
WNTR,25.06,25.06,25.33,1948400.0,1595900.0,,,0,0,0,0,0,0,86,2026-02-03 04:35:38.740252
SPNG,24.87,24.36,24.43,13438.0,1888900.0,7500.0,1824200.0,0,0,0,0,0,0,87,2026-02-03 04:35:39.781208
SMMR,24.6,24.63,24.7,7500.0,1495800.0,7500.0,2093500.0,0,0,0,0,0,0,87,2026-02-03 04:35:39.781208
ATMN,25.48,25.48,25.51,,2349400.0,,2209200.0,0,0,0,0,0,0,87,2026-02-03 04:35:39.781208
WNTR,25.36,25.06,25.11,,1948400.0,,1621500.0,0,0,0,0,0,0,87,2026-02-03 04:35:39.781208
SPNG,24.73,24.35,24.72,2119300.0,1843700.0,5625.0,0,0,0,0,0,0,0,88,2026-02-03 04:35:40.822890
SMMR,24.58,24.55,24.58,1380700.0,2201400.0,,0,0,0,0,0,0,0,88,2026-02-03 04:35:40.822890
ATMN,25.51,25.53,25.63,2340400.0,2200900.0,,0,0,0,0,0,0,0,88,2026-02-03 04:35:40.822890
WNTR,25.11,25.32,25.4,2173600.0,1606300.0,,0,0,0,0,0,0,0,88,2026-02-03 04:35:40.822890
SPNG,24.35,24.27,24.31,2105600.0,1947200.0,,0,0,0,0,0,0,0,89,2026-02-03 04:35:41.354440
SMMR,24.64,24.64,24.71,1744000.0,2188700.0,,0,0,0,0,0,0,0,89,2026-02-03 04:35:41.354440
ATMN,25.63,25.54,25.63,2216500.0,2197600.0,3750.0,0,0,0,0,0,0,0,89,2026-02-03 04:35:41.354440
WNTR,25.41,25.32,25.41,2173600.0,1612300.0,,0,0,0,0,0,0,0,89,2026-02-03 04:35:41.354440
SPNG,24.31,24.41,24.71,1990700.0,3750.0,3750.0,1870000.0,0,0,0,0,0,0,90,2026-02-03 04:35:42.383464
SMMR,24.68,24.68,24.78,1859000.0,,,2165800.0,0,0,0,0,0,0,90,2026-02-03 04:35:42.383464
ATMN,25.64,25.54,25.64,2192300.0,3750.0,,2197900.0,0,0,0,0,0,0,90,2026-02-03 04:35:42.383464
WNTR,25.41,25.32,25.41,2173600.0,,,1915600.0,0,0,0,0,0,0,90,2026-02-03 04:35:42.383464
SPNG,24.72,24.27,24.72,2070000.0,1931300.0,,,0,0,0,0,0,0,91,2026-02-03 04:35:43.414586
SMMR,24.55,24.58,24.77,1995400.0,2061700.0,7031.0,,0,0,0,0,0,0,91,2026-02-03 04:35:43.414586
ATMN,25.64,25.57,25.64,2218100.0,2209200.0,,3750.0,0,0,0,0,0,0,91,2026-02-03 04:35:43.414586
WNTR,25.32,25.33,25.41,2030200.0,2028200.0,,5273.0,0,0,0,0,0,0,91,2026-02-03 04:35:43.414586
SPNG,24.28,24.54,24.71,2090000.0,4922.0,1870000.0,0,0,0,0,0,0,0,92,2026-02-03 04:35:44.448729
SMMR,24.78,24.64,24.78,2115900.0,,2165800.0,0,0,0,0,0,0,0,92,2026-02-03 04:35:44.448729
ATMN,25.48,25.48,25.64,2328900.0,,2207300.0,0,0,0,0,0,0,0,92,2026-02-03 04:35:44.448729
WNTR,25.4,25.4,25.41,2137600.0,7031.0,1952900.0,0,0,0,0,0,0,0,92,2026-02-03 04:35:44.448729
SPNG,24.28,24.54,24.71,2090000.0,4922.0,1894100.0,,0,0,0,0,0,0,93,2026-02-03 04:35:45.477987
SMMR,24.78,24.6,24.78,1992900.0,,2165800.0,,0,0,0,0,0,0,93,2026-02-03 04:35:45.477987
ATMN,25.48,25.54,25.62,2084600.0,5830.0,2067000.0,9902.0,0,0,0,0,0,0,93,2026-02-03 04:35:45.477987
WNTR,25.36,25.36,25.41,2146300.0,3516.0,1865800.0,,0,0,0,0,0,0,93,2026-02-03 04:35:45.477987
SPNG,24.72,24.73,24.85,2073600.0,1946400.0,,,0,0,0,0,0,0,94,2026-02-03 04:35:46.505028
SMMR,24.78,24.74,24.78,2062500.0,2165800.0,11660.0,,0,0,0,0,0,0,94,2026-02-03 04:35:46.505028
ATMN,25.46,25.55,25.64,2228800.0,2186900.0,5830.0,,0,0,0,0,0,0,94,2026-02-03 04:35:46.505028
WNTR,25.36,25.36,25.41,2138200.0,2019400.0,,1758.0,0,0,0,0,0,0,94,2026-02-03 04:35:46.505028
SPNG,24.18,24.68,24.85,2107300.0,1981700.0,,0,0,0,0,0,0,0,95,2026-02-03 04:35:47.531673
SMMR,24.78,24.73,24.76,2328100.0,2193500.0,,0,0,0,0,0,0,0,95,2026-02-03 04:35:47.531673
ATMN,25.38,25.57,25.6,2322800.0,2093600.0,5830.0,0,0,0,0,0,0,0,95,2026-02-03 04:35:47.531673
WNTR,25.36,25.36,25.41,2149700.0,2011500.0,1758.0,0,0,0,0,0,0,0,95,2026-02-03 04:35:47.531673
SPNG,24.68,24.69,24.77,5181.0,1988700.0,1934800.0,5181.0,0,0,0,0,0,0,96,2026-02-03 04:35:48.558762
SMMR,24.73,24.73,24.81,,2283500.0,2171900.0,,0,0,0,0,0,0,96,2026-02-03 04:35:48.558762
ATMN,25.54,25.38,25.43,,2340900.0,1868500.0,17490.0,0,0,0,0,0,0,96,2026-02-03 04:35:48.558762
WNTR,25.32,25.32,25.41,,2131600.0,1979500.0,1758.0,0,0,0,0,0,0,96,2026-02-03 04:35:48.558762
SPNG,24.68,24.69,24.76,4585.0,1988700.0,4585.0,1924600.0,0,0,0,0,0,0,97,2026-02-03 04:35:49.588580
SMMR,24.74,24.74,24.81,,2268800.0,,2171900.0,0,0,0,0,0,0,97,2026-02-03 04:35:49.588580
ATMN,25.64,25.56,25.59,,2338500.0,10000.0,2076100.0,0,0,0,0,0,0,97,2026-02-03 04:35:49.588580
WNTR,25.32,25.26,25.3,,2127300.0,,2054000.0,0,0,0,0,0,0,97,2026-02-03 04:35:49.588580
SPNG,24.68,24.68,24.74,2107300.0,2035600.0,,0,0,0,0,0,0,0,98,2026-02-03 04:35:50.617588
SMMR,24.71,24.71,24.8,2288900.0,2090800.0,7500.0,0,0,0,0,0,0,0,98,2026-02-03 04:35:50.617588
ATMN,25.65,25.65,25.67,2351100.0,2152500.0,,0,0,0,0,0,0,0,98,2026-02-03 04:35:50.617588
WNTR,25.32,25.26,25.29,2147600.0,1936900.0,7500.0,0,0,0,0,0,0,0,98,2026-02-03 04:35:50.617588
SPNG,24.18,24.17,24.18,2129200.0,2056400.0,,,0,0,0,0,0,0,99,2026-02-03 04:35:51.644110
SMMR,24.77,24.68,24.77,2277600.0,2090800.0,7500.0,,0,0,0,0,0,0,99,2026-02-03 04:35:51.644110
ATMN,25.65,25.65,25.67,2197000.0,2176800.0,,1660.0,0,0,0,0,0,0,99,2026-02-03 04:35:51.644110
WNTR,25.29,25.26,25.29,2147600.0,2068600.0,,,0,0,0,0,0,0,99,2026-02-03 04:35:51.644110
SPNG,24.74,24.54,24.74,2140400.0,2035100.0,,,0,0,0,0,0,0,100,2026-02-03 04:35:52.678171
SMMR,24.74,24.68,24.74,2277600.0,2129800.0,200.0,,0,0,0,0,0,0,100,2026-02-03 04:35:52.678171
ATMN,25.54,25.62,25.67,2324300.0,2176800.0,,,0,0,0,0,0,0,100,2026-02-03 04:35:52.678171
WNTR,25.25,25.27,25.29,2041400.0,1973400.0,6405.0,6405.0,0,0,0,0,0,0,100,2026-02-03 04:35:52.678171
SPNG,24.77,24.18,24.77,5625.0,2020500.0,2018100.0,,0,0,0,0,0,0,101,2026-02-03 04:35:53.717109
SMMR,24.63,24.68,24.74,,2251500.0,2217500.0,,0,0,0,0,0,0,101,2026-02-03 04:35:53.717109
ATMN,25.67,25.45,25.66,,2326900.0,2063000.0,5625.0,0,0,0,0,0,0,101,2026-02-03 04:35:53.717109
WNTR,25.37,25.24,25.37,,2133500.0,2077000.0,,0,0,0,0,0,0,101,2026-02-03 04:35:53.717109
SPNG,24.77,24.42,24.77,2113200.0,2018100.0,0,0,0,0,0,0,0,0,102,2026-02-03 04:35:54.752608
SMMR,24.68,24.68,24.7,2231900.0,2251800.0,0,0,0,0,0,0,0,0,102,2026-02-03 04:35:54.752608
ATMN,25.67,25.45,25.67,2307200.0,2156300.0,0,0,0,0,0,0,0,0,102,2026-02-03 04:35:54.752608
WNTR,25.37,25.37,25.41,2165300.0,2084200.0,0,0,0,0,0,0,0,0,102,2026-02-03 04:35:54.752608
SPNG,24.77,24.42,24.77,2025100.0,5625.0,2013600.0,,0,0,0,0,0,0,103,2026-02-03 04:35:55.782351
SMMR,24.68,24.68,24.7,2275400.0,,2251800.0,,0,0,0,0,0,0,103,2026-02-03 04:35:55.782351
ATMN,25.45,25.61,25.66,2179600.0,3164.0,2063000.0,3164.0,0,0,0,0,0,0,103,2026-02-03 04:35:55.782351
WNTR,25.37,25.28,25.31,2030400.0,6093.0,2096500.0,,0,0,0,0,0,0,103,2026-02-03 04:35:55.782351
SPNG,24.44,24.42,24.44,2034500.0,5625.0,2027200.0,,0,0,0,0,0,0,104,2026-02-03 04:35:56.820083
SMMR,24.71,24.68,24.71,2299400.0,,2245300.0,,0,0,0,0,0,0,104,2026-02-03 04:35:56.820083
ATMN,25.68,25.63,25.66,2179600.0,6523.0,2062600.0,6523.0,0,0,0,0,0,0,104,2026-02-03 04:35:56.820083
WNTR,25.36,25.28,25.31,2146400.0,,2000300.0,1718.0,0,0,0,0,0,0,104,2026-02-03 04:35:56.820083
SPNG,24.44,24.55,24.77,2036300.0,5625.0,2013100.0,,0,0,0,0,0,0,105,2026-02-03 04:35:57.865936
SMMR,24.67,24.67,24.8,2324000.0,,2068500.0,4677.0,0,0,0,0,0,0,105,2026-02-03 04:35:57.865936
ATMN,25.68,25.43,25.68,2314400.0,,2159100.0,,0,0,0,0,0,0,105,2026-02-03 04:35:57.865936
WNTR,25.28,25.28,25.38,2146400.0,,1888300.0,6395.0,0,0,0,0,0,0,105,2026-02-03 04:35:57.865936
SPNG,24.44,24.55,24.77,2036300.0,5625.0,2048400.0,,0,0,0,0,0,0,106,2026-02-03 04:35:58.917116
SMMR,24.82,24.64,24.82,2330700.0,,2101700.0,4495.0,0,0,0,0,0,0,106,2026-02-03 04:35:58.917116
ATMN,25.52,25.49,25.52,2314400.0,,2094300.0,4495.0,0,0,0,0,0,0,106,2026-02-03 04:35:58.917116
WNTR,25.42,25.42,25.45,2133500.0,,2087200.0,,0,0,0,0,0,0,106,2026-02-03 04:35:58.917116
SPNG,24.55,24.55,24.77,2036300.0,5625.0,2044900.0,,0,0,0,0,0,0,107,2026-02-03 04:35:59.957791
SMMR,24.87,24.66,24.8,2225600.0,3371.0,2116500.0,3371.0,0,0,0,0,0,0,107,2026-02-03 04:35:59.957791
