ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_BRCH-2,tick,timestamp
SMMR,25.05,25.04,25.05,1662900.0,,,,1588.0,6400.0,,1425600.0,100.0,4075.0,6400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 18:08:40.888672
ATMN,24.02,23.8,23.85,1793100.0,6000.0,,,980.0,,2250.0,1850100.0,100.0,3600.0,,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 18:08:40.888672
WNTR,25.99,25.98,25.99,1628900.0,3600.0,,,,6400.0,,1189400.0,367.0,10120.0,6400.0,8014.0,891.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 18:08:40.888672
SPNG,23.72,23.63,23.72,100.0,1795300.0,3200.0,14000.0,7000.0,1411500.0,6000.0,12000.0,1992.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 18:08:41.936293
SMMR,25.34,25.09,25.32,8941.0,1287000.0,9600.0,,,1824000.0,,,,2808.0,8841.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 18:08:41.936293
ATMN,23.88,23.82,23.85,100.0,1759700.0,6400.0,,,1655300.0,,4500.0,931.0,6000.0,10000.0,3200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 18:08:41.936293
WNTR,26.12,26.12,26.13,9208.0,1421300.0,6400.0,,,1626500.0,,,,3600.0,8841.0,6400.0,983.0,2996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 18:08:41.936293
SPNG,23.73,23.71,23.73,14000.0,1443900.0,6242.0,100.0,3200.0,1628900.0,6000.0,12000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 18:08:42.977110
SMMR,25.34,25.12,25.18,,1186600.0,2808.0,9480.0,9600.0,1762700.0,,,10563.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 18:08:42.977110
ATMN,23.93,23.83,23.93,,1239100.0,18411.0,100.0,6400.0,1767700.0,,4500.0,100.0,2250.0,791.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 18:08:42.977110
WNTR,25.96,25.96,26.06,,1962400.0,,,3200.0,1540600.0,,,1750.0,,1836.0,9600.0,1498.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 18:08:42.977110
SPNG,23.73,23.72,23.73,9352.0,7000.0,1236900.0,9600.0,6242.0,1202000.0,14000.0,6000.0,951.0,6400.0,9000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 18:08:43.518447
SMMR,25.34,25.12,25.18,9480.0,,1174100.0,6400.0,2808.0,1678500.0,,,10563.0,,,873.0,873.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 18:08:43.518447
ATMN,23.68,23.68,23.92,,,1891700.0,6400.0,,1679000.0,,,100.0,,,,831.0,10324.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 18:08:43.518447
WNTR,26.17,25.98,26.12,,,1621000.0,3200.0,6000.0,1765200.0,,,1750.0,6400.0,,1836.0,1836.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 18:08:43.518447
SPNG,23.71,23.82,23.85,6000.0,3600.0,1666400.0,9600.0,6000.0,14000.0,12000.0,1431300.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 18:08:44.556051
SMMR,25.29,25.18,25.29,,2808.0,1371500.0,9600.0,,,,1663500.0,873.0,6400.0,873.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 18:08:44.556051
ATMN,23.83,23.83,23.85,,6000.0,1320500.0,6400.0,,,2250.0,1340500.0,1745.0,,1745.0,4500.0,653.0,14258.0,7942.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 18:08:44.556051
WNTR,26.11,26.12,26.17,,,1958400.0,3200.0,,,,1956700.0,,6400.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 18:08:44.556051
SPNG,24.17,23.82,24.17,7000.0,1447600.0,6000.0,2400.0,9600.0,3000.0,1984400.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 18:08:45.586874
SMMR,25.25,25.2,25.25,,1471900.0,,5987.0,9600.0,,1846200.0,7220.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 18:08:45.586874
ATMN,23.92,23.83,23.92,,897900.0,,6000.0,9600.0,9000.0,1993300.0,3596.0,1745.0,2250.0,1745.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 18:08:45.586874
WNTR,26.14,26.14,26.15,,1518300.0,,6000.0,6400.0,,1211600.0,,1928.0,,,3611.0,7220.0,12800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 18:08:45.586874
SPNG,23.76,23.71,23.76,3000.0,1902600.0,7000.0,3200.0,1645300.0,7000.0,100.0,6400.0,904.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 18:08:46.657018
SMMR,25.34,25.24,25.34,,1371500.0,,3200.0,1819300.0,,,,1729.0,927.0,16641.0,1729.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 18:08:46.657018
ATMN,23.66,23.65,23.66,6750.0,1677300.0,,3200.0,1682500.0,,7016.0,,916.0,,,916.0,6750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 18:08:46.657018
WNTR,26.09,26.01,26.05,,1624900.0,,3200.0,1122800.0,,15561.0,9600.0,1878.0,6000.0,,1878.0,,3611.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 18:08:46.657018
SPNG,23.97,23.97,24.09,12000.0,1443500.0,7000.0,100.0,3200.0,6000.0,7000.0,1830100.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 18:08:47.761130
SMMR,25.33,25.33,25.34,,1071800.0,,10273.0,6400.0,,,1600600.0,6927.0,1729.0,1404.0,6400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 18:08:47.761130
ATMN,23.91,23.91,23.93,6750.0,1295400.0,,774.0,9600.0,,,1790200.0,,1832.0,,6400.0,1832.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 18:08:47.761130
WNTR,25.95,25.95,25.96,,1756200.0,,1356.0,3200.0,3611.0,,1243700.0,,964.0,5630.0,9600.0,964.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 18:08:47.761130
SPNG,24.18,24.0,24.06,7000.0,5889.0,2101.0,6400.0,685700.0,6000.0,15000.0,7000.0,3000.0,1984700.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 18:08:48.806581
SMMR,25.17,25.35,25.37,,7500.0,,6400.0,1696100.0,,,,,1956500.0,1729.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 18:08:48.806581
ATMN,23.8,23.89,23.93,,1298.0,6000.0,3200.0,1031100.0,,11250.0,,4500.0,1274200.0,1828.0,5789.0,2723.0,1828.0,6400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 18:08:48.806581
WNTR,25.93,25.95,25.96,,7672.0,,3200.0,1645900.0,,,,,1028400.0,1928.0,11946.0,3611.0,1928.0,12800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 18:08:48.806581
SPNG,23.96,23.96,23.97,1228300.0,7000.0,764.0,6000.0,15000.0,3200.0,1780900.0,7000.0,6400.0,3000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 18:08:49.885964
SMMR,25.28,25.19,25.28,1782600.0,,,,,6400.0,1619400.0,,6400.0,,1643.0,9315.0,1643.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 18:08:49.885964
ATMN,23.94,23.89,23.94,1264900.0,,6000.0,,11250.0,3200.0,1473100.0,,6400.0,2250.0,914.0,,914.0,2723.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 18:08:49.885964
WNTR,26.02,25.96,25.98,1747000.0,,,,,3200.0,1224900.0,,12800.0,,964.0,4535.0,,3611.0,8163.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 18:08:49.885964
SPNG,23.71,23.71,23.95,1857200.0,3000.0,880.0,3200.0,6000.0,7000.0,100.0,880.0,1801500.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 18:08:50.930524
SMMR,25.21,25.2,25.21,1696100.0,,821.0,6400.0,,,16443.0,821.0,1454600.0,3600.0,34.0,6400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 18:08:50.930524
ATMN,23.9,23.9,23.94,699300.0,11250.0,1828.0,6400.0,,,,1828.0,1895900.0,9877.0,,3200.0,4884.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 18:08:50.930524
WNTR,25.98,26.01,26.04,1491400.0,,964.0,9600.0,,,9418.0,964.0,1122800.0,,3611.0,12800.0,9418.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 18:08:50.930524
SPNG,23.71,23.91,23.93,6000.0,100.0,9600.0,7000.0,9831.0,6000.0,687700.0,880.0,6000.0,6000.0,7000.0,2350.0,3200.0,880.0,1118200.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 18:08:51.992085
SMMR,25.3,25.3,25.31,,2007.0,3200.0,,3600.0,,1706100.0,821.0,,,,25861.0,6400.0,821.0,1419000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 18:08:51.992085
ATMN,23.99,23.92,23.99,,13542.0,6400.0,,9877.0,11250.0,606700.0,1828.0,,,,,3200.0,1828.0,2000100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 18:08:51.992085
WNTR,26.05,26.01,26.04,,8658.0,9600.0,,,,1523400.0,964.0,3611.0,,,8658.0,9600.0,,1339800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 18:08:51.992085
SPNG,24.21,23.93,23.95,6000.0,10431.0,200.0,9600.0,462.0,12000.0,687700.0,6000.0,6000.0,7000.0,1721800.0,462.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 18:08:52.551447
SMMR,25.28,25.2,25.25,,3600.0,,9600.0,862.0,,1606800.0,,,,1526000.0,,25861.0,6400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 18:08:52.551447
ATMN,23.99,23.94,23.95,,9877.0,13542.0,6400.0,914.0,13500.0,485300.0,,,,1684500.0,914.0,100.0,3200.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 18:08:52.551447
WNTR,26.05,26.01,26.05,,,8658.0,9600.0,1928.0,,1526200.0,,,,1331000.0,1928.0,,9600.0,3611.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 18:08:52.551447
SPNG,23.91,23.91,23.92,6000.0,7000.0,6000.0,1538200.0,3200.0,901.0,5473.0,6000.0,7000.0,901.0,12000.0,999900.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 18:08:53.588910
SMMR,25.17,25.18,25.23,,,,1598500.0,9600.0,1725.0,,,,1725.0,,1526000.0,699.0,1003.0,9600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 18:08:53.588910
ATMN,23.94,23.91,23.94,,,,898300.0,12800.0,1828.0,9886.0,,,,,1296100.0,,100.0,9600.0,15750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 18:08:53.588910
WNTR,26.0,26.0,26.05,,,,1732500.0,6400.0,1831.0,3611.0,,,1831.0,,1230000.0,,1647.0,9600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 18:08:53.588910
SPNG,24.1,23.93,24.1,6000.0,6000.0,4989.0,1665500.0,3200.0,2125800.0,7000.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 18:08:54.635501
SMMR,25.27,25.16,25.22,6011.0,,,1412700.0,6400.0,1697700.0,,9600.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 18:08:54.635501
ATMN,23.85,23.85,23.92,,,,1450600.0,6400.0,838400.0,,9600.0,1828.0,9000.0,7810.0,9886.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 18:08:54.635501
WNTR,26.05,25.93,26.05,,,,1612300.0,9600.0,1331000.0,,9600.0,1831.0,,1647.0,3611.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 18:08:54.635501
SPNG,24.22,24.01,24.06,7000.0,7925.0,6000.0,3000.0,1213900.0,3200.0,7000.0,1919700.0,6400.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 18:08:55.689454
SMMR,25.4,25.19,25.29,,6000.0,,,1516200.0,9600.0,,1492700.0,9600.0,1708.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 18:08:55.689454
ATMN,23.77,23.69,23.75,,,,,2174400.0,3200.0,,1745600.0,9600.0,,,2250.0,1828.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 18:08:55.689454
WNTR,26.0,26.04,26.06,,,,,1612300.0,6400.0,,1301200.0,9600.0,1831.0,3611.0,,1831.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 18:08:55.689454
SPNG,23.99,24.03,24.29,6000.0,7000.0,6000.0,473.0,6000.0,1308400.0,3200.0,6000.0,7000.0,1610300.0,473.0,6400.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 18:08:56.764895
SMMR,25.13,25.2,25.22,,,,,,1743400.0,9600.0,,,1474100.0,1879.0,9600.0,8884.0,7267.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 18:08:56.764895
ATMN,23.93,23.7,23.93,,,,1828.0,4500.0,1801600.0,3200.0,,,1714800.0,,12800.0,,,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 18:08:56.764895
WNTR,25.96,25.96,26.01,,,,816.0,,1489100.0,9600.0,10571.0,,1189500.0,816.0,9600.0,8884.0,10337.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 18:08:56.764895
SPNG,24.12,24.15,24.17,1101600.0,7000.0,4175.0,496.0,12000.0,3200.0,6000.0,1821700.0,3775.0,3200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 18:08:57.832011
SMMR,25.2,25.13,25.17,1631300.0,,,1691.0,,9600.0,,1283900.0,18114.0,9600.0,455.0,1691.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 18:08:57.832011
ATMN,23.69,23.7,23.78,1663300.0,,1103.0,,2250.0,3200.0,6000.0,1601500.0,,9600.0,,,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 18:08:57.832011
WNTR,25.89,25.89,25.92,1385400.0,,,908.0,,12800.0,10571.0,831400.0,16475.0,16000.0,3805.0,908.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 18:08:57.832011
SPNG,23.67,23.63,23.67,15000.0,1500700.0,3200.0,1693700.0,7000.0,6000.0,6000.0,3200.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 18:08:58.881049
SMMR,25.38,25.38,25.4,,1627500.0,12800.0,1884700.0,,,,3200.0,1691.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 18:08:58.881049
ATMN,23.78,23.73,23.78,4500.0,1432000.0,3200.0,1377200.0,,,6000.0,9600.0,1989.0,7703.0,4500.0,1989.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 18:08:58.881049
WNTR,26.03,26.03,26.04,,1400000.0,12800.0,1506600.0,,,7688.0,12800.0,949.0,,,,1858.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 18:08:58.881049
SPNG,23.67,23.63,23.67,18000.0,5582.0,1312500.0,3200.0,1693700.0,7000.0,100.0,6000.0,3200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 18:08:59.944717
SMMR,25.13,25.21,25.22,,9666.0,1923100.0,3200.0,1252300.0,,9766.0,7985.0,3200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 18:08:59.944717
ATMN,23.69,23.69,23.8,,,1916900.0,9600.0,1495200.0,,316.0,6000.0,6400.0,4500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 18:08:59.944717
WNTR,26.03,26.04,26.05,,11858.0,1380300.0,9600.0,1608500.0,,,1922.0,12800.0,,901.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 18:08:59.944717
SPNG,23.89,24.04,24.19,753500.0,18000.0,7000.0,5782.0,9600.0,2149800.0,3200.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 18:09:01.067421
SMMR,25.22,25.13,25.19,1935200.0,,,,3200.0,1351500.0,3200.0,1860.0,6000.0,14185.0,1860.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 18:09:01.067421
ATMN,24.0,23.66,23.67,1543600.0,2250.0,,100.0,9600.0,1799300.0,6400.0,850.0,,3533.0,,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 18:09:01.067421
WNTR,26.05,26.05,26.06,1276100.0,,,11858.0,16000.0,1727900.0,9600.0,,,,856.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 18:09:01.067421
SPNG,23.96,23.95,23.96,6000.0,14000.0,15000.0,461300.0,5782.0,14798.0,6400.0,6000.0,7000.0,1935000.0,3200.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 18:09:01.630
SMMR,25.21,25.21,25.22,,,,1821700.0,,,6400.0,,,1268700.0,9600.0,1860.0,14185.0,3122.0,1860.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 18:09:01.630
ATMN,24.0,23.66,23.67,,,4500.0,1429000.0,100.0,,9600.0,,,1685200.0,6400.0,850.0,3533.0,,850.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 18:09:01.630
WNTR,26.03,25.89,25.98,,,,1276100.0,1858.0,,19200.0,,,1725600.0,9600.0,,,,1713.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 18:09:01.630
SPNG,24.18,23.95,23.96,7000.0,981.0,21000.0,558700.0,14798.0,9600.0,7000.0,1830800.0,981.0,3000.0,3200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 18:09:02.681056
SMMR,25.21,25.15,25.21,,1860.0,,1727000.0,6000.0,3200.0,,1380500.0,1860.0,,9600.0,858.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 18:09:02.681056
ATMN,23.67,23.66,23.67,,1700.0,4500.0,1383200.0,,9600.0,,1596100.0,1700.0,2250.0,9600.0,,100.0,5237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 18:09:02.681056
WNTR,26.03,26.04,26.06,,,,1386800.0,,19200.0,,1845600.0,,,9600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 18:09:02.681056
SPNG,23.91,23.63,23.88,2074500.0,3200.0,7000.0,1730200.0,6000.0,1123.0,981.0,3200.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 18:09:03.825722
SMMR,25.22,25.17,25.22,1618300.0,3200.0,,1461000.0,,,1860.0,9600.0,6000.0,8379.0,1860.0,624.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 18:09:03.825722
ATMN,23.67,23.66,23.67,935500.0,9600.0,,1900800.0,,8844.0,1700.0,3200.0,1369.0,6733.0,1700.0,,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 18:09:03.825722
WNTR,26.03,25.95,26.03,1354500.0,16000.0,,1298800.0,,,1970.0,12800.0,,,1970.0,897.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 18:09:03.825722
SPNG,23.85,23.77,23.85,7000.0,1847200.0,3200.0,969.0,6000.0,14000.0,1145100.0,969.0,9600.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 18:09:04.663419
SMMR,25.22,25.18,25.2,,1730300.0,9600.0,930.0,624.0,,1513600.0,,12800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 18:09:04.663419
ATMN,23.81,23.81,23.93,,1151500.0,9600.0,1870.0,5231.0,,1611300.0,,3200.0,4500.0,11250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 18:09:04.663419
WNTR,25.91,25.87,25.9,,1443700.0,16000.0,,6000.0,,1510700.0,1871.0,9600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 18:09:04.663419
SPNG,24.04,23.8,23.92,1444.0,2995.0,1538800.0,3200.0,969.0,1263000.0,9600.0,15000.0,7000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 18:09:05.738580
SMMR,25.11,25.11,25.2,,,1924300.0,3200.0,930.0,1424000.0,9600.0,,,100.0,624.0,930.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 18:09:05.738580
ATMN,23.81,23.85,23.86,100.0,,922900.0,12800.0,971.0,929300.0,9600.0,9000.0,,549.0,5231.0,971.0,11250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 18:09:05.738580
WNTR,26.03,26.02,26.03,6198.0,,1374700.0,9600.0,872.0,1630300.0,16000.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 18:09:05.738580
