news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_CHUL-1,SELL_LUIS-1,BUY_CHUL-4,BUY_LUIS-1,SELL_CHUL-4,SELL_CHUL-1
,,,,,,15,2026-02-02 00:20:55.936880,ATMN,24.84,24.84,24.86,2282300.0,2232900.0,,,0,0,0,0
,,,,,,15,2026-02-02 00:20:55.936880,WNTR,25.02,25.07,25.09,2153700.0,2191300.0,3000.0,6000.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,16,2026-02-02 00:20:56.989768,SPNG,24.97,24.13,24.97,2202100.0,3000.0,1930600.0,9000.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,16,2026-02-02 00:20:56.989768,SMMR,24.86,24.94,24.97,2175800.0,,2358200.0,,0,0,0,0
,,,,,,16,2026-02-02 00:20:56.989768,ATMN,24.84,24.84,24.86,2324500.0,,2232900.0,,0,0,0,0
,,,,,,16,2026-02-02 00:20:56.989768,WNTR,25.02,25.07,25.09,2007000.0,9000.0,2201500.0,3000.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,17,2026-02-02 00:20:58.083134,SPNG,24.13,24.13,25.33,2226600.0,3000.0,1911300.0,9000.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,17,2026-02-02 00:20:58.083134,SMMR,24.86,24.94,24.97,2166100.0,,2345000.0,,0,0,0,0
,,,,,,17,2026-02-02 00:20:58.083134,ATMN,24.86,24.84,24.86,2340400.0,,2232900.0,,0,0,0,0
,,,,,,17,2026-02-02 00:20:58.083134,WNTR,25.1,25.09,25.1,1996900.0,9000.0,2274800.0,,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,18,2026-02-02 00:20:59.119376,SPNG,25.4,25.0,25.4,2134000.0,6000.0,2017000.0,6000.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,18,2026-02-02 00:20:59.119376,SMMR,24.87,24.95,24.97,2201800.0,,2345000.0,,0,0,0,0
,,,,,,18,2026-02-02 00:20:59.119376,ATMN,25.31,25.24,25.27,2321600.0,,2214000.0,,0,0,0,0
,,,,,,18,2026-02-02 00:20:59.119376,WNTR,25.12,25.1,25.12,2017400.0,9000.0,2279600.0,,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,19,2026-02-02 00:21:00.148178,SPNG,25.0,25.0,25.32,2134000.0,6000.0,9000.0,1896700.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,19,2026-02-02 00:21:00.148178,SMMR,24.95,24.85,24.91,2204100.0,,,2315900.0,0,0,0,0
,,,,,,19,2026-02-02 00:21:00.148178,ATMN,24.8,25.23,25.27,2335700.0,,,2214000.0,0,0,0,0
,,,,,,19,2026-02-02 00:21:00.148178,WNTR,25.18,25.1,25.18,1899400.0,12000.0,,2322500.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,20,2026-02-02 00:21:01.199353,SPNG,24.96,24.44,24.96,2096600.0,6000.0,1787500.0,12000.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,20,2026-02-02 00:21:01.199353,SMMR,24.97,24.85,24.97,2190700.0,,2307500.0,,0,0,0,0
,,,,,,20,2026-02-02 00:21:01.199353,ATMN,25.23,25.23,25.27,2335700.0,,2238700.0,,0,0,0,0
,,,,,,20,2026-02-02 00:21:01.199353,WNTR,25.19,25.1,25.19,1879300.0,12000.0,2335400.0,,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,21,2026-02-02 00:21:02.231599,SPNG,24.96,25.2,25.24,2102500.0,6000.0,1880400.0,9000.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,21,2026-02-02 00:21:02.231599,SMMR,24.97,24.85,24.93,2190700.0,,2331500.0,,0,0,0,0
,,,,,,21,2026-02-02 00:21:02.231599,ATMN,24.8,24.8,25.24,2354600.0,,2224400.0,,0,0,0,0
,,,,,,21,2026-02-02 00:21:02.231599,WNTR,25.09,25.11,25.19,1880600.0,12000.0,2335400.0,,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,22,2026-02-02 00:21:03.266238,SPNG,25.2,24.58,25.02,1984400.0,9000.0,1868100.0,9000.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,22,2026-02-02 00:21:03.266238,SMMR,24.82,24.82,24.93,2079200.0,,2348500.0,,0,0,0,0
,,,,,,22,2026-02-02 00:21:03.266238,ATMN,25.39,24.8,25.39,2342100.0,,2225600.0,,0,0,0,0
,,,,,,22,2026-02-02 00:21:03.266238,WNTR,25.17,25.17,25.2,2121000.0,6000.0,2348100.0,,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,23,2026-02-02 00:21:04.287821,SPNG,25.33,24.75,24.94,12000.0,1848400.0,2228400.0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,23,2026-02-02 00:21:04.287821,SMMR,24.79,24.79,24.93,,1955400.0,2348500.0,0,0,0,0,0
,,,,,,23,2026-02-02 00:21:04.287821,ATMN,25.39,24.96,25.39,,2363300.0,2236100.0,0,0,0,0,0
,,,,,,23,2026-02-02 00:21:04.287821,WNTR,25.02,25.02,25.06,6000.0,2166700.0,2337900.0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,24,2026-02-02 00:21:05.317352,SPNG,25.33,24.75,24.78,12000.0,1835800.0,2092700.0,3000.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,24,2026-02-02 00:21:05.317352,SMMR,24.93,24.79,24.93,,2052300.0,2337800.0,,0,0,0,0
,,,,,,24,2026-02-02 00:21:05.317352,ATMN,25.39,25.09,25.34,,2409100.0,2263500.0,,0,0,0,0
,,,,,,24,2026-02-02 00:21:05.317352,WNTR,25.0,25.0,25.2,3000.0,2307100.0,2352500.0,,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,25,2026-02-02 00:21:06.338385,SPNG,25.33,25.29,25.33,1832400.0,12000.0,2217300.0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,25,2026-02-02 00:21:06.338385,SMMR,24.93,24.79,24.83,2052300.0,,2337600.0,0,0,0,0,0
,,,,,,25,2026-02-02 00:21:06.338385,ATMN,25.34,25.09,25.34,2409100.0,,2246200.0,0,0,0,0,0
,,,,,,25,2026-02-02 00:21:06.338385,WNTR,25.14,25.05,25.14,2136800.0,6000.0,2358300.0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,26,2026-02-02 00:21:07.371263,SPNG,25.33,25.29,25.32,1832400.0,12000.0,3000.0,2118300.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,26,2026-02-02 00:21:07.371263,SMMR,24.99,25.01,25.02,2179000.0,,,2315300.0,0,0,0,0
,,,,,,26,2026-02-02 00:21:07.371263,ATMN,25.34,25.09,25.16,2396600.0,,,2300200.0,0,0,0,0
,,,,,,26,2026-02-02 00:21:07.371263,WNTR,25.0,25.13,25.14,2163400.0,6000.0,,2350700.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,27,2026-02-02 00:21:08.413897,SPNG,25.33,25.3,25.32,15000.0,1740100.0,3000.0,2093800.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,27,2026-02-02 00:21:08.413897,SMMR,25.04,24.77,25.04,,1943100.0,,2298300.0,0,0,0,0
,,,,,,27,2026-02-02 00:21:08.413897,ATMN,25.16,25.09,25.16,,2403500.0,,2300200.0,0,0,0,0
,,,,,,27,2026-02-02 00:21:08.413897,WNTR,25.14,25.06,25.14,6000.0,2173400.0,,2356600.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,28,2026-02-02 00:21:09.434174,SPNG,25.29,24.75,24.88,12000.0,1867000.0,2006500.0,6000.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,28,2026-02-02 00:21:09.434174,SMMR,25.04,24.89,25.0,,2185000.0,2332200.0,,0,0,0,0
,,,,,,28,2026-02-02 00:21:09.434174,ATMN,25.39,25.09,25.39,,2398400.0,2244500.0,,0,0,0,0
,,,,,,28,2026-02-02 00:21:09.434174,WNTR,24.98,24.98,25.14,,2407600.0,2341800.0,,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,29,2026-02-02 00:21:10.465377,SPNG,24.88,25.29,25.31,1900400.0,12000.0,6000.0,1984700.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,29,2026-02-02 00:21:10.465377,SMMR,24.88,24.89,25.0,2193200.0,,,2332200.0,0,0,0,0
,,,,,,29,2026-02-02 00:21:10.465377,ATMN,25.24,24.99,25.24,2407200.0,,,2245500.0,0,0,0,0
,,,,,,29,2026-02-02 00:21:10.465377,WNTR,24.96,24.96,25.13,2417300.0,,3000.0,2233000.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,30,2026-02-02 00:21:11.500154,SPNG,25.29,24.86,25.29,1900400.0,12000.0,2014800.0,6000.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,30,2026-02-02 00:21:11.500154,SMMR,24.92,24.94,25.0,2260800.0,,2332200.0,,0,0,0,0
,,,,,,30,2026-02-02 00:21:11.500154,ATMN,25.24,25.06,25.24,2379700.0,,2245500.0,,0,0,0,0
,,,,,,30,2026-02-02 00:21:11.500154,WNTR,24.96,24.96,25.07,2392700.0,,2233800.0,3000.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,31,2026-02-02 00:21:12.533250,SPNG,24.64,24.64,25.09,1990600.0,9000.0,2011900.0,6000.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,31,2026-02-02 00:21:12.533250,SMMR,24.98,24.98,25.0,2242500.0,,2332200.0,,0,0,0,0
,,,,,,31,2026-02-02 00:21:12.533250,ATMN,25.4,25.15,25.4,2402700.0,,2216900.0,,0,0,0,0
,,,,,,31,2026-02-02 00:21:12.533250,WNTR,24.96,24.96,25.07,2399500.0,,2162400.0,3000.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,32,2026-02-02 00:21:13.573083,SPNG,25.09,25.18,25.28,2346500.0,9000.0,1887200.0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,32,2026-02-02 00:21:13.573083,SMMR,25.01,24.89,25.01,2225600.0,,2315800.0,0,0,0,0,0
,,,,,,32,2026-02-02 00:21:13.573083,ATMN,25.4,25.43,25.44,2360500.0,,2228000.0,0,0,0,0,0
,,,,,,32,2026-02-02 00:21:13.573083,WNTR,24.99,24.99,25.06,2410700.0,6000.0,2058900.0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,33,2026-02-02 00:21:14.612012,SPNG,24.65,24.9,25.28,2341800.0,9000.0,1902300.0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,33,2026-02-02 00:21:14.612012,SMMR,24.85,24.85,25.07,2207200.0,,2314000.0,0,0,0,0,0
,,,,,,33,2026-02-02 00:21:14.612012,ATMN,25.21,25.21,25.33,2358100.0,,2203700.0,0,0,0,0,0
,,,,,,33,2026-02-02 00:21:14.612012,WNTR,24.94,24.94,25.04,2400300.0,6000.0,2068200.0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,34,2026-02-02 00:21:15.664889,SPNG,24.58,24.58,25.28,2339200.0,9000.0,1902300.0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,34,2026-02-02 00:21:15.664889,SMMR,25.03,24.85,24.95,2207200.0,,2307000.0,0,0,0,0,0
,,,,,,34,2026-02-02 00:21:15.664889,ATMN,25.21,25.22,25.33,2363000.0,,2196600.0,0,0,0,0,0
,,,,,,34,2026-02-02 00:21:15.664889,WNTR,25.14,24.94,25.14,2406900.0,,2326200.0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,35,2026-02-02 00:21:16.684936,SPNG,25.29,24.72,24.98,2331400.0,2024600.0,6000.0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,35,2026-02-02 00:21:16.684936,SMMR,24.85,24.85,24.87,2224500.0,2309000.0,,0,0,0,0,0
,,,,,,35,2026-02-02 00:21:16.684936,ATMN,25.21,25.24,25.33,2371300.0,2196600.0,,0,0,0,0,0
,,,,,,35,2026-02-02 00:21:16.684936,WNTR,24.97,24.97,25.03,2401900.0,2208300.0,3000.0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,36,2026-02-02 00:21:17.728156,SPNG,25.3,25.01,25.29,2206500.0,3000.0,9000.0,1870800.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,36,2026-02-02 00:21:17.728156,SMMR,25.07,24.81,25.07,2208100.0,,,2300900.0,0,0,0,0
,,,,,,36,2026-02-02 00:21:17.728156,ATMN,25.24,25.24,25.35,2372900.0,,,2204600.0,0,0,0,0
,,,,,,36,2026-02-02 00:21:17.728156,WNTR,24.97,24.92,24.97,2384700.0,,,2308500.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,37,2026-02-02 00:21:18.788889,SPNG,25.01,25.02,25.29,6000.0,2114200.0,9000.0,1909400.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,37,2026-02-02 00:21:18.788889,SMMR,25.05,24.81,25.05,,2236600.0,,2323200.0,0,0,0,0
,,,,,,37,2026-02-02 00:21:18.788889,ATMN,25.44,25.24,25.44,,2372900.0,,2206800.0,0,0,0,0
,,,,,,37,2026-02-02 00:21:18.788889,WNTR,24.98,24.93,24.98,3000.0,2270600.0,,2307500.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,38,2026-02-02 00:21:19.842988,SPNG,24.72,24.72,25.15,2207700.0,3000.0,1928000.0,9000.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,38,2026-02-02 00:21:19.842988,SMMR,25.08,24.81,25.08,2236600.0,,2311400.0,,0,0,0,0
,,,,,,38,2026-02-02 00:21:19.842988,ATMN,25.46,25.34,25.46,2411100.0,,2192900.0,,0,0,0,0
,,,,,,38,2026-02-02 00:21:19.842988,WNTR,24.98,24.94,24.97,2263600.0,3000.0,2179400.0,3000.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,39,2026-02-02 00:21:20.887657,SPNG,24.72,24.59,24.61,3000.0,2227100.0,1928900.0,9000.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,39,2026-02-02 00:21:20.887657,SMMR,24.9,24.81,24.89,,2236600.0,2299700.0,,0,0,0,0
,,,,,,39,2026-02-02 00:21:20.887657,ATMN,25.46,25.46,25.52,,2408800.0,2211700.0,,0,0,0,0
,,,,,,39,2026-02-02 00:21:20.887657,WNTR,24.93,24.95,24.98,3000.0,2267200.0,2335900.0,,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,41,2026-02-02 00:21:21.930403,SPNG,25.07,24.7,24.87,2363700.0,1796700.0,12000.0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,41,2026-02-02 00:21:21.930403,SMMR,25.09,24.81,25.09,2214800.0,2313500.0,,0,0,0,0,0
,,,,,,41,2026-02-02 00:21:21.930403,ATMN,25.34,25.34,25.52,2428600.0,2247300.0,,0,0,0,0,0
,,,,,,41,2026-02-02 00:21:21.930403,WNTR,24.95,24.93,24.94,2366200.0,2336400.0,,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,42,2026-02-02 00:21:22.964794,SPNG,25.15,24.79,25.15,2352700.0,1928000.0,9000.0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,42,2026-02-02 00:21:22.964794,SMMR,24.8,24.8,25.03,2188800.0,2306000.0,,0,0,0,0,0
