ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,SELL_BABS-4,SELL_LETH-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,BUY_LETH-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_BABS-4,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_CAMN-1,SELL_BRCH-2,tick,timestamp
WNTR,25.28,25.27,25.28,,836600.0,1230.0,2046500.0,,,18000.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-05 20:55:27.853623
SPNG,25.58,25.6,25.66,5000.0,519.0,1778600.0,1633500.0,519.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-05 20:55:28.895528
SMMR,25.08,25.05,25.08,,,1268800.0,1878000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-05 20:55:28.895528
ATMN,25.38,25.18,25.38,,,1949400.0,1935800.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-05 20:55:28.895528
WNTR,25.29,25.27,25.29,,,1074600.0,2157700.0,,,8500.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-05 20:55:28.895528
SPNG,25.58,25.59,25.66,5000.0,412.0,1930200.0,1633500.0,100.0,565.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-05 20:55:29.939891
SMMR,25.08,25.06,25.07,,,1268800.0,2144900.0,9666.0,,,9666.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-05 20:55:29.939891
ATMN,25.17,25.08,25.17,,,1833700.0,1812700.0,1983.0,514.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-05 20:55:29.939891
WNTR,25.29,25.28,25.29,,,717100.0,2054900.0,8500.0,,,12226.0,17000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-05 20:55:29.939891
SPNG,25.76,25.6,25.76,100.0,387.0,5000.0,2181500.0,1516700.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-05 20:55:30.985807
SMMR,25.08,25.06,25.07,15773.0,,,1381900.0,2052400.0,10227.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-05 20:55:30.985807
ATMN,25.38,25.08,25.14,100.0,408.0,,1927600.0,1870700.0,,557.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-05 20:55:30.985807
WNTR,25.28,25.28,25.29,13774.0,,,578400.0,1851200.0,12226.0,,18500.0,548.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-05 20:55:30.985807
SPNG,25.58,25.82,26.23,553.0,5000.0,2181500.0,1315900.0,292.0,5000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-05 20:55:32.039382
SMMR,25.09,25.07,25.09,,,1487700.0,2285600.0,,,15773.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-05 20:55:32.039382
ATMN,25.14,25.14,25.18,529.0,,1805400.0,1927700.0,,,5100.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-05 20:55:32.039382
WNTR,25.32,25.28,25.32,,,578400.0,2152900.0,,,13774.0,,17144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-05 20:55:32.039382
SPNG,25.63,25.56,25.62,2064200.0,1643700.0,563.0,5000.0,100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-05 20:55:33.085555
SMMR,25.07,25.07,25.09,1487700.0,2295100.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-05 20:55:33.085555
ATMN,25.06,25.15,25.17,1951800.0,1852600.0,497.0,,1283.0,518.0,4554.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-05 20:55:33.085555
WNTR,25.31,25.3,25.31,824800.0,2183600.0,,,,,8212.0,15644.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-05 20:55:33.085555
SPNG,25.74,25.58,25.59,2845.0,311.0,5000.0,2089100.0,4274.0,562.0,1520000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-05 20:55:34.148552
SMMR,25.05,25.03,25.04,7246.0,,,1251200.0,9662.0,,2174100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-05 20:55:34.148552
ATMN,25.03,25.11,25.19,100.0,397.0,,1962100.0,7516.0,522.0,1823400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-05 20:55:34.148552
WNTR,25.27,25.25,25.26,,,,2129300.0,9662.0,,1073800.0,1180.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-05 20:55:34.148552
SPNG,25.74,25.82,25.92,2151900.0,2845.0,5000.0,1423300.0,100.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-05 20:55:34.714533
SMMR,25.03,24.95,24.98,1141100.0,,,2068800.0,9662.0,483.0,483.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-05 20:55:34.714533
ATMN,25.19,25.19,25.2,1958200.0,100.0,,1938000.0,7516.0,397.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-05 20:55:34.714533
WNTR,25.35,25.25,25.26,2129300.0,,,2029700.0,,,,1180.0,596.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-05 20:55:34.714533
SPNG,25.55,25.45,25.55,5000.0,2361200.0,209.0,1557000.0,5000.0,100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-05 20:55:35.754134
SMMR,25.04,24.95,24.97,,1272800.0,,2165200.0,,10000.0,370.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-05 20:55:35.754134
ATMN,25.03,25.03,25.2,,1985400.0,,1948900.0,,3417.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-05 20:55:35.754134
WNTR,25.35,25.35,25.36,,1867100.0,,2045700.0,,,,6000.0,1180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-05 20:55:35.754134
SPNG,25.55,25.52,25.55,1913400.0,10000.0,167.0,3939.0,1557000.0,5000.0,1934.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-05 20:55:36.793151
SMMR,24.95,24.95,24.96,1272800.0,,,648.0,2078900.0,,19584.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-05 20:55:36.793151
ATMN,25.33,25.03,25.33,2076400.0,,,183.0,2044800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-05 20:55:36.793151
WNTR,25.36,25.35,25.36,580000.0,,,5990.0,2076300.0,,5990.0,21000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-05 20:55:36.793151
SPNG,25.44,25.54,25.92,247.0,2387100.0,1423300.0,10000.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 20:55:37.846897
SMMR,24.95,24.95,24.96,,1392600.0,1943300.0,,20374.0,994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 20:55:37.846897
ATMN,25.0,25.0,25.35,,2096000.0,1944000.0,,100.0,183.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 20:55:37.846897
WNTR,25.29,25.29,25.39,,2358800.0,2209000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 20:55:37.846897
SPNG,25.44,25.7,25.74,2165700.0,100.0,5000.0,1619500.0,5000.0,7713.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 20:55:38.897073
SMMR,24.95,24.95,24.96,1392600.0,358.0,,2146400.0,,2370.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 20:55:38.897073
ATMN,24.98,24.98,25.27,2143600.0,2802.0,,1947200.0,,9795.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 20:55:38.897073
WNTR,25.4,25.23,25.36,2123100.0,,,2061900.0,,,2000.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 20:55:38.897073
SPNG,25.74,25.71,25.74,200.0,2045600.0,5000.0,1834400.0,5000.0,7713.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 20:55:39.940114
SMMR,24.97,24.92,24.97,,1269500.0,,2248300.0,,,470.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 20:55:39.940114
ATMN,24.97,24.97,25.57,4327.0,2053800.0,,1909400.0,,,,295.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 20:55:39.940114
WNTR,25.35,25.32,25.33,8396.0,1635600.0,,1646300.0,,,,,5500.0,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 20:55:39.940114
SPNG,25.71,25.71,25.87,5175.0,2165700.0,1774700.0,497.0,7713.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 20:55:40.996516
SMMR,24.97,24.92,24.95,166.0,1269500.0,2145400.0,,8121.0,,566.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 20:55:40.996516
ATMN,24.97,25.1,25.27,11229.0,1921700.0,1937100.0,,100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 20:55:40.996516
WNTR,25.43,25.33,25.43,15262.0,567200.0,2170000.0,,,,,17500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 20:55:40.996516
SPNG,25.64,25.62,25.64,2471900.0,1953900.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 20:55:42.052496
SMMR,24.92,24.92,24.97,1269500.0,2247400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 20:55:42.052496
ATMN,24.91,24.91,25.35,2074500.0,2033100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 20:55:42.052496
WNTR,25.32,25.32,25.43,1873300.0,2198200.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 20:55:42.052496
SPNG,25.82,25.63,25.82,6600.0,5000.0,171.0,2057900.0,1883900.0,448.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 20:55:43.112372
SMMR,25.04,24.95,25.04,7554.0,,,1239600.0,2254700.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 20:55:43.112372
ATMN,25.58,25.07,25.21,15610.0,,,2074500.0,1932300.0,,145.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 20:55:43.112372
WNTR,25.55,25.26,25.37,1811.0,,,1791300.0,1306600.0,,7939.0,6000.0,10500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 20:55:43.112372
SPNG,25.61,25.61,26.03,2487400.0,1885000.0,453.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 20:55:44.147108
SMMR,24.9,24.83,24.9,1253500.0,2150400.0,,8766.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 20:55:44.147108
ATMN,24.86,24.91,25.21,2112600.0,1932300.0,339.0,,470.0,1302.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 20:55:44.147108
WNTR,25.55,25.55,25.61,2105600.0,1943600.0,,,446.0,,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 20:55:44.147108
SPNG,25.91,25.66,25.91,5000.0,2331000.0,1998100.0,2250.0,5000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 20:55:45.189953
SMMR,24.9,24.84,24.9,,1373900.0,2047100.0,8766.0,,5354.0,494.0,319.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 20:55:45.189953
ATMN,25.45,25.45,25.58,,1991000.0,1984600.0,,,2569.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 20:55:45.189953
WNTR,25.55,25.23,25.29,,2236800.0,1106200.0,9068.0,,,,,1500.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 20:55:45.189953
SPNG,25.91,25.66,25.91,5000.0,276.0,2174400.0,1801900.0,10000.0,2350.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 20:55:45.769829
SMMR,24.82,24.82,24.9,,,1406200.0,2149100.0,,8766.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 20:55:45.769829
ATMN,25.45,24.87,25.15,,,2018400.0,2061800.0,,,2569.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 20:55:45.769829
WNTR,25.23,25.23,25.29,,,2211200.0,781600.0,,9068.0,,1500.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 20:55:45.769829
SPNG,25.59,25.59,25.89,2419900.0,2450.0,528.0,1742100.0,5000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 20:55:46.842869
SMMR,24.8,24.84,24.88,1416400.0,14120.0,,2053500.0,,8842.0,396.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 20:55:46.842869
ATMN,25.15,25.18,25.19,1919200.0,100.0,,1945900.0,,11297.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 20:55:46.842869
WNTR,25.29,25.45,25.58,2025300.0,9068.0,,1318000.0,,1663.0,,3000.0,10500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 20:55:46.842869
SPNG,25.57,25.61,25.88,100.0,10000.0,180.0,1921300.0,5000.0,453.0,2054000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 20:55:47.892773
SMMR,24.93,24.85,24.9,759.0,,322.0,1508600.0,,377.0,2169300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 20:55:47.892773
ATMN,25.3,25.2,25.3,100.0,,,2148400.0,,,2034300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 20:55:47.892773
WNTR,25.19,25.19,25.44,,,,2385300.0,,,782400.0,18000.0,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 20:55:47.892773
SPNG,25.57,25.63,25.66,2298.0,209.0,5000.0,1921300.0,1961800.0,8792.0,526.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 20:55:48.942408
SMMR,24.82,24.8,24.82,,,,1630700.0,2074800.0,8792.0,439.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 20:55:48.942408
ATMN,25.4,25.24,25.32,8886.0,468.0,,1919200.0,2021200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 20:55:48.942408
WNTR,25.19,25.19,25.28,1654.0,453.0,,2161100.0,1900800.0,10770.0,398.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 20:55:48.942408
SPNG,25.44,25.46,25.66,10000.0,2069800.0,131.0,5000.0,372.0,2075200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 20:55:49.997997
SMMR,24.89,24.89,24.93,,1848800.0,,,,2281700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 20:55:49.997997
ATMN,25.68,24.87,25.68,,2271900.0,,,,2022000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 20:55:49.997997
WNTR,25.46,25.5,25.55,,1606200.0,,,,1890300.0,10000.0,9000.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 20:55:49.997997
SPNG,25.6,25.65,25.91,1995300.0,5000.0,129.0,1091.0,2268600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 20:55:51.047607
SMMR,24.96,24.83,24.89,1753000.0,,176.0,8576.0,2150900.0,369.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 20:55:51.047607
ATMN,25.02,25.1,25.32,2121600.0,,301.0,,1914000.0,,4917.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 20:55:51.047607
WNTR,25.46,25.38,25.42,2389600.0,,,,1112500.0,,9059.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 20:55:51.047607
SPNG,25.55,25.55,25.91,2156100.0,2000.0,2075200.0,418.0,5000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 20:55:52.097396
SMMR,24.83,24.83,24.96,1856500.0,9537.0,2261100.0,,,231.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 20:55:52.097396
ATMN,24.98,24.92,24.98,2054800.0,673.0,1717600.0,283.0,,360.0,14917.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 20:55:52.097396
WNTR,25.42,25.38,25.39,1827100.0,1330.0,701600.0,247.0,,460.0,19059.0,3500.0,12500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 20:55:52.097396
SPNG,25.55,25.68,25.76,5000.0,178.0,2161100.0,5000.0,2061100.0,443.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 20:55:53.149401
SMMR,25.06,24.88,25.02,,324.0,1856500.0,,2047400.0,363.0,9144.0,173.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 20:55:53.149401
ATMN,25.39,25.39,25.44,,423.0,2156300.0,,2002000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 20:55:53.149401
WNTR,25.38,25.38,25.39,,,1971900.0,,1115700.0,,797.0,,3500.0,12500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 20:55:53.149401
