ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,BUY_ZUAI-2,SELL_UEBR-1,SELL_GIOT-4,BUY_WRSW-1,BUY_WRSW-2,BUY_GIOT-4,BUY_UEBR-1,SELL_IESE-1,BUY_LUIS-4,SELL_GIOT-3,SELL_WRSW-2,SELL_WRSW-3,SELL_WRSW-1,BUY_LUIS-1,BUY_WRSW-3,SELL_LUIS-1,BUY_IESE-1,SELL_LUIS-4,tick,timestamp
SPNG,25.29,24.72,25.29,2046800.0,1946600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 10:04:25.864784
SMMR,24.95,25.0,25.14,2435300.0,2366600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 10:04:25.864784
ATMN,25.18,25.16,25.18,2417700.0,2400800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 10:04:25.864784
WNTR,24.94,24.94,25.12,2352700.0,2377800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 10:04:25.864784
SPNG,25.32,24.72,25.32,2046900.0,2045400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 10:04:26.922845
SMMR,24.95,24.95,25.14,2433400.0,2345700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 10:04:26.922845
ATMN,24.95,24.81,24.92,2452600.0,2389800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 10:04:26.922845
WNTR,24.94,24.94,25.06,2347200.0,2363400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 10:04:26.922845
SPNG,24.61,24.61,25.32,2067900.0,2045400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 10:04:27.991782
SMMR,25.14,25.08,25.14,2437000.0,2345700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 10:04:27.991782
ATMN,25.24,25.02,25.24,2457900.0,2358900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 10:04:27.991782
WNTR,24.93,24.93,25.06,2345300.0,2339900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 10:04:27.991782
SPNG,24.61,24.61,25.32,2054600.0,2045400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 10:04:29.061448
SMMR,24.88,24.82,24.87,2429900.0,2386200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 10:04:29.061448
ATMN,24.81,24.81,25.24,2452100.0,2358900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 10:04:29.061448
WNTR,24.87,24.87,24.9,2109500.0,2365400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 10:04:29.061448
SPNG,25.03,24.6,24.87,2089900.0,2052100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 10:04:30.106435
SMMR,24.99,24.82,24.98,2429900.0,2372900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 10:04:30.106435
ATMN,25.26,24.89,25.1,2490700.0,2343800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 10:04:30.106435
WNTR,24.87,24.87,24.9,2127200.0,2339200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 10:04:30.106435
SPNG,24.73,24.73,25.32,2047000.0,2057100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 10:04:31.144508
SMMR,25.18,24.9,25.18,2424100.0,2357200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 10:04:31.144508
ATMN,24.93,24.89,24.93,2491300.0,2383300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 10:04:31.144508
WNTR,24.9,24.87,24.9,2233500.0,2333900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 10:04:31.144508
SPNG,25.32,25.35,25.36,2040900.0,2057500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 10:04:32.182258
SMMR,24.9,24.82,24.85,2419300.0,2405100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 10:04:32.182258
ATMN,25.1,24.89,25.1,2470000.0,2343800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 10:04:32.182258
WNTR,24.86,24.86,24.9,2328300.0,2325800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 10:04:32.182258
SPNG,25.15,24.73,24.88,2047000.0,2091200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 10:04:33.223485
SMMR,25.01,25.17,25.18,2469300.0,2381100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 10:04:33.223485
ATMN,25.34,24.97,25.34,2456300.0,2391700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 10:04:33.223485
WNTR,24.86,24.86,24.87,2345600.0,2316400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 10:04:33.223485
SPNG,24.76,24.89,25.27,2075300.0,2084900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 10:04:34.263240
SMMR,25.06,25.08,25.18,2460100.0,2381100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 10:04:34.263240
ATMN,25.34,24.97,25.03,2400600.0,2408400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 10:04:34.263240
WNTR,24.85,24.85,24.87,2374200.0,2309000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 10:04:34.263240
SPNG,24.89,24.89,25.17,2089600.0,2110000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 10:04:35.301233
SMMR,24.96,24.96,25.03,2435600.0,2391600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 10:04:35.301233
ATMN,24.97,24.98,25.03,2418100.0,2411500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 10:04:35.301233
WNTR,24.78,24.86,24.87,2378600.0,2309000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 10:04:35.301233
SPNG,24.89,24.96,25.17,2099600.0,2110000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 10:04:35.833403
SMMR,24.96,24.82,24.84,2418000.0,2406100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 10:04:35.833403
ATMN,24.97,24.98,25.03,2404700.0,2444400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 10:04:35.833403
WNTR,24.78,24.86,24.87,2378600.0,2347300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 10:04:35.833403
SPNG,24.89,24.89,25.17,2087700.0,2117700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 10:04:36.861579
SMMR,24.84,24.85,25.03,2494200.0,2391600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 10:04:36.861579
ATMN,24.97,24.98,25.03,2389100.0,2442600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 10:04:36.861579
WNTR,24.78,24.78,24.82,2413300.0,2317500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 10:04:36.861579
SPNG,24.9,24.9,25.17,2095900.0,2117700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 10:04:37.893769
SMMR,24.84,24.85,24.99,2475900.0,2415100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 10:04:37.893769
ATMN,25.03,24.98,25.03,2401900.0,2442600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 10:04:37.893769
WNTR,24.82,24.78,24.82,2403500.0,2317500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 10:04:37.893769
SPNG,24.83,24.83,24.88,2070400.0,2146300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 10:04:38.938099
SMMR,24.82,24.82,25.03,2511100.0,2391600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 10:04:38.938099
ATMN,25.03,24.98,25.03,2422300.0,2442600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 10:04:38.938099
WNTR,24.84,24.78,24.82,2420500.0,2334300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 10:04:38.938099
SPNG,24.83,24.83,24.88,1942000.0,6000.0,2146300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 10:04:39.980259
SMMR,25.19,25.01,25.19,2376900.0,6000.0,2319500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 10:04:39.980259
ATMN,25.05,24.98,25.05,2422300.0,,2423200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 10:04:39.980259
WNTR,24.84,24.88,24.93,2406500.0,,2304000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 10:04:39.980259
SPNG,25.36,24.83,25.31,1942000.0,6000.0,2090900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 10:04:41.014930
SMMR,25.01,24.94,24.99,2347100.0,6000.0,2342200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 10:04:41.014930
ATMN,24.98,25.02,25.05,2304100.0,250.0,2305400.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 10:04:41.014930
WNTR,24.88,24.88,24.96,2300000.0,100.0,2288500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 10:04:41.014930
SPNG,24.78,24.85,25.31,6000.0,1950700.0,2090500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 10:04:42.048246
SMMR,24.97,24.94,24.97,6000.0,2313600.0,2325200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 10:04:42.048246
ATMN,24.93,24.93,25.04,,2401000.0,2305400.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 10:04:42.048246
WNTR,24.9,24.78,24.9,,2423000.0,2305500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 10:04:42.048246
SPNG,24.78,24.83,25.17,6000.0,1950700.0,1995700.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 10:04:43.074148
SMMR,24.99,25.13,25.19,6000.0,2284800.0,2319500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 10:04:43.074148
ATMN,25.16,24.93,25.16,,2404600.0,2398500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 10:04:43.074148
WNTR,24.9,24.93,24.96,,2366400.0,2288500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 10:04:43.074148
SPNG,25.13,24.83,24.96,500.0,1930300.0,2000600.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 10:04:44.101900
SMMR,24.96,24.99,25.14,,2402300.0,2332300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 10:04:44.101900
ATMN,25.03,25.02,25.03,6000.0,2277100.0,2301700.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 10:04:44.101900
WNTR,24.93,24.84,24.85,100.0,2334000.0,2177800.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 10:04:44.101900
SPNG,24.83,24.77,24.81,2051200.0,2025600.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 10:04:45.130731
SMMR,24.99,24.97,24.99,2293000.0,2258300.0,5400.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 10:04:45.130731
ATMN,25.03,24.93,25.03,2416600.0,2301700.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 10:04:45.130731
WNTR,24.96,24.85,24.96,2286700.0,2288500.0,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 10:04:45.130731
SPNG,25.31,24.83,25.15,500.0,1949000.0,6000.0,1973100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 10:04:46.159644
SMMR,25.03,25.11,25.14,6000.0,2264800.0,,2364200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 10:04:46.159644
ATMN,25.03,24.93,25.03,,2406000.0,6000.0,2274500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 10:04:46.159644
WNTR,24.92,24.92,25.0,100.0,2255400.0,,2297200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 10:04:46.159644
SPNG,24.7,25.14,25.31,2093200.0,2095700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 10:04:47.186136
SMMR,24.96,24.94,24.96,2445900.0,2388900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 10:04:47.186136
ATMN,25.22,25.13,25.16,2301600.0,2251000.0,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 10:04:47.186136
WNTR,25.07,24.84,25.07,2387500.0,2343900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 10:04:47.186136
SPNG,25.14,24.83,24.92,6000.0,1986900.0,1985900.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 10:04:48.218767
SMMR,24.94,24.9,24.93,,2458600.0,2362000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 10:04:48.218767
ATMN,25.22,25.29,25.32,6000.0,2315100.0,2383600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 10:04:48.218767
WNTR,24.93,24.94,25.07,100.0,2255900.0,2347100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 10:04:48.218767
SPNG,24.82,24.83,25.26,1991600.0,6000.0,6000.0,1940600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 10:04:49.253443
SMMR,24.98,24.9,24.94,2455000.0,,,2356100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 10:04:49.253443
ATMN,25.29,25.03,25.28,2435500.0,,,2370300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 10:04:49.253443
WNTR,25.0,24.94,25.0,2255900.0,100.0,,2335100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 10:04:49.253443
SPNG,24.82,25.1,25.22,1985100.0,4900.0,1916700.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 10:04:50.348659
SMMR,24.9,24.9,25.09,2458600.0,,2293400.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 10:04:50.348659
ATMN,25.12,25.12,25.23,2315000.0,6000.0,2380400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 10:04:50.348659
WNTR,24.94,24.94,25.0,2246800.0,100.0,2366600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 10:04:50.348659
SPNG,24.82,24.7,24.82,2092600.0,1931000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 10:04:51.381210
SMMR,24.98,24.9,24.98,2458600.0,2296100.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 10:04:51.381210
ATMN,25.23,25.03,25.23,2335000.0,2261900.0,6000.0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 10:04:51.381210
WNTR,25.14,24.94,25.14,2257800.0,2405700.0,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 10:04:51.381210
SPNG,24.82,24.7,24.82,2092600.0,1931000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 10:04:51.914729
SMMR,24.92,24.9,24.92,2458600.0,2288100.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 10:04:51.914729
ATMN,25.26,25.04,25.27,2335000.0,2259500.0,6000.0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 10:04:51.914729
WNTR,25.08,25.08,25.14,2249000.0,2405700.0,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 10:04:51.914729
SPNG,24.7,24.7,25.11,2080600.0,6000.0,1916700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 10:04:52.954343
SMMR,24.92,24.9,24.92,2458600.0,6000.0,2317000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 10:04:52.954343
ATMN,24.87,25.1,25.28,2311900.0,6000.0,2260900.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 10:04:52.954343
WNTR,25.14,25.08,25.14,2263600.0,,2421700.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 10:04:52.954343
SPNG,25.36,24.7,25.36,2080600.0,2008200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 10:04:53.983154
SMMR,24.97,24.97,25.0,2480100.0,2444000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 10:04:53.983154
ATMN,24.8,25.15,25.28,2414400.0,2260900.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 10:04:53.983154
WNTR,25.0,25.1,25.14,2250500.0,2444700.0,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 10:04:53.983154
SPNG,25.21,25.21,25.31,1983800.0,6000.0,500.0,1910300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 10:04:55.057309
SMMR,25.01,24.91,25.01,2342700.0,6000.0,,2440800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 10:04:55.057309
ATMN,25.26,24.79,24.94,2421400.0,,,2398300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 10:04:55.057309
WNTR,25.1,25.1,25.13,2250500.0,100.0,,2448800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 10:04:55.057309
SPNG,25.21,25.21,25.31,1983800.0,6000.0,500.0,1924200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 10:04:56.106104
SMMR,24.97,25.0,25.01,2287700.0,6000.0,,2440800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 10:04:56.106104
ATMN,25.28,24.82,25.28,2457500.0,,,2379400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 10:04:56.106104
WNTR,24.98,24.9,24.98,2381000.0,,100.0,2322900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 10:04:56.106104
