ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,BUY_COLB-2,SELL_WRSW-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
ATMN,25.22,24.98,25.22,2195300.0,1432.0,2290200.0,1432.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 21:12:43.875504
WNTR,25.14,24.96,25.02,1961300.0,1749.0,1989100.0,1749.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 21:12:43.875504
SPNG,25.2,24.95,25.2,2181800.0,1915.0,1914800.0,1915.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 21:12:44.924008
SMMR,25.07,25.05,25.07,1816400.0,2150.0,1894100.0,2150.0,998.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 21:12:44.924008
ATMN,25.22,24.98,25.22,2190800.0,1392.0,2275000.0,1392.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 21:12:44.924008
WNTR,25.0,24.96,24.99,1950900.0,1923.0,2129900.0,1923.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 21:12:44.924008
SPNG,24.96,24.95,24.96,2199800.0,1806.0,1918400.0,1806.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 21:12:45.987223
SMMR,24.9,25.02,25.07,1829800.0,1859.0,1701500.0,1859.0,2000.0,998.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 21:12:45.987223
ATMN,24.93,24.93,25.22,2177200.0,,2275000.0,,10000.0,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 21:12:45.987223
WNTR,24.96,24.96,24.99,1988300.0,1814.0,2005100.0,1814.0,10000.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 21:12:45.987223
SPNG,25.23,25.01,25.21,2090600.0,3774.0,1797300.0,3774.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 21:12:47.040434
SMMR,25.13,25.02,25.06,1716400.0,3718.0,1892100.0,1859.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 21:12:47.040434
ATMN,24.92,24.92,25.0,2158700.0,1550.0,2289900.0,1550.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 21:12:47.040434
WNTR,25.17,24.96,25.0,1988300.0,1895.0,1989900.0,1895.0,10000.0,998.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 21:12:47.040434
SPNG,25.24,25.01,25.24,2192700.0,2131.0,1994300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 21:12:47.589251
SMMR,25.14,25.02,25.11,1829100.0,2207.0,1915600.0,2000.0,2207.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 21:12:47.589251
ATMN,24.88,24.88,25.13,2293700.0,,2293200.0,,1641.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 21:12:47.589251
WNTR,25.17,24.96,25.0,1995300.0,2007.0,1989900.0,10000.0,2007.0,998.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 21:12:47.589251
SPNG,25.24,25.01,25.03,1935000.0,5000.0,4714.0,1782000.0,4714.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 21:12:48.637399
SMMR,25.11,25.11,25.14,1737300.0,5000.0,5874.0,1776400.0,5874.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 21:12:48.637399
ATMN,24.88,24.88,24.93,1953300.0,10000.0,4306.0,2043900.0,4306.0,5500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 21:12:48.637399
WNTR,24.94,24.95,24.96,1974300.0,,2731.0,1989900.0,,2000.0,998.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 21:12:48.637399
SPNG,25.03,24.95,25.03,2187300.0,1778.0,1902400.0,1778.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 21:12:49.696692
SMMR,25.15,25.11,25.15,1826000.0,2864.0,1858500.0,2864.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 21:12:49.696692
ATMN,24.88,24.88,24.93,2080100.0,2100.0,2292700.0,2100.0,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 21:12:49.696692
WNTR,24.9,24.9,24.93,2112400.0,3283.0,1837100.0,3283.0,,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 21:12:49.696692
SPNG,25.27,24.95,25.15,1953700.0,2000.0,3564.0,3564.0,1817200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 21:12:50.751835
SMMR,25.11,25.05,25.06,1797300.0,,4702.0,4702.0,1551800.0,998.0,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 21:12:50.751835
ATMN,25.13,25.14,25.21,1971000.0,3000.0,2962.0,1481.0,2284900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 21:12:50.751835
WNTR,25.07,25.07,25.11,1872600.0,5000.0,3178.0,,2178300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 21:12:50.751835
SPNG,25.22,25.22,25.27,1964.0,2212300.0,1916400.0,1964.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 21:12:51.804884
SMMR,25.05,25.05,25.06,2874.0,1816200.0,1669400.0,2874.0,5000.0,10000.0,998.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 21:12:51.804884
ATMN,24.85,24.87,24.93,2002.0,2198700.0,2267100.0,2002.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 21:12:51.804884
WNTR,24.9,25.02,25.05,3181.0,2125800.0,1931100.0,3181.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 21:12:51.804884
SPNG,25.15,24.94,25.15,2324900.0,1936900.0,2614.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 21:12:52.877278
SMMR,25.07,25.05,25.06,1706200.0,1784200.0,3335.0,3000.0,5000.0,3335.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 21:12:52.877278
ATMN,25.21,24.83,24.95,2184100.0,2284900.0,2881.0,,,2881.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 21:12:52.877278
WNTR,25.05,24.88,25.05,1995100.0,1791900.0,7134.0,,,7134.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 21:12:52.877278
SPNG,25.31,24.91,25.31,2194400.0,1852.0,2017000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 21:12:53.955418
SMMR,25.17,25.1,25.17,1803400.0,2111.0,1777100.0,5000.0,8000.0,2111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 21:12:53.955418
ATMN,25.17,25.17,25.21,2097500.0,2011.0,2409200.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 21:12:53.955418
WNTR,25.04,24.88,24.96,1896200.0,4738.0,1798200.0,10000.0,10000.0,4738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 21:12:53.955418
SPNG,25.31,24.91,25.28,2078900.0,4648.0,4648.0,1821800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 21:12:54.996306
SMMR,25.19,25.1,25.19,1691300.0,4821.0,4821.0,1740500.0,10000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 21:12:54.996306
ATMN,25.06,24.83,25.06,2083400.0,4895.0,4895.0,2159200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 21:12:54.996306
WNTR,24.94,24.89,24.94,1757300.0,5910.0,5910.0,1860200.0,10000.0,5000.0,998.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 21:12:54.996306
SPNG,25.18,25.09,25.31,3536.0,2078900.0,1838600.0,3536.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 21:12:56.041490
SMMR,25.19,25.09,25.19,5250.0,1683200.0,1714200.0,5250.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 21:12:56.041490
ATMN,25.21,24.83,25.16,2506.0,2074000.0,2178300.0,2506.0,2000.0,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 21:12:56.041490
WNTR,24.9,24.9,24.94,2859.0,1970500.0,2074500.0,2859.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 21:12:56.041490
SPNG,25.18,24.91,24.99,2171100.0,1501.0,1931900.0,1501.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 21:12:57.086238
SMMR,25.19,25.09,25.14,1795300.0,2229.0,1809300.0,2229.0,5000.0,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 21:12:57.086238
ATMN,25.21,25.21,25.22,2206900.0,2128.0,2287700.0,2128.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 21:12:57.086238
WNTR,25.1,25.1,25.17,1847800.0,1632.0,2164500.0,,10000.0,,998.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 21:12:57.086238
SPNG,25.31,24.91,25.31,2171100.0,1786.0,1930900.0,1786.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 21:12:57.631253
SMMR,25.08,25.1,25.12,1904100.0,2577.0,1809300.0,2577.0,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 21:12:57.631253
ATMN,25.21,25.21,25.22,2301900.0,,2363600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 21:12:57.631253
WNTR,25.17,25.1,25.17,1863000.0,3324.0,2161600.0,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 21:12:57.631253
SPNG,25.31,24.91,25.31,1938800.0,4500.0,3938.0,1838600.0,3938.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 21:12:58.713633
SMMR,25.18,25.18,25.19,1608800.0,2000.0,5684.0,2056000.0,,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 21:12:58.713633
ATMN,24.82,24.99,25.16,1945700.0,,5104.0,2002400.0,5104.0,998.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 21:12:58.713633
WNTR,24.9,25.08,25.17,1967500.0,,5086.0,1796100.0,5086.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 21:12:58.713633
SPNG,25.31,25.21,25.31,2123900.0,2087.0,1930900.0,2087.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 21:12:59.788866
SMMR,25.04,25.17,25.19,1786100.0,3000.0,1831900.0,3000.0,998.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 21:12:59.788866
ATMN,25.16,24.98,25.16,2176700.0,2705.0,2134400.0,2705.0,,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 21:12:59.788866
WNTR,25.08,25.08,25.17,1967500.0,3116.0,1926300.0,3116.0,,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 21:12:59.788866
SPNG,25.21,25.21,25.31,2146400.0,1942.0,1969000.0,1942.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 21:13:00.861588
SMMR,25.02,25.02,25.04,1919200.0,2912.0,1955900.0,2912.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 21:13:00.861588
ATMN,25.23,25.04,25.23,2163300.0,2048.0,2247400.0,2048.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 21:13:00.861588
WNTR,25.19,25.11,25.18,1887600.0,2899.0,1949800.0,2899.0,998.0,10000.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 21:13:00.861588
SPNG,25.21,25.03,25.2,2286200.0,2069600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 21:13:01.922076
SMMR,25.11,25.03,25.05,1814400.0,1946200.0,5230.0,2615.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 21:13:01.922076
ATMN,25.04,24.87,25.03,2057500.0,2127500.0,3678.0,3678.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 21:13:01.922076
WNTR,25.18,25.18,25.19,1893600.0,2078200.0,2603.0,2603.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 21:13:01.922076
SPNG,25.33,25.14,25.24,2138500.0,1378.0,1378.0,1967200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 21:13:02.973352
SMMR,25.03,25.03,25.19,2035800.0,,1722.0,1943800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 21:13:02.973352
ATMN,25.12,24.87,25.07,2180500.0,1889.0,1889.0,2241200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 21:13:02.973352
WNTR,25.18,25.18,25.19,1893600.0,4810.0,4810.0,1813800.0,10000.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 21:13:02.973352
SPNG,25.07,25.03,25.07,2120400.0,1630.0,1986000.0,1630.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 21:13:04.011092
SMMR,24.96,25.09,25.19,1694000.0,2574.0,1850000.0,2574.0,998.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 21:13:04.011092
ATMN,24.87,24.87,25.23,2016300.0,4973.0,2134700.0,4973.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 21:13:04.011092
WNTR,25.19,25.18,25.19,1893600.0,5689.0,1832500.0,5689.0,,10000.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 21:13:04.011092
SPNG,25.07,25.03,25.07,2094700.0,1754.0,1986000.0,1754.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 21:13:05.060735
SMMR,25.19,25.08,25.19,1805400.0,5540.0,1853200.0,5540.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 21:13:05.060735
ATMN,24.86,24.93,25.23,2043800.0,5344.0,2109600.0,5344.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 21:13:05.060735
WNTR,25.09,25.11,25.17,2086400.0,3553.0,1928800.0,3553.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 21:13:05.060735
SPNG,25.33,25.11,25.33,2098600.0,2157.0,1959900.0,2157.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 21:13:06.109037
SMMR,24.94,24.95,25.11,1872700.0,2767.0,1734500.0,5658.0,998.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 21:13:06.109037
ATMN,24.86,24.93,25.23,2043800.0,5458.0,2100900.0,5458.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 21:13:06.109037
WNTR,25.19,25.09,25.19,1983600.0,6641.0,2058800.0,3708.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 21:13:06.109037
SPNG,25.07,25.07,25.33,2096800.0,2324.0,1963600.0,2324.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 21:13:07.166717
SMMR,25.16,25.07,25.1,1764900.0,6898.0,1820200.0,6898.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 21:13:07.166717
ATMN,24.86,24.86,25.16,2051500.0,4922.0,2066200.0,4922.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 21:13:07.166717
WNTR,25.2,25.15,25.2,1861800.0,7492.0,2075900.0,3746.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 21:13:07.166717
SPNG,25.05,25.05,25.33,2062800.0,1800.0,1963600.0,1800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 21:13:08.202120
SMMR,25.07,25.07,25.1,1788800.0,2672.0,1923900.0,2672.0,998.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 21:13:08.202120
ATMN,24.83,24.83,25.16,2188100.0,1907.0,2198200.0,1907.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 21:13:08.202120
WNTR,25.01,24.9,25.01,2219000.0,,2077100.0,1495.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 21:13:08.202120
SPNG,25.05,25.05,25.14,2062800.0,1961.0,2036100.0,1961.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 21:13:08.735102
SMMR,24.93,24.93,25.1,1906900.0,2911.0,1923900.0,2911.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 21:13:08.735102
ATMN,24.81,24.81,25.01,2137800.0,2077.0,2200200.0,2077.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 21:13:08.735102
WNTR,25.13,25.13,25.2,2086900.0,,2204300.0,,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 21:13:08.735102
SPNG,25.05,25.05,25.21,2167500.0,2093800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 21:13:09.776861
SMMR,24.93,24.93,25.12,2005800.0,2047100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 21:13:09.776861
ATMN,24.91,24.91,25.01,2299900.0,2301900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 21:13:09.776861
WNTR,25.18,25.18,25.23,2109000.0,2195200.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 21:13:09.776861
SPNG,25.23,25.23,25.33,2181800.0,2077300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 21:13:10.825954
SMMR,25.14,25.0,25.04,1902900.0,2030200.0,900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 21:13:10.825954
ATMN,24.91,24.91,25.16,2299900.0,2326600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 21:13:10.825954
WNTR,25.1,25.1,25.27,2211000.0,2223900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 21:13:10.825954
SPNG,25.33,25.05,25.33,2167500.0,2078700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 21:13:11.866132
SMMR,25.23,24.91,25.23,2013100.0,2104600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 21:13:11.866132
ATMN,24.81,24.81,25.16,2292700.0,2326600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 21:13:11.866132
WNTR,25.28,25.16,25.28,2089600.0,2247100.0,998.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 21:13:11.866132
SPNG,24.97,24.97,25.33,2181800.0,2078700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 21:13:12.904300
SMMR,24.9,24.9,24.91,1989400.0,2069500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 21:13:12.904300
ATMN,24.75,24.75,24.79,2322700.0,2297900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 21:13:12.904300
WNTR,25.1,25.1,25.17,2211000.0,2232500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 21:13:12.904300
SPNG,24.97,24.93,0.0,200000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 21:13:13.946719
SMMR,24.89,24.46,24.82,857000.0,776900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 21:13:13.946719
ATMN,24.72,24.95,0.0,200000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 21:13:13.946719
WNTR,25.21,23.87,25.23,200000.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 21:13:13.946719
SPNG,24.92,24.57,24.89,937700.0,1537.0,927200.0,1537.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 21:13:15.000141
SMMR,24.38,24.32,24.33,874200.0,1774.0,1009600.0,1774.0,10000.0,998.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 21:13:15.000141
ATMN,24.72,25.03,25.07,973400.0,2520.0,1164000.0,2520.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 21:13:15.000141
WNTR,25.21,24.09,24.18,964400.0,3240.0,1303900.0,3240.0,10000.0,5000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 21:13:15.000141
