news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_IESE-1,SELL_LUIS-1,BUY_IESE-1,SELL_LUIS-3,BUY_LUIS-1,BUY_LUIS-3,SELL_CALG-1,SELL_UEBR-1,BUY_CALG-1,BUY_UEBR-1,SELL_LUIS-2,BUY_LUIS-2
,,,,,,13,2026-02-01 12:23:57.394979,WNTR,24.98,25.01,25.08,2090900.0,2038100.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,14,2026-02-01 12:23:58.431049,SPNG,25.17,24.76,24.81,2191000.0,2081700.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,14,2026-02-01 12:23:58.431049,SMMR,25.11,24.9,25.11,2340600.0,2288700.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,14,2026-02-01 12:23:58.431049,ATMN,24.98,24.99,25.02,2342100.0,2287100.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,14,2026-02-01 12:23:58.431049,WNTR,24.98,25.01,25.06,2188600.0,2021400.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,15,2026-02-01 12:23:59.476891,SPNG,25.17,24.76,25.17,2192600.0,2077500.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,15,2026-02-01 12:23:59.476891,SMMR,24.99,25.05,25.11,2342300.0,2288700.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,15,2026-02-01 12:23:59.476891,ATMN,25.02,24.71,25.02,2303900.0,2287100.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,15,2026-02-01 12:23:59.476891,WNTR,24.83,24.83,25.08,1974900.0,2029800.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,16,2026-02-01 12:24:00.507028,SPNG,24.9,24.62,24.7,2192900.0,2108200.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,16,2026-02-01 12:24:00.507028,SMMR,24.87,24.87,25.11,2334900.0,2282800.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,16,2026-02-01 12:24:00.507028,ATMN,25.02,25.1,25.18,2286200.0,2283800.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,16,2026-02-01 12:24:00.507028,WNTR,24.79,24.79,24.95,1870600.0,2006400.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,17,2026-02-01 12:24:01.546439,SPNG,24.9,24.63,24.7,2165700.0,2108200.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,17,2026-02-01 12:24:01.546439,SMMR,24.87,24.98,25.05,2341700.0,2277900.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,17,2026-02-01 12:24:01.546439,ATMN,24.71,24.71,25.18,2324900.0,2318700.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,17,2026-02-01 12:24:01.546439,WNTR,24.88,24.88,24.98,1971100.0,2026100.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,18,2026-02-01 12:24:02.581439,SPNG,25.28,24.88,25.28,2182600.0,2068500.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,18,2026-02-01 12:24:02.581439,SMMR,25.11,24.98,25.11,2317900.0,2295500.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,18,2026-02-01 12:24:02.581439,ATMN,25.18,25.08,25.18,2305400.0,2318700.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,18,2026-02-01 12:24:02.581439,WNTR,24.79,24.93,24.98,1989000.0,2021200.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,19,2026-02-01 12:24:03.623087,SPNG,24.88,24.88,25.28,2182600.0,2068500.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,19,2026-02-01 12:24:03.623087,SMMR,25.11,25.09,25.11,2306500.0,2279500.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,19,2026-02-01 12:24:03.623087,ATMN,25.08,24.71,24.88,2308300.0,2305400.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,19,2026-02-01 12:24:03.623087,WNTR,25.05,24.93,25.05,2089700.0,2033200.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,20,2026-02-01 12:24:04.656466,SPNG,24.88,24.88,25.07,2182600.0,2132100.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,20,2026-02-01 12:24:04.656466,SMMR,25.11,25.09,25.11,2306500.0,2299900.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,20,2026-02-01 12:24:04.656466,ATMN,24.88,25.02,25.11,2321000.0,2326200.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,20,2026-02-01 12:24:04.656466,WNTR,24.92,24.92,25.05,2181800.0,2033200.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,21,2026-02-01 12:24:05.692262,SPNG,25.17,24.88,25.12,2194400.0,2140500.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,21,2026-02-01 12:24:05.692262,SMMR,25.09,25.03,25.06,2322400.0,2285800.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,21,2026-02-01 12:24:05.692262,ATMN,25.12,25.02,25.12,2321000.0,2317200.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,21,2026-02-01 12:24:05.692262,WNTR,25.07,24.92,24.93,2161600.0,2051400.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,22,2026-02-01 12:24:06.735479,SPNG,25.17,24.88,25.17,2194400.0,2161300.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,22,2026-02-01 12:24:06.735479,SMMR,25.01,25.01,25.11,2313500.0,2299900.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,22,2026-02-01 12:24:06.735479,ATMN,25.2,25.02,25.2,2321000.0,2284800.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,22,2026-02-01 12:24:06.735479,WNTR,25.03,24.92,25.03,2161600.0,2057600.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,23,2026-02-01 12:24:07.774994,SPNG,24.63,24.63,25.17,2181100.0,2152900.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,23,2026-02-01 12:24:07.774994,SMMR,25.13,25.1,25.13,2293400.0,2293800.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,23,2026-02-01 12:24:07.774994,ATMN,24.65,24.74,25.2,2334200.0,2284800.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,23,2026-02-01 12:24:07.774994,WNTR,24.92,24.92,25.11,2161600.0,2067000.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,24,2026-02-01 12:24:08.807694,SPNG,24.6,24.6,25.24,2183400.0,2156100.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,24,2026-02-01 12:24:08.807694,SMMR,24.98,24.98,25.13,2317900.0,2265700.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,24,2026-02-01 12:24:08.807694,ATMN,24.74,24.68,24.72,2302900.0,2277300.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,24,2026-02-01 12:24:08.807694,WNTR,24.97,24.97,25.11,2162700.0,2067000.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,25,2026-02-01 12:24:09.840816,SPNG,25.32,24.8,25.32,2206400.0,2097600.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,25,2026-02-01 12:24:09.840816,SMMR,24.98,24.98,25.0,2317400.0,2244200.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,25,2026-02-01 12:24:09.840816,ATMN,24.72,24.78,25.2,2341100.0,2284800.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,25,2026-02-01 12:24:09.840816,WNTR,24.79,24.96,25.11,2193900.0,2067000.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,27,2026-02-01 12:24:10.879208,SPNG,24.8,24.8,25.05,2238000.0,2092900.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,27,2026-02-01 12:24:10.879208,SMMR,24.86,24.86,24.99,2288400.0,2261400.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,27,2026-02-01 12:24:10.879208,ATMN,24.72,24.92,24.97,2303900.0,2312000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,27,2026-02-01 12:24:10.879208,WNTR,24.92,25.02,25.03,2153000.0,2066300.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,28,2026-02-01 12:24:11.926501,SPNG,25.05,24.8,25.05,2252200.0,2103000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,28,2026-02-01 12:24:11.926501,SMMR,24.86,24.97,24.99,2257200.0,2261400.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,28,2026-02-01 12:24:11.926501,ATMN,24.92,24.92,25.2,2303900.0,2284800.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,28,2026-02-01 12:24:11.926501,WNTR,25.1,25.02,25.1,2153000.0,2050600.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,29,2026-02-01 12:24:12.960674,SPNG,25.05,24.89,25.05,2253800.0,2103000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,29,2026-02-01 12:24:12.960674,SMMR,24.99,24.97,24.99,2243100.0,2261400.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,29,2026-02-01 12:24:12.960674,ATMN,25.21,25.03,25.21,2272900.0,2275400.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,29,2026-02-01 12:24:12.960674,WNTR,24.92,24.92,25.09,2164100.0,2077800.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,30,2026-02-01 12:24:14.001188,SPNG,24.72,24.72,25.45,2249600.0,2089100.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,30,2026-02-01 12:24:14.001188,SMMR,25.15,25.05,25.12,2239300.0,2276400.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,30,2026-02-01 12:24:14.001188,ATMN,25.19,25.03,25.19,2272900.0,2286700.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,30,2026-02-01 12:24:14.001188,WNTR,25.09,24.92,24.95,2164100.0,2066800.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,31,2026-02-01 12:24:15.041032,SPNG,24.84,25.22,25.33,2274800.0,2094500.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,31,2026-02-01 12:24:15.041032,SMMR,25.15,25.05,25.11,2239300.0,2286400.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,31,2026-02-01 12:24:15.041032,ATMN,25.03,24.92,24.99,2305300.0,2304900.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,31,2026-02-01 12:24:15.041032,WNTR,24.96,24.91,24.96,2195900.0,2095100.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,32,2026-02-01 12:24:16.076208,SPNG,25.22,24.72,25.05,2249600.0,2100600.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,32,2026-02-01 12:24:16.076208,SMMR,25.05,24.97,25.05,2262400.0,2284500.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,32,2026-02-01 12:24:16.076208,ATMN,24.85,24.85,25.22,2321400.0,2320900.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,32,2026-02-01 12:24:16.076208,WNTR,24.77,24.77,24.88,2073900.0,2069200.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,33,2026-02-01 12:24:17.127146,SPNG,24.72,24.72,25.05,2241100.0,2100600.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,33,2026-02-01 12:24:17.127146,SMMR,25.09,25.1,25.12,2237700.0,2279600.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,33,2026-02-01 12:24:17.127146,ATMN,25.25,24.85,25.25,2321400.0,2270100.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,33,2026-02-01 12:24:17.127146,WNTR,24.77,24.77,24.88,2195400.0,2055300.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,34,2026-02-01 12:24:18.161180,SPNG,24.98,24.98,25.05,2239700.0,2066300.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,34,2026-02-01 12:24:18.161180,SMMR,25.1,24.99,25.03,2228600.0,2275500.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,34,2026-02-01 12:24:18.161180,ATMN,25.27,24.85,25.27,2310900.0,2239100.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,34,2026-02-01 12:24:18.161180,WNTR,24.77,24.84,24.88,2116900.0,2055300.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,35,2026-02-01 12:24:19.186190,SPNG,24.98,24.98,25.05,2245200.0,2096200.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,35,2026-02-01 12:24:19.186190,SMMR,25.03,24.99,25.03,2229600.0,2275500.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,35,2026-02-01 12:24:19.186190,ATMN,25.27,24.85,25.27,2310900.0,2239100.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,35,2026-02-01 12:24:19.186190,WNTR,24.92,24.84,24.92,2146100.0,2058900.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,36,2026-02-01 12:24:20.215247,SPNG,24.98,24.98,25.05,2238200.0,2155000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,36,2026-02-01 12:24:20.215247,SMMR,25.03,24.99,25.03,2229300.0,2275500.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,36,2026-02-01 12:24:20.215247,ATMN,25.28,24.83,25.28,2288000.0,2214900.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,36,2026-02-01 12:24:20.215247,WNTR,24.96,24.84,24.96,2107200.0,2061300.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,37,2026-02-01 12:24:21.256533,SPNG,24.98,24.98,25.05,2248100.0,2185100.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,37,2026-02-01 12:24:21.256533,SMMR,25.03,24.99,25.03,2277100.0,2275500.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,37,2026-02-01 12:24:21.256533,ATMN,25.29,25.26,25.29,2237100.0,2205800.0,0,0,0,0,0,0,0,0,0,0,0,0
