ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_UEBR-1,BUY_BRCH-1,BUY_LAVL-1,SELL_CALG-1,SELL_CHUL-2,SELL_GIOT-3,SELL_CHUL-4,BUY_CHUL-4,SELL_CHUL-3,BUY_CALG-1,SELL_ZUAI-3,BUY_WRSW-4,SELL_LUIS-1,SELL_WRSW-4,SELL_NAIT-4,BUY_CHUL-2,SELL_CHUL-1,BUY_WRSW-1,BUY_CHUL-1,SELL_LAVL-1,BUY_GIOT-3,SELL_UEBR-1,SELL_WRSW-1,BUY_WRSW-3,SELL_WRSW-3,BUY_NAIT-4,SELL_CALG-6,SELL_COLA-1,BUY_CALG-6,BUY_COLA-1,SELL_BRCH-1,BUY_ZUAI-3,BUY_CHUL-3,BUY_LUIS-1,tick,timestamp
WNTR,25.03,24.99,25.03,,2301400.0,2308200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-07 02:46:53.830595
SPNG,25.08,25.06,25.08,7017.0,1803200.0,1838700.0,4611.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-07 02:46:54.868310
SMMR,24.86,24.87,24.88,334.0,2219700.0,2142900.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-07 02:46:54.868310
ATMN,25.21,24.91,25.21,20000.0,1910300.0,2107800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-07 02:46:54.868310
WNTR,24.94,24.9,24.94,,2256900.0,2152500.0,4375.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-07 02:46:54.868310
SPNG,25.08,25.06,25.07,7117.0,1713100.0,1750800.0,4711.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-07 02:46:55.957938
SMMR,24.95,24.87,24.95,434.0,2076600.0,2164100.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-07 02:46:55.957938
ATMN,25.11,25.11,25.21,23000.0,1785200.0,2107800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-07 02:46:55.957938
WNTR,24.84,24.84,24.93,100.0,2118800.0,1899600.0,14357.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-07 02:46:55.957938
SPNG,25.05,24.96,24.97,1978800.0,1767000.0,4711.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-07 02:46:57.047667
SMMR,24.86,24.86,24.88,2223500.0,2023600.0,10100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-07 02:46:57.047667
ATMN,24.98,24.97,24.98,1798700.0,2096600.0,,23000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-07 02:46:57.047667
WNTR,25.03,24.9,25.03,2015200.0,2316700.0,,4647.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-07 02:46:57.047667
SPNG,24.97,25.05,25.08,2020900.0,1926400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-07 02:46:58.105749
SMMR,24.88,24.9,24.91,2258500.0,2257100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-07 02:46:58.105749
ATMN,24.98,25.04,25.21,2166500.0,2095000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-07 02:46:58.105749
WNTR,24.84,24.87,25.0,2098600.0,2193600.0,7286.0,4647.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-07 02:46:58.105749
SPNG,25.09,25.09,25.28,1913100.0,100.0,1898400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-07 02:46:59.156295
SMMR,24.95,24.92,24.95,2001100.0,4797.0,2271900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-07 02:46:59.156295
ATMN,25.21,24.97,25.21,2161100.0,,2095000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-07 02:46:59.156295
WNTR,24.95,24.98,25.0,2015500.0,16953.0,2181100.0,4647.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-07 02:46:59.156295
SPNG,25.05,25.05,25.14,1926600.0,100.0,1817000.0,4511.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-07 02:47:00.196662
SMMR,24.86,24.86,25.06,2236700.0,,2147400.0,9401.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-07 02:47:00.196662
ATMN,25.21,24.99,25.03,2076500.0,2297.0,1989900.0,9188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-07 02:47:00.196662
WNTR,24.84,24.94,25.0,2122800.0,1100.0,2181100.0,4647.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-07 02:47:00.196662
SPNG,24.96,24.96,25.32,1990400.0,1890400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-07 02:47:01.244023
SMMR,24.86,24.94,25.02,2267100.0,2044000.0,19401.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-07 02:47:01.244023
ATMN,25.09,25.0,25.02,1961000.0,2021600.0,803.0,6816.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-07 02:47:01.244023
WNTR,24.8,24.95,24.98,2142500.0,2051800.0,9455.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-07 02:47:01.244023
SPNG,25.29,24.91,25.29,1962800.0,1908400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-07 02:47:02.287412
SMMR,24.94,24.94,24.99,2267100.0,2155300.0,6528.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-07 02:47:02.287412
ATMN,24.97,25.19,25.21,2051100.0,2117500.0,,9083.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-07 02:47:02.287412
WNTR,24.87,24.82,24.85,2142000.0,1949100.0,19101.0,3200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-07 02:47:02.287412
SPNG,24.52,24.52,25.36,1996600.0,1891300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-07 02:47:02.837966
SMMR,25.0,25.0,25.09,2284600.0,2245200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-07 02:47:02.837966
ATMN,25.19,25.03,25.13,2068100.0,2142000.0,9083.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-07 02:47:02.837966
WNTR,24.87,24.82,24.85,2172000.0,1949100.0,3200.0,19101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-07 02:47:02.837966
SPNG,24.52,24.88,25.27,1846300.0,777.0,100.0,1806600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-07 02:47:03.879937
SMMR,24.92,24.92,25.07,2305300.0,,9237.0,2168000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-07 02:47:03.879937
ATMN,24.96,24.96,25.22,2146400.0,,3408.0,2004100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-07 02:47:03.879937
WNTR,25.07,24.96,25.07,2275400.0,,,2260700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-07 02:47:03.879937
SPNG,24.88,24.52,24.55,1950800.0,1729700.0,9957.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-07 02:47:04.975621
SMMR,24.92,24.92,25.05,2305300.0,2064600.0,9394.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-07 02:47:04.975621
ATMN,25.23,24.93,25.23,2029700.0,2099900.0,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-07 02:47:04.975621
WNTR,24.96,24.96,24.98,2243900.0,2144500.0,9388.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-07 02:47:04.975621
SPNG,24.52,24.52,24.55,1846700.0,100.0,1729700.0,9957.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-07 02:47:06.084363
SMMR,24.89,24.89,25.05,2253500.0,,2083900.0,9394.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-07 02:47:06.084363
ATMN,24.87,24.87,25.18,2140600.0,,2003200.0,792.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-07 02:47:06.084363
WNTR,25.02,25.03,25.05,2128600.0,7500.0,2038400.0,18500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-07 02:47:06.084363
SPNG,24.55,25.07,25.21,1770900.0,200.0,9957.0,1729200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-07 02:47:07.132972
SMMR,24.84,24.84,24.9,2233600.0,,14543.0,1864800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-07 02:47:07.132972
ATMN,25.23,24.85,25.23,2138900.0,,,2099900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-07 02:47:07.132972
WNTR,25.08,25.06,25.08,2002500.0,12388.0,,2255800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-07 02:47:07.132972
SPNG,25.36,25.07,25.36,1969600.0,1911100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-07 02:47:08.194040
SMMR,25.07,24.84,25.09,2231700.0,2274400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-07 02:47:08.194040
ATMN,25.04,25.04,25.23,2141600.0,2099900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-07 02:47:08.194040
WNTR,25.08,25.03,25.08,2260200.0,2252200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-07 02:47:08.194040
SPNG,25.07,24.52,24.92,1957400.0,1939600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-07 02:47:09.239991
SMMR,25.07,24.86,24.92,2137600.0,2036700.0,8856.0,9604.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-07 02:47:09.239991
ATMN,25.11,25.11,25.23,2139700.0,2003200.0,,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-07 02:47:09.239991
WNTR,25.08,25.04,25.07,2113900.0,2119100.0,9058.0,9058.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-07 02:47:09.239991
SPNG,25.46,25.19,25.46,1977200.0,1927000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-07 02:47:10.290753
SMMR,24.94,24.9,24.94,2055700.0,2036700.0,15728.0,3144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-07 02:47:10.290753
ATMN,24.95,24.85,24.95,2138900.0,1914600.0,,6616.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-07 02:47:10.290753
