ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_BRCH-2,tick,timestamp
ATMN,23.35,24.22,24.26,1588500.0,2295.0,4500.0,1596100.0,2295.0,6248.0,6750.0,1864.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 19:22:43.949204
WNTR,24.2,24.2,24.33,1558900.0,,,1878800.0,5660.0,10967.0,,7233.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-05 19:22:43.949204
SPNG,25.22,25.26,25.38,1937100.0,1872.0,5241.0,3000.0,1864700.0,1872.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 19:22:45.010843
SMMR,23.6,23.6,23.74,2130800.0,2509.0,,,1944700.0,2509.0,524.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 19:22:45.010843
ATMN,23.33,24.03,24.23,1454700.0,1757.0,,11250.0,1596100.0,,1111.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 19:22:45.010843
WNTR,24.43,24.33,24.36,1680000.0,2958.0,6767.0,,2178800.0,2958.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-05 19:22:45.010843
SPNG,25.22,25.3,25.38,13046.0,6000.0,1641100.0,1721.0,9000.0,1622700.0,1721.0,3806.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 19:22:46.069366
SMMR,23.59,23.5,23.59,,,1997300.0,2060.0,,1843500.0,2060.0,7081.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 19:22:46.069366
ATMN,23.69,23.33,23.69,,,1452300.0,,13500.0,1282100.0,1615.0,8679.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 19:22:46.069366
WNTR,24.36,24.33,24.36,6767.0,,1680000.0,2718.0,,2196600.0,2718.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-05 19:22:46.069366
SPNG,24.93,24.93,25.38,2059900.0,1961.0,15000.0,1278300.0,1961.0,3906.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 19:22:47.120686
SMMR,23.59,23.66,23.74,2101900.0,2556.0,,1961500.0,2556.0,524.0,3248.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 19:22:47.120686
ATMN,23.69,23.72,24.18,1944500.0,,18000.0,1163000.0,,8679.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 19:22:47.120686
WNTR,24.2,24.2,24.28,1558900.0,2765.0,,2203800.0,2765.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-05 19:22:47.120686
SPNG,24.93,25.02,25.28,1907200.0,2040.0,2512.0,6567.0,2040.0,21000.0,1140200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 19:22:48.181304
SMMR,23.5,23.64,23.74,2230100.0,2659.0,,2599.0,2659.0,,1960600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 19:22:48.181304
ATMN,24.28,23.92,24.08,2044700.0,1559.0,880.0,6675.0,1559.0,15750.0,1269800.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 19:22:48.181304
WNTR,24.24,24.24,24.26,1696200.0,3141.0,8629.0,12519.0,3141.0,,1935500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-05 19:22:48.181304
SPNG,25.02,25.02,25.23,1907200.0,2283.0,2512.0,8700.0,27000.0,923900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 19:22:49.224918
SMMR,23.64,23.64,23.76,2123100.0,3093.0,100.0,2599.0,,1973000.0,3093.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 19:22:49.224918
ATMN,24.34,23.93,24.05,1613000.0,2046.0,1944.0,,11250.0,1571900.0,2046.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 19:22:49.224918
WNTR,24.27,24.2,24.22,1558900.0,3516.0,6618.0,,,2200700.0,3516.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-05 19:22:49.224918
SPNG,24.93,25.0,25.38,614.0,2059900.0,30000.0,1046200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 19:22:50.293048
SMMR,23.77,23.77,23.79,8685.0,2118900.0,,2097200.0,2714.0,2714.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 19:22:50.293048
ATMN,24.06,24.1,24.35,100.0,1421800.0,,2190700.0,1986.0,,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 19:22:50.293048
WNTR,24.12,24.12,24.26,8685.0,1572200.0,,2200700.0,3163.0,3163.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-05 19:22:50.293048
SPNG,24.93,25.03,25.39,6838.0,1661.0,1810500.0,921700.0,30000.0,1661.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 19:22:51.347071
SMMR,23.7,23.7,23.79,8685.0,2655.0,2093200.0,2044000.0,,2803.0,3251.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 19:22:51.347071
ATMN,23.93,24.04,24.32,5290.0,3989.0,1413300.0,1902000.0,,3989.0,100.0,11250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 19:22:51.347071
WNTR,24.12,24.25,24.26,16618.0,6456.0,1696700.0,1945200.0,,6456.0,1612.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-05 19:22:51.347071
SPNG,25.43,25.06,25.15,6938.0,2846.0,1519800.0,3000.0,1823700.0,3022.0,2846.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 19:22:52.395238
SMMR,23.32,23.55,23.73,2707.0,4406.0,2047300.0,,1813100.0,10126.0,4406.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 19:22:52.395238
ATMN,24.36,23.99,24.31,5390.0,1956.0,1136000.0,15750.0,1978400.0,5138.0,1956.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 19:22:52.395238
WNTR,24.22,24.22,24.26,8685.0,2947.0,1696700.0,,2100200.0,1612.0,2947.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-05 19:22:52.395238
SPNG,24.99,25.04,25.24,1714700.0,1426.0,9000.0,1426.0,2065800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 19:22:53.459831
SMMR,23.55,23.55,23.77,2047300.0,1848.0,,4796.0,1915400.0,4774.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 19:22:53.459831
ATMN,24.29,24.29,24.33,928600.0,3919.0,22500.0,3919.0,1978400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 19:22:53.459831
WNTR,24.03,24.01,24.03,1434800.0,5314.0,,5314.0,1969100.0,9548.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-05 19:22:53.459831
SPNG,24.99,25.04,25.43,1384100.0,2786.0,15000.0,1955900.0,2786.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 19:22:54.032242
SMMR,23.78,23.55,23.78,2047300.0,3514.0,,2005600.0,3514.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 19:22:54.032242
ATMN,23.92,23.92,24.34,2206100.0,1662.0,,2103000.0,1662.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 19:22:54.032242
WNTR,24.03,24.01,24.03,1654000.0,1928.0,,2103400.0,1928.0,9548.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-05 19:22:54.032242
SPNG,24.62,25.07,25.4,6416.0,1812.0,6000.0,1670300.0,6416.0,1812.0,3000.0,1836500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 19:22:55.077284
SMMR,23.55,23.46,23.49,,2050.0,,2034600.0,6416.0,4100.0,,1866400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 19:22:55.077284
ATMN,24.38,24.01,24.35,5796.0,3886.0,,1963500.0,,3886.0,2250.0,1875400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 19:22:55.077284
WNTR,24.26,24.01,24.15,,4862.0,,1778300.0,,4862.0,,2124500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-05 19:22:55.077284
SPNG,25.07,24.86,25.06,6000.0,2299.0,1823000.0,9000.0,1490900.0,2299.0,6516.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 19:22:56.115654
SMMR,23.76,23.76,23.78,,2896.0,2108400.0,,2105100.0,2896.0,,2254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 19:22:56.115654
ATMN,24.42,24.28,24.33,,2310.0,1967300.0,2250.0,1912200.0,2310.0,1103.0,12446.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 19:22:56.115654
WNTR,24.26,24.03,24.1,,2890.0,1778300.0,,2118400.0,2890.0,5625.0,5625.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-05 19:22:56.115654
SPNG,25.07,24.95,25.01,12000.0,1466500.0,540.0,2024.0,3574.0,2024.0,15000.0,1383300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 19:22:57.154509
SMMR,23.76,23.6,23.62,,2268700.0,,2550.0,5596.0,2550.0,,1987900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 19:22:57.154509
ATMN,23.92,24.2,24.32,,2166200.0,,1656.0,1291.0,1656.0,6750.0,1693400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 19:22:57.154509
WNTR,24.1,24.05,24.1,,2086000.0,5596.0,2545.0,,,,2334000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-05 19:22:57.154509
SPNG,25.07,24.95,24.98,15000.0,1228100.0,1078.0,2339.0,8919.0,2339.0,18000.0,1162700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 19:22:58.202923
SMMR,23.8,23.6,23.64,,2134500.0,3186.0,3052.0,,3052.0,,2087500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 19:22:58.202923
ATMN,24.29,24.29,24.32,,2178300.0,,2082.0,2721.0,2082.0,9000.0,1480400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 19:22:58.202923
WNTR,24.07,24.05,24.07,,2115300.0,5596.0,3250.0,3641.0,3250.0,,2137100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-05 19:22:58.202923
SPNG,25.11,25.26,25.35,1241100.0,1276.0,21000.0,1719600.0,9000.0,1276.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 19:22:59.237963
SMMR,23.82,23.67,23.82,2001500.0,3464.0,,1888000.0,,3464.0,7939.0,2049.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 19:22:59.237963
ATMN,24.04,23.96,24.04,1857500.0,2622.0,2250.0,1492500.0,11250.0,2622.0,5220.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 19:22:59.237963
WNTR,24.15,24.08,24.15,1992800.0,4782.0,,2125500.0,,4782.0,8416.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-05 19:22:59.237963
SPNG,25.22,24.94,25.22,1558800.0,1943.0,5684.0,9000.0,1958800.0,1943.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 19:23:00.282427
SMMR,23.51,23.51,23.59,2264900.0,2584.0,,,1844500.0,2584.0,8893.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 19:23:00.282427
ATMN,24.17,24.18,24.31,1849600.0,1918.0,11037.0,2250.0,1372000.0,1918.0,5817.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 19:23:00.282427
WNTR,24.23,24.13,24.23,1992800.0,2809.0,17794.0,,2241900.0,2809.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-05 19:23:00.282427
SPNG,25.35,24.95,25.21,15000.0,1342800.0,1984.0,5684.0,3000.0,1950200.0,1984.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 19:23:01.334444
SMMR,23.65,23.69,23.72,,2210800.0,2887.0,,,1982500.0,2887.0,2049.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 19:23:01.334444
ATMN,24.33,24.18,24.33,4500.0,1716100.0,2506.0,11037.0,2250.0,1874600.0,5012.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 19:23:01.334444
WNTR,24.09,24.13,24.16,,2025900.0,6908.0,7430.0,,2059100.0,6908.0,7430.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-05 19:23:01.334444
SPNG,25.43,24.99,25.21,1331200.0,1590.0,18000.0,1955000.0,1590.0,3000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 19:23:02.443464
SMMR,23.59,23.55,23.59,2236600.0,2533.0,,1948900.0,2533.0,,267.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 19:23:02.443464
ATMN,23.99,24.23,24.32,1759700.0,1918.0,4500.0,1980800.0,1918.0,2250.0,,4804.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 19:23:02.443464
WNTR,24.13,24.14,24.15,2151700.0,3012.0,,2151100.0,3012.0,,5652.0,776.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-05 19:23:02.443464
SPNG,25.21,25.0,25.21,21000.0,1212500.0,1473.0,2071200.0,3000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 19:23:03.026429
SMMR,23.82,23.55,23.73,,2117000.0,5066.0,2107800.0,,2533.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 19:23:03.026429
ATMN,24.3,24.3,24.32,4500.0,1797100.0,3836.0,1874600.0,4500.0,,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 19:23:03.026429
WNTR,24.13,24.14,24.15,,1995800.0,6024.0,1996800.0,,6024.0,5652.0,776.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-05 19:23:03.026429
SPNG,25.46,25.14,25.19,1124200.0,1478.0,100.0,21000.0,6750.0,1925800.0,1478.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 19:23:04.115434
SMMR,23.82,23.6,23.69,2110000.0,2283.0,9572.0,,9572.0,1952100.0,2283.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 19:23:04.115434
ATMN,24.11,24.2,24.42,2049300.0,2223.0,,2250.0,,2102100.0,2223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 19:23:04.115434
WNTR,24.13,24.09,24.11,2226700.0,2997.0,,,22451.0,1888300.0,2997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-05 19:23:04.115434
SPNG,25.0,25.14,25.26,1249.0,1439100.0,15000.0,2033800.0,1249.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 19:23:05.174813
SMMR,23.59,23.58,23.69,1917.0,2218400.0,,2041500.0,1917.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 19:23:05.174813
ATMN,24.46,24.38,24.46,1493.0,1925900.0,4500.0,2126800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 19:23:05.174813
WNTR,24.01,24.01,24.07,2028.0,2223300.0,,2169800.0,2028.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-05 19:23:05.174813
SPNG,25.35,25.0,25.34,12000.0,1576900.0,1752.0,1935100.0,1752.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 19:23:06.220957
SMMR,23.48,23.54,23.69,,2254600.0,2558.0,2027200.0,2558.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 19:23:06.220957
ATMN,24.41,24.11,24.41,4500.0,1939500.0,1967.0,1979200.0,1967.0,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 19:23:06.220957
WNTR,24.07,24.07,24.09,,2105800.0,2508.0,2305200.0,2508.0,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-05 19:23:06.220957
SPNG,25.35,25.03,25.24,3516.0,1906.0,15000.0,1332400.0,1703700.0,1906.0,7033.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 19:23:07.276019
SMMR,23.48,23.58,23.67,8690.0,2880.0,,2017700.0,1858400.0,2880.0,7033.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 19:23:07.276019
ATMN,24.46,24.22,24.39,7033.0,2319.0,9000.0,1563100.0,1870200.0,2319.0,7033.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 19:23:07.276019
WNTR,24.01,24.05,24.08,9407.0,2728.0,,2133500.0,2149100.0,2728.0,9407.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-05 19:23:07.276019
SPNG,25.22,25.22,25.23,1362500.0,3954.0,15000.0,9000.0,1592000.0,3954.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 19:23:08.325338
SMMR,23.62,23.56,23.62,2137300.0,5974.0,,,1979600.0,2987.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 19:23:08.325338
ATMN,24.46,24.22,24.4,1507600.0,2532.0,11250.0,2250.0,1950400.0,2532.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 19:23:08.325338
WNTR,24.07,24.06,24.07,2247800.0,2829.0,,,2159900.0,2829.0,5762.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-05 19:23:08.325338
SPNG,24.99,25.0,25.24,9000.0,1688100.0,1873.0,1703700.0,1873.0,9000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 19:23:09.369792
SMMR,23.46,23.46,23.48,,2161600.0,1729.0,1847800.0,1729.0,,1153.0,1635.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 19:23:09.369792
ATMN,24.11,24.27,24.44,11250.0,1390800.0,2140.0,1950400.0,2140.0,,2198.0,801.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 19:23:09.369792
WNTR,24.06,24.06,24.07,,2122000.0,2391.0,2045700.0,2391.0,,4560.0,10322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-05 19:23:09.369792
SPNG,25.32,24.99,25.31,1798300.0,3412.0,4556.0,6000.0,1706.0,1817100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 19:23:10.411958
SMMR,23.55,23.55,23.62,2152900.0,2300.0,1153.0,,2300.0,1947800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-05 19:23:10.411958
