ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,BUY_COLB-2,SELL_WRSW-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
WNTR,25.09,25.08,25.09,1863300.0,2535.0,100.0,1881800.0,,2535.0,6250.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 21:24:58.969312
SPNG,24.48,24.93,24.96,100.0,1722.0,2089000.0,10000.0,1865700.0,1722.0,6250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 21:24:59.527215
SMMR,25.08,25.01,25.02,,2539.0,1888200.0,100.0,1872400.0,2539.0,,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 21:24:59.527215
ATMN,24.76,24.82,24.97,2500.0,2046.0,1836800.0,10000.0,1739700.0,2046.0,3480.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 21:24:59.527215
WNTR,25.14,25.08,25.12,10000.0,3126.0,1863300.0,,2010600.0,3126.0,,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 21:24:59.527215
SPNG,24.48,24.93,24.96,100.0,2069000.0,1918.0,100.0,1863800.0,6250.0,1918.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 21:25:00.600825
SMMR,25.16,25.01,25.16,100.0,1749700.0,2827.0,,2087900.0,,,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 21:25:00.600825
ATMN,25.07,24.82,25.02,100.0,1836800.0,5283.0,,1895100.0,,5283.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 21:25:00.600825
WNTR,25.14,25.03,25.07,,1996300.0,6781.0,,1902300.0,,6781.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 21:25:00.600825
SPNG,24.87,24.91,24.96,5136.0,2062600.0,1774400.0,10000.0,6250.0,5136.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 21:25:01.670635
SMMR,25.16,25.09,25.16,7024.0,1632700.0,1775000.0,5000.0,,7024.0,6250.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 21:25:01.670635
ATMN,25.09,24.82,25.09,5242.0,1836800.0,1861800.0,,,5242.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 21:25:01.670635
WNTR,25.14,25.05,25.07,3572.0,2018400.0,1930900.0,2500.0,,3572.0,6250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 21:25:01.670635
SPNG,24.78,24.8,24.87,2205.0,2193800.0,1903300.0,4410.0,6250.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 21:25:02.771200
SMMR,25.18,25.1,25.18,6414.0,1623800.0,1889600.0,6414.0,,10000.0,6250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 21:25:02.771200
ATMN,25.14,24.83,24.88,2039.0,1836200.0,1979600.0,2039.0,,10000.0,6250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 21:25:02.771200
WNTR,25.14,25.05,25.06,3262.0,1992500.0,1931300.0,3262.0,,,6250.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 21:25:02.771200
SPNG,24.78,24.89,24.96,1982.0,2193800.0,1963200.0,6250.0,1982.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 21:25:03.845960
SMMR,25.18,25.14,25.18,2882.0,1764800.0,1999200.0,,2882.0,10000.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 21:25:03.845960
ATMN,24.88,25.1,25.14,1337.0,1861900.0,1977800.0,,1337.0,5000.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 21:25:03.845960
WNTR,25.08,25.05,25.08,2931.0,1974300.0,2030500.0,,2931.0,,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 21:25:03.845960
SPNG,25.21,24.9,25.01,1937000.0,5000.0,3322.0,3322.0,1984700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 21:25:04.938792
SMMR,25.14,25.2,25.23,1764800.0,10000.0,5584.0,5584.0,1868600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 21:25:04.938792
ATMN,24.88,25.1,25.14,1861900.0,10000.0,2590.0,2590.0,1898600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 21:25:04.938792
WNTR,25.03,25.03,25.14,1949900.0,,3057.0,3057.0,1913100.0,6250.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 21:25:04.938792
SPNG,24.78,24.9,25.34,100.0,1915.0,2082100.0,2081100.0,1915.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 21:25:05.977503
SMMR,25.1,25.19,25.22,,2924.0,1950900.0,1988800.0,2924.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 21:25:05.977503
ATMN,25.1,25.1,25.13,5000.0,1356.0,1958800.0,2047900.0,1356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 21:25:05.977503
WNTR,25.03,25.12,25.14,100.0,,2048200.0,1909000.0,6402.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 21:25:05.977503
SPNG,24.48,24.62,25.34,2113300.0,1416.0,1853800.0,10000.0,1416.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 21:25:07.032057
SMMR,25.09,25.09,25.23,1853000.0,2246.0,1792800.0,10000.0,2246.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 21:25:07.032057
ATMN,24.76,24.82,25.14,1922000.0,775.0,1922700.0,,1550.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 21:25:07.032057
WNTR,25.02,25.12,25.14,2138600.0,,1909000.0,10000.0,1169.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 21:25:07.032057
SPNG,24.62,25.09,25.34,2105600.0,767.0,100.0,1853800.0,10000.0,767.0,6250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 21:25:07.601508
SMMR,25.09,25.11,25.13,1627200.0,2432.0,2500.0,1807100.0,10000.0,2432.0,,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 21:25:07.601508
ATMN,25.17,24.72,25.15,1909500.0,1914.0,,1900700.0,,1914.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 21:25:07.601508
WNTR,25.14,25.12,25.14,1947500.0,,10000.0,1806200.0,10000.0,1266.0,6250.0,3750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 21:25:07.601508
SPNG,25.09,24.62,24.98,2102000.0,1404.0,1732800.0,10000.0,1404.0,6250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 21:25:08.831366
SMMR,25.12,25.01,25.12,2029700.0,,1907500.0,,2226.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 21:25:08.831366
ATMN,25.17,24.86,25.17,1698100.0,1514.0,1815300.0,,1514.0,3750.0,10000.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 21:25:08.831366
WNTR,25.03,25.02,25.03,2179600.0,,1735800.0,10000.0,2318.0,6250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 21:25:08.831366
SPNG,25.34,24.84,24.97,2065200.0,1536.0,10000.0,768.0,1958800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 21:25:09.941915
SMMR,25.0,25.0,25.13,1654200.0,2600.0,1250.0,2600.0,1693300.0,3750.0,10000.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 21:25:09.941915
ATMN,25.21,24.86,25.09,1698100.0,1442.0,,1442.0,1799700.0,6250.0,5000.0,3750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 21:25:09.941915
WNTR,25.15,25.02,25.08,2061800.0,,100.0,2966.0,1717800.0,,10000.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 21:25:09.941915
SPNG,24.49,24.48,24.49,2304100.0,2069200.0,902.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 21:25:10.988743
SMMR,25.0,25.0,25.03,1751500.0,1936900.0,1461.0,3750.0,10000.0,1461.0,6250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 21:25:10.988743
ATMN,25.34,24.87,25.02,1800500.0,2031200.0,740.0,6250.0,10000.0,740.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 21:25:10.988743
WNTR,25.01,25.02,25.12,1932000.0,1799400.0,1975.0,,10000.0,1975.0,6250.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 21:25:10.988743
SPNG,25.5,24.69,25.06,2062200.0,3750.0,863.0,1931900.0,863.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 21:25:12.042389
SMMR,25.03,25.0,25.03,1743600.0,3750.0,1439.0,1936900.0,1439.0,100.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 21:25:12.042389
ATMN,24.86,24.86,25.02,1812200.0,,1458.0,1901800.0,1458.0,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 21:25:12.042389
WNTR,25.05,25.05,25.06,1741400.0,2500.0,3890.0,1822500.0,3890.0,10000.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 21:25:12.042389
SPNG,24.48,24.48,25.06,2204900.0,3750.0,1931900.0,10000.0,6250.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 21:25:12.605655
SMMR,25.03,25.0,25.03,1743600.0,3750.0,1753300.0,100.0,6250.0,5000.0,1439.0,2878.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 21:25:12.605655
ATMN,25.19,25.31,25.34,1715400.0,3750.0,2004700.0,,6250.0,2500.0,1458.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 21:25:12.605655
WNTR,25.12,25.05,25.12,1741400.0,2500.0,1900100.0,10000.0,6250.0,100.0,3890.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 21:25:12.605655
SPNG,25.23,24.97,24.98,1266.0,2086300.0,3750.0,1943500.0,6250.0,1266.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 21:25:13.825541
SMMR,24.99,25.15,25.23,2378.0,1821100.0,3750.0,1998700.0,,2378.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 21:25:13.825541
ATMN,24.82,25.27,25.34,855.0,1927200.0,3750.0,1861500.0,6250.0,855.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 21:25:13.825541
WNTR,25.0,25.0,25.12,2724.0,2058100.0,,1842100.0,6250.0,2724.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 21:25:13.825541
SPNG,25.5,24.78,25.0,2076000.0,3750.0,1615.0,1615.0,1947200.0,6250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 21:25:14.965940
SMMR,24.99,25.1,25.18,1821100.0,6250.0,2288.0,2288.0,2003900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 21:25:14.965940
ATMN,25.22,25.09,25.22,1930100.0,3750.0,1226.0,1226.0,1889600.0,6250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 21:25:14.965940
WNTR,25.0,25.0,25.02,2058100.0,,2968.0,2968.0,1858200.0,6250.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 21:25:14.965940
SPNG,25.09,24.97,25.09,2037200.0,1695.0,3750.0,1928700.0,1695.0,6250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 21:25:16.017371
SMMR,25.14,25.0,25.08,1829500.0,,6250.0,1979500.0,2618.0,,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 21:25:16.017371
ATMN,25.09,25.09,25.14,2033100.0,1286.0,,1816800.0,1286.0,6250.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 21:25:16.017371
WNTR,25.01,25.0,25.01,1985700.0,3114.0,,1870200.0,3114.0,6250.0,2000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 21:25:16.017371
SPNG,25.09,24.97,25.04,1921800.0,10000.0,1621.0,3750.0,1894700.0,1621.0,6250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 21:25:17.065879
SMMR,24.93,24.93,25.08,1853300.0,10000.0,2147.0,,1865200.0,2147.0,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 21:25:17.065879
ATMN,24.7,24.7,25.1,2140600.0,,,,1810600.0,2748.0,6250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 21:25:17.065879
WNTR,25.01,25.0,25.01,1878500.0,1000.0,5958.0,,1724900.0,5958.0,6250.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 21:25:17.065879
SPNG,25.09,24.97,25.04,1811000.0,10000.0,3510.0,3750.0,1801800.0,1250.0,3510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 21:25:17.635168
SMMR,24.93,24.96,25.08,1758100.0,10000.0,4648.0,,1766800.0,100.0,4648.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 21:25:17.635168
ATMN,25.1,24.72,25.1,1811500.0,100.0,3640.0,,1922900.0,,3640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 21:25:17.635168
WNTR,25.02,25.0,25.02,1878500.0,1000.0,6448.0,,1969700.0,,6448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 21:25:17.635168
SPNG,25.09,24.97,25.04,1910000.0,5000.0,1609.0,3750.0,1923100.0,1609.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 21:25:18.727514
SMMR,25.18,24.96,25.01,1758100.0,10000.0,2570.0,3750.0,1993500.0,2570.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 21:25:18.727514
ATMN,24.7,24.93,25.09,2048400.0,,1669.0,,1933600.0,1669.0,6250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 21:25:18.727514
WNTR,25.0,25.05,25.1,1978900.0,2500.0,2036.0,,2075300.0,2036.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 21:25:18.727514
SPNG,24.78,24.93,25.0,1542.0,2169900.0,1823700.0,3084.0,6250.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 21:25:19.792094
SMMR,25.19,24.96,25.19,4590.0,1651300.0,1919700.0,4590.0,,10000.0,6250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 21:25:19.792094
ATMN,24.93,24.7,24.9,,2136900.0,2055600.0,,6250.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 21:25:19.792094
WNTR,25.0,25.0,25.1,,2075400.0,1884600.0,1951.0,3750.0,,6250.0,1250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 21:25:19.792094
SPNG,25.0,24.74,25.0,1344.0,2196100.0,2032000.0,1344.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 21:25:20.881831
SMMR,25.19,25.16,25.19,2656.0,1859500.0,2005300.0,2656.0,6250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 21:25:20.881831
ATMN,24.85,24.85,24.9,1887.0,2018600.0,2055600.0,1887.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 21:25:20.881831
WNTR,24.99,24.99,25.07,,2075400.0,1990700.0,2364.0,5112.0,4888.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 21:25:20.881831
SPNG,24.48,24.48,25.0,1915700.0,6250.0,1746.0,1787100.0,1746.0,3750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 21:25:21.966064
SMMR,24.96,24.93,24.94,2036400.0,,,1909900.0,3336.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 21:25:21.966064
ATMN,24.84,24.7,24.72,1929600.0,6250.0,1481.0,1951600.0,1481.0,3750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 21:25:21.966064
WNTR,24.99,24.99,25.0,1977900.0,5112.0,2224.0,1931200.0,2224.0,4888.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 21:25:21.966064
SPNG,25.04,24.48,25.01,1892200.0,6250.0,1660.0,809.0,2032200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 21:25:23.024565
SMMR,25.19,24.98,25.19,1875200.0,3750.0,1695.0,3480.0,1891000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 21:25:23.024565
ATMN,25.21,24.7,25.21,1826600.0,6250.0,2699.0,2699.0,1926300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 21:25:23.024565
WNTR,24.99,24.98,24.99,1847300.0,5112.0,3721.0,3721.0,1934700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 21:25:23.024565
SPNG,25.07,24.48,25.05,2006100.0,1800.0,1800.0,1932100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 21:25:24.091540
SMMR,24.98,24.98,25.0,2086300.0,,1752.0,1982000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 21:25:24.091540
ATMN,25.21,24.7,25.13,2028000.0,1296.0,1296.0,2038600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 21:25:24.091540
WNTR,24.97,24.97,24.99,2093200.0,1872.0,1872.0,2023500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 21:25:24.091540
SPNG,25.19,24.48,25.06,2006100.0,1219.0,6250.0,3750.0,1219.0,1941800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 21:25:24.672969
SMMR,24.92,24.92,25.03,2058800.0,,,6250.0,,1982000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 21:25:24.672969
ATMN,25.21,24.7,25.16,2046200.0,,6250.0,3750.0,,2038600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 21:25:24.672969
WNTR,24.97,24.97,24.99,2097000.0,,5112.0,4888.0,,2023500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 21:25:24.672969
SPNG,25.52,24.48,25.52,2131700.0,6250.0,2146800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 21:25:25.772492
SMMR,25.19,25.04,25.19,2058600.0,,2103100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 21:25:25.772492
ATMN,24.7,24.7,24.84,2046300.0,6250.0,2140600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 21:25:25.772492
WNTR,24.97,24.97,24.98,2128300.0,5112.0,2039200.0,4888.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 21:25:25.772492
SPNG,25.24,24.46,25.24,6250.0,2130500.0,2164300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 21:25:26.827728
SMMR,24.93,24.93,25.03,6250.0,1963500.0,2021000.0,3750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 21:25:26.827728
ATMN,24.85,24.72,24.85,6250.0,2045200.0,2153800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 21:25:26.827728
WNTR,25.05,25.0,25.03,5112.0,2139400.0,2079500.0,4888.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 21:25:26.827728
SPNG,24.41,24.94,25.24,6250.0,2125900.0,2164300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 21:25:27.875724
SMMR,25.19,25.02,25.19,6246.0,2015200.0,2113500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 21:25:27.875724
ATMN,25.29,24.81,25.29,6250.0,2043900.0,2091300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 21:25:27.875724
WNTR,25.0,25.0,25.07,5116.0,2139400.0,2199900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 21:25:27.875724
SPNG,24.46,24.46,25.11,2258100.0,2192300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 21:25:28.938892
SMMR,25.05,25.02,25.05,2124600.0,2124800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 21:25:28.938892
ATMN,25.32,24.81,25.32,2146300.0,2087100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 21:25:28.938892
WNTR,25.07,24.96,25.07,2233900.0,2199900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 21:25:28.938892
SPNG,24.98,24.59,24.85,949000.0,804700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 21:25:30.069389
SMMR,25.19,24.25,24.78,865400.0,775300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 21:25:30.069389
