ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,SELL_WRSW-3,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,BUY_UOTB-3,SELL_COLA-3,SELL_WRSW-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
SPNG,25.21,24.72,25.21,2052900.0,6000.0,2078100.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 16:24:49.838716
SMMR,24.96,24.94,24.96,2049700.0,9700.0,2080600.0,9700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 16:24:49.838716
ATMN,25.0,24.57,24.95,2072400.0,9000.0,2182900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 16:24:49.838716
WNTR,24.98,24.89,24.98,2237900.0,,2059800.0,9700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 16:24:49.838716
SPNG,25.21,25.15,25.18,1932400.0,6000.0,6000.0,6000.0,1920100.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 16:24:50.894343
SMMR,24.94,24.94,24.96,2059400.0,,9700.0,6000.0,2026000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 16:24:50.894343
ATMN,24.84,24.88,25.07,2075200.0,,9000.0,,2197700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 16:24:50.894343
WNTR,24.89,24.95,24.98,2229200.0,,,6000.0,1951600.0,9700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 16:24:50.894343
SPNG,25.15,25.15,25.2,1932400.0,6000.0,6000.0,6000.0,1909300.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 16:24:51.448217
SMMR,24.94,24.94,24.96,2058500.0,,9700.0,6000.0,2026000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 16:24:51.448217
ATMN,24.84,24.88,25.07,2075200.0,,9000.0,,2091700.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 16:24:51.448217
WNTR,24.95,24.89,24.94,2252700.0,,,6000.0,1951600.0,9700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 16:24:51.448217
SPNG,25.15,25.15,25.19,1932400.0,6000.0,6000.0,1892800.0,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 16:24:52.501835
SMMR,24.94,24.94,24.98,2086700.0,,9700.0,2003000.0,,9700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 16:24:52.501835
ATMN,24.88,24.57,24.88,2072400.0,,9000.0,2067300.0,4933.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 16:24:52.501835
WNTR,24.94,24.94,24.98,2141600.0,1200.0,,2066000.0,,9700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 16:24:52.501835
SPNG,25.15,24.72,25.08,1934000.0,6000.0,2625.0,1789800.0,2625.0,6000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 16:24:53.554935
SMMR,24.94,24.94,25.08,2086700.0,9700.0,,2000400.0,,,9700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 16:24:53.554935
ATMN,24.88,24.88,25.0,1984400.0,9000.0,,2160500.0,,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 16:24:53.554935
WNTR,24.98,24.94,24.98,2138100.0,,,2066000.0,,,9700.0,4800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 16:24:53.554935
SPNG,25.15,24.94,25.08,1863300.0,5250.0,6000.0,1789800.0,5250.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 16:24:54.593167
SMMR,24.94,24.94,25.01,2070800.0,,9700.0,2075500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 16:24:54.593167
ATMN,24.88,24.57,24.99,2065700.0,,9000.0,2063500.0,2625.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 16:24:54.593167
WNTR,24.96,24.96,24.99,2135000.0,,,2045500.0,,9700.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 16:24:54.593167
SPNG,25.19,24.95,25.17,10500.0,1627800.0,6000.0,5250.0,1710200.0,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 16:24:55.639533
SMMR,24.92,24.92,24.93,,2071700.0,9700.0,,2092500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 16:24:55.639533
ATMN,25.0,24.75,25.0,5250.0,1841000.0,9000.0,,2188000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 16:24:55.639533
WNTR,24.89,24.84,24.87,,2226700.0,,,2077000.0,,9700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 16:24:55.639533
SPNG,25.24,24.89,25.24,5250.0,1875000.0,6000.0,2049500.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 16:24:56.682378
SMMR,25.08,24.91,25.08,,2084900.0,9700.0,2114600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 16:24:56.682378
ATMN,24.88,24.76,25.0,10500.0,1629800.0,9000.0,1952900.0,,5250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 16:24:56.682378
WNTR,24.99,24.99,25.03,,2136300.0,,2077800.0,9700.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 16:24:56.682378
SPNG,25.24,25.16,25.21,6000.0,1639000.0,10500.0,6000.0,5250.0,1697500.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 16:24:57.723608
SMMR,24.85,24.85,24.91,,2105000.0,,,,2110100.0,,9700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 16:24:57.723608
ATMN,24.58,24.58,24.99,,1843400.0,5250.0,,7875.0,1859700.0,,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 16:24:57.723608
WNTR,24.77,24.77,25.03,,2241500.0,,,,2077800.0,9700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 16:24:57.723608
SPNG,24.97,24.97,25.18,1556500.0,13125.0,6000.0,1711100.0,6000.0,7875.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 16:24:58.751257
SMMR,24.93,24.93,25.08,2062900.0,,9700.0,2115800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 16:24:58.751257
ATMN,25.08,24.78,25.07,1613600.0,10500.0,9000.0,2102300.0,,2625.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 16:24:58.751257
WNTR,25.11,24.77,25.11,2248100.0,,,2067700.0,,,9700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 16:24:58.751257
SPNG,24.88,25.17,25.18,1838700.0,5250.0,6000.0,1711100.0,10500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 16:24:59.818900
SMMR,25.11,24.85,25.11,2079600.0,,9700.0,2135200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 16:24:59.818900
ATMN,24.9,24.9,25.08,1557600.0,13125.0,9000.0,2204000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 16:24:59.818900
WNTR,24.85,24.85,24.99,2234300.0,,,1962600.0,,6000.0,9700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 16:24:59.818900
SPNG,24.74,25.12,25.18,2059400.0,6000.0,1493300.0,6000.0,13125.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 16:25:00.903320
SMMR,25.11,24.85,25.11,2200100.0,,2024600.0,,,9700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 16:25:00.903320
ATMN,24.9,24.91,25.0,1225900.0,9000.0,2167300.0,,,,18375.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 16:25:00.903320
WNTR,25.12,24.77,25.12,2252500.0,,2089800.0,,,9700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 16:25:00.903320
SPNG,24.72,24.72,25.17,2173100.0,6000.0,18375.0,1174300.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 16:25:01.972913
SMMR,25.11,24.85,24.94,2197600.0,,,2135100.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 16:25:01.972913
ATMN,25.08,24.91,25.08,1456600.0,,,2178000.0,,13125.0,6000.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 16:25:01.972913
WNTR,24.8,24.77,24.8,2252500.0,6000.0,,2076600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 16:25:01.972913
SPNG,24.72,24.69,24.71,2160400.0,1156300.0,6000.0,21000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 16:25:02.527322
SMMR,24.94,25.06,25.1,2181300.0,2143600.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 16:25:02.527322
ATMN,24.78,24.79,24.96,1971300.0,2206600.0,,,2625.0,4500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 16:25:02.527322
WNTR,24.79,24.81,25.0,2253700.0,1968200.0,6000.0,,,,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 16:25:02.527322
SPNG,24.71,24.83,25.15,2161100.0,6000.0,23625.0,1060900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 16:25:03.567681
SMMR,25.01,24.84,25.01,2193900.0,,500.0,2049900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 16:25:03.567681
ATMN,24.88,24.88,24.95,2076000.0,,2625.0,2094500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 16:25:03.567681
WNTR,25.13,24.91,25.0,2251400.0,6000.0,500.0,1962700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 16:25:03.567681
SPNG,24.94,24.94,25.0,2162000.0,26250.0,1069500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 16:25:04.614142
SMMR,25.1,24.84,25.01,2185700.0,500.0,2047200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 16:25:04.614142
ATMN,24.88,24.88,24.95,2089800.0,5250.0,1977600.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 16:25:04.614142
WNTR,24.77,24.77,24.96,2252500.0,1000.0,1935700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 16:25:04.614142
SPNG,25.01,24.83,25.01,2159900.0,1296900.0,21000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 16:25:05.660364
SMMR,25.1,24.84,25.0,2163000.0,1899400.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 16:25:05.660364
ATMN,25.1,24.88,25.09,2089800.0,2036900.0,2625.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 16:25:05.660364
WNTR,24.81,24.88,24.96,2232800.0,1623400.0,2000.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 16:25:05.660364
SPNG,24.83,24.77,24.82,2187000.0,1166400.0,23625.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 16:25:06.708322
SMMR,25.1,24.84,25.1,2059500.0,2143600.0,,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 16:25:06.708322
ATMN,24.69,24.7,25.08,1975400.0,1929500.0,5250.0,2625.0,4500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 16:25:06.708322
WNTR,24.84,24.85,24.9,2241000.0,1838300.0,1000.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 16:25:06.708322
SPNG,25.18,24.77,25.18,2187000.0,2023100.0,2625.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 16:25:07.755793
SMMR,24.83,24.83,25.1,2216100.0,2143600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 16:25:07.755793
ATMN,24.66,24.65,24.66,2095700.0,1819900.0,5250.0,4500.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 16:25:07.755793
WNTR,24.91,24.85,24.96,2139600.0,2153900.0,,,,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 16:25:07.755793
SPNG,25.01,24.77,25.01,2187000.0,2040200.0,2625.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 16:25:08.818941
SMMR,25.12,24.98,25.12,2081800.0,2138200.0,,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 16:25:08.818941
ATMN,24.66,24.74,25.08,2131100.0,1839900.0,7875.0,2625.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 16:25:08.818941
WNTR,24.99,25.0,25.06,2029000.0,2190500.0,,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 16:25:08.818941
SPNG,25.22,25.0,25.22,1956300.0,6000.0,2625.0,2013400.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 16:25:09.911769
SMMR,24.98,24.83,24.98,2085500.0,,1000.0,2148700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 16:25:09.911769
ATMN,25.1,24.74,25.1,2006400.0,,5250.0,2183400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 16:25:09.911769
WNTR,25.1,25.0,25.1,1915800.0,6000.0,1000.0,2170200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 16:25:09.911769
SPNG,25.13,25.12,25.13,1951600.0,5250.0,2132300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 16:25:10.999451
SMMR,24.94,24.94,25.07,1993500.0,1000.0,2147000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 16:25:10.999451
ATMN,24.74,24.74,25.11,1892500.0,7875.0,2160700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 16:25:10.999451
WNTR,24.93,24.85,24.93,2253500.0,,2040800.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 16:25:10.999451
SPNG,25.12,25.0,25.07,1846100.0,6000.0,5250.0,2158400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 16:25:11.545834
SMMR,24.94,24.94,25.07,2098300.0,,1000.0,2117200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 16:25:11.545834
ATMN,24.74,24.82,25.11,1823800.0,,10500.0,2160700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 16:25:11.545834
WNTR,24.93,24.85,24.93,2141300.0,,500.0,2133200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 16:25:11.545834
SPNG,24.77,24.77,25.18,2187000.0,2147900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 16:25:12.585996
SMMR,25.12,24.94,25.12,2001100.0,2117400.0,6000.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 16:25:12.585996
ATMN,24.74,24.83,24.95,1705300.0,2170100.0,,13125.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 16:25:12.585996
WNTR,24.91,24.85,24.91,2141300.0,2034600.0,,500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 16:25:12.585996
SPNG,25.18,24.84,25.18,2625.0,2073300.0,2147900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 16:25:13.634651
SMMR,25.12,24.91,25.12,1000.0,2105700.0,2147700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 16:25:13.634651
ATMN,24.74,24.83,24.95,15750.0,1568600.0,2170100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 16:25:13.634651
WNTR,24.84,24.84,24.87,,2255900.0,2041400.0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 16:25:13.634651
SPNG,24.77,25.05,25.18,2214000.0,2147900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 16:25:14.678623
SMMR,24.96,24.86,24.96,2233600.0,2134900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 16:25:14.678623
ATMN,24.74,24.86,24.95,2300700.0,2171300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 16:25:14.678623
WNTR,24.87,24.76,24.87,2249300.0,2149100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 16:25:14.678623
SPNG,25.05,25.05,25.08,2214000.0,2174000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 16:25:15.736060
SMMR,24.96,24.88,24.96,2226900.0,2131000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 16:25:15.736060
ATMN,24.95,24.86,24.95,2283800.0,2200800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 16:25:15.736060
WNTR,24.76,24.82,24.85,2264700.0,2154600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 16:25:15.736060
SPNG,25.13,24.74,25.61,200000.0,3000.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 16:25:16.794650
SMMR,24.96,24.49,25.84,200000.0,6000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 16:25:16.794650
ATMN,24.99,24.44,25.7,200000.0,4500.0,4500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 16:25:16.794650
WNTR,24.85,24.61,25.12,966800.0,7500.0,,891000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 16:25:16.794650
SPNG,25.15,24.74,25.06,966400.0,3000.0,948400.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 16:25:17.836154
SMMR,24.49,24.49,24.63,1013800.0,6000.0,860900.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 16:25:17.836154
ATMN,24.56,24.44,24.56,965500.0,4500.0,955800.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 16:25:17.836154
WNTR,24.4,24.4,24.57,993400.0,7500.0,1212000.0,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 16:25:17.836154
SPNG,25.15,24.74,24.87,966400.0,3000.0,1363600.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 16:25:18.916019
SMMR,24.45,24.45,24.59,913800.0,10000.0,1170700.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 16:25:18.916019
ATMN,24.56,24.59,24.71,1188700.0,9000.0,1010700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 16:25:18.916019
WNTR,24.57,24.4,24.57,993400.0,10000.0,1561300.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 16:25:18.916019
SPNG,24.74,24.74,24.87,997900.0,6000.0,1584600.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 16:25:19.587484
SMMR,24.22,23.99,24.19,953600.0,,1268600.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 16:25:19.587484
ATMN,24.44,24.44,24.71,1082000.0,9000.0,1010700.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 16:25:19.587484
WNTR,24.57,24.4,24.56,993400.0,10000.0,1897800.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 16:25:19.587484
SPNG,24.78,24.74,24.78,997900.0,2625.0,670.0,1834100.0,2625.0,670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 16:25:20.633449
SMMR,24.22,24.02,24.19,1264200.0,,670.0,1268600.0,,670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 16:25:20.633449
ATMN,23.77,23.77,24.7,991600.0,,,1103100.0,2625.0,670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 16:25:20.633449
WNTR,24.41,24.54,24.56,1111800.0,,670.0,1993200.0,,670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 16:25:20.633449
SPNG,24.87,24.77,24.86,1094500.0,7875.0,2625.0,1793200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 16:25:21.663945
SMMR,24.19,24.21,24.25,1455600.0,,,1281100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 16:25:21.663945
ATMN,23.77,24.5,24.7,1246500.0,2625.0,5250.0,1218900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 16:25:21.663945
WNTR,24.33,24.33,24.41,1164800.0,,500.0,1993200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 16:25:21.663945
SPNG,24.93,24.77,24.92,1203000.0,10500.0,5250.0,1698200.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 16:25:22.699781
SMMR,24.21,24.21,24.25,1799400.0,,,1281100.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 16:25:22.699781
