ATMN,23.87,23.78,23.87,1119100.0,100.0,1917400.0,17764.0,6000.0,236.0,,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-06 03:28:22.613733
WNTR,25.94,25.92,25.94,1930900.0,11580.0,1008500.0,,6000.0,550.0,,524.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-06 03:28:22.613733
SPNG,26.26,25.95,26.26,1371700.0,1838100.0,286.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-06 03:28:23.697503
SMMR,24.94,24.89,24.94,1444500.0,2259100.0,,6000.0,651.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-06 03:28:23.697503
ATMN,23.59,23.59,23.87,987600.0,2118300.0,236.0,,136.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-06 03:28:23.697503
WNTR,26.09,26.21,26.22,2027900.0,869100.0,550.0,6000.0,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-06 03:28:23.697503
SPNG,24.94,24.62,24.94,1280800.0,1732100.0,6558.0,6000.0,286.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-06 03:28:24.794306
SMMR,24.94,24.91,24.92,1805700.0,2082900.0,16777.0,,,4625.0,6000.0,651.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-06 03:28:24.794306
ATMN,23.83,23.85,23.87,1467900.0,2118300.0,,6000.0,236.0,200.0,,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-06 03:28:24.794306
WNTR,26.22,26.22,26.42,2004500.0,854700.0,,,,10000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-06 03:28:24.794306
SPNG,24.94,25.49,26.23,1588600.0,6558.0,6000.0,1772200.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-06 03:28:25.464818
SMMR,24.89,24.89,24.92,1927400.0,16777.0,,2057000.0,4525.0,651.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-06 03:28:25.464818
ATMN,23.95,23.95,23.97,1604200.0,,,2131200.0,200.0,136.0,6000.0,236.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-06 03:28:25.464818
WNTR,26.22,26.4,26.41,1888800.0,9769.0,,963200.0,16000.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-06 03:28:25.464818
SPNG,24.94,26.06,26.26,2041200.0,261.0,6000.0,1772200.0,179.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-06 03:28:26.720208
SMMR,25.01,24.9,25.01,1795900.0,740.0,,2160400.0,717.0,4698.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-06 03:28:26.720208
ATMN,23.95,23.88,23.89,1689300.0,410.0,500.0,2030400.0,710.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-06 03:28:26.720208
WNTR,26.21,26.0,26.21,2182600.0,,,1324200.0,719.0,,6000.0,6231.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-06 03:28:26.720208
SPNG,26.06,26.2,26.21,2048200.0,308.0,100.0,6000.0,1772200.0,211.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-06 03:28:27.777603
SMMR,24.83,24.83,25.0,1454100.0,,,6000.0,1873500.0,717.0,4698.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-06 03:28:27.777603
ATMN,23.88,23.88,23.97,1812000.0,410.0,100.0,,2291200.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-06 03:28:27.777603
WNTR,26.31,26.05,26.17,1901600.0,700.0,9677.0,,1190400.0,770.0,9677.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-06 03:28:27.777603
SPNG,25.94,25.94,26.26,2020400.0,308.0,100.0,6000.0,1802000.0,211.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-06 03:28:28.830330
SMMR,24.83,24.89,24.96,1560600.0,,9413.0,6000.0,1774600.0,717.0,500.0,14111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-06 03:28:28.830330
ATMN,23.88,23.88,24.05,1812000.0,410.0,100.0,,2263500.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-06 03:28:28.830330
WNTR,26.42,26.3,26.42,1800600.0,700.0,19677.0,,1172700.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-06 03:28:28.830330
SPNG,26.05,25.95,26.01,679.0,2141800.0,148.0,2500.0,1775900.0,6000.0,466.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-06 03:28:29.887608
SMMR,24.89,24.89,24.91,541.0,1560600.0,,587.0,1873500.0,6000.0,740.0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-06 03:28:29.887608
ATMN,23.88,23.88,24.02,410.0,2069400.0,,1606.0,2130900.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-06 03:28:29.887608
WNTR,26.33,26.24,26.27,700.0,2025500.0,,,1629000.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-06 03:28:29.887608
SPNG,26.31,25.95,26.15,679.0,2141800.0,148.0,6000.0,1860900.0,466.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-06 03:28:30.442022
SMMR,24.83,24.83,24.91,541.0,1575100.0,,6000.0,1873500.0,740.0,587.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-06 03:28:30.442022
ATMN,23.88,23.88,23.97,612.0,2069400.0,,,2057400.0,710.0,1606.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-06 03:28:30.442022
WNTR,26.24,26.21,26.22,770.0,2020400.0,,,1871700.0,719.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-06 03:28:30.442022
SPNG,26.18,26.27,26.31,2047800.0,1523.0,1958900.0,466.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-06 03:28:31.519570
SMMR,24.82,24.85,24.89,1446100.0,9309.0,1765100.0,740.0,541.0,9896.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-06 03:28:31.519570
ATMN,23.97,23.94,23.97,2053900.0,9097.0,2087500.0,710.0,612.0,1606.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-06 03:28:31.519570
WNTR,26.02,26.02,26.1,2255500.0,,1773900.0,719.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-06 03:28:31.519570
SPNG,26.27,26.05,26.25,6000.0,1952600.0,1523.0,1846100.0,100.0,466.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-06 03:28:32.591620
SMMR,24.82,24.82,24.91,,1650000.0,,1872700.0,587.0,740.0,541.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-06 03:28:32.591620
ATMN,23.97,23.96,23.97,6000.0,1934900.0,14097.0,2016000.0,3415.0,710.0,612.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-06 03:28:32.591620
WNTR,25.97,25.97,26.1,,2274200.0,,1773900.0,,719.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-06 03:28:32.591620
SPNG,25.54,25.75,26.23,2028400.0,1865.0,1846100.0,558.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-06 03:28:33.650832
SMMR,25.04,24.9,25.04,1784800.0,,2239500.0,,9197.0,541.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-06 03:28:33.650832
ATMN,23.97,23.94,23.97,2188500.0,,2242900.0,710.0,,612.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-06 03:28:33.650832
WNTR,25.97,26.02,26.08,2032700.0,9407.0,1884400.0,770.0,9407.0,700.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-06 03:28:33.650832
SPNG,26.31,25.97,26.31,6000.0,679.0,1853.0,1926700.0,1979900.0,651.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-06 03:28:34.716172
SMMR,24.95,24.95,25.0,6000.0,651.0,19297.0,1660600.0,1979400.0,740.0,2592.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-06 03:28:34.716172
ATMN,23.94,23.94,23.97,,612.0,,2094100.0,1991400.0,710.0,11111.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-06 03:28:34.716172
WNTR,26.02,26.03,26.08,,700.0,11267.0,1899800.0,1787300.0,770.0,14733.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-06 03:28:34.716172
SPNG,26.31,25.95,26.14,6000.0,2115900.0,614.0,6000.0,1956500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-06 03:28:35.780845
SMMR,24.9,24.9,24.91,6000.0,1879700.0,651.0,,2009500.0,4111.0,8475.0,740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-06 03:28:35.780845
ATMN,24.01,24.0,24.01,6000.0,2073700.0,612.0,,2213400.0,10000.0,2952.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-06 03:28:35.780845
WNTR,26.34,26.1,26.34,,2121500.0,700.0,,1774200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-06 03:28:35.780845
SPNG,26.32,25.99,26.25,6000.0,679.0,1828.0,1902300.0,2019000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-06 03:28:36.861492
SMMR,24.9,24.84,24.87,6000.0,651.0,2237.0,1869800.0,1896000.0,16803.0,740.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-06 03:28:36.861492
ATMN,23.87,23.89,23.91,,,8747.0,2086400.0,1938200.0,11699.0,604.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-06 03:28:36.861492
WNTR,26.1,26.02,26.1,6000.0,,,2114400.0,1799000.0,6274.0,600.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-06 03:28:36.861492
SPNG,26.32,26.01,26.32,1928.0,679.0,6000.0,1747700.0,2036900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-06 03:28:37.926548
SMMR,24.97,24.86,24.97,7582.0,651.0,6000.0,1733700.0,2215200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-06 03:28:37.926548
ATMN,23.88,23.85,23.88,403.0,710.0,,2104100.0,1737300.0,21699.0,6000.0,705.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-06 03:28:37.926548
WNTR,26.25,25.97,26.25,2857.0,,,2095000.0,2009400.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-06 03:28:37.926548
SPNG,25.79,25.75,25.79,2228100.0,1922600.0,420.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-06 03:28:38.979854
SMMR,24.86,24.85,24.86,1961600.0,2087300.0,717.0,740.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-06 03:28:38.979854
ATMN,23.78,23.83,23.86,2101200.0,1938200.0,705.0,,,1502.0,417.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-06 03:28:38.979854
WNTR,26.02,26.0,26.02,1986600.0,2045700.0,770.0,700.0,,9704.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-06 03:28:38.979854
SPNG,25.79,25.75,25.79,2220100.0,1922600.0,420.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-06 03:28:39.521874
SMMR,24.86,24.86,24.97,1945400.0,2107600.0,717.0,740.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-06 03:28:39.521874
ATMN,23.76,23.76,23.86,1977100.0,1977100.0,710.0,612.0,,417.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-06 03:28:39.521874
WNTR,26.09,26.11,26.16,1999700.0,2009400.0,726.0,770.0,,,6000.0,9704.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-06 03:28:39.521874
SPNG,25.75,25.75,26.21,2016100.0,100.0,512.0,6000.0,1828500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-06 03:28:40.580566
SMMR,24.82,24.82,25.01,2084200.0,,,,2200700.0,651.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-06 03:28:40.580566
ATMN,23.76,23.75,23.76,2091100.0,,710.0,6000.0,1871400.0,,10417.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-06 03:28:40.580566
WNTR,25.97,25.97,26.16,2236800.0,,726.0,6000.0,1909700.0,,5591.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-06 03:28:40.580566
SPNG,26.35,26.37,26.47,2028800.0,679.0,2004700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-06 03:28:41.743455
SMMR,24.81,24.91,24.96,2081900.0,,2060700.0,7324.0,717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-06 03:28:41.743455
ATMN,23.75,23.75,23.76,2223800.0,626.0,2212200.0,,710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-06 03:28:41.743455
WNTR,26.14,26.14,26.15,2261200.0,,2124300.0,,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-06 03:28:41.743455
SPNG,26.37,25.93,26.16,100.0,679.0,1855700.0,100.0,6000.0,1756800.0,522.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-06 03:28:42.804608
SMMR,24.81,24.87,24.88,,541.0,1986900.0,4084.0,6000.0,1860500.0,740.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-06 03:28:42.804608
ATMN,23.65,23.65,23.76,446.0,626.0,2226000.0,5449.0,6000.0,1994900.0,710.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-06 03:28:42.804608
WNTR,26.04,25.92,26.04,,586.0,2128800.0,100.0,6000.0,1889300.0,770.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-06 03:28:42.804608
SPNG,25.92,25.92,26.47,2081100.0,1929100.0,522.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-06 03:28:43.864736
SMMR,25.01,24.87,24.88,1804800.0,1964900.0,740.0,10000.0,6000.0,651.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-06 03:28:43.864736
ATMN,23.54,23.56,23.74,1990700.0,1894500.0,710.0,8262.0,,,9580.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-06 03:28:43.864736
WNTR,26.1,25.92,26.1,1990900.0,2007200.0,,2419.0,,586.0,100.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-06 03:28:43.864736
SPNG,26.13,26.04,26.13,679.0,1949900.0,1836500.0,6000.0,614.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-06 03:28:44.915587
SMMR,24.85,24.85,24.86,651.0,1988100.0,2070300.0,,740.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-06 03:28:44.915587
ATMN,23.91,23.76,23.86,536.0,2269400.0,2180600.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-06 03:28:44.915587
WNTR,25.97,26.05,26.1,770.0,2147500.0,2007200.0,6000.0,714.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-06 03:28:44.915587
SPNG,26.07,25.92,26.01,2077300.0,1858800.0,358.0,6000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-06 03:28:45.984427
SMMR,25.04,24.88,25.04,1907700.0,2192900.0,,,8298.0,740.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-06 03:28:45.984427
ATMN,23.76,23.8,23.86,2160800.0,1993600.0,1431.0,6000.0,20000.0,710.0,,680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-06 03:28:45.984427
WNTR,25.92,26.04,26.08,2110900.0,1846200.0,8803.0,6000.0,6589.0,,,714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-06 03:28:45.984427
SPNG,26.07,25.92,26.01,1936400.0,679.0,1774200.0,624.0,358.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-06 03:28:46.558773
SMMR,24.88,24.85,24.88,2120100.0,,2080000.0,611.0,,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-06 03:28:46.558773
